#Annotated with Bakta v1.5.0, https://github.com/oschwengers/bakta
#Database v4.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_6	1964	2455	+	HPODPB_00580	17.0	9.3	PF00190.25|Cupin_1, PF07883.14|Cupin_2	PFAM:PF00190.25, PFAM:PF07883.14
contig_6	13123	13323	-	HPODPB_00625	7.1	9.2		
contig_7	1407	2399	-	HPODPB_00655	34.3	5.1		
contig_7	16837	17028	-	HPODPB_00720	6.9	6.0		
contig_8	9609	10757	-	HPODPB_00775	42.1	10.4		
contig_9	2262	2738	-	HPODPB_00795	16.7	7.7		
contig_9	2850	3080	-	HPODPB_00800	8.5	9.0		
contig_9	3217	3447	-	HPODPB_00805	8.7	6.2		
contig_9	9404	9817	+	HPODPB_00830	14.7	5.5		
contig_9	12766	14754	-	HPODPB_00840	72.9	6.8		
contig_10	724	1029	+	HPODPB_00845	10.8	9.6		
contig_10	4015	4638	-	HPODPB_00865	23.0	6.3	PF07719.20|TPR_2, PF13181.9|TPR_8	PFAM:PF07719.20, PFAM:PF13181.9
contig_10	10486	10860	+	HPODPB_00910	12.8	6.0		
contig_10	10872	11732	-	HPODPB_00915	31.9	10.0		
contig_10	12687	14294	-	HPODPB_00925	58.9	9.7	PF13181.9|TPR_8, PF13432.9|TPR_16, PF13432.9|TPR_16, PF13432.9|TPR_16, PF13432.9|TPR_16	PFAM:PF13181.9, PFAM:PF13432.9, PFAM:PF13432.9, PFAM:PF13432.9, PFAM:PF13432.9
contig_10	14291	14935	-	HPODPB_00930	24.1	8.9	PF00515.31|TPR_1, PF07719.20|TPR_2, PF07719.20|TPR_2, PF13174.9|TPR_6, PF13181.9|TPR_8, PF13181.9|TPR_8, PF13181.9|TPR_8, PF13181.9|TPR_8, PF13181.9|TPR_8, PF13414.9|TPR_11, PF13414.9|TPR_11, PF13432.9|TPR_16, PF13432.9|TPR_16, PF13432.9|TPR_16, PF13432.9|TPR_16, PF13432.9|TPR_16	PFAM:PF00515.31, PFAM:PF07719.20, PFAM:PF07719.20, PFAM:PF13174.9, PFAM:PF13181.9, PFAM:PF13181.9, PFAM:PF13181.9, PFAM:PF13181.9, PFAM:PF13181.9, PFAM:PF13414.9, PFAM:PF13414.9, PFAM:PF13432.9, PFAM:PF13432.9, PFAM:PF13432.9, PFAM:PF13432.9, PFAM:PF13432.9
contig_11	6567	7031	+	HPODPB_00960	16.2	6.1		
contig_12	84	302	+	HPODPB_01005	8.0	4.9		
contig_12	754	1869	-	HPODPB_01010	39.8	9.0		
contig_12	6813	7361	-	HPODPB_01040	19.8	6.7		SO:0001217, UniRef:UniRef50_UPI0009309DA9, UniRef:UniRef90_UPI0009309DA9
contig_12	10251	10616	+	HPODPB_01065	13.7	5.1		
contig_12	12591	14000	-	HPODPB_01085	51.6	5.5		
contig_13	9981	10247	+	HPODPB_01145	9.5	5.6		
contig_13	12722	14005	-	HPODPB_01160	46.4	4.9		
contig_14	76	1089	+	HPODPB_01165	37.3	8.5	PF00271.34|Helicase_C, PF00570.26|HRDC, PF09382.13|RQC, PF16124.8|RecQ_Zn_bind	PFAM:PF00271.34, PFAM:PF00570.26, PFAM:PF09382.13, PFAM:PF16124.8
contig_14	1223	2374	+	HPODPB_01170	41.7	6.3	PF02770.22|Acyl-CoA_dh_M	PFAM:PF02770.22
contig_14	11977	12795	+	HPODPB_01225	30.1	6.2	PF00581.23|Rhodanese	PFAM:PF00581.23
contig_14	12900	13634	+	HPODPB_01230	26.9	12.0		
contig_15	3799	4350	+	HPODPB_01250	20.6	5.8		
contig_15	5857	6906	-	HPODPB_01260	36.9	6.8		
contig_16	541	762	-	HPODPB_01290	7.9	12.0		
contig_16	1130	1885	+	HPODPB_01295	26.8	5.9		
contig_17	5751	6008	-	HPODPB_01365	9.6	7.8		
contig_17	11687	12190	-	HPODPB_01410	18.3	7.8		SO:0001217, UniRef:UniRef50_A0A2D9I226, UniRef:UniRef90_A0A1E4C7X0
contig_18	130	318	+	HPODPB_01420	6.2	5.0		
contig_18	517	1047	+	HPODPB_01425	18.9	11.9		
contig_18	7560	8162	-	HPODPB_01460	21.1	5.7	PF13650.9|Asp_protease_2, PF13975.9|gag-asp_proteas	PFAM:PF13650.9, PFAM:PF13975.9
contig_19	123	497	+	HPODPB_01485	13.5	6.7		
contig_19	4745	5638	+	HPODPB_01510	31.9	7.8		
contig_20	227	439	+	HPODPB_01545	7.2	11.7		
contig_21	1312	1755	+	HPODPB_01605	16.7	11.4		
contig_21	4085	4540	-	HPODPB_01620	17.2	6.3		
contig_21	6450	6998	+	HPODPB_01635	19.2	7.0	PF00034.24|Cytochrom_C	PFAM:PF00034.24
contig_21	8739	9095	+	HPODPB_01645	13.6	9.7		
contig_22	1974	3806	+	HPODPB_01665	63.3	9.2	PF01476.23|LysM, PF01476.23|LysM	PFAM:PF01476.23, PFAM:PF01476.23
contig_22	9586	10803	+	HPODPB_01695	42.8	7.0	PF01565.26|FAD_binding_4	PFAM:PF01565.26
contig_22	11045	11788	-	HPODPB_01700	27.1	7.1		
contig_23	202	543	+	HPODPB_01705	12.6	5.8		
contig_23	3454	3624	+	HPODPB_01720	6.0	5.1		
contig_23	6614	7153	+	HPODPB_01730	20.3	10.8		
contig_24	108	605	-	HPODPB_01740	17.3	11.3		
contig_24	3250	4155	-	HPODPB_01755	31.7	9.2		
contig_25	7	795	-	HPODPB_01795	29.5	10.7		
contig_25	2670	3077	+	HPODPB_01810	14.3	8.3		
contig_26	6764	7144	-	HPODPB_01880	13.3	8.2		
contig_26	11005	11667	-	HPODPB_01900	24.1	8.6	PF13433.9|Peripla_BP_5	PFAM:PF13433.9
contig_27	2199	2951	+	HPODPB_01920	26.5	7.0		
contig_27	3796	4098	-	HPODPB_01930	11.4	4.3		
contig_27	4328	5107	+	HPODPB_01935	29.0	9.9		
contig_27	6091	6498	-	HPODPB_01945	14.7	9.4		
contig_27	7636	7989	-	HPODPB_01955	13.2	7.1		
contig_28	2820	3749	+	HPODPB_01985	32.5	5.6		
contig_28	5001	6335	+	HPODPB_01995	48.3	8.9		
contig_29	406	1122	+	HPODPB_02025	25.8	9.5		
contig_29	1183	1794	+	HPODPB_02030	21.7	6.4		
contig_29	3193	3807	-	HPODPB_02040	22.4	5.5		
contig_29	8987	11119	+	HPODPB_02060	77.5	8.0		SO:0001217, UniRef:UniRef50_A0A1E2RXL7, UniRef:UniRef90_UPI000931FEB8
contig_30	32	1189	+	HPODPB_02065	42.4	6.4	PF00117.31|GATase, PF00958.25|GMP_synt_C, PF02540.20|NAD_synthase, PF03054.19|tRNA_Me_trans	PFAM:PF00117.31, PFAM:PF00958.25, PFAM:PF02540.20, PFAM:PF03054.19
contig_30	1214	1900	-	HPODPB_02070	24.8	8.7	PF00571.31|CBS, PF00571.31|CBS, PF04972.20|BON	PFAM:PF00571.31, PFAM:PF00571.31, PFAM:PF04972.20
contig_30	3174	3350	+	HPODPB_02085	6.5	9.7		
contig_30	5054	5662	+	HPODPB_02100	21.7	10.3		
contig_30	5733	6221	+	HPODPB_02105	18.0	11.2		
contig_30	8835	9977	-	HPODPB_02125	42.4	9.5		
contig_30	10159	10662	-	HPODPB_02130	18.1	10.5		
contig_31	354	689	+	HPODPB_02135	11.8	11.7		
contig_31	1200	1439	+	HPODPB_02140	8.6	11.2		
contig_31	8160	10073	-	HPODPB_02180	70.8	9.1		
contig_32	65	331	+	HPODPB_02190	10.2	6.3		
contig_32	732	1850	+	HPODPB_02200	40.5	9.6	PF01170.21|UPF0020	PFAM:PF01170.21
contig_32	8496	8897	-	HPODPB_02230	14.4	10.7		
contig_32	9015	10799	-	HPODPB_02235	64.6	6.5	PF04998.20|RNA_pol_Rpb1_5	PFAM:PF04998.20
contig_33	9974	10525	-	HPODPB_02280	19.8	5.1	PF12697.10|Abhydrolase_6	PFAM:PF12697.10
contig_34	2695	3144	-	HPODPB_02300	16.5	5.4		
contig_34	6680	7201	-	HPODPB_02315	17.8	5.3		
contig_35	35	352	+	HPODPB_02330	11.3	4.7	PF01323.23|DSBA	PFAM:PF01323.23
contig_35	349	534	-	HPODPB_02335	6.5	9.0		
contig_35	7561	8382	+	HPODPB_02380	29.6	8.7		
contig_35	9526	10056	-	HPODPB_02390	20.4	8.5		
contig_36	494	1417	-	HPODPB_02400	32.6	9.0	PF00582.29|Usp, PF00582.29|Usp	PFAM:PF00582.29, PFAM:PF00582.29
contig_38	24	548	+	HPODPB_02475	18.5	6.6		
contig_38	2270	2527	+	HPODPB_02490	9.5	10.5		
contig_39	7781	8647	+	HPODPB_02575	32.0	5.8		
contig_39	9932	10021	-	HPODPB_02585	3.4	9.7		
contig_40	9512	10048	-	HPODPB_02630	19.8	6.1		
contig_41	9190	9477	-	HPODPB_02675	10.6	6.6	PF11746.11|DUF3303	PFAM:PF11746.11, SO:0001217, UniRef:UniRef50_A0A1E4BYM2, UniRef:UniRef90_A0A1E4BYM2
contig_42	79	699	+	HPODPB_02685	21.6	4.6		
contig_42	4717	5088	-	HPODPB_02715	14.8	10.9		
contig_42	5642	6016	+	HPODPB_02720	13.5	9.2		SO:0001217, UniRef:UniRef50_UPI000931268E, UniRef:UniRef90_UPI000931268E
contig_43	320	1318	+	HPODPB_02745	36.7	5.4		
contig_43	4346	4468	+	HPODPB_02755	4.5	11.3		
contig_44	34	1119	+	HPODPB_02770	37.8	8.9	PF14295.9|PAN_4, PF14295.9|PAN_4	PFAM:PF14295.9, PFAM:PF14295.9
contig_44	9324	9623	+	HPODPB_02805	10.4	10.8		
contig_44	9711	9842	-	HPODPB_02810	5.1	9.3		
contig_45	54	632	+	HPODPB_02815	20.6	5.2		
contig_45	946	1257	+	HPODPB_02820	11.5	10.5		
contig_45	3754	3930	+	HPODPB_02840	6.8	6.0		
contig_46	100	249	+	HPODPB_02875	5.3	5.1		
contig_46	7172	7582	-	HPODPB_02905	14.8	9.7		
contig_46	8682	9047	-	HPODPB_02915	12.6	6.6		
contig_47	3702	3983	-	HPODPB_02945	10.8	10.6	PF06568.14|DUF1127	PFAM:PF06568.14
contig_47	8390	9415	-	HPODPB_02970	36.1	8.6		
contig_48	71	562	+	HPODPB_02975	17.6	6.1		
contig_48	567	1778	-	HPODPB_02980	44.7	6.0	PF00441.27|Acyl-CoA_dh_1, PF02770.22|Acyl-CoA_dh_M, PF02771.19|Acyl-CoA_dh_N	PFAM:PF00441.27, PFAM:PF02770.22, PFAM:PF02771.19, SO:0001217, UniRef:UniRef50_A0A1E4CUH3, UniRef:UniRef90_A0A1E4CUH3
contig_48	6601	7215	+	HPODPB_03005	22.1	9.7		
contig_48	8577	9353	+	HPODPB_03015	27.7	9.5	PF00106.28|adh_short, PF13561.9|adh_short_C2	PFAM:PF00106.28, PFAM:PF13561.9
contig_49	28	258	+	HPODPB_03020	8.2	6.6		
contig_49	2838	3170	-	HPODPB_03040	12.4	5.9		
contig_49	3323	3574	-	HPODPB_03045	8.3	9.8		
contig_50	26	337	+	HPODPB_03075	11.4	5.5		
contig_50	416	898	+	HPODPB_03080	16.3	9.0		
contig_50	898	1329	+	HPODPB_03085	15.7	5.7		
contig_50	1323	1781	+	HPODPB_03090	16.5	8.7		
contig_50	1810	2154	+	HPODPB_03095	12.9	9.3		
contig_50	2087	2341	-	HPODPB_03100	9.7	4.7		
contig_50	2419	2520	-	HPODPB_03105	3.8	5.5		
contig_50	2620	3147	-	HPODPB_03110	18.5	5.9	PF00959.22|Phage_lysozyme	PFAM:PF00959.22
contig_50	3445	4767	+	HPODPB_03115	47.5	9.3		
contig_50	4768	5646	-	HPODPB_03120	33.1	10.5		
contig_50	6871	7413	+	HPODPB_03130	19.1	8.9		
contig_50	8354	8587	-	HPODPB_03140	8.8	9.3		
contig_51	576	1133	-	HPODPB_03150	20.5	9.6	PF00005.30|ABC_tran	PFAM:PF00005.30
contig_51	1082	2509	-	HPODPB_03155	52.2	10.9		
contig_51	7561	8283	+	HPODPB_03185	25.1	4.6		
contig_52	106	819	+	HPODPB_03195	26.6	6.1		
contig_52	8862	9167	-	HPODPB_03235	10.8	4.2		
contig_53	1552	1761	+	HPODPB_03245	7.2	6.5		
contig_53	8505	8627	-	HPODPB_03290	4.7	9.5		
contig_54	8880	9011	-	HPODPB_03360	4.9	11.8		
contig_55	3560	4342	+	HPODPB_03385	28.0	7.0	PF05135.16|Phage_connect_1	PFAM:PF05135.16
contig_55	4845	5255	+	HPODPB_03395	15.2	6.4		
contig_55	5711	6112	+	HPODPB_03405	13.6	4.7		
contig_55	6112	6279	+	HPODPB_03410	5.9	6.5		
contig_56	1913	2254	+	HPODPB_03440	13.0	10.1		
contig_56	7268	7534	-	HPODPB_03470	10.2	10.7		
contig_56	7791	8198	+	HPODPB_03475	15.0	10.1		
contig_56	8386	8922	-	HPODPB_03480	19.1	5.0		
contig_57	147	1199	+	HPODPB_03485	37.9	7.3		
contig_57	7958	8926	-	HPODPB_03520	33.8	5.5		
contig_58	8449	8748	-	HPODPB_03560	11.0	6.1		
contig_59	135	782	+	HPODPB_03565	22.6	5.8	PF00512.28|HisKA	PFAM:PF00512.28
contig_59	1003	1488	+	HPODPB_03570	16.7	6.0	PF00111.30|Fer2, PF01799.23|Fer2_2	PFAM:PF00111.30, PFAM:PF01799.23
contig_59	8277	8750	-	HPODPB_03615	17.6	5.0	PF00043.28|GST_C	PFAM:PF00043.28
contig_60	775	1083	+	HPODPB_03625	11.0	9.9		
contig_60	1168	1410	+	HPODPB_03630	8.8	9.8		
contig_60	1529	2281	-	HPODPB_03635	27.4	6.6		SO:0001217, UniRef:UniRef50_A0A327M5C9, UniRef:UniRef90_UPI000931047B
contig_60	6343	6708	-	HPODPB_03660	13.3	5.2		
contig_61	297	2210	+	HPODPB_03670	67.6	9.5	PF03968.17|LptD_N, PF03968.17|LptD_N	PFAM:PF03968.17, PFAM:PF03968.17
contig_61	7901	8320	+	HPODPB_03705	16.0	9.4		
contig_62	67	762	+	HPODPB_03710	21.8	4.6		
contig_62	5287	5502	-	HPODPB_03740	8.0	4.1		
contig_62	5585	6487	-	HPODPB_03745	32.0	9.2		
contig_62	8473	8703	-	HPODPB_03755	8.4	4.7		
contig_63	133	483	+	HPODPB_03760	12.6	4.5		
contig_63	628	1215	+	HPODPB_03765	20.9	5.2		
contig_63	2959	3246	+	HPODPB_03780	10.4	5.6	PF20056.2|DUF6455	PFAM:PF20056.2
contig_63	4236	4742	-	HPODPB_03790	18.0	5.7		
contig_63	7718	8215	+	HPODPB_03810	17.3	9.2		
contig_64	15	1049	+	HPODPB_03815	37.6	7.0		
contig_64	3209	4279	-	HPODPB_03825	38.1	4.9		SO:0001217, UniRef:UniRef50_A0A1E4BYR9, UniRef:UniRef90_A0A1E4BYR9
contig_64	8266	8613	-	HPODPB_03855	12.5	8.0	PF00378.23|ECH_1	PFAM:PF00378.23
contig_65	268	552	+	HPODPB_03860	10.7	4.5		
contig_65	8142	8468	-	HPODPB_03890	11.3	4.5		
contig_66	2586	4364	+	HPODPB_03910	65.5	9.3		
contig_66	8288	8461	-	HPODPB_03930	6.2	5.4		
contig_68	266	517	+	HPODPB_03965	9.0	6.4		
contig_68	2804	3769	-	HPODPB_03975	33.2	5.0	PF05229.18|SCPU, PF05229.18|SCPU	PFAM:PF05229.18, PFAM:PF05229.18
contig_69	907	1284	+	HPODPB_04005	14.5	9.4	PF12833.10|HTH_18	PFAM:PF12833.10
contig_69	5528	6010	+	HPODPB_04015	17.6	9.2	PF00578.24|AhpC-TSA, PF08534.13|Redoxin	PFAM:PF00578.24, PFAM:PF08534.13
contig_69	6219	6830	+	HPODPB_04020	21.6	7.8	PF05239.19|PRC	PFAM:PF05239.19
contig_70	675	1058	+	HPODPB_04030	13.2	4.9		
contig_70	4684	5163	-	HPODPB_04050	16.9	5.0		
contig_71	997	1854	+	HPODPB_04075	31.5	6.1		
contig_71	1762	2625	-	HPODPB_04080	32.9	6.9		
contig_71	7444	8106	-	HPODPB_04110	24.0	11.6		
contig_72	35	550	+	HPODPB_04115	17.9	5.4	PF00364.25|Biotin_lipoyl, PF13533.9|Biotin_lipoyl_2, PF18140.4|PCC_BT	PFAM:PF00364.25, PFAM:PF13533.9, PFAM:PF18140.4
contig_72	7654	7899	+	HPODPB_04155	8.9	9.8		
contig_74	1610	2146	-	HPODPB_04185	19.1	8.8		
contig_74	7688	7894	+	HPODPB_04200	7.6	4.5		
contig_74	7921	8196	-	HPODPB_04205	9.2	5.1	PF17782.4|DprA_WH	PFAM:PF17782.4
contig_75	214	1563	+	HPODPB_04210	49.0	6.1		
contig_76	522	821	+	HPODPB_04240	11.4	11.5		
contig_76	2100	3170	-	HPODPB_04250	39.3	6.5		
contig_76	5008	5178	+	HPODPB_04265	6.0	12.0		
contig_76	5238	5594	+	HPODPB_04270	12.4	4.1		
contig_76	6833	7693	-	HPODPB_04280	31.4	11.2		
contig_76	7756	8001	+	HPODPB_04285	8.5	8.8		
contig_77	4	417	+	HPODPB_04290	15.1	9.2	PF13302.10|Acetyltransf_3	PFAM:PF13302.10
contig_77	4939	5322	+	HPODPB_04325	13.5	6.2	PF00903.28|Glyoxalase, PF18029.4|Glyoxalase_6	PFAM:PF00903.28, PFAM:PF18029.4
contig_78	309	875	-	HPODPB_04335	20.4	5.5		
contig_79	3228	3977	+	HPODPB_04375	26.1	6.1		
contig_79	4091	4384	-	HPODPB_04380	10.3	9.3	PF08734.14|GYD	PFAM:PF08734.14
contig_79	5880	7694	-	HPODPB_04390	65.6	5.6	PF13439.9|Glyco_transf_4, PF13524.9|Glyco_trans_1_2, PF13692.9|Glyco_trans_1_4	PFAM:PF13439.9, PFAM:PF13524.9, PFAM:PF13692.9
contig_80	454	1074	-	HPODPB_04395	22.3	11.9		
contig_80	1232	1447	-	HPODPB_04400	8.1	12.0		
contig_80	5610	7442	-	HPODPB_04425	64.6	5.3		
contig_81	4718	4963	+	HPODPB_04460	8.7	9.5		
contig_82	7161	7778	-	HPODPB_04495	22.9	6.5		
contig_83	27	185	+	HPODPB_04500	5.8	12.0		
contig_84	3428	4171	-	HPODPB_04585	27.1	9.6		
contig_84	4449	4916	-	HPODPB_04590	17.1	5.4		
contig_84	5021	5689	-	HPODPB_04595	21.7	7.7		
contig_84	6541	7437	-	HPODPB_04605	33.5	10.9		
contig_86	236	1039	+	HPODPB_04650	29.1	6.3		
contig_86	2512	2805	-	HPODPB_04660	11.0	10.1		
contig_86	5243	5785	+	HPODPB_04670	19.9	10.1	PF04542.17|Sigma70_r2, PF04545.19|Sigma70_r4, PF08281.15|Sigma70_r4_2	PFAM:PF04542.17, PFAM:PF04545.19, PFAM:PF08281.15
contig_86	5782	6549	+	HPODPB_04675	26.9	5.5		
contig_86	6910	7242	-	HPODPB_04680	11.7	5.6		
contig_87	11	793	+	HPODPB_04685	28.0	5.2	PF00092.31|VWA	PFAM:PF00092.31
contig_87	2880	3590	+	HPODPB_04695	26.1	8.5		
contig_88	91	690	+	HPODPB_04725	20.9	6.5		
contig_88	697	1782	-	HPODPB_04730	38.2	5.1		
contig_88	3864	4361	+	HPODPB_04750	18.9	4.6	PF10722.12|YbjN	PFAM:PF10722.12, SO:0001217, UniRef:UniRef50_A7HVE5, UniRef:UniRef90_A0A1E4BZR8
contig_88	4577	5116	+	HPODPB_04755	19.3	7.6		
contig_88	6137	7426	-	HPODPB_04765	47.2	6.0		
contig_89	2585	2818	+	HPODPB_04795	8.6	9.5		
contig_89	4338	4925	+	HPODPB_04815	22.0	9.0		
contig_90	6770	7150	-	HPODPB_04850	14.2	8.3		
contig_92	167	898	+	HPODPB_04885	26.0	11.9		
contig_92	6704	7204	-	HPODPB_04910	18.5	6.8		
contig_93	3	434	+	HPODPB_04915	15.1	9.4	PF02775.24|TPP_enzyme_C	PFAM:PF02775.24
contig_93	6574	7233	-	HPODPB_04950	24.2	5.9		
contig_94	37	762	+	HPODPB_04955	26.3	9.8	PF01266.27|DAO	PFAM:PF01266.27
contig_94	1287	1847	+	HPODPB_04960	20.8	6.8		
contig_94	5842	6045	-	HPODPB_04985	6.6	10.7		
contig_94	6326	7144	-	HPODPB_04990	29.2	5.5	PF00005.30|ABC_tran	PFAM:PF00005.30
contig_95	540	743	+	HPODPB_04995	7.6	11.2		
contig_96	134	286	+	HPODPB_05025	5.4	10.9		
contig_96	1552	1650	-	HPODPB_05035	3.6	10.0		
contig_96	3215	3493	+	HPODPB_05045	10.2	11.8		
contig_96	5399	6598	+	HPODPB_05055	43.9	10.3		
contig_98	6170	6934	-	HPODPB_05125	26.4	7.9	PF00441.27|Acyl-CoA_dh_1, PF12806.10|Acyl-CoA_dh_C	PFAM:PF00441.27, PFAM:PF12806.10
contig_99	727	1464	+	HPODPB_05135	25.8	9.6		
contig_100	1958	2140	-	HPODPB_05165	6.5	7.9		
contig_101	336	683	-	HPODPB_05195	12.5	4.7		
contig_101	5622	6164	-	HPODPB_05220	19.6	11.0		
contig_101	6243	6956	-	HPODPB_05225	25.7	4.5		
contig_102	1565	2257	+	HPODPB_05240	25.3	10.1		
contig_103	70	291	+	HPODPB_05265	8.1	9.6		
contig_103	1837	2808	+	HPODPB_05275	34.6	9.3		
contig_103	6021	6209	+	HPODPB_05295	7.2	6.3		
contig_105	2330	2794	+	HPODPB_05345	16.4	9.6		
contig_105	2887	3183	-	HPODPB_05350	11.2	11.7		
contig_105	4014	4304	+	HPODPB_05360	10.9	4.9		
contig_106	3080	3586	-	HPODPB_05395	18.5	8.6		
contig_107	5633	6010	+	HPODPB_05435	13.1	4.9	PF04430.17|DUF498	PFAM:PF04430.17
contig_108	48	848	+	HPODPB_05445	30.3	7.1	PF00296.23|Bac_luciferase	PFAM:PF00296.23
contig_108	5254	5487	-	HPODPB_05460	8.2	4.9		
contig_108	5983	6594	-	HPODPB_05465	22.1	6.1		
contig_109	412	933	-	HPODPB_05470	19.4	5.4	PF12680.10|SnoaL_2	PFAM:PF12680.10
contig_109	940	1413	-	HPODPB_05475	17.9	8.0	PF12680.10|SnoaL_2	PFAM:PF12680.10
contig_110	1303	1683	-	HPODPB_05520	14.2	10.0		
contig_111	6309	6569	-	HPODPB_05575	9.0	9.4		
contig_113	3125	4375	+	HPODPB_05615	44.2	6.1		
contig_113	4398	5876	-	HPODPB_05620	53.2	7.9		
contig_113	6088	6498	+	HPODPB_05625	15.6	10.1		
contig_114	45	419	+	HPODPB_05630	13.1	4.7	PF00850.22|Hist_deacetyl	PFAM:PF00850.22
contig_114	1040	1327	+	HPODPB_05640	10.6	8.4		
contig_114	3690	3944	+	HPODPB_05650	9.0	6.0		
contig_115	86	220	+	HPODPB_05670	5.0	6.5		
contig_115	5909	6559	-	HPODPB_05705	23.9	4.8	PF00561.23|Abhydrolase_1	PFAM:PF00561.23
contig_117	5819	6355	-	HPODPB_05755	18.9	4.9		
contig_118	4547	5572	+	HPODPB_05780	37.4	6.4	PF00043.28|GST_C, PF01042.24|Ribonuc_L-PSP, PF02798.23|GST_N, PF13409.9|GST_N_2, PF13417.9|GST_N_3, PF14497.9|GST_C_3	PFAM:PF00043.28, PFAM:PF01042.24, PFAM:PF02798.23, PFAM:PF13409.9, PFAM:PF13417.9, PFAM:PF14497.9
contig_119	3472	4008	-	HPODPB_05800	18.7	5.6		
contig_120	340	840	+	HPODPB_05820	17.5	4.3		
contig_120	859	1899	+	HPODPB_05825	36.8	8.8		
contig_120	3485	3673	-	HPODPB_05840	7.0	4.8	PF18557.4|NepR	PFAM:PF18557.4
contig_120	3917	4402	-	HPODPB_05845	16.7	5.0		
contig_120	4435	4755	-	HPODPB_05850	11.1	6.1		
contig_120	4891	6378	-	HPODPB_05855	54.2	9.3		
contig_121	96	401	-	HPODPB_05860	11.1	11.6		SO:0001217, UniRef:UniRef50_V5SEA6, UniRef:UniRef90_A0A1E4C0H8
contig_121	1457	1645	-	HPODPB_05870	7.3	8.2		
contig_122	731	1831	-	HPODPB_05900	40.0	9.6		
contig_122	3946	4281	-	HPODPB_05915	12.7	8.9		
contig_123	54	479	+	HPODPB_05930	16.0	9.0		
contig_123	644	1147	-	HPODPB_05935	18.1	8.7		
contig_123	1144	2043	-	HPODPB_05940	31.9	9.4		
contig_123	2072	2290	-	HPODPB_05945	7.3	9.5		
contig_123	2560	3333	+	HPODPB_05950	27.3	5.1	PF13505.9|OMP_b-brl	PFAM:PF13505.9
contig_124	67	261	+	HPODPB_05965	6.7	10.8		
contig_124	831	1088	+	HPODPB_05970	8.9	5.4		
contig_124	4320	5345	+	HPODPB_05995	34.6	9.3		
contig_124	5424	6272	-	HPODPB_06000	30.7	11.1		
contig_125	6047	6268	-	HPODPB_06030	8.3	5.3	PF01653.21|DNA_ligase_aden	PFAM:PF01653.21
contig_126	5577	6215	-	HPODPB_06055	22.5	6.6		
contig_127	3440	4084	-	HPODPB_06075	22.6	9.4		
contig_128	4422	5387	+	HPODPB_06105	35.3	9.8		
contig_128	6054	6206	-	HPODPB_06115	5.4	5.0		
contig_129	5215	6195	-	HPODPB_06145	37.1	9.7	PF09312.14|SurA_N, PF13624.9|SurA_N_3	PFAM:PF09312.14, PFAM:PF13624.9
contig_130	65	283	+	HPODPB_06150	7.4	6.5		
contig_130	1899	3311	+	HPODPB_06160	50.3	5.9	PF03972.17|MmgE_PrpD, PF19305.2|MmgE_PrpD_C	PFAM:PF03972.17, PFAM:PF19305.2
contig_131	270	1565	-	HPODPB_06185	47.2	7.8	PF13641.9|Glyco_tranf_2_3	PFAM:PF13641.9
contig_131	2553	3275	-	HPODPB_06195	25.9	5.3		
