#Annotated with Bakta v1.5.0, https://github.com/oschwengers/bakta
#Database v4.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_2	41988	42086	+	BJHKLP_00435	3.8	9.8		
contig_3	36981	37760	+	BJHKLP_00645	30.0	5.3		RefSeq:WP_008238347.1, SO:0001217, UniParc:UPI00025B55E1, UniRef:UniRef100_I0WH38, UniRef:UniRef50_A0A0B7H7Z2, UniRef:UniRef90_I0WH38
contig_3	43122	44567	-	BJHKLP_00675	54.0	7.3	PF01979.23|Amidohydro_1, PF07969.14|Amidohydro_3	PFAM:PF01979.23, PFAM:PF07969.14
contig_4	10595	11311	+	BJHKLP_00700	26.8	5.0		RefSeq:WP_050951112.1, SO:0001217, UniParc:UPI0002F05B34, UniRef:UniRef100_I0WK68, UniRef:UniRef50_I0WK68, UniRef:UniRef90_I0WK68
contig_5	5711	7402	+	BJHKLP_00880	63.9	7.8		RefSeq:WP_008236387.1, SO:0001217, UniParc:UPI00025B7416, UniRef:UniRef100_I0WJD7, UniRef:UniRef50_H8XS92, UniRef:UniRef90_I0WJD7
contig_5	24219	24947	+	BJHKLP_00955	27.5	4.9	PF16132.8|DUF4843	PFAM:PF16132.8, RefSeq:WP_008236364.1, SO:0001217, UniParc:UPI00025B7406, UniRef:UniRef100_I0WJC1, UniRef:UniRef50_I0WJC1, UniRef:UniRef90_I0WJC1
contig_7	9901	10731	+	BJHKLP_01215	31.2	4.1		RefSeq:WP_008238843.1, SO:0001217, UniParc:UPI00025B55FF, UniRef:UniRef100_I0WFY5, UniRef:UniRef50_I0WFY5, UniRef:UniRef90_I0WFY5
contig_7	13257	13679	-	BJHKLP_01230	15.2	6.9		RefSeq:WP_008238851.1, SO:0001217, UniParc:UPI00025B5602, UniRef:UniRef100_I0WFY8, UniRef:UniRef50_I0WFY8, UniRef:UniRef90_I0WFY8
contig_7	14989	15399	-	BJHKLP_01240	14.7	8.9		RefSeq:WP_008238854.1, SO:0001217, UniParc:UPI00025B5604, UniRef:UniRef100_I0WFZ0, UniRef:UniRef50_I0WFZ0, UniRef:UniRef90_I0WFZ0
contig_7	19421	19903	-	BJHKLP_01270	18.8	6.7		RefSeq:WP_008238866.1, SO:0001217, UniParc:UPI00025B560A, UniRef:UniRef100_I0WFZ6, UniRef:UniRef50_A0A2N3HID3, UniRef:UniRef90_I0WFZ6
contig_7	21995	22333	+	BJHKLP_01285	13.3	7.7		RefSeq:WP_008238875.1, SO:0001217, UniParc:UPI00025B560D, UniRef:UniRef100_I0WFZ9, UniRef:UniRef50_L0FVJ1, UniRef:UniRef90_I0WFZ9
contig_7	24489	25547	+	BJHKLP_01300	41.4	9.3		RefSeq:WP_008238880.1, SO:0001217, UniParc:UPI00025B5610, UniRef:UniRef100_I0WG02, UniRef:UniRef50_W2UKF2, UniRef:UniRef90_I0WG02
contig_8	4141	5616	+	BJHKLP_01330	54.5	4.4	PF12741.10|SusD-like, PF12741.10|SusD-like, PF12771.10|SusD-like_2	PFAM:PF12741.10, PFAM:PF12741.10, PFAM:PF12771.10, RefSeq:WP_008239566.1, SO:0001217, UniParc:UPI00025B5E38, UniRef:UniRef100_I0WDY2, UniRef:UniRef50_I0WDY2, UniRef:UniRef90_I0WDY2
contig_8	6070	6759	-	BJHKLP_01335	26.7	9.2		RefSeq:WP_008239568.1, SO:0001217, UniParc:UPI00025B5E39, UniRef:UniRef100_I0WDY3, UniRef:UniRef50_I0WDY3, UniRef:UniRef90_I0WDY3
contig_8	9739	10485	-	BJHKLP_01355	28.6	6.2		RefSeq:WP_040488702.1, SO:0001217, UniParc:UPI0002E82C88, UniRef:UniRef100_I0WDY7, UniRef:UniRef50_I0WDY7, UniRef:UniRef90_I0WDY7
contig_8	11193	12479	-	BJHKLP_01365	50.7	8.8		RefSeq:WP_008239583.1, SO:0001217, UniParc:UPI00025B5E3F, UniRef:UniRef100_I0WDY9, UniRef:UniRef50_I0WDY9, UniRef:UniRef90_I0WDY9
contig_8	15676	16362	-	BJHKLP_01390	26.3	9.2		RefSeq:WP_008239603.1, SO:0001217, UniParc:UPI00025B5E44, UniRef:UniRef100_I0WDZ4, UniRef:UniRef50_A0A1M7KEW7, UniRef:UniRef90_I0WDZ4
contig_8	20477	20734	-	BJHKLP_01415	9.6	9.5		RefSeq:WP_008239617.1, SO:0001217, UniParc:UPI00025B5E49, UniRef:UniRef100_I0WDZ9, UniRef:UniRef50_I0WDZ9, UniRef:UniRef90_I0WDZ9
contig_8	23380	24210	-	BJHKLP_01430	31.8	9.5		RefSeq:WP_008239620.1, SO:0001217, UniParc:UPI00025B5E4C, UniRef:UniRef100_I0WE02, UniRef:UniRef50_I0WE02, UniRef:UniRef90_I0WE02
contig_9	2205	2879	-	BJHKLP_01480	26.8	8.4		RefSeq:WP_008239979.1, SO:0001217, UniParc:UPI00025B503D, UniRef:UniRef100_I0WBR3, UniRef:UniRef50_I0WBR3, UniRef:UniRef90_I0WBR3
contig_9	4166	5191	-	BJHKLP_01490	40.7	9.2		RefSeq:WP_008239975.1, SO:0001217, UniParc:UPI00025B503B, UniRef:UniRef100_I0WBR1, UniRef:UniRef50_A0A0Q9ZKC2, UniRef:UniRef90_I0WBR1
contig_9	5587	6252	-	BJHKLP_01495	24.5	5.1		SO:0001217, UniParc:UPI00025B503A, UniRef:UniRef100_I0WBR0, UniRef:UniRef50_A0A2D4YED2, UniRef:UniRef90_I0WBR0
contig_9	7821	7982	+	BJHKLP_01505	6.1	9.0		
contig_9	11258	11707	+	BJHKLP_01525	17.0	9.4	PF00144.27|Beta-lactamase	PFAM:PF00144.27
contig_9	17072	17236	-	BJHKLP_01570	6.6	4.6		RefSeq:WP_155805726.1, SO:0001217, UniParc:UPI000314579B, UniRef:UniRef100_UPI000314579B, UniRef:UniRef50_UPI000314579B, UniRef:UniRef90_UPI000314579B
contig_9	17327	18358	-	BJHKLP_01575	39.5	5.1		RefSeq:WP_008241531.1, SO:0001217, UniParc:UPI00025B4AAF, UniRef:UniRef100_I0W5M5, UniRef:UniRef50_A0A090Q0Q3, UniRef:UniRef90_I0W5M5
contig_9	20667	20885	-	BJHKLP_01585	8.0	9.9		RefSeq:WP_008241527.1, SO:0001217, UniParc:UPI00025B4AAD, UniRef:UniRef100_I0W5M3, UniRef:UniRef50_I0W5M3, UniRef:UniRef90_I0W5M3
contig_9	20888	21178	-	BJHKLP_01590	11.1	4.8		RefSeq:WP_008241525.1, SO:0001217, UniParc:UPI00025B4AAC, UniRef:UniRef100_I0W5M2, UniRef:UniRef50_A0A095SXB3, UniRef:UniRef90_I0W5M2
contig_9	22389	22544	-	BJHKLP_01595	6.1	5.0		RefSeq:WP_155805724.1, SO:0001217, UniParc:UPI0002E1F3B2, UniRef:UniRef100_I0W5M1, UniRef:UniRef50_I0W5M1, UniRef:UniRef90_I0W5M1
contig_9	27535	28014	+	BJHKLP_01620	17.8	9.5		RefSeq:WP_008241511.1, SO:0001217, UniParc:UPI00025B4AA5, UniRef:UniRef100_I0W5L5, UniRef:UniRef50_I0W5L5, UniRef:UniRef90_I0W5L5
contig_9	32769	34157	-	BJHKLP_01640	52.2	9.2		
contig_10	13202	13672	-	BJHKLP_01695	17.9	5.5		RefSeq:WP_008236201.1, SO:0001217, UniParc:UPI00025B62A3, UniRef:UniRef100_I0WJ44, UniRef:UniRef50_I0WJ44, UniRef:UniRef90_I0WJ44
contig_10	26088	26963	-	BJHKLP_01745	32.8	5.5	PF06977.14|SdiA-regulated	PFAM:PF06977.14, RefSeq:WP_008236219.1, SO:0001217, UniParc:UPI00025B68B6, UniRef:UniRef100_I0WJ53, UniRef:UniRef50_I0WJ53, UniRef:UniRef90_I0WJ53
contig_11	225	1004	+	BJHKLP_01775	29.6	4.8	PF02910.23|Succ_DH_flav_C	PFAM:PF02910.23
contig_11	5051	5161	-	BJHKLP_01800	4.0	4.2		
contig_11	5286	6149	+	BJHKLP_01805	33.0	8.4		SO:0001217, UniRef:UniRef50_I0WJS1, UniRef:UniRef90_I0WJS1
contig_11	7868	8242	+	BJHKLP_01815	14.2	5.8		RefSeq:WP_040488502.1, SO:0001217, UniParc:UPI00058DED89, UniRef:UniRef100_I0WJR9, UniRef:UniRef50_I0WJR9, UniRef:UniRef90_I0WJR9
contig_11	16033	16434	-	BJHKLP_01835	15.6	5.8		RefSeq:WP_040488501.1, SO:0001217, UniParc:UPI000591296F, UniRef:UniRef100_I0WJR5, UniRef:UniRef50_I0WJR5, UniRef:UniRef90_I0WJR5
contig_11	16944	17339	-	BJHKLP_01840	15.4	5.1		RefSeq:WP_008236623.1, SO:0001217, UniParc:UPI00025B891A, UniRef:UniRef100_I0WJR4, UniRef:UniRef50_A0A1M6F3G4, UniRef:UniRef90_I0WJR4
contig_11	20295	20651	-	BJHKLP_01855	14.1	4.9		RefSeq:WP_008236617.1, SO:0001217, UniParc:UPI00025B8917, UniRef:UniRef100_I0WJR1, UniRef:UniRef50_A0A1D7XY95, UniRef:UniRef90_I0WJR1
contig_11	23935	24237	-	BJHKLP_01875	11.8	5.1		RefSeq:WP_155805483.1, SO:0001217, UniParc:UPI0012DBE6B4, UniRef:UniRef100_I0WJQ7, UniRef:UniRef50_I0WJQ7, UniRef:UniRef90_I0WJQ7
contig_11	29817	31454	-	BJHKLP_01905	62.9	6.1		RefSeq:WP_238531000.1, SO:0001217, UniParc:UPI001EE65922, UniRef:UniRef100_I0WJQ1, UniRef:UniRef50_I0WJQ1, UniRef:UniRef90_I0WJQ1
contig_12	31931	32362	-	BJHKLP_02035	15.8	5.9	PF07980.14|SusD_RagB	PFAM:PF07980.14
contig_13	1375	2043	+	BJHKLP_02050	25.0	6.0		RefSeq:WP_008237649.1, SO:0001217, UniParc:UPI00025B3B36, UniRef:UniRef100_I0WI38, UniRef:UniRef50_F9YUE8, UniRef:UniRef90_I0WI38
contig_13	3282	3509	+	BJHKLP_02065	8.5	6.1		RefSeq:WP_008237652.1, SO:0001217, UniParc:UPI00025B3B39, UniRef:UniRef100_I0WI41, UniRef:UniRef50_A3U500, UniRef:UniRef90_I0WI41
contig_13	6898	7557	-	BJHKLP_02085	25.4	9.1		RefSeq:WP_008237656.1, SO:0001217, UniParc:UPI00025B3B3D, UniRef:UniRef100_I0WI45, UniRef:UniRef50_I0WI45, UniRef:UniRef90_I0WI45
contig_14	1626	2075	+	BJHKLP_02220	16.9	5.6		RefSeq:WP_008237152.1, SO:0001217, UniParc:UPI00025B445C, UniRef:UniRef100_I0WKJ2, UniRef:UniRef50_A0A2S0I0D7, UniRef:UniRef90_I0WKJ2
contig_15	2714	3490	-	BJHKLP_02330	28.6	5.7		RefSeq:WP_008237821.1, SO:0001217, UniParc:UPI00025B49C8, UniRef:UniRef100_I0WIC4, UniRef:UniRef50_I0WIC4, UniRef:UniRef90_I0WIC4
contig_15	7072	7980	+	BJHKLP_02350	34.9	5.3		RefSeq:WP_008237815.1, SO:0001217, UniParc:UPI00025B49C4, UniRef:UniRef100_I0WIC0, UniRef:UniRef50_A0A345GVB5, UniRef:UniRef90_I0WIC0
contig_15	19314	19727	-	BJHKLP_02400	15.5	4.1		SO:0001217, UniRef:UniRef50_I0WIB0, UniRef:UniRef90_I0WIB0
contig_15	19813	19932	+	BJHKLP_02405	4.5	11.8		
contig_16	2469	2600	-	BJHKLP_02450	4.7	6.0		
contig_16	25014	25388	+	BJHKLP_02555	13.8	4.5		RefSeq:WP_008240927.1, SO:0001217, UniParc:UPI00025B5AC4, UniRef:UniRef100_I0W719, UniRef:UniRef50_A0A1H1SZD5, UniRef:UniRef90_I0W719
contig_17	12	461	+	BJHKLP_02570	16.6	10.3		
contig_17	5662	6060	+	BJHKLP_02595	15.7	5.3		RefSeq:WP_008240030.1, SO:0001217, UniParc:UPI00025B505D, UniRef:UniRef100_I0WBU5, UniRef:UniRef50_I0WBU5, UniRef:UniRef90_I0WBU5
contig_17	6163	6327	+	BJHKLP_02600	6.5	9.9		
contig_17	8646	10289	+	BJHKLP_02615	62.7	5.1		SO:0001217, UniRef:UniRef50_A0A7Y9C6Y9, UniRef:UniRef90_I0WBU8
contig_17	13688	14143	+	BJHKLP_02640	18.2	9.6		SO:0001217, UniRef:UniRef50_H2BXJ0, UniRef:UniRef90_I0WBV4
contig_17	19149	19766	+	BJHKLP_02670	22.5	8.9		RefSeq:WP_008240074.1, SO:0001217, UniParc:UPI00025B5643, UniRef:UniRef100_I0WBW0, UniRef:UniRef50_A0A4R1RPY7, UniRef:UniRef90_I0WBW0
contig_17	19972	20583	+	BJHKLP_02675	23.0	9.3		RefSeq:WP_008240076.1, SO:0001217, UniParc:UPI00025B5644, UniRef:UniRef100_I0WBW1, UniRef:UniRef50_I0WBW1, UniRef:UniRef90_I0WBW1
contig_17	20694	20801	+	BJHKLP_02680	4.0	5.9		
contig_17	21598	22137	+	BJHKLP_02690	19.9	9.3		RefSeq:WP_008240080.1, SO:0001217, UniParc:UPI00025B5646, UniRef:UniRef100_I0WBW3, UniRef:UniRef50_I0WBW3, UniRef:UniRef90_I0WBW3
contig_17	23518	24558	+	BJHKLP_02700	39.3	4.9		RefSeq:WP_008240084.1, SO:0001217, UniParc:UPI00025B5648, UniRef:UniRef100_I0WBW5, UniRef:UniRef50_A0A1M5H0G1, UniRef:UniRef90_I0WBW5
contig_17	24584	25546	+	BJHKLP_02705	36.6	5.0		RefSeq:WP_008240086.1, SO:0001217, UniParc:UPI00025B5649, UniRef:UniRef100_I0WBW6, UniRef:UniRef50_A0A1I2JLF0, UniRef:UniRef90_I0WBW6
contig_18	2056	3021	+	BJHKLP_02720	35.8	5.0		RefSeq:WP_040488565.1, SO:0001217, UniParc:UPI0002FEF7D9, UniRef:UniRef100_UPI0002FEF7D9, UniRef:UniRef50_UPI0002FEF7D9, UniRef:UniRef90_UPI0002FEF7D9
contig_18	10590	10787	-	BJHKLP_02755	7.2	8.9		RefSeq:WP_008237238.1, SO:0001217, UniParc:UPI00025B4991, UniRef:UniRef100_I0WHK7, UniRef:UniRef50_I0WHK7, UniRef:UniRef90_I0WHK7
contig_18	16136	17272	-	BJHKLP_02780	39.6	4.6		RefSeq:WP_008236115.1, SO:0001217, UniParc:UPI00025B5DFB, UniRef:UniRef100_I0WJ03, UniRef:UniRef50_F0P2W8, UniRef:UniRef90_I0WJ03
contig_19	5337	6122	-	BJHKLP_02830	28.8	4.1	PF13585.9|CHU_C	PFAM:PF13585.9
contig_20	476	925	-	BJHKLP_02895	17.2	5.5		RefSeq:WP_008239250.1, SO:0001217, UniParc:UPI00025B4A39, UniRef:UniRef100_I0WE84, UniRef:UniRef50_A0A3N0DRT3, UniRef:UniRef90_I0WE84
contig_20	2979	4253	+	BJHKLP_02910	47.4	6.3		RefSeq:WP_008239247.1, SO:0001217, UniParc:UPI00025B4A36, UniRef:UniRef100_I0WE81, UniRef:UniRef50_A5FJ03, UniRef:UniRef90_I0WE81
contig_20	10086	10283	+	BJHKLP_02950	7.8	8.7		RefSeq:WP_081483485.1, SO:0001217, UniParc:UPI0002FCF458, UniRef:UniRef100_UPI0002FCF458, UniRef:UniRef50_A0A3D9RRH5, UniRef:UniRef90_UPI0002FCF458
contig_21	1018	2499	-	BJHKLP_03045	56.7	4.7		RefSeq:WP_008239933.1, SO:0001217, UniParc:UPI00025B4A5D, UniRef:UniRef100_I0WC97, UniRef:UniRef50_I0WC97, UniRef:UniRef90_I0WC97
contig_21	2516	3622	-	BJHKLP_03050	42.5	4.4		RefSeq:WP_008239932.1, SO:0001217, UniParc:UPI00025B4A5C, UniRef:UniRef100_I0WC96, UniRef:UniRef50_A0A1I6VGE8, UniRef:UniRef90_I0WC96
contig_21	16742	17410	-	BJHKLP_03090	25.7	9.4		RefSeq:WP_008239924.1, SO:0001217, UniParc:UPI00025B4A54, UniRef:UniRef100_I0WC88, UniRef:UniRef50_I0WC88, UniRef:UniRef90_I0WC88
contig_21	23503	24261	-	BJHKLP_03110	28.2	7.6		
contig_22	14660	15388	+	BJHKLP_03180	27.3	8.7		RefSeq:WP_008241344.1, SO:0001217, UniParc:UPI00025B40A4, UniRef:UniRef100_I0W7N8, UniRef:UniRef50_L0FXC0, UniRef:UniRef90_I0W7N8
contig_22	15462	16253	+	BJHKLP_03185	30.7	7.6		RefSeq:WP_008241346.1, SO:0001217, UniParc:UPI00025B40A5, UniRef:UniRef100_I0W7N9, UniRef:UniRef50_I0W7N9, UniRef:UniRef90_I0W7N9
contig_22	18661	19707	-	BJHKLP_03205	39.4	9.0		RefSeq:WP_040488955.1, SO:0001217, UniParc:UPI0002F5FD31, UniRef:UniRef100_I0W7P3, UniRef:UniRef50_I0W7P3, UniRef:UniRef90_I0W7P3
contig_22	19697	20194	-	BJHKLP_03210	18.0	6.4		RefSeq:WP_008241352.1, SO:0001217, UniParc:UPI00025B40AA, UniRef:UniRef100_I0W7P4, UniRef:UniRef50_A0A3E0EP11, UniRef:UniRef90_I0W7P4
contig_22	20954	21301	-	BJHKLP_03215	12.7	9.5		
contig_22	21602	21712	-	BJHKLP_03220	3.9	4.4		
contig_23	26	316	+	BJHKLP_03225	10.4	5.4		
contig_23	8891	8983	-	BJHKLP_03265	3.7	12.0		SO:0001217, UniParc:UPI00006E36BF, UniRef:UniRef100_A0A8B4QS77, UniRef:UniRef50_I3ZZR7, UniRef:UniRef90_I3ZZR7
contig_23	21947	22051	+	BJHKLP_03340	3.9	10.0		
contig_24	119	1405	+	BJHKLP_03360	49.6	5.1	PF01433.23|Peptidase_M1	PFAM:PF01433.23
contig_24	7314	7679	-	BJHKLP_03395	14.0	4.9		SO:0001217, UniParc:UPI00025B3B72, UniRef:UniRef100_I0WH88, UniRef:UniRef50_I3YSP0, UniRef:UniRef90_I0WH88
contig_24	18471	18758	+	BJHKLP_03450	11.1	9.2		RefSeq:WP_008238483.1, SO:0001217, UniParc:UPI00025B3B7D, UniRef:UniRef100_I0WH99, UniRef:UniRef50_I0WH99, UniRef:UniRef90_I0WH99
contig_24	22219	22515	-	BJHKLP_03475	11.2	7.8		RefSeq:WP_008238500.1, SO:0001217, UniParc:UPI00025B3B82, UniRef:UniRef100_I0WHA4, UniRef:UniRef50_I0WHA4, UniRef:UniRef90_I0WHA4
contig_24	22593	23663	-	BJHKLP_03480	39.3	7.8		
contig_25	20253	20618	+	BJHKLP_03600	13.2	9.6		RefSeq:WP_008239707.1, SO:0001217, UniParc:UPI00025B3BB4, UniRef:UniRef100_I0WDA6, UniRef:UniRef50_I0WDA6, UniRef:UniRef90_I0WDA6
contig_25	20688	20924	+	BJHKLP_03605	9.3	6.5		SO:0001217, UniRef:UniRef50_G8X8J1, UniRef:UniRef90_I0WDA5
contig_26	12986	13474	+	BJHKLP_03685	18.6	5.8		RefSeq:WP_008236301.1, SO:0001217, UniParc:UPI00025B6F0D, UniRef:UniRef100_I0WJ95, UniRef:UniRef50_I0WJ95, UniRef:UniRef90_I0WJ95
contig_26	22256	22942	-	BJHKLP_03735	25.0	5.8	PF13568.9|OMP_b-brl_2	PFAM:PF13568.9
contig_27	11247	11729	-	BJHKLP_03775	18.0	5.1		RefSeq:WP_008237404.1, SO:0001217, UniParc:UPI00025B3FDE, UniRef:UniRef100_I0WHS7, UniRef:UniRef50_I0WHS7, UniRef:UniRef90_I0WHS7
contig_27	20415	23087	-	BJHKLP_03820	97.8	4.1	PF02412.21|TSP_3, PF02412.21|TSP_3, PF02412.21|TSP_3, PF02412.21|TSP_3, PF13585.9|CHU_C	PFAM:PF02412.21, PFAM:PF02412.21, PFAM:PF02412.21, PFAM:PF02412.21, PFAM:PF13585.9
contig_28	3054	3620	+	BJHKLP_03835	21.6	9.2		RefSeq:WP_008239662.1, SO:0001217, UniParc:UPI00025B62B4, UniRef:UniRef100_I0WD78, UniRef:UniRef50_I0WD78, UniRef:UniRef90_I0WD78
contig_28	3790	4602	+	BJHKLP_03840	30.6	6.5		RefSeq:WP_008239663.1, SO:0001217, UniParc:UPI00025B62B5, UniRef:UniRef100_I0WD79, UniRef:UniRef50_W2UMW2, UniRef:UniRef90_I0WD79
contig_30	183	2027	-	BJHKLP_04020	69.9	5.0	PF12741.10|SusD-like, PF12741.10|SusD-like, PF12771.10|SusD-like_2, PF12771.10|SusD-like_2	PFAM:PF12741.10, PFAM:PF12741.10, PFAM:PF12771.10, PFAM:PF12771.10, RefSeq:WP_081483479.1, SO:0001217, UniParc:UPI0009DADD74, UniRef:UniRef100_I0WI82, UniRef:UniRef50_E6SW08, UniRef:UniRef90_I0WI82
contig_30	21870	22271	-	BJHKLP_04080	15.4	9.4		
contig_31	27	887	+	BJHKLP_04085	31.5	6.2		
contig_31	5212	5517	-	BJHKLP_04115	11.4	6.7		RefSeq:WP_008237437.1, SO:0001217, UniParc:UPI00025B447C, UniRef:UniRef100_I0WHU0, UniRef:UniRef50_A0A7Y3GN30, UniRef:UniRef90_I0WHU0
contig_31	11286	11453	-	BJHKLP_04135	6.1	4.6		
contig_31	20988	21410	+	BJHKLP_04180	15.9	5.3		SO:0001217, UniParc:UPI00025B4489, UniRef:UniRef100_I0WHV3, UniRef:UniRef50_I0WHV3, UniRef:UniRef90_I0WHV3
contig_32	8697	9296	-	BJHKLP_04220	23.2	9.0		RefSeq:WP_008238680.1, SO:0001217, UniParc:UPI00025B44F9, UniRef:UniRef100_I0WFN8, UniRef:UniRef50_I0WFN8, UniRef:UniRef90_I0WFN8
contig_33	19	870	+	BJHKLP_04295	31.8	5.8	PF00512.28|HisKA, PF00672.28|HAMP, PF02518.29|HATPase_c	PFAM:PF00512.28, PFAM:PF00672.28, PFAM:PF02518.29
contig_33	2760	3191	+	BJHKLP_04305	16.5	9.3		RefSeq:WP_008236570.1, SO:0001217, UniParc:UPI00025B8289, UniRef:UniRef100_I0WJN2, UniRef:UniRef50_I0WJN2, UniRef:UniRef90_I0WJN2
contig_33	6164	6628	-	BJHKLP_04320	17.8	5.4		RefSeq:WP_008236566.1, SO:0001217, UniParc:UPI00025B8286, UniRef:UniRef100_I0WJM9, UniRef:UniRef50_I0WJM9, UniRef:UniRef90_I0WJM9
contig_34	5227	5412	-	BJHKLP_04410	6.8	9.3		RefSeq:WP_008237996.1, SO:0001217, UniParc:UPI00025B3B59, UniRef:UniRef100_I0WGK0, UniRef:UniRef50_I0WGK0, UniRef:UniRef90_I0WGK0
contig_35	14421	14891	-	BJHKLP_04520	18.7	9.5		RefSeq:WP_162097720.1, SO:0001217, UniParc:UPI001389B136, UniRef:UniRef100_I0WFC5, UniRef:UniRef50_I0WFC5, UniRef:UniRef90_I0WFC5
contig_35	14894	15388	-	BJHKLP_04525	19.0	4.9		RefSeq:WP_040488668.1, SO:0001217, UniParc:UPI00058E478E, UniRef:UniRef100_I0WFC4, UniRef:UniRef50_I0WFC4, UniRef:UniRef90_I0WFC4
contig_35	16189	16332	+	BJHKLP_04535	5.5	9.7		
contig_36	19685	19924	-	BJHKLP_04635	8.5	4.3		
contig_38	17779	17916	-	BJHKLP_04785	5.0	9.3		
contig_39	7525	8274	+	BJHKLP_04815	28.0	4.5	PF11738.11|DUF3298, PF13739.9|PdaC	PFAM:PF11738.11, PFAM:PF13739.9, RefSeq:WP_008236673.1, SO:0001217, UniParc:UPI00025B3AA0, UniRef:UniRef100_I0WJU2, UniRef:UniRef50_I0WJU2, UniRef:UniRef90_I0WJU2
contig_40	9385	10185	+	BJHKLP_04930	31.7	5.7		SO:0001217, UniParc:UPI00025B4495, UniRef:UniRef100_I0WHW5, UniRef:UniRef50_I0WHW5, UniRef:UniRef90_I0WHW5
contig_41	171	1025	+	BJHKLP_04975	31.7	5.9	PF00206.23|Lyase_1	PFAM:PF00206.23
contig_41	17524	17631	-	BJHKLP_05050	4.3	9.2		
contig_41	19613	19888	-	BJHKLP_05060	10.5	6.3		
contig_42	15	842	+	BJHKLP_05065	29.9	4.7	PF03129.23|HGTP_anticodon, PF13393.9|tRNA-synt_His	PFAM:PF03129.23, PFAM:PF13393.9
contig_42	10203	10460	+	BJHKLP_05115	9.7	4.4		RefSeq:WP_008239843.1, SO:0001217, UniParc:UPI00025B452A, UniRef:UniRef100_I0WCB9, UniRef:UniRef50_A0A1L3J200, UniRef:UniRef90_I0WCB9
contig_43	5528	5668	-	BJHKLP_05190	5.4	9.9		SO:0001217, UniParc:UPI00025B68EE, UniRef:UniRef100_I0W9F5, UniRef:UniRef50_I0W9F5, UniRef:UniRef90_I0W9F5
contig_43	12486	12710	+	BJHKLP_05215	8.5	4.9		RefSeq:WP_008240438.1, SO:0001217, UniParc:UPI00025B3BD1, UniRef:UniRef100_I0W9G0, UniRef:UniRef50_I0W9G0, UniRef:UniRef90_I0W9G0
contig_43	12724	13245	+	BJHKLP_05220	20.0	9.7		RefSeq:WP_008240439.1, SO:0001217, UniParc:UPI00025B3BD2, UniRef:UniRef100_I0W9G1, UniRef:UniRef50_I0W9G1, UniRef:UniRef90_I0W9G1
