#Annotated with Bakta v1.5.0, https://github.com/oschwengers/bakta
#Database v4.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_3	90797	91048	-	JBNEKJ_02625	9.9	8.0		SO:0001217, UniRef:UniRef50_V6MD53, UniRef:UniRef90_UPI000CCC548A
contig_3	100616	100807	+	JBNEKJ_02675	7.5	6.1		SO:0001217, UniRef:UniRef50_T0BJI1, UniRef:UniRef90_A0A0K9YZ58
contig_3	118631	119488	+	JBNEKJ_02765	31.4	5.2		RefSeq:WP_103109069.1, SO:0001217, UniParc:UPI000CCC5100, UniRef:UniRef100_UPI000CCC5100, UniRef:UniRef50_V6MD28, UniRef:UniRef90_UPI000CCC5100
contig_3	132342	132590	+	JBNEKJ_02830	9.5	9.9		
contig_3	137157	138134	+	JBNEKJ_02860	36.2	6.9		SO:0001217, UniRef:UniRef50_A0A0Q3WHA1, UniRef:UniRef90_UPI001AFCECC8
contig_3	141957	142172	-	JBNEKJ_02880	7.3	5.4		SO:0001217, UniRef:UniRef50_A0A4V5TIR8, UniRef:UniRef90_A0A4V5TIR8
contig_3	142513	142605	-	JBNEKJ_02885	3.5	4.4		SO:0001217, UniRef:UniRef50_V6M2Y6, UniRef:UniRef90_UPI001B003E25
contig_3	144241	144417	-	JBNEKJ_02900	6.9	5.4		RefSeq:WP_164684916.1, SO:0001217, UniParc:UPI0013E0603F, UniRef:UniRef100_UPI0013E0603F, UniRef:UniRef50_UPI001AFCF920, UniRef:UniRef90_UPI001AFCF920
contig_3	144508	144738	-	JBNEKJ_02905	9.1	10.7		SO:0001217, UniRef:UniRef50_UPI001B046A66, UniRef:UniRef90_UPI001B046A66
contig_3	144897	145283	-	JBNEKJ_02910	14.5	11.8		RefSeq:WP_103109091.1, SO:0001217, UniParc:UPI000CCC4912, UniRef:UniRef100_UPI000CCC4912, UniRef:UniRef50_C0Z9K5, UniRef:UniRef90_UPI00193B0090
contig_3	161002	161496	-	JBNEKJ_02995	19.1	5.9		RefSeq:WP_103109108.1, SO:0001217, UniParc:UPI000CCC3EBF, UniRef:UniRef100_UPI000CCC3EBF, UniRef:UniRef50_J2IET0, UniRef:UniRef90_A0A0K9YZC0
contig_3	168772	169275	+	JBNEKJ_03040	18.7	6.4		SO:0001217, UniRef:UniRef50_V6MDR0, UniRef:UniRef90_UPI001B0E64C1
contig_4	21167	21610	-	JBNEKJ_03170	16.1	9.8		
contig_4	40094	40282	+	JBNEKJ_03255	6.7	4.3		RefSeq:WP_103104120.1, SO:0001217, UniParc:UPI000CCC7A4E, UniRef:UniRef100_UPI000CCC7A4E, UniRef:UniRef50_A0A0K9YNP0, UniRef:UniRef90_UPI000CCC7A4E
contig_4	50533	50643	+	JBNEKJ_03305	4.2	7.9		
contig_4	53817	53984	+	JBNEKJ_03335	6.4	5.8		RefSeq:WP_164684650.1, SO:0001217, UniParc:UPI0013E0B517, UniRef:UniRef100_UPI0013E0B517, UniRef:UniRef50_UPI0013E0B517, UniRef:UniRef90_UPI0013E0B517
contig_4	55990	56643	-	JBNEKJ_03345	24.6	5.1		RefSeq:WP_103104135.1, SO:0001217, UniParc:UPI000CCC81BC, UniRef:UniRef100_UPI000CCC81BC, UniRef:UniRef50_A0A0K9YNM8, UniRef:UniRef90_UPI001B2140B8
contig_4	76565	77416	-	JBNEKJ_03465	31.4	7.1		RefSeq:WP_103104158.1, SO:0001217, UniParc:UPI000CCC19DC, UniRef:UniRef100_UPI000CCC19DC, UniRef:UniRef50_C0ZL57, UniRef:UniRef90_UPI000CCC19DC
contig_4	81138	81758	-	JBNEKJ_03485	23.7	9.4		SO:0001217, UniRef:UniRef50_V6M4Z4, UniRef:UniRef90_A0A0K9YLX9
contig_4	81960	82376	+	JBNEKJ_03490	15.5	4.8		RefSeq:WP_103104163.1, SO:0001217, UniParc:UPI000CCC9B6E, UniRef:UniRef100_UPI000CCC9B6E, UniRef:UniRef50_C0ZL52, UniRef:UniRef90_A0A0K9YM70
contig_4	109957	110175	+	JBNEKJ_03600	8.1	9.1		RefSeq:WP_103104184.1, SO:0001217, UniParc:UPI000CCC63E1, UniRef:UniRef100_UPI000CCC63E1, UniRef:UniRef50_A0A4Y3PKS8, UniRef:UniRef90_UPI000CCC63E1
contig_4	118707	118892	+	JBNEKJ_03645	6.5	4.2		RefSeq:WP_103104193.1, SO:0001217, UniParc:UPI000CCBE76D, UniRef:UniRef100_UPI000CCBE76D, UniRef:UniRef50_A0A220MLA5, UniRef:UniRef90_UPI000CCBE76D
contig_4	118992	119885	+	JBNEKJ_03650	33.7	4.8		SO:0001217, UniRef:UniRef50_A0A0K9YLU5, UniRef:UniRef90_UPI001B2908CC
contig_4	120202	120804	+	JBNEKJ_03655	23.7	5.8	PF01381.25|HTH_3	PFAM:PF01381.25
contig_4	120889	121041	+	JBNEKJ_03660	5.8	9.9		
contig_4	121045	121851	+	JBNEKJ_03665	32.0	8.9		
contig_4	122001	122918	+	JBNEKJ_03670	35.9	8.5	PF05144.17|Phage_CRI	PFAM:PF05144.17
contig_4	123125	123805	-	JBNEKJ_03675	25.4	8.9		
contig_4	126279	126791	+	JBNEKJ_03690	19.2	4.9		
contig_4	134602	134880	+	JBNEKJ_03740	9.9	9.4		RefSeq:WP_103104202.1, SO:0001217, UniParc:UPI000CCC53B5, UniRef:UniRef100_UPI000CCC53B5, UniRef:UniRef50_UPI000CCC53B5, UniRef:UniRef90_UPI000CCC53B5
contig_4	139792	140226	+	JBNEKJ_03765	16.4	5.0		SO:0001217, UniRef:UniRef50_V6M6V2, UniRef:UniRef90_A0A0Q3WJ63
contig_4	145591	146673	+	JBNEKJ_03800	40.4	5.1		RefSeq:WP_103104213.1, SO:0001217, UniParc:UPI000CCC3023, UniRef:UniRef100_UPI000CCC3023, UniRef:UniRef50_A0A0K9YLW8, UniRef:UniRef90_A0A0K9YLW8
contig_4	155936	156109	+	JBNEKJ_03845	6.2	4.7		
contig_4	156166	156657	+	JBNEKJ_03850	17.9	4.5		
contig_4	156654	156965	+	JBNEKJ_03855	11.6	5.8		SO:0001217, UniRef:UniRef50_A0A7M2B1K7, UniRef:UniRef90_UPI000CCC10F0
contig_4	156962	157222	+	JBNEKJ_03860	9.7	8.7		
contig_4	157520	158161	+	JBNEKJ_03865	24.4	4.9		
contig_4	159221	160930	+	JBNEKJ_03870	62.2	5.4		
contig_4	160927	161142	+	JBNEKJ_03875	7.8	5.3		
contig_4	161351	161623	+	JBNEKJ_03885	10.2	8.1		SO:0001217, UniRef:UniRef50_A0A1I2H242, UniRef:UniRef90_UPI001B0BEA08
contig_4	161676	161939	+	JBNEKJ_03890	9.4	5.5		
contig_4	163044	163766	+	JBNEKJ_03900	27.3	6.2		SO:0001217, UniRef:UniRef50_A0A0K9YLQ3, UniRef:UniRef90_A0A0K9YLQ3
contig_4	163833	164018	+	JBNEKJ_03905	7.2	9.8		SO:0001217, UniRef:UniRef50_M8DCK4, UniRef:UniRef90_A0A0K9YLY2
contig_4	164435	164638	-	JBNEKJ_03915	8.0	11.8		
contig_4	164964	165206	+	JBNEKJ_03925	9.4	9.3		
contig_4	168115	168819	+	JBNEKJ_03955	26.1	7.9		RefSeq:WP_103104244.1, SO:0001217, UniParc:UPI000CCC869E, UniRef:UniRef100_UPI000CCC869E, UniRef:UniRef50_A0A1L8ZG28, UniRef:UniRef90_UPI001B1605ED
contig_4	169118	169624	+	JBNEKJ_03960	16.9	4.1		RefSeq:WP_103104245.1, SO:0001217, UniParc:UPI000CCC8707, UniRef:UniRef100_UPI000CCC8707, UniRef:UniRef50_A0A0K9YNB1, UniRef:UniRef90_UPI000CCC8707
contig_4	170455	171315	+	JBNEKJ_03970	31.4	5.2		RefSeq:WP_103104247.1, SO:0001217, UniParc:UPI000CCC5E85, UniRef:UniRef100_UPI000CCC5E85, UniRef:UniRef50_A0A1R0XAM5, UniRef:UniRef90_UPI000CCC5E85
contig_4	177530	177745	+	JBNEKJ_04005	8.1	9.8		RefSeq:WP_103104253.1, SO:0001217, UniParc:UPI000CCBF1BF, UniRef:UniRef100_UPI000CCBF1BF, UniRef:UniRef50_A0A4Y3PQK6, UniRef:UniRef90_UPI000CCBF1BF
contig_5	687	845	-	JBNEKJ_04015	6.2	10.2		SO:0001217, UniRef:UniRef50_UPI001B190D9D, UniRef:UniRef90_UPI001B190D9D
contig_5	22028	23812	-	JBNEKJ_04095	69.1	6.0	PF07510.14|DUF1524	PFAM:PF07510.14
contig_5	25675	25848	-	JBNEKJ_04105	6.7	9.6		
contig_5	26126	28138	-	JBNEKJ_04110	79.0	5.2	PF05729.15|NACHT	PFAM:PF05729.15
contig_5	28373	29134	-	JBNEKJ_04115	28.8	4.7	PF00717.26|Peptidase_S24	PFAM:PF00717.26
contig_5	29698	30765	+	JBNEKJ_04120	41.5	9.3		SO:0001217, UniRef:UniRef50_I4DC77, UniRef:UniRef90_A0A4Y3PLK8
contig_5	32256	32648	+	JBNEKJ_04135	15.0	9.7		
contig_5	32696	32998	+	JBNEKJ_04140	11.9	4.3		
contig_5	32995	33414	+	JBNEKJ_04145	16.0	4.1		
contig_5	36182	37498	-	JBNEKJ_04155	49.7	5.6	PF10923.11|BrxC_BrxD	PFAM:PF10923.11
contig_5	39527	39769	-	JBNEKJ_04165	9.4	4.5		
contig_5	39842	40237	-	JBNEKJ_04170	15.5	6.4		
contig_5	41831	42184	-	JBNEKJ_04185	13.2	5.8		
contig_5	42246	42503	-	JBNEKJ_04190	9.9	8.9		
contig_5	43798	44148	-	JBNEKJ_04200	13.4	4.8		
contig_5	44344	44562	-	JBNEKJ_04205	8.5	5.0		
contig_5	44570	44779	-	JBNEKJ_04210	7.9	9.5		
contig_5	51108	51446	-	JBNEKJ_04225	13.7	9.7		SO:0001217, UniRef:UniRef50_V6M9P0, UniRef:UniRef90_V6M9P0
contig_5	52689	55175	-	JBNEKJ_04235	94.9	5.9	PF13032.9|RNaseH_pPIWI_RE, PF13111.9|pPIWI_RE_X, PF18157.4|MID_pPIWI_RE	PFAM:PF13032.9, PFAM:PF13111.9, PFAM:PF18157.4, SO:0001217, UniRef:UniRef50_X4ZV05, UniRef:UniRef90_V6M7P9
contig_5	55141	58257	-	JBNEKJ_04240	119.5	7.3	PF18155.4|pPIWI_RE_Z	PFAM:PF18155.4, SO:0001217, UniRef:UniRef50_A0A6N8EZJ2, UniRef:UniRef90_V6M8J7
contig_5	61959	62789	+	JBNEKJ_04260	32.5	8.3		
contig_5	62900	64423	+	JBNEKJ_04265	58.6	9.4		
contig_5	66647	69760	-	JBNEKJ_04280	117.0	5.7	PF00270.32|DEAD, PF00271.34|Helicase_C	PFAM:PF00270.32, PFAM:PF00271.34
contig_5	69750	70568	-	JBNEKJ_04285	31.6	5.3		
contig_5	79089	79451	-	JBNEKJ_04325	13.4	5.6		SO:0001217, UniRef:UniRef50_C0Z4F2, UniRef:UniRef90_A0A0K9Z197
contig_5	81489	83123	-	JBNEKJ_04335	60.3	4.7		SO:0001217, UniRef:UniRef50_A0A0K9Z091, UniRef:UniRef90_UPI000CCC2162
contig_5	131430	131567	+	JBNEKJ_04555	5.2	9.9		RefSeq:WP_162839496.1, SO:0001217, UniParc:UPI000AE7C467, UniRef:UniRef100_UPI000AE7C467, UniRef:UniRef50_V6M8U6, UniRef:UniRef90_UPI000AE7C467
contig_5	136435	136785	-	JBNEKJ_04580	12.9	10.1		RefSeq:WP_235615807.1, SO:0001217, UniParc:UPI001F2A551D, UniRef:UniRef100_UPI001F2A551D, UniRef:UniRef50_V6M6U4, UniRef:UniRef90_UPI001F2A551D
contig_5	139918	140343	+	JBNEKJ_04600	15.9	5.0	PF00085.23|Thioredoxin, PF13098.9|Thioredoxin_2, PF13905.9|Thioredoxin_8	PFAM:PF00085.23, PFAM:PF13098.9, PFAM:PF13905.9
contig_5	155033	155620	+	JBNEKJ_04675	21.5	5.4		RefSeq:WP_103108362.1, SO:0001217, UniParc:UPI000CCC6850, UniRef:UniRef100_UPI000CCC6850, UniRef:UniRef50_A0A0Q3SVE2, UniRef:UniRef90_UPI000CCC6850
contig_6	11753	12571	+	JBNEKJ_04790	30.0	6.2		RefSeq:WP_103104758.1, SO:0001217, UniParc:UPI000CCC3590, UniRef:UniRef100_UPI000CCC3590, UniRef:UniRef50_J2HUZ4, UniRef:UniRef90_J2HUZ4
contig_6	31626	31988	+	JBNEKJ_04885	13.8	9.0		
contig_6	42165	42257	+	JBNEKJ_04930	3.5	6.0		
contig_6	69170	69595	+	JBNEKJ_05050	16.4	10.2		
contig_6	73585	74286	-	JBNEKJ_05080	24.4	9.3		RefSeq:WP_103104706.1, SO:0001217, UniParc:UPI000CCC3C55, UniRef:UniRef100_UPI000CCC3C55, UniRef:UniRef50_A0A1Y4X6N3, UniRef:UniRef90_A0A0K9YSR8
contig_6	93136	93777	-	JBNEKJ_05160	23.9	8.4		SO:0001217, UniRef:UniRef50_C0Z880, UniRef:UniRef90_UPI001B07103D
contig_6	110083	110607	+	JBNEKJ_05230	20.8	5.8		COG:COG3465, COG:S, KEGG:K09388, RefSeq:WP_103104678.1, SO:0001217, UniParc:UPI000CCC5D55, UniRef:UniRef100_UPI000CCC5D55, UniRef:UniRef50_C0Z868, UniRef:UniRef90_C0Z868
contig_6	110705	111181	+	JBNEKJ_05235	17.8	5.0		RefSeq:WP_103104677.1, SO:0001217, UniParc:UPI000CCBF279, UniRef:UniRef100_UPI000CCBF279, UniRef:UniRef50_UPI000CCBF279, UniRef:UniRef90_UPI000CCBF279
contig_6	112735	116757	+	JBNEKJ_05250	149.4	5.6		
contig_6	119638	119964	+	JBNEKJ_05260	12.4	8.1		SO:0001217, UniRef:UniRef50_J2QKN3, UniRef:UniRef90_UPI001B19DED1
contig_6	120812	121066	+	JBNEKJ_05270	9.2	5.0		RefSeq:WP_103104671.1, SO:0001217, UniParc:UPI000CCC743C, UniRef:UniRef100_UPI000CCC743C, UniRef:UniRef50_A0A542RKR3, UniRef:UniRef90_A0A0K9YSZ9
contig_6	133551	134627	+	JBNEKJ_05325	41.6	5.7		SO:0001217, UniRef:UniRef50_A0A0K9YSX7, UniRef:UniRef90_UPI001B16EB3B
contig_7	12232	12648	-	JBNEKJ_05485	15.4	5.2		SO:0001217, UniRef:UniRef50_V6MB37, UniRef:UniRef90_UPI000CCC07FE
contig_7	18533	18667	+	JBNEKJ_05510	5.1	11.1		
contig_7	28055	28519	+	JBNEKJ_05555	17.9	6.6		SO:0001217, UniRef:UniRef50_W4RQW0, UniRef:UniRef90_UPI001B023F13
contig_7	29590	30912	-	JBNEKJ_05565	49.8	5.4		SO:0001217, UniRef:UniRef50_M8DDS5, UniRef:UniRef90_A0A0K9YV20
contig_7	46374	47111	+	JBNEKJ_05625	27.7	5.3		SO:0001217, UniRef:UniRef50_UPI000CCC094C, UniRef:UniRef90_UPI000CCC094C
contig_7	62373	62525	+	JBNEKJ_05695	4.9	5.7		RefSeq:WP_235615676.1, SO:0001217, UniParc:UPI001F2A05B4, UniRef:UniRef100_UPI001F2A05B4, UniRef:UniRef50_UPI001F2A05B4, UniRef:UniRef90_UPI001F2A05B4
contig_7	79125	79259	+	JBNEKJ_05755	5.0	6.7		
contig_7	96216	96572	+	JBNEKJ_05830	13.7	4.2		SO:0001217, UniRef:UniRef50_A0A0D3V7W9, UniRef:UniRef90_UPI000CCBDACD
contig_7	97172	97786	+	JBNEKJ_05835	24.6	8.6		SO:0001217, UniRef:UniRef50_A0A1M4XZS8, UniRef:UniRef90_A0A1R1AYQ9
contig_7	97872	98219	+	JBNEKJ_05840	13.4	5.4		RefSeq:WP_103106264.1, SO:0001217, UniParc:UPI000CCC851B, UniRef:UniRef100_UPI000CCC851B, UniRef:UniRef50_F9DJN1, UniRef:UniRef90_UPI000CCC851B
contig_7	111185	111463	+	JBNEKJ_05880	10.9	4.8		SO:0001217, UniRef:UniRef50_A0A0K9YQD5, UniRef:UniRef90_UPI001B0B59CF
contig_7	130908	131336	+	JBNEKJ_05975	16.1	8.6		SO:0001217, UniRef:UniRef50_A0A0K9YTI5, UniRef:UniRef90_UPI001AFE83CB
contig_8	17328	17786	-	JBNEKJ_06065	17.2	9.8		SO:0001217, UniRef:UniRef50_A0A0K9YTF2, UniRef:UniRef90_UPI000CCC5F2F
contig_8	29674	30027	-	JBNEKJ_06135	13.2	5.4		
