#Annotated with Bakta (v1.5.0): https://github.com/oschwengers/bakta
#Database (v4.0): https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	66869	68626	+	MHDNEI_00270		hypothetical protein	
contig_1	cds	68684	69769	-	MHDNEI_00275		hypothetical protein	PFAM:PF01244.24
contig_1	cds	69816	70664	-	MHDNEI_00280		MurR/RpiR family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A838IRV8
contig_1	cds	70675	71871	-	MHDNEI_00285		hypothetical protein	PFAM:PF04229.17
contig_1	cds	71900	73498	-	MHDNEI_00290		EmrB/QacA subfamily drug resistance transporter	SO:0001217, UniRef:UniRef50_A0A318S989
contig_1	cds	73549	74616	+	MHDNEI_00295		hypothetical protein	
contig_1	cds	74613	76223	-	MHDNEI_00300		hypothetical protein	PFAM:PF02952.20
contig_1	cds	76242	77867	-	MHDNEI_00305		hypothetical protein	
contig_1	cds	78150	78737	+	MHDNEI_00310		hypothetical protein	PFAM:PF04960.18
contig_1	cds	78734	79315	+	MHDNEI_00315		Blr2987 protein	SO:0001217, UniRef:UniRef50_Q89QY5
contig_1	cds	79319	79714	+	MHDNEI_00320		VOC domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0Q8Y3C8
contig_1	cds	79711	81018	+	MHDNEI_00325		Alpha-galactosidase	SO:0001217, UniRef:UniRef50_A0A0K8J439
contig_1	cds	81049	81474	-	MHDNEI_00330		hypothetical protein	
contig_2	cds	340	1662	+	MHDNEI_00335		hypothetical protein	PFAM:PF13412.9
contig_2	cds	1715	3913	-	MHDNEI_00340		hypothetical protein	
contig_2	cds	3925	5556	-	MHDNEI_00345		hypothetical protein	PFAM:PF00041.24, PFAM:PF13205.9, PFAM:PF13205.9, PFAM:PF13205.9, PFAM:PF13205.9
contig_2	cds	5710	5964	+	MHDNEI_00350		hypothetical protein	
contig_2	cds	5974	7434	-	MHDNEI_00355		hypothetical protein	
contig_2	cds	7550	7903	+	MHDNEI_00360		hypothetical protein	
contig_2	cds	7932	8201	-	MHDNEI_00365		hypothetical protein	
contig_2	cds	8201	8356	-	MHDNEI_00370		hypothetical protein	
contig_2	cds	8472	9263	+	MHDNEI_00375		TesB-like acyl-CoA thioesterase 5	SO:0001217, UniRef:UniRef50_A0A108UAM9
contig_2	cds	9353	11356	+	MHDNEI_00380		ATP-dependent zinc metalloprotease FtsH	SO:0001217, UniRef:UniRef50_A0A535XRX6
contig_2	cds	11374	11661	+	MHDNEI_00385		Valyl-tRNA synthetase	SO:0001217, UniRef:UniRef50_A0A1Q5JRH5
contig_2	cds	11734	12153	+	MHDNEI_00390		hypothetical protein	
contig_2	cds	12246	12794	-	MHDNEI_00395		DUF5655 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A563EZ69
contig_2	cds	13063	13749	+	MHDNEI_00400		hypothetical protein	
contig_2	cds	13788	14498	+	MHDNEI_00405		RNA polymerase sigma factor	SO:0001217, UniRef:UniRef50_A0A0L8BE51
contig_2	cds	14727	15221	-	MHDNEI_00410		hypothetical protein	
contig_2	cds	15357	15707	+	MHDNEI_00415		HTH arsR-type domain-containing protein	SO:0001217, UniRef:UniRef50_V4NYG5
contig_2	cds	15710	16210	+	MHDNEI_00420		hypothetical protein	
contig_2	cds	16366	17169	+	MHDNEI_00425		hypothetical protein	
contig_2	cds	17225	17782	-	MHDNEI_00430		RibD-C domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0D6QDN3
contig_2	cds	17847	18422	-	MHDNEI_00435		Acetyltransferase (GNAT) family protein	SO:0001217, UniRef:UniRef50_A0A542XDD2
contig_2	cds	18518	18778	+	MHDNEI_00440		Antitoxin	SO:0001217, UniRef:UniRef50_A0A0N1B2S1
contig_2	cds	18775	19161	+	MHDNEI_00445		Type II toxin-antitoxin system VapC family toxin	SO:0001217, UniRef:UniRef50_UPI001BC219B8
contig_2	cds	19311	19517	+	MHDNEI_00450		Calcium dodecin	SO:0001217, UniRef:UniRef50_A0A345GYZ1
contig_2	cds	19627	19758	+	MHDNEI_00455		hypothetical protein	
contig_2	cds	19765	20094	+	MHDNEI_00460		hypothetical protein	PFAM:PF02985.25, PFAM:PF13646.9
contig_2	cds	20096	20860	-	MHDNEI_00465		APH domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1P8NE73
contig_2	cds	21095	21307	-	MHDNEI_00470		hypothetical protein	
contig_2	cds	21311	21505	-	MHDNEI_00475		HicB-like domain-containing protein	SO:0001217, UniRef:UniRef50_I3ZB87
contig_2	cds	21646	21795	-	MHDNEI_00480		hypothetical protein	PFAM:PF00196.22
contig_2	cds	21846	22223	+	MHDNEI_00485		hypothetical protein	
contig_2	cds	22237	22782	-	MHDNEI_00490		hypothetical protein	
contig_2	cds	22817	24163	-	MHDNEI_00495		hypothetical protein	
contig_2	cds	24252	24608	-	MHDNEI_00500		DUF1801 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0M3BSV6
contig_2	cds	24678	25295	-	MHDNEI_00505		RibD-C domain-containing protein	SO:0001217, UniRef:UniRef50_A0A5E7F3T4
contig_2	cds	25342	25458	-	MHDNEI_00510		hypothetical protein	
contig_2	cds	25469	26809	-	MHDNEI_00515		hypothetical protein	PFAM:PF07676.15
contig_2	cds	27030	27737	+	MHDNEI_00520		hypothetical protein	
contig_2	cds	27750	28025	-	MHDNEI_00525		hypothetical protein	
contig_2	cds	28184	28522	+	MHDNEI_00530		hypothetical protein	
contig_2	cds	28515	29156	+	MHDNEI_00535		COG2719: Uncharacterized conserved protein	SO:0001217, UniRef:UniRef50_A0A1R4GG90
contig_2	cds	29507	29659	-	MHDNEI_00540		hypothetical protein	
contig_2	cds	29763	30980	-	MHDNEI_00545		hypothetical protein	
contig_2	cds	31206	31295	+	MHDNEI_00550		hypothetical protein	
contig_2	cds	31520	31726	+	MHDNEI_00555		hypothetical protein	
contig_2	cds	31736	32056	+	MHDNEI_00560		hypothetical protein	PFAM:PF00395.23
contig_2	cds	32077	32931	-	MHDNEI_00565		General stress protein 69	SO:0001217, UniRef:UniRef50_A0A1V5RY86
contig_2	cds	32931	33374	-	MHDNEI_00570		PH domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7X7JJ42, UniRef:UniRef90_A0A7X7JJ42
contig_2	cds	33500	34000	+	MHDNEI_00575		hypothetical protein	PFAM:PF13646.9
contig_2	cds	34014	34589	-	MHDNEI_00580		Acetyltransferase (GNAT) family protein	SO:0001217, UniRef:UniRef50_A0A542XDD2
contig_2	cds	34721	35248	-	MHDNEI_00585		hypothetical protein	PFAM:PF13302.10
contig_2	cds	35245	36522	-	MHDNEI_00590		MFS domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1F8TDH9
contig_2	cds	36654	39431	-	MHDNEI_00595		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A7X7SLN7, UniRef:UniRef90_A0A7X7SLN7
contig_2	cds	39578	40180	-	MHDNEI_00600		hypothetical protein	
contig_2	cds	40373	40771	-	MHDNEI_00605		Ribonuclease VapC	SO:0001217, UniRef:UniRef50_O50411, UniRef:UniRef90_A0A7X7SL61
contig_2	cds	40768	41067	-	MHDNEI_00610		Antitoxin	SO:0001217, UniRef:UniRef50_A0A535K351, UniRef:UniRef90_A0A7X7SJW4
contig_2	cds	41282	41548	+	MHDNEI_00615		hypothetical protein	
contig_2	cds	41545	42045	+	MHDNEI_00620		DUF1801 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0A1CXK5
contig_2	cds	42297	42599	+	MHDNEI_00625		mRNA interferase HigB	SO:0001217, UniRef:UniRef50_A0A2X5P955
contig_2	cds	42612	42971	+	MHDNEI_00630		HTH cro/C1-type domain-containing protein	SO:0001217, UniRef:UniRef50_B1XR24
contig_2	cds	43282	43617	+	MHDNEI_00635		hypothetical protein	
contig_2	cds	43549	43761	-	MHDNEI_00640		HicB-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2P1QTQ8
contig_2	cds	44261	44611	-	MHDNEI_00645		HTH cro/C1-type domain-containing protein	SO:0001217, UniRef:UniRef50_N9CGT4
contig_2	cds	44834	44947	-	MHDNEI_00650		hypothetical protein	
contig_2	cds	44947	45243	-	MHDNEI_00655		hypothetical protein	
contig_2	cds	46127	47491	-	MHDNEI_00660		hypothetical protein	
contig_2	cds	47792	48919	-	MHDNEI_00665		hypothetical protein	
contig_3	cds	113	781	+	MHDNEI_00670		DUF4143 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A354TCD6
contig_3	cds	827	3064	-	MHDNEI_00675		Putative rhamnulose-1-phosphate aldolase/alcohol dehydrogenase	SO:0001217, UniRef:UniRef50_I0IIK3
contig_3	cds	3102	4628	-	MHDNEI_00680		Rhamnulokinase	SO:0001217, UniRef:UniRef50_A0A2E0ZC90
contig_3	cds	4640	5866	-	MHDNEI_00685		L-rhamnose isomerase	SO:0001217, UniRef:UniRef50_A0A7X4F709
contig_3	cds	6038	6820	-	MHDNEI_00690		DeoR family transcriptional regulator	SO:0001217, UniRef:UniRef50_F7S851
contig_3	cds	7052	8308	+	MHDNEI_00695		hypothetical protein	
contig_3	cds	8332	9135	+	MHDNEI_00700		hypothetical protein	PFAM:PF00561.23, PFAM:PF12697.10
contig_3	cds	9198	10064	+	MHDNEI_00705		Raffinose/stachyose/melibiose transport system permease protein	SO:0001217, UniRef:UniRef50_A0A1I2SI45
contig_3	cds	10117	10944	+	MHDNEI_00710		Binding-protein-dependent transport systems inner membrane component	SO:0001217, UniRef:UniRef50_C5C3L0
contig_3	cds	10950	13778	+	MHDNEI_00715		Alpha-L-rhamnosidase	SO:0001217, UniRef:UniRef50_A0A1W6LMH8
contig_3	cds	13816	14700	-	MHDNEI_00720		hypothetical protein	
contig_3	cds	14869	16086	+	MHDNEI_00725		ROK family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A838IY35
contig_3	cds	16114	17373	+	MHDNEI_00730		Putative arabinose-binding protein	SO:0001217, UniRef:UniRef50_A0A399EVN2
contig_3	cds	17506	20076	+	MHDNEI_00735		Alpha-xylosidase	SO:0001217, UniRef:UniRef50_A0A399EV27
contig_3	cds	20080	20949	+	MHDNEI_00740		ABC transmembrane type-1 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A096DG57
contig_3	cds	20946	21842	+	MHDNEI_00745		L-arabinose transport system permease protein AraQ	SO:0001217, UniRef:UniRef50_A0A399EV22
contig_3	cds	21839	23047	+	MHDNEI_00750		hypothetical protein	PFAM:PF00723.24
contig_3	cds	23040	23897	-	MHDNEI_00755		hypothetical protein	
contig_3	cds	23919	24326	-	MHDNEI_00760		DUF4180 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A847HWV2
contig_3	cds	24360	25715	-	MHDNEI_00765		PQQ-dependent sugar dehydrogenase	SO:0001217, UniRef:UniRef50_A0A847ENX1
contig_3	cds	26150	26488	+	MHDNEI_00770		Addiction module antidote protein, HigA family	SO:0001217, UniRef:UniRef50_A0A3C0KRL0
contig_3	cds	26774	28042	+	MHDNEI_00775		hypothetical protein	
contig_3	cds	28150	29031	+	MHDNEI_00780		ABC transmembrane type-1 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0J1DKE3
contig_3	cds	29035	29877	+	MHDNEI_00785		ABC transmembrane type-1 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0J1DJW6
contig_3	cds	29898	32234	+	MHDNEI_00790		hypothetical protein	
contig_3	cds	32234	33187	+	MHDNEI_00795		ROK family protein	SO:0001217, UniRef:UniRef50_A0A847EMI7, UniRef:UniRef90_A0A847EMI7
contig_3	cds	33248	34387	+	MHDNEI_00800		hypothetical protein	
contig_3	cds	34384	36201	+	MHDNEI_00805		putative mannose-6-phosphate isomerase gmuF	SO:0001217, UniRef:UniRef50_A0A174B948
contig_3	cds	36198	37007	+	MHDNEI_00810		Tropinesterase	SO:0001217, UniRef:UniRef50_A0A380WPP8
contig_3	cds	37112	37516	+	MHDNEI_00815		Type II toxin-antitoxin system HicB family antitoxin	SO:0001217, UniRef:UniRef50_A0A7V9TII0
contig_3	cds	37568	38206	-	MHDNEI_00820		hypothetical protein	PFAM:PF00107.29, PFAM:PF13602.9
contig_3	cds	38784	39710	+	MHDNEI_00825		hypothetical protein	PFAM:PF20562.1
contig_3	cds	39710	40042	+	MHDNEI_00830		hypothetical protein	
contig_3	cds	40134	41363	+	MHDNEI_00835		hypothetical protein	
contig_3	cds	41420	42289	+	MHDNEI_00840		hypothetical protein	
contig_3	cds	42357	43157	+	MHDNEI_00845		ABC transmembrane type-1 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A4Q1U3W5
contig_3	cds	43185	43988	+	MHDNEI_00850		Short-chain dehydrogenase/reductase SDR	SO:0001217, UniRef:UniRef50_K9U5K7
contig_3	cds	44101	45171	+	MHDNEI_00855		hypothetical protein	PFAM:PF00356.24
contig_3	cds	45175	45933	+	MHDNEI_00860		3-oxoacyl-[acyl-carrier protein] reductase	SO:0001217, UniRef:UniRef50_A0A2V3TUJ5
contig_3	cds	46057	47163	+	MHDNEI_00865		hypothetical protein	
contig_4	cds	17	1543	+	MHDNEI_00870		Trehalose transport system permease protein SugB	SO:0001217, UniRef:UniRef50_A0A1V5K462
contig_4	cds	1564	1860	+	MHDNEI_00875		RHH-1 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1F2SEX9
contig_4	cds	1866	2240	+	MHDNEI_00880		Ribonuclease VapC	SO:0001217, UniRef:UniRef50_A0A2V8V4N7
contig_4	cds	2296	2679	+	MHDNEI_00885		hypothetical protein	
contig_4	cds	2711	3967	-	MHDNEI_00890		Putative Na+/H+ antiporter	SO:0001217, UniRef:UniRef50_A0A4R3UXR3
contig_4	cds	4021	4491	-	MHDNEI_00895		DinB-2 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1U7NV41
contig_4	cds	4472	5380	-	MHDNEI_00900		Pyridoxine/pyridoxal/pyridoxamine kinase	SO:0001217, UniRef:UniRef50_Q1LFU5
contig_4	cds	5377	6183	-	MHDNEI_00905		Pyridoxal phosphate homeostasis protein	SO:0001217, UniRef:UniRef50_A0A1U9R6S6
contig_4	cds	6316	7554	-	MHDNEI_00910		HipA domain-containing protein	SO:0001217, UniRef:UniRef50_A0A838ISL3
contig_4	cds	7547	7825	-	MHDNEI_00915		Helix-turn-helix transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A838IS48
contig_4	cds	7953	8300	-	MHDNEI_00920		Transcriptional repressor SdpR	SO:0001217, UniRef:UniRef50_A0A0M2HEX4
contig_4	cds	8313	8972	-	MHDNEI_00925		Uncharacterized conserved protein YndB, AHSA1/START domain	SO:0001217, UniRef:UniRef50_A0A1K2HYT7
contig_4	cds	9089	10345	-	MHDNEI_00930		ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A411YI35
contig_4	cds	10571	11896	+	MHDNEI_00935		hypothetical protein	PFAM:PF01435.21
contig_4	cds	11942	12433	-	MHDNEI_00940		DinB family protein	SO:0001217, UniRef:UniRef50_A0A847HWU9
contig_4	cds	12520	13746	-	MHDNEI_00945		2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase	SO:0001217, UniRef:UniRef50_A0A158IKJ3
contig_4	cds	13797	14198	-	MHDNEI_00950		VOC domain-containing protein	SO:0001217, UniRef:UniRef50_A0A498DA56
contig_4	cds	14239	14766	+	MHDNEI_00955		TetR/AcrR family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A5Q4G9R1
contig_4	cds	14837	15568	+	MHDNEI_00960		2O-beta-hydroxysteroid dehydrogenase	SO:0001217, UniRef:UniRef50_D7CDC7
contig_4	cds	15698	16678	+	MHDNEI_00965		Threonine/homoserine efflux transporter RhtA	SO:0001217, UniRef:UniRef50_A0A1G4XRX0
contig_4	cds	16608	16934	-	MHDNEI_00970		hypothetical protein	
contig_4	cds	16950	17309	-	MHDNEI_00975		hypothetical protein	
contig_4	cds	17427	17846	+	MHDNEI_00980		Bifunctional transcriptional activator/DNA repair enzyme AdaA	SO:0001217, UniRef:UniRef50_A0A3G4W4Y7
contig_4	cds	17856	18260	+	MHDNEI_00985		Glyoxalase/bleomycin resistance protein/dioxygenase	SO:0001217, UniRef:UniRef50_C6WB22
contig_4	cds	18247	18930	-	MHDNEI_00990		hypothetical protein	PFAM:PF01022.23, PFAM:PF08279.15, PFAM:PF09339.13, PFAM:PF12840.10, PFAM:PF13412.9
contig_4	cds	19112	19579	+	MHDNEI_00995		hypothetical protein	
contig_4	cds	19648	20919	+	MHDNEI_01000		hypothetical protein	
contig_4	cds	20886	22160	-	MHDNEI_01005		Cellulase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A323U5T9
contig_4	cds	22281	22781	-	MHDNEI_01010		hypothetical protein	
contig_4	cds	22925	23704	+	MHDNEI_01015		SAM-dependent methyltransferase	SO:0001217, UniRef:UniRef50_A0A2E9ZE59
contig_4	cds	23759	24283	+	MHDNEI_01020		hypothetical protein	PFAM:PF03938.17
contig_4	cds	24389	24820	-	MHDNEI_01025		DUF1801 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2S3ZT14
contig_4	cds	24827	27856	-	MHDNEI_01030		hypothetical protein	PFAM:PF07721.17, PFAM:PF13181.9, PFAM:PF13191.9, PFAM:PF13374.9, PFAM:PF13374.9, PFAM:PF13374.9, PFAM:PF13424.9, PFAM:PF13424.9, PFAM:PF13432.9, PFAM:PF13432.9, PFAM:PF13432.9, PFAM:PF14559.9, PFAM:PF17874.4, PFAM:PF17874.4
contig_4	cds	28089	28679	+	MHDNEI_01035		YceI domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3D0D9U0
contig_4	cds	28744	29418	+	MHDNEI_01040		Transcriptional regulatory protein BaeR	SO:0001217, UniRef:UniRef50_A0A399FCY2
contig_4	cds	29415	30713	+	MHDNEI_01045		hypothetical protein	PFAM:PF00512.28, PFAM:PF00672.28, PFAM:PF02518.29
contig_4	cds	30710	31387	+	MHDNEI_01050		Phospholipase	SO:0001217, UniRef:UniRef50_A0A3N5XUM1
contig_4	cds	31439	33571	+	MHDNEI_01055		hypothetical protein	
contig_4	cds	33549	34532	-	MHDNEI_01060		GHMP-kinases-N domain-containing protein	SO:0001217, UniRef:UniRef50_A0A5Q4FYR9
contig_4	cds	34529	35344	-	MHDNEI_01065		NTP-transf-3 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A5Q4FYR8
contig_4	cds	35498	37978	+	MHDNEI_01070		hypothetical protein	
contig_4	cds	37975	39510	+	MHDNEI_01075		STAS domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2E9W0K6
contig_4	cds	39564	40013	-	MHDNEI_01080		UspA domain protein	SO:0001217, UniRef:UniRef50_D7CQC9
contig_4	cds	40142	40981	+	MHDNEI_01085		Universal stress protein	SO:0001217, UniRef:UniRef50_A0A5Q4FYR1
contig_4	cds	40956	41699	-	MHDNEI_01090		hypothetical protein	
contig_4	cds	41702	43471	-	MHDNEI_01095		Phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)	SO:0001217, UniRef:UniRef50_Q8EEP1
contig_4	cds	43933	44238	-	MHDNEI_01100		hypothetical protein	
contig_4	cds	44782	44877	-	MHDNEI_01105		hypothetical protein	
contig_5	cds	470	1198	-	MHDNEI_01110		Cytochrome c biogenesis protein, transmembrane region	SO:0001217, UniRef:UniRef50_H8GVK4
contig_5	cds	1469	2509	+	MHDNEI_01115		Putative aliphatic sulfonates-binding protein	SO:0001217, UniRef:UniRef50_A0A238L1C2
contig_5	cds	2580	3362	+	MHDNEI_01120		Taurine import ATP-binding protein TauB	SO:0001217, UniRef:UniRef50_A0A1V5JLN4
contig_5	cds	3401	4405	+	MHDNEI_01125		ABC transmembrane type-1 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1L3SPF5
contig_5	cds	4438	5427	-	MHDNEI_01130		hypothetical protein	
contig_5	cds	5424	7238	-	MHDNEI_01135		hypothetical protein	PFAM:PF00990.24, PFAM:PF13424.9, PFAM:PF13424.9, PFAM:PF17874.4
contig_5	cds	7328	8413	-	MHDNEI_01140		Ring-cleaving dioxygenase	SO:0001217, UniRef:UniRef50_A0A847HUB2
contig_5	cds	8633	9052	+	MHDNEI_01145		50S ribosomal protein L19	SO:0001217, UniRef:UniRef50_A0A7W1LW83
contig_5	cds	9176	10678	-	MHDNEI_01150		hypothetical protein	PFAM:PF13487.9
contig_5	cds	10845	11822	+	MHDNEI_01155		hypothetical protein	
contig_5	cds	11900	12406	+	MHDNEI_01160		Damage-inducible protein DinB	SO:0001217, UniRef:UniRef50_A0A3G8Y814
contig_5	tRNA	12477	12552	+	MHDNEI_01165	Ala_trna	tRNA-Ala	SO:0000254
contig_5	cds	12936	13259	-	MHDNEI_01170		hypothetical protein	
contig_5	cds	13976	14620	-	MHDNEI_01175		hypothetical protein	
contig_5	cds	15288	15734	-	MHDNEI_01180		hypothetical protein	
contig_5	tRNA	17568	17671	+	MHDNEI_01185		(pseudo) (pseudo) tRNA-Xxx	
