#Annotated with Bakta (v1.5.0): https://github.com/oschwengers/bakta
#Database (v4.0): https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_6	cds	4658	6217	+	COLCHA_00315		PMT-2 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3M1QSM3
contig_6	cds	6210	7739	+	COLCHA_00320		hypothetical protein	
contig_6	cds	7792	8442	+	COLCHA_00325		hypothetical protein	
contig_6	cds	8287	8703	-	COLCHA_00330		hypothetical protein	
contig_7	cds	1037	1249	+	COLCHA_00335		hypothetical protein	
contig_7	cds	1352	2410	+	COLCHA_00340		UPF0104 family protein	SO:0001217, UniRef:UniRef50_A0A3M1QGP4
contig_7	cds	2407	3090	+	COLCHA_00345		POLIIIAc domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2W4R4V2
contig_7	cds	3079	4521	-	COLCHA_00350		Transpeptidase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A6L9IKG2
contig_7	cds	4499	5839	-	COLCHA_00355		Cell cycle protein	SO:0001217, UniRef:UniRef50_A0A2W4PC67
contig_7	cds	5836	6714	-	COLCHA_00360		S-methyl-5'-thioadenosine phosphorylase	SO:0001217, UniRef:UniRef50_A0A6L9IR26
contig_7	cds	6726	7517	-	COLCHA_00365		Dehydrogenase	SO:0001217, UniRef:UniRef50_A0A0B3BQ00
contig_7	cds	7521	7964	-	COLCHA_00370		FHA domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2W4PAM6
contig_7	cds	7974	8681	-	COLCHA_00375		FHA domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2W4PFV2
contig_8	cds	19	348	+	COLCHA_00380		hypothetical protein	
contig_8	cds	354	602	-	COLCHA_00385		Carrier domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2E1AG16
contig_8	cds	613	1755	-	COLCHA_00390		hypothetical protein	
contig_8	cds	1770	3206	-	COLCHA_00395		Peptidoglycan O-acetyltransferase	SO:0001217, UniRef:UniRef50_A0A136LNK8
contig_8	cds	3211	3357	-	COLCHA_00400		hypothetical protein	
contig_8	cds	3330	3719	-	COLCHA_00405		hypothetical protein	
contig_8	cds	3723	4856	-	COLCHA_00410		SGNH-hydro domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2W4NJX8
contig_8	cds	4950	6302	-	COLCHA_00415		Glyco-hydro-4C domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0J1J1Y1
contig_8	cds	6440	7423	-	COLCHA_00420		Uncharacterized oxidoreductase YrpG	SO:0001217, UniRef:UniRef50_A0A1Y5P0F8
contig_8	cds	7501	8373	-	COLCHA_00425		L-glyceraldehyde 3-phosphate reductase	SO:0001217, UniRef:UniRef50_A0A150I1Y1
contig_9	cds	31	951	+	COLCHA_00430		Peptide ABC transporter ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A0D5LP39
contig_9	cds	993	1880	-	COLCHA_00435		Putative transcriptional regulator	SO:0001217, UniRef:UniRef50_I0I453
contig_9	cds	1960	5253	+	COLCHA_00440		hypothetical protein	PFAM:PF07719.20, PFAM:PF13174.9, PFAM:PF13181.9, PFAM:PF13181.9, PFAM:PF13424.9, PFAM:PF13432.9, PFAM:PF13432.9, PFAM:PF13432.9
contig_9	cds	5246	6211	+	COLCHA_00445		hypothetical protein	
contig_9	cds	6325	7773	-	COLCHA_00450		hypothetical protein	PFAM:PF01497.21, PFAM:PF01497.21
contig_10	cds	65	364	+	COLCHA_00455		Alpha-amylase-C domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1F7LPL9
contig_10	cds	439	1689	+	COLCHA_00460		Tyrosine--tRNA ligase	SO:0001217, UniRef:UniRef50_A0A3M1LGQ9
contig_10	cds	2143	3441	+	COLCHA_00465		MFS transporter	SO:0001217, UniRef:UniRef50_A0A401ZAN8
contig_10	cds	3737	5416	+	COLCHA_00470		Peptide ABC transporter substrate-binding protein	SO:0001217, UniRef:UniRef50_UPI0019C2EB37
contig_10	cds	5480	6511	+	COLCHA_00475		ABC transmembrane type-1 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0S8I3F3
contig_10	cds	6522	7475	+	COLCHA_00480		ABC transporter permease	SO:0001217, UniRef:UniRef50_A0A7C4ZR18
contig_11	cds	175	642	+	COLCHA_00485		Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit	SO:0001217, UniRef:UniRef50_A0A1V5KKF2
contig_11	cds	639	1739	+	COLCHA_00490		Hydrogenase maturation factor	SO:0001217, UniRef:UniRef50_A0A7W0Y2F9
contig_11	cds	1732	2763	+	COLCHA_00495		HypE	SO:0001217, UniRef:UniRef50_A0A073CW17
contig_11	cds	2892	5633	+	COLCHA_00500		Pyruvate, phosphate dikinase	SO:0001217, UniRef:UniRef50_A0A136KP34
contig_11	cds	5973	7409	+	COLCHA_00505		hypothetical protein	PFAM:PF00251.23, PFAM:PF08244.15
contig_12	cds	31	864	+	COLCHA_00510		hypothetical protein	PFAM:PF04203.16
contig_12	cds	865	1854	-	COLCHA_00515		Ribokinase	SO:0001217, UniRef:UniRef50_A0A2W4REE3
contig_12	cds	1857	3104	-	COLCHA_00520		hypothetical protein	
contig_12	cds	3265	4005	+	COLCHA_00525		hypothetical protein	
contig_12	cds	4064	5020	+	COLCHA_00530		Aldo-ket-red domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2E0LAB8
contig_12	cds	5112	5357	+	COLCHA_00535		hypothetical protein	
contig_12	cds	5535	6059	-	COLCHA_00540		hypothetical protein	
contig_12	cds	6678	7361	-	COLCHA_00545		hypothetical protein	
contig_13	cds	979	1968	-	COLCHA_00550		Dipeptide/oligopeptide/nickel ABC transporter ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A1B1N6J1
contig_13	cds	1971	3113	-	COLCHA_00555		Peptide/nickel transport system permease protein	SO:0001217, UniRef:UniRef50_A0A4R6JFN1
contig_13	cds	3113	4111	-	COLCHA_00560		ABC transmembrane type-1 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0T6YFM8
contig_13	cds	4175	6088	-	COLCHA_00565		hypothetical protein	PFAM:PF00496.25
contig_13	cds	6214	6954	-	COLCHA_00570		HTH gntR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2E0LA35
contig_13	cds	7131	7370	-	COLCHA_00575		MarR family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A7V4L8N8
contig_14	cds	26	202	+	COLCHA_00580		hypothetical protein	
contig_14	cds	235	1218	+	COLCHA_00585		ATP synthase gamma chain	SO:0001217, UniRef:UniRef50_A0A2W4NWQ3
contig_14	cds	1297	2697	+	COLCHA_00590		ATP synthase subunit beta	SO:0001217, UniRef:UniRef50_A9F3R4
contig_14	cds	2727	3173	+	COLCHA_00595		ATP synthase epsilon chain	SO:0001217, UniRef:UniRef50_A0A136LUS3
contig_14	cds	3298	4308	+	COLCHA_00600		Cell shape-determining protein MreB	SO:0001217, UniRef:UniRef50_A0A7C1VQM9
contig_14	cds	4335	4961	-	COLCHA_00605		Redox-sensing transcriptional repressor Rex	SO:0001217, UniRef:UniRef50_A0A399YAG7
contig_14	cds	5232	5825	+	COLCHA_00610		HTH-type transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A2W4R185
contig_14	tRNA	5876	5957	+	COLCHA_00615	Leu_trna	tRNA-Leu	SO:0000264
contig_14	cds	6043	6483	-	COLCHA_00620		CoA-binding protein	SO:0001217, UniRef:UniRef50_A0A7W1S4H0
contig_15	cds	40	1986	+	COLCHA_00625		hypothetical protein	PFAM:PF02836.20
contig_15	cds	2061	3149	+	COLCHA_00630		S58 family peptidase	SO:0001217, UniRef:UniRef50_A0A3A4U5B2
contig_15	cds	3154	3936	+	COLCHA_00635		glycosyltransferase	SO:0001217, UniRef:UniRef50_UPI0013C36340
contig_15	cds	3952	4905	+	COLCHA_00640		Epimerase domain-containing protein	SO:0001217, UniRef:UniRef50_B9JIV8
contig_15	cds	5179	6903	-	COLCHA_00645		Glycoside hydrolase family 3	SO:0001217, UniRef:UniRef50_A0A174X0F4
contig_16	cds	12	656	+	COLCHA_00650		hypothetical protein	PFAM:PF02779.27, PFAM:PF02780.23
contig_16	cds	659	1936	+	COLCHA_00655		Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex	SO:0001217, UniRef:UniRef50_A0A399Z3X7
contig_16	cds	2058	2483	+	COLCHA_00660		hypothetical protein	
contig_16	cds	2535	3962	+	COLCHA_00665		DUF4139 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3M1YHF2
contig_16	cds	4113	4394	+	COLCHA_00670		hypothetical protein	
contig_16	cds	4568	5401	+	COLCHA_00675		Phytanoyl-CoA dioxygenase	SO:0001217, UniRef:UniRef50_D3PWV0
contig_16	cds	5422	6243	+	COLCHA_00680		Phytanoyl-CoA dioxygenase	SO:0001217, UniRef:UniRef50_D3PWV0
contig_16	cds	6546	6887	-	COLCHA_00685		hypothetical protein	
contig_17	cds	11	1171	+	COLCHA_00690		Amidohydro-rel domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3M1QH79
contig_17	cds	1246	2823	+	COLCHA_00695		Hopanoid C-3 methylase	SO:0001217, UniRef:UniRef50_A0A2H5W4E3
contig_17	cds	3192	4223	+	COLCHA_00700		hypothetical protein	
contig_17	cds	4240	5220	+	COLCHA_00705		hypothetical protein	
contig_17	cds	5241	6854	-	COLCHA_00710		Citrate transporter	SO:0001217, UniRef:UniRef50_A0A136KZL1
contig_18	cds	450	1136	-	COLCHA_00715		ENDO3c domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2M8Q328
contig_18	cds	1208	2101	-	COLCHA_00720		YdjC family protein	SO:0001217, UniRef:UniRef50_A5UQF0
contig_18	cds	2127	3218	-	COLCHA_00725		hypothetical protein	
contig_18	cds	3208	3969	-	COLCHA_00730		NAD-dependent protein deacylase	SO:0001217, UniRef:UniRef50_A0A0F7Y097
contig_18	cds	4102	4827	+	COLCHA_00735		hypothetical protein	PFAM:PF00753.30, PFAM:PF12706.10
contig_18	cds	4930	5949	-	COLCHA_00740		MBL fold metallo-hydrolase	SO:0001217, UniRef:UniRef50_A0A2E1AKF4
contig_18	cds	5963	6301	-	COLCHA_00745		hypothetical protein	
contig_18	cds	6625	6840	-	COLCHA_00750		hypothetical protein	
contig_19	cds	50	2740	+	COLCHA_00755		hypothetical protein	PFAM:PF00512.28, PFAM:PF00989.28, PFAM:PF00989.28, PFAM:PF02518.29, PFAM:PF08447.15, PFAM:PF08448.13, PFAM:PF08448.13, PFAM:PF13188.10, PFAM:PF13188.10, PFAM:PF13426.10, PFAM:PF13426.10
contig_19	cds	2737	3537	-	COLCHA_00760		hypothetical protein	
contig_19	cds	3543	4361	-	COLCHA_00765		Response regulatory domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2M8Q3Z7
contig_19	cds	4366	4659	-	COLCHA_00770		Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C	SO:0001217, UniRef:UniRef50_A0A2M8NA78
contig_19	cds	4823	5626	+	COLCHA_00775		Indole-3-glycerol-phosphate synthase	SO:0001217, UniRef:UniRef50_A0A2E0L2Z2
contig_19	cds	5623	6153	+	COLCHA_00780		HEAT repeat domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3M1QT51
contig_20	cds	84	983	+	COLCHA_00785		hypothetical protein	
contig_20	cds	1299	1898	+	COLCHA_00790		GAF domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2E0L5U4
contig_20	cds	1978	2358	+	COLCHA_00795		hypothetical protein	
contig_20	cds	2373	3179	+	COLCHA_00800		hypothetical protein	
contig_20	cds	3235	4281	+	COLCHA_00805		UDP-glucose 4-epimerase	SO:0001217, UniRef:UniRef50_A0A0P7XI17
contig_20	cds	4326	5132	-	COLCHA_00810		Metallophosphoesterase	SO:0001217, UniRef:UniRef50_A0A2E0L2E3
contig_20	cds	5132	5929	-	COLCHA_00815		Metallophos domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0P9DMQ5
contig_20	cds	6005	6676	-	COLCHA_00820		hypothetical protein	
contig_21	cds	70	1080	+	COLCHA_00825		GHMP kinase	SO:0001217, UniRef:UniRef50_A0A2E0L567
contig_21	cds	1175	1774	+	COLCHA_00830		Phosphoheptose isomerase	SO:0001217, UniRef:UniRef50_A0A2E0L5A0
contig_21	cds	1779	2420	+	COLCHA_00835		D,D-heptose 1,7-bisphosphate phosphatase	SO:0001217, UniRef:UniRef50_A0A7W1S391
contig_21	cds	2436	3200	+	COLCHA_00840		Transferase	SO:0001217, UniRef:UniRef50_A0A0P6X7T4
contig_21	cds	3358	4620	+	COLCHA_00845		Glycosyl transferase	SO:0001217, UniRef:UniRef50_A0A2E0L546
contig_21	cds	4633	6384	+	COLCHA_00850		(Dimethylallyl)adenosine tRNA methylthiotransferase MiaB	SO:0001217, UniRef:UniRef50_A0A1V5RSR9
contig_22	cds	537	1607	-	COLCHA_00855		Methyltransferase	SO:0001217, UniRef:UniRef50_A0A1Y6K1T1
contig_22	cds	1622	2815	-	COLCHA_00860		hypothetical protein	PFAM:PF13676.9, PFAM:PF16697.8, PFAM:PF16697.8
contig_22	cds	2964	4973	-	COLCHA_00865		Glyco-hydro-42M domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2E0L0Y8
contig_22	cds	5122	5577	-	COLCHA_00870		hypothetical protein	
contig_23	cds	31	1449	+	COLCHA_00875		hypothetical protein	
contig_23	cds	1630	2019	+	COLCHA_00880		hypothetical protein	
contig_23	cds	2084	3100	+	COLCHA_00885		UPF0104 family protein	SO:0001217, UniRef:UniRef50_A0A3M1QEZ7
contig_23	cds	3120	3866	+	COLCHA_00890		AB hydrolase-1 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2E1AJZ0
contig_23	cds	3870	4769	-	COLCHA_00895		Ribokinase	SO:0001217, UniRef:UniRef50_A0A7X3CLS0
contig_23	cds	4773	5366	-	COLCHA_00900		hypothetical protein	PFAM:PF13302.10, PFAM:PF13420.10
contig_23	cds	5344	5724	-	COLCHA_00905		hypothetical protein	
contig_23	cds	5828	5932	-	COLCHA_00910		hypothetical protein	
contig_24	cds	10	1512	+	COLCHA_00915		hypothetical protein	
contig_24	cds	1550	2605	+	COLCHA_00920		Type I-B CRISPR-associated protein Cas7/Cst2/DevR	SO:0001217, UniRef:UniRef50_A0A345IFF3
contig_24	cds	2621	3313	+	COLCHA_00925		hypothetical protein	
contig_24	cds	3393	5849	+	COLCHA_00930		hypothetical protein	PFAM:PF00270.32, PFAM:PF00271.34, PFAM:PF18019.4
contig_25	cds	46	498	+	COLCHA_00935		hypothetical protein	PFAM:PF02518.29
contig_25	cds	511	1269	-	COLCHA_00940		Peptidase C26 family protein	SO:0001217, UniRef:UniRef50_A0A136LSN8
contig_25	cds	1273	1620	-	COLCHA_00945		50S ribosomal protein L19	SO:0001217, UniRef:UniRef50_A0A2M8NJ00
contig_25	cds	1724	2257	-	COLCHA_00950		ADP-ribose pyrophosphatase	SO:0001217, UniRef:UniRef50_A0A2E1A941
contig_25	cds	2266	3156	-	COLCHA_00955		hypothetical protein	PFAM:PF01476.23, PFAM:PF01476.23
contig_25	cds	3273	4376	-	COLCHA_00960		Hybrid sensor histidine kinase/response regulator	SO:0001217, UniRef:UniRef50_A0A2M8NSQ1
contig_25	cds	4478	5302	-	COLCHA_00965		Undecaprenyl-diphosphatase	SO:0001217, UniRef:UniRef50_A9WCL9
contig_25	cds	5318	5704	-	COLCHA_00970		Putative fluoride ion transporter CrcB	SO:0001217, UniRef:UniRef50_A0A3M1ZCY2
contig_26	cds	163	1083	-	COLCHA_00975		hypothetical protein	PFAM:PF00248.24
contig_26	cds	1268	2794	-	COLCHA_00980		DUF3502 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2E0L7N0
contig_26	cds	2856	3776	-	COLCHA_00985		ABC transmembrane type-1 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0F5QE58
contig_26	cds	3791	4789	-	COLCHA_00990		ABC transmembrane type-1 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0F5QC35
contig_26	cds	4840	5547	-	COLCHA_00995		hypothetical protein	PFAM:PF00392.24, PFAM:PF07729.15
contig_27	cds	24	590	-	COLCHA_01000		hypothetical protein	
contig_27	cds	630	1175	-	COLCHA_01005		hypothetical protein	
contig_27	cds	1365	1814	+	COLCHA_01010		hypothetical protein	
contig_27	cds	1962	3056	-	COLCHA_01015		MloA	SO:0001217, UniRef:UniRef50_A0A068NVG6
contig_27	cds	3227	4651	+	COLCHA_01020		hypothetical protein	
contig_27	cds	4734	5681	-	COLCHA_01025		hypothetical protein	
contig_28	cds	355	2409	+	COLCHA_01030		hypothetical protein	PFAM:PF08239.14, PFAM:PF13472.9
contig_28	cds	2459	4126	-	COLCHA_01035		AMP-binding domain-containing protein	SO:0001217, UniRef:UniRef50_A0A432J3J6
contig_28	cds	4208	5002	-	COLCHA_01040		Xylose isomerase	SO:0001217, UniRef:UniRef50_A0A3A0AR21
contig_28	cds	5034	5783	-	COLCHA_01045		Cysteine hydrolase	SO:0001217, UniRef:UniRef50_A0A7X6XQS8
contig_29	cds	298	603	-	COLCHA_01050		hypothetical protein	
contig_29	cds	934	2082	-	COLCHA_01055		Sialidase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2E0L9N2
contig_29	cds	2166	3083	+	COLCHA_01060		Dihydrodipicolinate synthase family protein	SO:0001217, UniRef:UniRef50_A0A536NG10
contig_29	cds	3083	4081	+	COLCHA_01065		Sialidase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2E8HBS3
contig_29	cds	4156	4302	-	COLCHA_01070		hypothetical protein	
contig_29	cds	4361	4813	-	COLCHA_01075		hypothetical protein	
contig_29	cds	4877	5101	-	COLCHA_01080		hypothetical protein	
contig_30	cds	316	1233	+	COLCHA_01085		hypothetical protein	
contig_30	cds	1230	2423	-	COLCHA_01090		MFS domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2E1A8I4
contig_30	cds	2622	3482	-	COLCHA_01095		MBL fold metallo-hydrolase	SO:0001217, UniRef:UniRef50_A0A399YT63
contig_30	cds	3482	3814	-	COLCHA_01100		hypothetical protein	
contig_30	cds	3822	4145	-	COLCHA_01105		hypothetical protein	
contig_30	cds	4158	4529	-	COLCHA_01110		hypothetical protein	
contig_30	cds	4633	5673	-	COLCHA_01115		hypothetical protein	
contig_31	cds	57	2108	+	COLCHA_01120		DNA helicase	SO:0001217, UniRef:UniRef50_A0A1W9UMD5
contig_31	cds	2159	2380	-	COLCHA_01125		S23 ribosomal protein	SO:0001217, UniRef:UniRef50_B3EM07
contig_31	cds	2568	3398	+	COLCHA_01130		PDDEXK-1 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0N8GLD1
contig_31	cds	3273	3605	-	COLCHA_01135		hypothetical protein	
contig_31	cds	3703	4005	+	COLCHA_01140		hypothetical protein	
contig_31	cds	3912	4493	-	COLCHA_01145		GNAT family N-acetyltransferase	SO:0001217, UniRef:UniRef50_A0A7V8BVI9
contig_31	cds	4672	5634	+	COLCHA_01150		Methyltransferase	SO:0001217, UniRef:UniRef50_A0A3M1ZHI3
contig_32	cds	50	316	+	COLCHA_01155		hypothetical protein	
contig_32	cds	464	862	+	COLCHA_01160		hypothetical protein	
contig_32	cds	866	1381	-	COLCHA_01165		Fido domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2M8Q290
contig_32	cds	1392	1778	-	COLCHA_01170		Type II toxin-antitoxin system death-on-curing family toxin	SO:0001217, UniRef:UniRef50_A0A3M1QEC4
contig_32	cds	1806	5165	-	COLCHA_01175		Primosomal protein N'	SO:0001217, UniRef:UniRef50_A0A2E0L1X9
contig_32	cds	5239	5607	-	COLCHA_01180		hypothetical protein	
contig_33	tRNA	1275	1347	-	COLCHA_01185	Ala_trna	tRNA-Ala	SO:0000254
contig_33	cds	1551	2567	+	COLCHA_01190		Succinate dehydrogenase, cytochrome b556 subunit	SO:0001217, UniRef:UniRef50_A0A2M8Q440
contig_33	cds	2651	4474	+	COLCHA_01195		Succinate dehydrogenase flavoprotein subunit	SO:0001217, UniRef:UniRef50_A0A1Z1WHW9
contig_33	cds	4555	5304	+	COLCHA_01200		Succinate dehydrogenase iron-sulfur subunit	SO:0001217, UniRef:UniRef50_A0A2D9J9Y8
contig_33	cds	5340	5531	-	COLCHA_01205		hypothetical protein	PFAM:PF00113.25
contig_34	cds	131	2047	+	COLCHA_01210		DUF2207 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7W1NS51
contig_34	cds	2103	2588	+	COLCHA_01215		hypothetical protein	
contig_34	cds	2657	3187	+	COLCHA_01220		hypothetical protein	
