#Annotated with Bakta v1.5.0, https://github.com/oschwengers/bakta
#Database v4.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	82601	84286	+	CCGIAH_00360	63.0	6.8	PF00732.22|GMC_oxred_N, PF05199.16|GMC_oxred_C	PFAM:PF00732.22, PFAM:PF05199.16
contig_1	84299	86014	+	CCGIAH_00365	63.9	6.9	PF00732.22|GMC_oxred_N, PF05199.16|GMC_oxred_C	PFAM:PF00732.22, PFAM:PF05199.16
contig_1	86063	86629	+	CCGIAH_00370	21.1	5.7		
contig_1	87587	88615	-	CCGIAH_00380	38.7	9.5		
contig_1	90161	91312	+	CCGIAH_00390	44.1	8.7	PF13439.9|Glyco_transf_4, PF13579.9|Glyco_trans_4_4	PFAM:PF13439.9, PFAM:PF13579.9
contig_1	91287	91712	-	CCGIAH_00395	16.8	9.8		
contig_1	104027	104791	-	CCGIAH_00435	29.6	6.1	PF00072.27|Response_reg, PF04397.18|LytTR	PFAM:PF00072.27, PFAM:PF04397.18
contig_1	107069	108721	+	CCGIAH_00450	62.3	8.6	PF00342.22|PGI	PFAM:PF00342.22
contig_1	115915	117072	+	CCGIAH_00475	43.5	9.4		
contig_1	117547	119253	+	CCGIAH_00485	62.3	5.8		
contig_1	119277	119930	+	CCGIAH_00490	24.3	8.7		
contig_1	120567	121298	+	CCGIAH_00500	27.9	5.3		
contig_1	125501	125716	+	CCGIAH_00515	8.3	10.4		
contig_1	132840	133169	+	CCGIAH_00565	12.7	9.6		
contig_1	133262	134608	+	CCGIAH_00570	50.8	9.6		
contig_1	134637	135842	+	CCGIAH_00575	42.6	5.0	PF17802.4|SpaA	PFAM:PF17802.4
contig_1	135925	137439	+	CCGIAH_00580	57.1	9.5		
contig_1	137439	138269	+	CCGIAH_00585	31.6	9.0		
contig_1	138242	139213	+	CCGIAH_00590	35.2	9.5		
contig_1	140294	141400	+	CCGIAH_00600	41.6	6.1		
contig_1	143002	143274	+	CCGIAH_00610	10.7	5.9		
contig_1	143317	144165	+	CCGIAH_00615	31.4	8.0	PF20376.1|DUF6671	PFAM:PF20376.1
contig_1	150354	151082	-	CCGIAH_00650	27.9	9.5		
contig_1	152499	152729	+	CCGIAH_00660	8.7	10.0		
contig_1	152616	153848	-	CCGIAH_00665	45.6	9.2		
contig_1	169699	170601	+	CCGIAH_00790	33.2	9.7		
contig_1	180743	181237	+	CCGIAH_00825	17.1	11.4		
contig_1	183476	184048	+	CCGIAH_00845	20.9	5.4		
contig_1	185232	186041	+	CCGIAH_00860	29.4	5.5		
contig_1	189872	190225	+	CCGIAH_00885	12.8	10.5		
contig_1	195175	196536	+	CCGIAH_00905	49.0	9.1	PF01979.23|Amidohydro_1, PF07969.14|Amidohydro_3	PFAM:PF01979.23, PFAM:PF07969.14
contig_1	200599	201975	+	CCGIAH_00925	52.4	9.5		
contig_1	201972	203018	+	CCGIAH_00930	41.4	9.4		SO:0001217, UniRef:UniRef50_A0A0D8J6E0, UniRef:UniRef90_A0A1M3G5A2
contig_1	204185	205198	+	CCGIAH_00940	37.2	6.2	PF00120.27|Gln-synt_C, PF03951.22|Gln-synt_N	PFAM:PF00120.27, PFAM:PF03951.22
contig_1	213358	213855	+	CCGIAH_00980	19.0	8.8		
contig_1	215753	219235	-	CCGIAH_00995	131.8	6.5	PF01590.29|GAF, PF02518.29|HATPase_c, PF07494.14|Reg_prop, PF07495.16|Y_Y_Y, PF07730.16|HisKA_3, PF13185.9|GAF_2	PFAM:PF01590.29, PFAM:PF02518.29, PFAM:PF07494.14, PFAM:PF07495.16, PFAM:PF07730.16, PFAM:PF13185.9
contig_1	221788	222744	+	CCGIAH_01010	34.3	5.5	PF00254.31|FKBP_C, PF01346.21|FKBP_N	PFAM:PF00254.31, PFAM:PF01346.21
contig_1	222826	223806	+	CCGIAH_01015	35.8	8.6	PF00254.31|FKBP_C, PF01346.21|FKBP_N, PF01346.21|FKBP_N	PFAM:PF00254.31, PFAM:PF01346.21, PFAM:PF01346.21
contig_1	224047	225525	-	CCGIAH_01020	52.9	5.0	PF18962.3|Por_Secre_tail	PFAM:PF18962.3
contig_1	233141	233899	-	CCGIAH_01055	28.0	9.3	PF13645.9|YkuD_2	PFAM:PF13645.9
contig_1	238184	238570	-	CCGIAH_01085	14.2	8.6		
contig_1	238601	239209	-	CCGIAH_01090	21.8	8.9		
contig_1	240767	240958	+	CCGIAH_01100	6.6	9.5		
contig_1	241114	241974	-	CCGIAH_01105	30.8	5.2		
contig_1	247572	248582	-	CCGIAH_01130	38.4	5.7		
contig_1	251325	252122	-	CCGIAH_01145	29.9	4.7		
contig_1	256867	259980	-	CCGIAH_01165	112.7	8.3	PF07715.18|Plug, PF13715.9|CarbopepD_reg_2	PFAM:PF07715.18, PFAM:PF13715.9
contig_1	263107	263520	-	CCGIAH_01180	16.2	6.6		
contig_1	266252	266746	-	CCGIAH_01195	18.5	9.4		
contig_1	266971	267387	+	CCGIAH_01200	14.5	10.1		
contig_1	270398	270730	+	CCGIAH_01230	12.9	5.6		
contig_1	270839	271228	+	CCGIAH_01235	15.2	9.8		
contig_1	271383	272162	+	CCGIAH_01240	29.4	4.8		
contig_1	272163	275342	+	CCGIAH_01245	119.7	6.3	PF00270.32|DEAD	PFAM:PF00270.32
contig_1	276579	276950	+	CCGIAH_01265	14.1	5.9		
contig_1	278034	280613	-	CCGIAH_01280	97.5	6.6		
contig_1	283353	284906	-	CCGIAH_01290	57.0	5.2		
contig_1	284988	285707	-	CCGIAH_01295	26.2	7.8	PF16132.8|DUF4843	PFAM:PF16132.8
contig_1	285818	287281	-	CCGIAH_01300	55.6	5.6	PF07980.14|SusD_RagB, PF14322.9|SusD-like_3	PFAM:PF07980.14, PFAM:PF14322.9
contig_1	290902	292122	-	CCGIAH_01310	45.2	5.1		
contig_1	293022	294167	-	CCGIAH_01320	43.5	8.3		
contig_1	299769	300578	+	CCGIAH_01355	30.9	7.0	PF08984.14|DUF1858, PF10006.12|DUF2249, PF10006.12|DUF2249	PFAM:PF08984.14, PFAM:PF10006.12, PFAM:PF10006.12
contig_1	301868	302194	+	CCGIAH_01365	12.2	4.7	PF01883.22|FeS_assembly_P	PFAM:PF01883.22
contig_1	318348	318605	-	CCGIAH_01425	9.3	9.6		
contig_1	318650	319264	-	CCGIAH_01430	22.7	8.7		
contig_1	325805	326740	+	CCGIAH_01460	35.9	8.5	PF13480.10|Acetyltransf_6	PFAM:PF13480.10
contig_1	327778	328332	+	CCGIAH_01470	21.2	9.5		
contig_1	329991	330587	-	CCGIAH_01480	23.1	6.4	PF03938.17|OmpH	PFAM:PF03938.17
contig_1	339260	340207	+	CCGIAH_01495	36.3	9.7	PF12836.10|HHH_3, PF12836.10|HHH_3, PF12836.10|HHH_3	PFAM:PF12836.10, PFAM:PF12836.10, PFAM:PF12836.10
contig_1	350284	351792	-	CCGIAH_01585	59.0	7.6		
contig_1	351882	353033	+	CCGIAH_01590	44.1	9.2		
contig_1	353030	354778	+	CCGIAH_01595	66.1	8.8		
contig_1	354794	355330	+	CCGIAH_01600	20.2	9.8	PF00398.23|RrnaAD, PF08242.15|Methyltransf_12, PF13489.9|Methyltransf_23, PF13649.9|Methyltransf_25	PFAM:PF00398.23, PFAM:PF08242.15, PFAM:PF13489.9, PFAM:PF13649.9
contig_1	360445	361563	-	CCGIAH_01610	41.3	9.6		
contig_1	363452	364051	+	CCGIAH_01620	23.1	10.0		
contig_1	369433	370386	-	CCGIAH_01650	34.5	9.1		
contig_1	370396	371343	-	CCGIAH_01655	34.1	6.2		
contig_1	371396	371944	-	CCGIAH_01660	20.7	5.6		
contig_1	374713	374919	+	CCGIAH_01675	7.6	8.0		
contig_1	375057	376628	+	CCGIAH_01680	56.2	5.2	PF13385.9|Laminin_G_3, PF18962.3|Por_Secre_tail	PFAM:PF13385.9, PFAM:PF18962.3
contig_1	381430	382338	-	CCGIAH_01695	34.2	7.6		
contig_1	386311	386709	+	CCGIAH_01710	15.1	8.9	PF01272.22|GreA_GreB	PFAM:PF01272.22
contig_1	388351	388944	-	CCGIAH_01720	21.7	8.9		
contig_1	390816	392105	-	CCGIAH_01735	47.7	5.4	PF00984.22|UDPG_MGDP_dh, PF03720.18|UDPG_MGDP_dh_C, PF03721.17|UDPG_MGDP_dh_N	PFAM:PF00984.22, PFAM:PF03720.18, PFAM:PF03721.17
contig_1	396040	396705	-	CCGIAH_01755	25.4	5.1		
contig_1	400648	400980	+	CCGIAH_01785	12.5	9.2		
contig_1	401933	403258	-	CCGIAH_01805	51.8	6.4		
contig_1	410838	412094	-	CCGIAH_01840	48.4	9.1	PF14258.9|DUF4350	PFAM:PF14258.9
contig_1	412101	412940	-	CCGIAH_01845	32.6	4.7	PF13559.9|DUF4129	PFAM:PF13559.9
contig_1	412965	413930	-	CCGIAH_01850	36.9	9.3		
contig_1	414867	415307	-	CCGIAH_01860	16.1	5.2		
contig_1	415394	415807	-	CCGIAH_01865	15.0	5.2		
contig_1	417583	418338	+	CCGIAH_01875	28.2	9.8		
contig_1	418443	419999	+	CCGIAH_01880	57.6	5.9		
contig_1	423758	424258	-	CCGIAH_01905	17.8	6.5		
contig_1	424283	425374	-	CCGIAH_01910	41.0	9.2		
contig_1	428517	430034	-	CCGIAH_01935	55.4	5.1	PF07980.14|SusD_RagB, PF14322.9|SusD-like_3	PFAM:PF07980.14, PFAM:PF14322.9
contig_1	430053	431471	-	CCGIAH_01940	52.4	7.8		
contig_1	431619	433451	-	CCGIAH_01945	65.9	8.8	PF07715.18|Plug, PF13620.9|CarboxypepD_reg, PF13715.9|CarbopepD_reg_2	PFAM:PF07715.18, PFAM:PF13620.9, PFAM:PF13715.9
contig_1	433612	434715	-	CCGIAH_01950	42.4	5.5		
contig_1	436400	436927	+	CCGIAH_01960	20.3	6.2	PF04542.17|Sigma70_r2, PF04545.19|Sigma70_r4, PF08281.15|Sigma70_r4_2	PFAM:PF04542.17, PFAM:PF04545.19, PFAM:PF08281.15
contig_1	441439	443538	-	CCGIAH_01990	81.1	9.1	PF00488.24|MutS_V, PF20297.1|MSSS	PFAM:PF00488.24, PFAM:PF20297.1
contig_1	443681	445588	-	CCGIAH_01995	71.1	6.1	PF12741.10|SusD-like, PF12741.10|SusD-like, PF12771.10|SusD-like_2, PF12771.10|SusD-like_2	PFAM:PF12741.10, PFAM:PF12741.10, PFAM:PF12771.10, PFAM:PF12771.10
contig_1	451341	452600	-	CCGIAH_02015	46.4	6.2		
contig_1	466141	466575	+	CCGIAH_02060	16.0	6.7	PF00571.31|CBS, PF00571.31|CBS	PFAM:PF00571.31, PFAM:PF00571.31
contig_2	26479	27240	-	CCGIAH_02175	28.4	8.8		
contig_2	27282	28307	-	CCGIAH_02180	37.6	5.4	PF00754.28|F5_F8_type_C, PF08522.13|DUF1735	PFAM:PF00754.28, PFAM:PF08522.13
contig_2	36033	37232	-	CCGIAH_02205	44.5	5.0		
contig_2	43392	44954	-	CCGIAH_02230	58.1	6.7	PF02012.23|BNR, PF13088.9|BNR_2, PF13859.9|BNR_3, PF14873.9|BNR_assoc_N	PFAM:PF02012.23, PFAM:PF13088.9, PFAM:PF13859.9, PFAM:PF14873.9
contig_2	46195	47379	-	CCGIAH_02240	43.7	8.9		
contig_2	53287	53430	+	CCGIAH_02260	5.4	9.6		
contig_2	78717	79100	+	CCGIAH_02350	14.7	4.6		
contig_2	79486	79596	+	CCGIAH_02355	4.1	7.9		
contig_2	81387	84323	-	CCGIAH_02365	110.8	6.6	PF02518.29|HATPase_c, PF07494.14|Reg_prop, PF07495.16|Y_Y_Y, PF07730.16|HisKA_3	PFAM:PF02518.29, PFAM:PF07494.14, PFAM:PF07495.16, PFAM:PF07730.16
contig_2	85229	85666	+	CCGIAH_02375	16.6	9.5		SO:0001217, UniRef:UniRef50_A0A1Y2RG53, UniRef:UniRef90_A0A1M3FY04
contig_2	94891	95871	-	CCGIAH_02430	36.5	5.8	PF00106.28|adh_short, PF04321.20|RmlD_sub_bind, PF13460.9|NAD_binding_10, PF16363.8|GDP_Man_Dehyd	PFAM:PF00106.28, PFAM:PF04321.20, PFAM:PF13460.9, PFAM:PF16363.8
contig_2	95864	96256	-	CCGIAH_02435	15.8	6.6		
contig_2	98418	99566	-	CCGIAH_02450	43.6	8.9	PF13439.9|Glyco_transf_4, PF13477.9|Glyco_trans_4_2, PF13524.9|Glyco_trans_1_2, PF13579.9|Glyco_trans_4_4, PF13692.9|Glyco_trans_1_4	PFAM:PF13439.9, PFAM:PF13477.9, PFAM:PF13524.9, PFAM:PF13579.9, PFAM:PF13692.9
contig_2	101990	103393	-	CCGIAH_02465	53.4	9.5		
contig_2	103400	104575	-	CCGIAH_02470	45.3	9.5		
contig_2	104596	105693	-	CCGIAH_02475	42.0	9.5	PF13524.9|Glyco_trans_1_2, PF13692.9|Glyco_trans_1_4	PFAM:PF13524.9, PFAM:PF13692.9
contig_2	106931	109330	-	CCGIAH_02485	91.7	9.4		
contig_2	109388	110479	-	CCGIAH_02490	40.6	9.2	PF13439.9|Glyco_transf_4, PF13692.9|Glyco_trans_1_4	PFAM:PF13439.9, PFAM:PF13692.9
contig_2	110472	111269	-	CCGIAH_02495	30.0	7.1		
contig_2	111383	112657	-	CCGIAH_02500	47.3	9.8		
contig_2	121784	122632	-	CCGIAH_02545	32.6	4.8		
contig_2	128540	130918	-	CCGIAH_02575	88.2	6.5		
contig_2	131113	132240	-	CCGIAH_02580	42.5	4.8		
contig_2	135019	135735	-	CCGIAH_02590	27.8	9.2		
contig_2	139906	142287	-	CCGIAH_02605	88.5	7.2		
contig_2	146145	147107	+	CCGIAH_02615	37.3	8.7		
contig_2	147089	148081	+	CCGIAH_02620	38.0	5.5		
contig_2	157351	157977	+	CCGIAH_02655	22.7	4.7	PF00725.25|3HCDH	PFAM:PF00725.25
contig_2	164595	165290	-	CCGIAH_02695	26.0	9.3		
contig_2	165268	166044	-	CCGIAH_02700	29.0	5.6		
contig_2	168561	169175	-	CCGIAH_02710	23.3	9.8	PF00515.31|TPR_1, PF07719.20|TPR_2, PF13181.9|TPR_8, PF13414.9|TPR_11, PF13432.9|TPR_16, PF13432.9|TPR_16, PF14559.9|TPR_19	PFAM:PF00515.31, PFAM:PF07719.20, PFAM:PF13181.9, PFAM:PF13414.9, PFAM:PF13432.9, PFAM:PF13432.9, PFAM:PF14559.9
contig_2	171262	171825	-	CCGIAH_02725	21.4	9.6		
contig_2	171822	171950	-	CCGIAH_02730	4.5	9.9		
contig_2	172138	172722	+	CCGIAH_02735	21.5	4.8		
contig_2	175071	176198	+	CCGIAH_02750	41.9	4.8		
contig_2	177024	177245	-	CCGIAH_02760	8.7	10.0		
contig_2	181491	181736	+	CCGIAH_02780	9.3	5.5		
contig_2	181803	182084	+	CCGIAH_02785	10.0	6.5		
contig_2	182172	183833	+	CCGIAH_02790	61.4	6.7	PF00005.30|ABC_tran	PFAM:PF00005.30
contig_2	185163	186629	+	CCGIAH_02800	56.1	9.2		
contig_2	186711	187070	+	CCGIAH_02805	13.2	4.9		
contig_2	193211	193441	+	CCGIAH_02840	8.7	4.7		
contig_2	200881	201531	+	CCGIAH_02870	24.6	9.2	PF02732.18|ERCC4, PF12826.10|HHH_2, PF14520.9|HHH_5	PFAM:PF02732.18, PFAM:PF12826.10, PFAM:PF14520.9
contig_2	212316	213542	+	CCGIAH_02910	46.3	5.2		
contig_2	231190	231642	-	CCGIAH_02980	16.6	6.1	PF14534.9|DUF4440	PFAM:PF14534.9
contig_2	247372	248277	-	CCGIAH_03040	33.6	5.7	PF00582.29|Usp	PFAM:PF00582.29
contig_2	249570	250703	+	CCGIAH_03050	42.5	7.7	PF00144.27|Beta-lactamase	PFAM:PF00144.27
contig_2	250727	254284	+	CCGIAH_03055	134.6	9.0	PF01590.29|GAF, PF07494.14|Reg_prop, PF07495.16|Y_Y_Y, PF13185.9|GAF_2	PFAM:PF01590.29, PFAM:PF07494.14, PFAM:PF07495.16, PFAM:PF13185.9
contig_2	256050	256802	-	CCGIAH_03070	29.1	7.8		
contig_2	257957	259930	+	CCGIAH_03080	76.6	8.3		
contig_2	259934	260740	+	CCGIAH_03085	32.0	9.8		
contig_2	280930	281214	+	CCGIAH_03170	10.9	4.9		
contig_2	281972	286564	-	CCGIAH_03180	160.8	4.6	PF00041.24|fn3, PF07675.14|Cleaved_Adhesin, PF07675.14|Cleaved_Adhesin, PF16656.8|Pur_ac_phosph_N, PF18962.3|Por_Secre_tail	PFAM:PF00041.24, PFAM:PF07675.14, PFAM:PF07675.14, PFAM:PF16656.8, PFAM:PF18962.3
contig_2	286836	287894	+	CCGIAH_03185	39.5	5.3		
contig_2	288756	289253	-	CCGIAH_03195	18.4	6.2		
contig_2	293276	293515	+	CCGIAH_03210	8.8	9.7		
contig_2	296933	297745	-	CCGIAH_03230	30.7	9.4		
contig_2	305507	307909	-	CCGIAH_03270	85.9	4.4	PF18962.3|Por_Secre_tail, PF20009.2|GEVED	PFAM:PF18962.3, PFAM:PF20009.2
contig_2	307906	308097	-	CCGIAH_03275	7.0	9.6		
contig_2	308535	311276	-	CCGIAH_03280	99.3	6.2	PF07995.14|GSDH, PF07995.14|GSDH	PFAM:PF07995.14, PFAM:PF07995.14
contig_2	320474	322000	-	CCGIAH_03315	58.7	5.5	PF01204.21|Trehalase	PFAM:PF01204.21
contig_2	326001	326933	-	CCGIAH_03335	35.1	9.8		
contig_2	326958	328052	-	CCGIAH_03340	41.5	9.3		
contig_2	329472	330023	-	CCGIAH_03350	20.6	6.1		
contig_2	332189	333127	+	CCGIAH_03360	35.3	9.7		
contig_2	344953	347937	-	CCGIAH_03385	106.7	7.5	PF07715.18|Plug, PF13620.9|CarboxypepD_reg, PF13715.9|CarbopepD_reg_2	PFAM:PF07715.18, PFAM:PF13620.9, PFAM:PF13715.9
contig_2	349453	351204	-	CCGIAH_03395	63.4	4.7	PF14292.9|SusE, PF14292.9|SusE	PFAM:PF14292.9, PFAM:PF14292.9
contig_2	353733	356738	-	CCGIAH_03410	110.1	8.1	PF07715.18|Plug, PF13620.9|CarboxypepD_reg, PF13715.9|CarbopepD_reg_2	PFAM:PF07715.18, PFAM:PF13620.9, PFAM:PF13715.9
contig_3	481	1059	+	CCGIAH_03435	22.0	8.3		
contig_3	1071	1205	-	CCGIAH_03440	5.0	4.7		
contig_3	1281	1841	+	CCGIAH_03445	22.4	9.0	PF00196.22|GerE, PF04542.17|Sigma70_r2, PF04545.19|Sigma70_r4, PF08281.15|Sigma70_r4_2	PFAM:PF00196.22, PFAM:PF04542.17, PFAM:PF04545.19, PFAM:PF08281.15
contig_3	1926	2957	+	CCGIAH_03450	38.9	5.3		
contig_3	6536	7996	+	CCGIAH_03460	54.2	5.3	PF12741.10|SusD-like, PF12741.10|SusD-like, PF12771.10|SusD-like_2, PF14322.9|SusD-like_3	PFAM:PF12741.10, PFAM:PF12741.10, PFAM:PF12771.10, PFAM:PF14322.9
contig_3	10488	11936	+	CCGIAH_03470	53.9	6.7		
contig_3	12990	13775	+	CCGIAH_03480	29.8	7.7		
contig_3	21589	21855	+	CCGIAH_03510	9.9	9.5		
contig_3	22129	24447	+	CCGIAH_03515	84.0	6.1		
contig_3	24358	24543	-	CCGIAH_03520	7.0	7.0		
contig_3	31774	32145	+	CCGIAH_03550	13.3	9.6		
contig_3	38487	39131	-	CCGIAH_03595	22.7	5.1		
contig_3	39354	40082	+	CCGIAH_03600	26.6	9.1		
contig_3	40181	41098	-	CCGIAH_03605	32.9	10.3		
contig_3	44937	46343	-	CCGIAH_03615	50.3	5.5		
contig_3	46372	48414	-	CCGIAH_03620	76.5	9.1	PF07715.18|Plug	PFAM:PF07715.18
contig_3	50058	50531	-	CCGIAH_03630	17.0	8.8		
contig_3	53012	53962	+	CCGIAH_03650	36.0	4.9	PF07676.15|PD40, PF07676.15|PD40, PF07676.15|PD40	PFAM:PF07676.15, PFAM:PF07676.15, PFAM:PF07676.15
contig_3	53963	54433	-	CCGIAH_03655	18.1	9.4		
contig_3	55668	56147	-	CCGIAH_03665	18.4	5.7		
contig_3	59811	60176	-	CCGIAH_03680	13.8	8.0		
contig_3	60222	61910	-	CCGIAH_03685	62.6	6.7	PF00144.27|Beta-lactamase	PFAM:PF00144.27
contig_3	63429	65546	-	CCGIAH_03700	80.0	8.4		
contig_3	68781	69224	-	CCGIAH_03720	17.2	7.2		
contig_3	70379	71290	+	CCGIAH_03730	32.9	8.8		
contig_3	71781	72137	+	CCGIAH_03740	13.8	5.2		
contig_3	72728	72964	+	CCGIAH_03750	8.9	9.6		
contig_3	72968	73462	-	CCGIAH_03755	18.6	5.9		
contig_3	73970	75127	-	CCGIAH_03765	43.7	6.0		
contig_3	78847	80682	-	CCGIAH_03790	68.9	9.3		
contig_3	85665	87449	-	CCGIAH_03810	66.0	7.0	PF07980.14|SusD_RagB, PF12771.10|SusD-like_2, PF14322.9|SusD-like_3	PFAM:PF07980.14, PFAM:PF12771.10, PFAM:PF14322.9
contig_3	92470	93678	-	CCGIAH_03825	47.1	5.9	PF07221.14|GlcNAc_2-epim	PFAM:PF07221.14
contig_3	95098	95778	-	CCGIAH_03835	24.7	5.8		
contig_3	96004	96285	-	CCGIAH_03840	10.5	4.6		
contig_3	96678	97775	+	CCGIAH_03845	38.2	6.5		
contig_3	97815	98225	+	CCGIAH_03850	15.2	5.2	PF13648.9|Lipocalin_4	PFAM:PF13648.9
contig_3	98228	98650	+	CCGIAH_03855	15.8	5.1		
contig_3	98667	99080	+	CCGIAH_03860	15.3	5.2	PF13648.9|Lipocalin_4	PFAM:PF13648.9
contig_3	99269	100273	+	CCGIAH_03865	37.0	6.2	PF18962.3|Por_Secre_tail	PFAM:PF18962.3
contig_3	100506	100688	-	CCGIAH_03870	6.9	9.8		
contig_3	101127	101315	+	CCGIAH_03875	7.7	10.0		
contig_3	101234	101623	-	CCGIAH_03880	15.2	6.8		
contig_3	102612	103676	-	CCGIAH_03890	40.9	5.2		
contig_3	104879	106033	+	CCGIAH_03905	44.9	5.6		
contig_3	106883	107743	-	CCGIAH_03915	31.7	8.5		
contig_3	107803	108453	-	CCGIAH_03920	24.2	9.5		
contig_3	117276	118271	+	CCGIAH_03950	36.4	5.5		
contig_3	118310	121006	+	CCGIAH_03955	100.7	5.3	PF00809.25|Pterin_bind, PF02310.22|B12-binding, PF02607.20|B12-binding_2, PF02965.20|Met_synt_B12	PFAM:PF00809.25, PFAM:PF02310.22, PFAM:PF02607.20, PFAM:PF02965.20
contig_3	122161	123039	-	CCGIAH_03965	33.7	6.7		
contig_3	124275	124961	+	CCGIAH_03975	26.3	5.9	PF00072.27|Response_reg, PF04397.18|LytTR	PFAM:PF00072.27, PFAM:PF04397.18
contig_3	125621	125875	-	CCGIAH_03985	9.7	9.3	PF03083.19|MtN3_slv, PF04193.17|PQ-loop	PFAM:PF03083.19, PFAM:PF04193.17
contig_3	126808	127593	+	CCGIAH_03995	30.5	7.7	PF03372.26|Exo_endo_phos	PFAM:PF03372.26
contig_3	127626	130034	+	CCGIAH_04000	90.9	9.5		
contig_3	130077	130382	+	CCGIAH_04005	11.7	5.7	PF14114.9|DUF4286	PFAM:PF14114.9
contig_3	131871	133085	-	CCGIAH_04020	47.8	5.2		
contig_3	137606	138292	-	CCGIAH_04050	25.4	8.9		
contig_3	138304	139194	-	CCGIAH_04055	33.2	9.4	PF12679.10|ABC2_membrane_2	PFAM:PF12679.10
contig_3	140360	140779	+	CCGIAH_04065	15.6	9.7		
contig_3	141207	141878	-	CCGIAH_04075	25.6	8.9		
contig_3	141895	142470	-	CCGIAH_04080	21.6	9.8		
contig_3	142479	143126	-	CCGIAH_04085	23.8	6.3		
contig_3	147182	147403	+	CCGIAH_04100	8.3	7.8		
contig_3	154525	156732	-	CCGIAH_04135	83.6	6.4		
contig_3	160405	161238	+	CCGIAH_04155	32.1	9.2	PF00149.31|Metallophos, PF12850.10|Metallophos_2	PFAM:PF00149.31, PFAM:PF12850.10
contig_3	162695	163894	+	CCGIAH_04165	46.8	6.4		
contig_3	164023	164526	-	CCGIAH_04170	19.1	6.2		
contig_3	166060	168852	-	CCGIAH_04180	104.4	8.7	PF07715.18|Plug, PF13620.9|CarboxypepD_reg, PF13715.9|CarbopepD_reg_2	PFAM:PF07715.18, PFAM:PF13620.9, PFAM:PF13715.9
contig_3	174209	174961	+	CCGIAH_04210	28.1	4.6		
contig_3	174969	175379	+	CCGIAH_04215	16.4	9.9		
contig_3	182788	183258	+	CCGIAH_04250	17.0	9.2		
contig_3	183716	184414	-	CCGIAH_04255	26.4	9.0		
contig_3	190392	191093	+	CCGIAH_04280	26.5	8.8	PF02493.23|MORN, PF02493.23|MORN	PFAM:PF02493.23, PFAM:PF02493.23
contig_3	193285	194484	-	CCGIAH_04290	44.6	7.2		
contig_3	194525	195994	-	CCGIAH_04295	56.3	9.2		
contig_3	197524	197868	+	CCGIAH_04305	13.6	5.2		
contig_3	202438	203223	+	CCGIAH_04330	28.8	5.0		
contig_3	204510	205115	-	CCGIAH_04340	21.1	4.4		
contig_3	206679	207854	+	CCGIAH_04350	43.3	5.3	PF01979.23|Amidohydro_1	PFAM:PF01979.23
