#Annotated with Bakta v1.5.0, https://github.com/oschwengers/bakta
#Database v4.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_29	14400	15347	-	FKLHKN_03090	34.4	7.0		
contig_30	1089	1367	-	FKLHKN_03100	9.8	7.6		RefSeq:WP_002721275.1, SO:0001217, UniParc:UPI0000379C29, UniRef:UniRef100_Q3IZ73, UniRef:UniRef50_Q3IZ73, UniRef:UniRef90_Q3IZ73
contig_30	1371	1691	-	FKLHKN_03105	10.9	8.7		RefSeq:WP_002721273.1, SO:0001217, UniParc:UPI0000379C2A, UniRef:UniRef100_A3PN23, UniRef:UniRef50_A3PN23, UniRef:UniRef90_A3PN23
contig_30	14725	15180	-	FKLHKN_03170	14.6	4.4		
contig_31	21	1121	+	FKLHKN_03175	37.0	5.2		
contig_31	2947	3603	+	FKLHKN_03190	24.5	9.7		RefSeq:WP_023003679.1, SO:0001217, UniParc:UPI0003B7CBDD, UniRef:UniRef100_Q3J1E7, UniRef:UniRef50_Q3J1E7, UniRef:UniRef90_Q3J1E7
contig_31	3879	4091	+	FKLHKN_03200	7.7	6.3		RefSeq:WP_011338073.1, SO:0001217, UniParc:UPI0000379206, UniRef:UniRef100_Q3J1E8, UniRef:UniRef50_Q3J1E8, UniRef:UniRef90_Q3J1E8
contig_31	4091	4315	+	FKLHKN_03205	8.5	8.8		RefSeq:WP_017140249.1, SO:0001217, UniParc:UPI0003708F53, UniRef:UniRef100_U5NMR3, UniRef:UniRef50_U5NMR3, UniRef:UniRef90_U5NMR3
contig_31	9904	10965	+	FKLHKN_03240	37.3	5.6		RefSeq:WP_011338066.1, SO:0001217, UniParc:UPI0000379200, UniRef:UniRef100_Q3J1F5, UniRef:UniRef50_A0A1W6ZWE9, UniRef:UniRef90_Q3J1F5
contig_31	10967	11473	+	FKLHKN_03245	18.8	9.9		RefSeq:WP_011338065.1, SO:0001217, UniParc:UPI00003791FF, UniRef:UniRef100_Q3J1F6, UniRef:UniRef50_Q3J1F6, UniRef:UniRef90_Q3J1F6
contig_31	12028	12306	-	FKLHKN_03250	10.2	5.8		RefSeq:WP_017140245.1, SO:0001217, UniParc:UPI0003771149, UniRef:UniRef100_Q3J1F8, UniRef:UniRef50_Q3J1F8, UniRef:UniRef90_Q3J1F8
contig_31	14959	15126	-	FKLHKN_03270	6.0	11.8	PF00188.29|CAP	PFAM:PF00188.29
contig_32	19	1401	+	FKLHKN_03275	46.2	12.0		
contig_32	3116	3247	+	FKLHKN_03285	4.6	4.8		SO:0001217, UniParc:UPI000191C3AA, UniRef:UniRef100_U5NMP7, UniRef:UniRef50_U5NMP7, UniRef:UniRef90_U5NMP7
contig_33	793	1002	-	FKLHKN_03340	7.9	10.4		RefSeq:WP_002723266.1, SO:0001217, UniParc:UPI000037923B, UniRef:UniRef100_A3PQ38, UniRef:UniRef50_A3PQ38, UniRef:UniRef90_A3PQ38
contig_33	3946	4662	-	FKLHKN_03355	26.1	11.0		RefSeq:WP_011339615.1, SO:0001217, UniParc:UPI00005C81C9, UniRef:UniRef100_Q3IVP4, UniRef:UniRef50_Q3IVP4, UniRef:UniRef90_Q3IVP4
contig_33	4775	5596	-	FKLHKN_03360	29.1	9.5		RefSeq:WP_023004245.1, SO:0001217, UniParc:UPI0003B7C0B4, UniRef:UniRef100_Q3IVP3, UniRef:UniRef50_Q3IVP3, UniRef:UniRef90_Q3IVP3
contig_33	5608	6192	-	FKLHKN_03365	21.7	6.0		RefSeq:WP_011339617.1, SO:0001217, UniParc:UPI0000379236, UniRef:UniRef100_Q3IVP2, UniRef:UniRef50_A4WTC5, UniRef:UniRef90_Q3IVP2
contig_33	6412	7065	-	FKLHKN_03370	24.6	8.8		RefSeq:WP_002723274.1, SO:0001217, UniParc:UPI0000379235, UniRef:UniRef100_Q3IVP1, UniRef:UniRef50_Q3IVP1, UniRef:UniRef90_Q3IVP1
contig_33	8468	8728	-	FKLHKN_03390	10.1	10.0		SO:0001217, UniRef:UniRef50_Q3IVN7, UniRef:UniRef90_Q3IVN7
contig_33	8725	8985	-	FKLHKN_03395	9.8	10.7		RefSeq:WP_002723285.1, SO:0001217, UniParc:UPI000191CF81, UniRef:UniRef100_Q3IVN6, UniRef:UniRef50_A0A1G5HEG3, UniRef:UniRef90_Q3IVN6
contig_33	9066	9311	-	FKLHKN_03400	8.7	6.3		SO:0001217, UniParc:UPI0003B7C6B0, UniRef:UniRef100_U5NMZ6, UniRef:UniRef50_A0A6I2UL82, UniRef:UniRef90_U5NMZ6
contig_33	10315	10416	+	FKLHKN_03410	3.6	10.7		SO:0001217, UniParc:UPI0003B7D4D9, UniRef:UniRef100_U5NRH9, UniRef:UniRef50_U5NRH9, UniRef:UniRef90_U5NRH9
contig_33	10413	10610	+	FKLHKN_03415	6.9	4.3		RefSeq:WP_011339624.1, SO:0001217, UniParc:UPI00005C81CE, UniRef:UniRef100_Q3IVN4, UniRef:UniRef50_Q3IVN4, UniRef:UniRef90_Q3IVN4
contig_33	10607	10939	+	FKLHKN_03420	11.9	11.6		RefSeq:WP_011339625.1, SO:0001217, UniParc:UPI00005C81CF, UniRef:UniRef100_Q3IVN3, UniRef:UniRef50_A3PPY4, UniRef:UniRef90_Q3IVN3
contig_33	10942	11061	+	FKLHKN_03425	4.4	8.2		SO:0001217, UniParc:UPI00005C81D0, UniRef:UniRef100_Q3IVN2, UniRef:UniRef50_Q3IVN2, UniRef:UniRef90_Q3IVN2
contig_33	11172	11531	+	FKLHKN_03430	13.1	5.8		RefSeq:WP_017140295.1, SO:0001217, UniParc:UPI0000378F7D, UniRef:UniRef100_Q3IVN1, UniRef:UniRef50_Q3IVN1, UniRef:UniRef90_Q3IVN1
contig_33	12633	12785	+	FKLHKN_03440	5.5	6.9		RefSeq:WP_017140296.1, SO:0001217, UniParc:UPI0000378F7F, UniRef:UniRef100_U5NRP8, UniRef:UniRef50_U5NRP8, UniRef:UniRef90_U5NRP8
contig_33	12787	12981	+	FKLHKN_03445	7.1	4.1		RefSeq:WP_023004252.1, SO:0001217, UniParc:UPI0003B7CC48, UniRef:UniRef100_U5NMW7, UniRef:UniRef50_U5NMW7, UniRef:UniRef90_U5NMW7
contig_33	12984	13187	+	FKLHKN_03450	7.2	5.4		RefSeq:WP_023004254.1, SO:0001217, UniParc:UPI0000378F81, UniRef:UniRef100_U5NMJ7, UniRef:UniRef50_B9KV16, UniRef:UniRef90_U5NMJ7
contig_33	14273	14533	+	FKLHKN_03460	9.9	8.8		SO:0001217, UniParc:UPI000365889C, UniRef:UniRef100_U5NN01, UniRef:UniRef50_U5NN01, UniRef:UniRef90_U5NN01
contig_33	14520	14774	+	FKLHKN_03465	8.9	6.7		RefSeq:WP_011339630.1, SO:0001217, UniParc:UPI00005C81D2, UniRef:UniRef100_Q3IVM8, UniRef:UniRef50_Q3IVM8, UniRef:UniRef90_Q3IVM8
contig_34	10117	10392	-	FKLHKN_03510	9.4	4.6		RefSeq:WP_002719820.1, SO:0001217, UniParc:UPI00005C7EBD, UniRef:UniRef100_Q3J309, UniRef:UniRef50_Q3J309, UniRef:UniRef90_Q3J309
contig_34	10559	10918	+	FKLHKN_03515	12.7	5.4		RefSeq:WP_011337647.1, SO:0001217, UniParc:UPI0000379D09, UniRef:UniRef100_Q3J308, UniRef:UniRef50_Q3J308, UniRef:UniRef90_Q3J308
contig_35	338	643	+	FKLHKN_03535	11.2	6.4		RefSeq:WP_011337396.1, SO:0001217, UniParc:UPI00003797FD, UniRef:UniRef100_Q3J415, UniRef:UniRef50_A4WSZ3, UniRef:UniRef90_A0A330HM54
contig_36	294	1553	+	FKLHKN_03600	46.8	10.4		
contig_37	143	568	+	FKLHKN_03655	15.5	11.6		
contig_37	13812	14528	+	FKLHKN_03710	27.0	9.5		RefSeq:WP_011336967.1, SO:0001217, UniParc:UPI00003795C3, UniRef:UniRef100_Q3J5M5, UniRef:UniRef50_Q3J5M5, UniRef:UniRef90_Q3J5M5
contig_38	6	176	+	FKLHKN_03715	5.7	5.1		
contig_38	3530	4540	-	FKLHKN_03745	37.7	10.7	PF01250.20|Ribosomal_S6	PFAM:PF01250.20
contig_38	5101	5805	+	FKLHKN_03750	25.0	5.5		RefSeq:WP_023003673.1, SO:0001217, UniParc:UPI0003B7DB20, UniRef:UniRef100_Q3J1M3, UniRef:UniRef50_Q3J1M3, UniRef:UniRef90_Q3J1M3
contig_38	8450	8734	-	FKLHKN_03770	10.6	6.8		RefSeq:WP_011338015.1, SO:0001217, UniParc:UPI00005C7F67, UniRef:UniRef100_UPI001D0E9441, UniRef:UniRef50_UPI001D0E9441, UniRef:UniRef90_UPI001D0E9441
contig_39	2045	2845	+	FKLHKN_03815	27.3	5.1		RefSeq:WP_009566974.1, SO:0001217, UniParc:UPI0000663D7F, UniRef:UniRef100_A3PI91, UniRef:UniRef50_A0A257GT19, UniRef:UniRef90_A3PI91
contig_39	9563	9715	-	FKLHKN_03855	5.1	5.0		SO:0001217, UniParc:UPI0003B7DB11, UniRef:UniRef100_U5NR76, UniRef:UniRef50_A0A330HJD3, UniRef:UniRef90_U5NR76
contig_39	13236	14294	-	FKLHKN_03870	36.8	6.9		
contig_40	13694	14002	-	FKLHKN_03950	11.4	5.3		RefSeq:WP_015920386.1, SO:0001217, UniParc:UPI000191C318, UniRef:UniRef100_B9KR40, UniRef:UniRef50_A0A545U0U5, UniRef:UniRef90_B9KR40
contig_42	342	806	+	FKLHKN_04015	16.2	6.3		RefSeq:WP_011337417.1, SO:0001217, UniParc:UPI000037970E, UniRef:UniRef100_Q3J3X7, UniRef:UniRef50_Q3J3X7, UniRef:UniRef90_Q3J3X7
contig_42	881	1513	+	FKLHKN_04020	23.2	6.5		RefSeq:WP_011337416.1, SO:0001217, UniParc:UPI00005C7E4F, UniRef:UniRef100_Q3J3X8, UniRef:UniRef50_Q3J3X8, UniRef:UniRef90_Q3J3X8
contig_42	1643	1804	+	FKLHKN_04025	5.9	4.6		RefSeq:WP_011337415.1, SO:0001217, UniParc:UPI000037970C, UniRef:UniRef100_Q3J3X9, UniRef:UniRef50_Q3J3X9, UniRef:UniRef90_Q3J3X9
contig_42	1931	2725	+	FKLHKN_04030	30.0	5.1		RefSeq:WP_011337414.1, SO:0001217, UniParc:UPI000037970B, UniRef:UniRef100_Q3J3Y0, UniRef:UniRef50_Q3J3Y0, UniRef:UniRef90_Q3J3Y0
contig_42	9950	10528	+	FKLHKN_04080	21.1	7.1		RefSeq:WP_002719504.1, SO:0001217, UniParc:UPI0000379813, UniRef:UniRef100_Q3J3Y9, UniRef:UniRef50_Q3J3Y9, UniRef:UniRef90_Q3J3Y9
contig_42	12153	12392	+	FKLHKN_04100	8.8	4.3		RefSeq:WP_011337408.1, SO:0001217, UniParc:UPI000037980F, UniRef:UniRef100_A3PIF6, UniRef:UniRef50_A0A357FCA0, UniRef:UniRef90_A3PIF6
contig_43	5848	6165	+	FKLHKN_04145	11.8	5.7		RefSeq:WP_011331461.1, SO:0001217, UniParc:UPI0000379EEF, UniRef:UniRef100_Q3IUY0, UniRef:UniRef50_Q3IUY0, UniRef:UniRef90_Q3IUY0
contig_43	6464	6844	+	FKLHKN_04150	13.6	6.2	PF00694.22|Aconitase_C	PFAM:PF00694.22, SO:0001217, UniRef:UniRef50_UPI0000379EF0, UniRef:UniRef90_UPI0000379EF0
contig_43	13032	13232	-	FKLHKN_04175	6.9	11.9		
contig_45	363	554	-	FKLHKN_04235	6.4	5.0		RefSeq:WP_002720023.1, SO:0001217, UniParc:UPI0000378FD1, UniRef:UniRef100_B9KSN4, UniRef:UniRef50_B9KSN4, UniRef:UniRef90_B9KSN4
contig_45	1666	1887	-	FKLHKN_04245	7.8	4.9		RefSeq:WP_002720021.1, SO:0001217, UniParc:UPI00005C7F09, UniRef:UniRef100_A3PJV4, UniRef:UniRef50_B9KSN2, UniRef:UniRef90_B9KSN2
contig_45	1884	2348	-	FKLHKN_04250	17.2	5.1		RefSeq:WP_011337805.1, SO:0001217, UniParc:UPI0000379BBA, UniRef:UniRef100_Q3J2G0, UniRef:UniRef50_Q3J2G0, UniRef:UniRef90_Q3J2G0
contig_45	12063	12992	-	FKLHKN_04295	34.1	8.9	PF00004.32|AAA, PF00158.29|Sigma54_activat, PF01078.24|Mg_chelatase, PF02954.22|HTH_8, PF07728.17|AAA_5, PF14532.9|Sigma54_activ_2	PFAM:PF00004.32, PFAM:PF00158.29, PFAM:PF01078.24, PFAM:PF02954.22, PFAM:PF07728.17, PFAM:PF14532.9
contig_46	41	298	+	FKLHKN_04300	8.9	8.7		
contig_47	3119	3319	-	FKLHKN_04365	6.8	4.7		RefSeq:WP_002720275.1, SO:0001217, UniParc:UPI000037922B, UniRef:UniRef100_Q9FA53, UniRef:UniRef50_Q9FA53, UniRef:UniRef90_Q9FA53
contig_47	5262	5534	-	FKLHKN_04375	10.2	5.6		RefSeq:WP_011338012.1, SO:0001217, UniParc:UPI00000AF050, UniRef:UniRef100_Q9FA55, UniRef:UniRef50_A3PKK5, UniRef:UniRef90_A3PKK5
contig_47	10937	11161	-	FKLHKN_04410	8.0	9.9		
contig_47	11717	11989	-	FKLHKN_04415	9.7	10.7		
contig_49	10879	12090	+	FKLHKN_04540	42.7	5.0	PF00532.24|Peripla_BP_1	PFAM:PF00532.24
contig_49	12370	12771	+	FKLHKN_04545	14.5	6.8		RefSeq:WP_011338819.1, SO:0001217, UniParc:UPI00005C8087, UniRef:UniRef100_A3PNU6, UniRef:UniRef50_A3PNU6, UniRef:UniRef90_A3PNU6
contig_50	1	5487	+	FKLHKN_04550	197.9	6.2	PF06165.14|Glyco_transf_36, PF06165.14|Glyco_transf_36, PF10091.12|Glycoamylase, PF17167.7|Glyco_hydro_36	PFAM:PF06165.14, PFAM:PF06165.14, PFAM:PF10091.12, PFAM:PF17167.7
contig_50	6328	6474	-	FKLHKN_04560	5.3	10.3		RefSeq:WP_012641298.1, SO:0001217, UniParc:UPI000191CB1E, UniRef:UniRef100_U5NRN6, UniRef:UniRef50_U5NRN6, UniRef:UniRef90_U5NRN6
contig_50	8988	9386	-	FKLHKN_04570	13.9	6.7		SO:0001217, UniParc:UPI0003B7DBE1, UniRef:UniRef100_U5NMV6, UniRef:UniRef50_U5NMV6, UniRef:UniRef90_U5NMV6
contig_50	11133	11372	+	FKLHKN_04580	8.0	5.1		RefSeq:WP_011339468.1, SO:0001217, UniParc:UPI0000379197, UniRef:UniRef100_Q3IW57, UniRef:UniRef50_A0A0P7XVB1, UniRef:UniRef90_Q3IW57
contig_51	396	1319	-	FKLHKN_04585	32.8	11.3		SO:0001217, UniParc:UPI00005C8022, UniRef:UniRef100_Q3IZJ1, UniRef:UniRef50_Q3IZJ1, UniRef:UniRef90_Q3IZJ1
contig_51	2080	2604	-	FKLHKN_04595	17.7	11.3	PF03729.16|DUF308, PF03729.16|DUF308	COG:COG3247, COG:R, PFAM:PF03729.16, PFAM:PF03729.16, RefSeq:WP_002721056.1, SO:0001217, UniParc:UPI000037963C, UniRef:UniRef100_Q3IZI9, UniRef:UniRef50_A0A2T4JEM8, UniRef:UniRef90_Q3IZI9
contig_51	7678	8028	+	FKLHKN_04635	12.9	5.5		RefSeq:WP_002721068.1, SO:0001217, UniParc:UPI0000379643, UniRef:UniRef100_A3PMR6, UniRef:UniRef50_D5ASM7, UniRef:UniRef90_A4WNU3
contig_51	11877	12590	-	FKLHKN_04665	25.9	4.8	PF02463.22|SMC_N	PFAM:PF02463.22
contig_52	11827	12498	+	FKLHKN_04725	25.4	11.4		RefSeq:WP_011337327.1, SO:0001217, UniParc:UPI0000379A35, UniRef:UniRef100_Q3J4A3, UniRef:UniRef50_Q3J4A3, UniRef:UniRef90_Q3J4A3
contig_53	4377	4679	-	FKLHKN_04740	11.7	5.2		RefSeq:WP_011339400.1, SO:0001217, UniParc:UPI00005C8161, UniRef:UniRef100_Q3IWD9, UniRef:UniRef50_Q3IWD9, UniRef:UniRef90_Q3IWD9
contig_53	8795	10363	-	FKLHKN_04755	53.9	6.5		
contig_53	10378	10578	-	FKLHKN_04760	6.4	10.0		
contig_53	10729	11082	-	FKLHKN_04765	11.9	8.8		
contig_53	11758	12099	-	FKLHKN_04770	11.3	10.9		
contig_55	11488	12441	-	FKLHKN_04900	33.9	11.6		
contig_57	2992	3285	-	FKLHKN_04990	10.1	4.5		RefSeq:WP_011337728.1, SO:0001217, UniParc:UPI0000379422, UniRef:UniRef100_Q3J2R2, UniRef:UniRef50_Q3J2R2, UniRef:UniRef90_Q3J2R2
contig_57	3669	4481	+	FKLHKN_04995	30.1	5.5		RefSeq:WP_023003613.1, SO:0001217, UniParc:UPI0003B7C327, UniRef:UniRef100_U5NMP2, UniRef:UniRef50_U5NMP2, UniRef:UniRef90_U5NMP2
contig_57	4577	4849	-	FKLHKN_05000	9.9	9.2		RefSeq:WP_011337727.1, SO:0001217, UniParc:UPI0000379421, UniRef:UniRef100_UPI001F263AB0, UniRef:UniRef50_UPI001F263AB0, UniRef:UniRef90_UPI001F263AB0
contig_57	5377	5682	-	FKLHKN_05005	11.1	9.8	PF14384.9|BrnA_antitoxin	PFAM:PF14384.9, RefSeq:WP_011337726.1, SO:0001217, UniParc:UPI0000379420, UniRef:UniRef100_Q3J2R4, UniRef:UniRef50_B2ICD8, UniRef:UniRef90_Q3J2R4
contig_57	7410	7862	-	FKLHKN_05015	15.9	6.8		RefSeq:WP_002719913.1, SO:0001217, UniParc:UPI00005C7EE3, UniRef:UniRef100_Q3J2R8, UniRef:UniRef50_Q3J2R8, UniRef:UniRef90_Q3J2R8
