#Annotated with Bakta (v1.5.0): https://github.com/oschwengers/bakta
#Database (v4.0): https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	9299	9508	+	IEOKDK_00055	rnpZA	RNA polymerase subunit omega 1	COG:COG5503, COG:KV, EC:2.7.7.6, GO:0000428, GO:0003677, GO:0003899, GO:0006351, RefSeq:WP_003238840.1, SO:0001217, UniParc:UPI0002AC1998, UniRef:UniRef100_A0A8G0SEN6, UniRef:UniRef50_O31718, UniRef:UniRef90_O31718
contig_1	cds	9514	11181	+	IEOKDK_00060	rnjA	Ribonuclease J1	COG:COG0595, COG:J, EC:3.1.-.-, GO:0003723, GO:0004521, GO:0004534, GO:0005737, GO:0006364, GO:0006397, GO:0008270, GO:0042802, RefSeq:WP_003238841.1, SO:0001217, UniParc:UPI0002AC65B9, UniRef:UniRef100_A0A8G0SEX1, UniRef:UniRef50_Q45493, UniRef:UniRef90_Q45493
contig_1	cds	11419	13152	-	IEOKDK_00065	ade	adenine deaminase	COG:COG1001, COG:F, EC:3.5.4.2, GO:0000034, GO:0006146, KEGG:K01486, RefSeq:WP_060398542.1, SO:0001217, UniParc:UPI000745BF6D, UniRef:UniRef100_UPI000745BF6D, UniRef:UniRef50_P39761, UniRef:UniRef90_P39761
contig_1	cds	13310	13975	-	IEOKDK_00070	ktrC	Ktr system potassium transporter KtrC	COG:COG0569, COG:PT, GO:0005886, GO:0006813, GO:0008324, RefSeq:WP_003222311.1, SO:0001217, UniParc:UPI0000060339, UniRef:UniRef100_P39760, UniRef:UniRef50_P39760, UniRef:UniRef90_P39760
contig_1	cds	14047	14874	-	IEOKDK_00075	ykqA	Putative gamma-glutamylcyclotransferase YkqA	COG:COG3703, COG:P, EC:2.3.2.-, GO:0005829, GO:0016746, GO:0061929, RefSeq:WP_060398541.1, SO:0001217, UniParc:UPI000745E486, UniRef:UniRef100_UPI000745E486, UniRef:UniRef50_P39759, UniRef:UniRef90_P39759
contig_1	cds	14890	16176	-	IEOKDK_00080	kinC	two-component sensor histidine kinase KinC	COG:COG5807, COG:DT, EC:2.7.13.3, GO:0000155, GO:0005524, GO:0005886, GO:0006355, GO:0016021, GO:0030435, GO:0045121, RefSeq:WP_060398540.1, SO:0001217, UniParc:UPI000745E542, UniRef:UniRef100_UPI000745E542, UniRef:UniRef50_P39764, UniRef:UniRef90_P39764
contig_1	cds	16369	16647	-	IEOKDK_00085	abhA	transcriptional regulator AbhA	COG:COG2002, COG:KV, GO:0003677, RefSeq:WP_003238863.1, SO:0001217, UniParc:UPI00028991EA, UniRef:UniRef100_A0A8G0SCI5, UniRef:UniRef50_P39758, UniRef:UniRef90_P39758
contig_1	cds	16918	17937	+	IEOKDK_00090	mreBH	cell shape-determining protein MreBH	COG:COG1077, COG:DZ, GO:0000902, GO:0005524, GO:0005737, GO:0008360, GO:0045121, SO:0001217, UniParc:UPI0002ACB350, UniRef:UniRef100_A0A4R6HPN2, UniRef:UniRef50_P39763, UniRef:UniRef90_P39763
contig_1	cds	18038	18172	+	IEOKDK_00095	ykpC	Uncharacterized protein YkpC	RefSeq:WP_003238865.1, SO:0001217, UniParc:UPI0000060334, UniRef:UniRef100_Q45492, UniRef:UniRef50_Q45492, UniRef:UniRef90_Q45492
contig_1	cds	18284	19516	+	IEOKDK_00100	ampS	Aminopeptidase AmpS	COG:COG2309, COG:E, EC:3.4.11.-, GO:0004177, GO:0006508, GO:0008237, GO:0046872, RefSeq:WP_060398539.1, SO:0001217, UniParc:UPI000745BEC0, UniRef:UniRef100_UPI000745BEC0, UniRef:UniRef50_P39762, UniRef:UniRef90_P39762
contig_1	cds	19545	20519	-	IEOKDK_00105	ykpB	Uncharacterized oxidoreductase YkpB	COG:COG1893, COG:H, EC:1.1.1.-, GO:0005737, GO:0008677, GO:0015940, SO:0001217, UniRef:UniRef50_O31717, UniRef:UniRef90_O31717
contig_1	cds	20516	22135	-	IEOKDK_00110	ykpA	Uncharacterized ABC transporter ATP-binding protein YkpA	COG:COG0488, COG:R, GO:0005524, RefSeq:WP_003238870.1, SO:0001217, UniParc:UPI0002AC7684, UniRef:UniRef100_A0A8G0WIY2, UniRef:UniRef50_O31716, UniRef:UniRef90_O31716
contig_1	cds	22313	22582	+	IEOKDK_00115	ykoA	Uncharacterized protein YkoA	GO:0005886, GO:0016021, RefSeq:WP_060400021.1, SO:0001217, UniParc:UPI000745EE1C, UniRef:UniRef100_UPI000745EE1C, UniRef:UniRef50_O31715, UniRef:UniRef90_O31715
contig_1	cds	22618	23199	-	IEOKDK_00120	lepB	signal peptidase I	COG:COG0681, COG:U, EC:3.4.21.89, GO:0004252, GO:0005887, GO:0006465, KEGG:K03100, RefSeq:WP_003238872.1, SO:0001217, UniParc:UPI0002ACD3C4, UniRef:UniRef100_A0A8G0WJ28, UniRef:UniRef50_P71013, UniRef:UniRef90_P71013
contig_1	cds	23342	25249	-	IEOKDK_00125	fruA	PTS system fructose-specific EIIABC component	COG:COG1762, COG:GT, GO:0005351, GO:0005886, GO:0009401, GO:0016021, GO:0022877, GO:0090563, RefSeq:WP_060398537.1, SO:0001217, UniParc:UPI000745DA1F, UniRef:UniRef100_UPI000745DA1F, UniRef:UniRef50_P71012, UniRef:UniRef90_P71012
contig_1	cds	25264	26175	-	IEOKDK_00130	pfkB	1-phosphofructokinase	COG:COG1105, COG:G, EC:2.7.1.56, GO:0005524, GO:0005829, GO:0008443, GO:0008662, KEGG:K00882, RefSeq:WP_060398536.1, SO:0001217, UniParc:UPI000745E862, UniRef:UniRef100_UPI000745E862, UniRef:UniRef50_O31714, UniRef:UniRef90_O31714
contig_1	cds	26172	26927	-	IEOKDK_00135	fruR	Uncharacterized HTH-type transcriptional regulator FruR	COG:COG1349, COG:KG, GO:0003677, GO:0003700, RefSeq:WP_060398535.1, SO:0001217, UniParc:UPI000745EC05, UniRef:UniRef100_UPI000745EC05, UniRef:UniRef50_O31713, UniRef:UniRef90_O31713
contig_1	cds	27207	28400	-	IEOKDK_00140	skiZ	sporulation-delaying-protein transporter subunit SkiZ	COG:COG0577, COG:V, GO:0005886, GO:0016021, GO:0022857, GO:0042802, GO:0045121, GO:2001070, KEGG:K24948, RefSeq:WP_060398534.1, SO:0001217, UniParc:UPI000745C084, UniRef:UniRef100_UPI000745C084, UniRef:UniRef50_O31712, UniRef:UniRef90_O31712
contig_1	cds	28397	29089	-	IEOKDK_00145	yknY	ABC transporter ATP-binding protein YknY	COG:COG1136, COG:M, EC:7.6.2.-, GO:0005524, GO:0005886, GO:0022857, GO:0055085, RefSeq:WP_003238881.1, SO:0001217, UniParc:UPI0002ACDC79, UniRef:UniRef100_A0A4R6HQM7, UniRef:UniRef50_O31711, UniRef:UniRef90_O31711
contig_1	cds	29090	30223	-	IEOKDK_00150	yknX	Putative efflux system component YknX	COG:COG0845, COG:MV, GO:0005886, GO:0016021, GO:0022857, GO:0042802, RefSeq:WP_060398533.1, SO:0001217, UniParc:UPI000745BA48, UniRef:UniRef100_UPI000745BA48, UniRef:UniRef50_O31710, UniRef:UniRef90_O31710
contig_1	cds	30228	30923	-	IEOKDK_00155	yknW	toxin SDP protection protein YknW	GO:0005886, GO:0016021, RefSeq:WP_003238885.1, SO:0001217, UniParc:UPI0002AC3815, UniRef:UniRef100_UPI0002AC3815, UniRef:UniRef50_O31709, UniRef:UniRef90_O31709
contig_1	cds	31038	32852	-	IEOKDK_00160	yknV	Uncharacterized ABC transporter ATP-binding protein YknV	COG:COG1132, COG:V, GO:0005524, GO:0005886, GO:0016021, GO:0042626, GO:0055085, GO:0140359, RefSeq:WP_060398532.1, SO:0001217, UniParc:UPI000745C5E1, UniRef:UniRef100_UPI000745C5E1, UniRef:UniRef50_O31708, UniRef:UniRef90_O31708
contig_1	cds	32863	34620	-	IEOKDK_00165	yknU	Uncharacterized ABC transporter ATP-binding protein YknU	COG:COG1132, COG:V, GO:0005524, GO:0005886, GO:0016021, GO:0034040, GO:0042626, GO:0055085, GO:0140359, RefSeq:WP_060398531.1, SO:0001217, UniParc:UPI000745BB3A, UniRef:UniRef100_UPI000745BB3A, UniRef:UniRef50_O31707, UniRef:UniRef90_O31707
contig_1	cds	34842	35075	-	IEOKDK_00170	moaD	molybdopterin converting factor subunit 1	COG:COG1977, COG:H, GO:0000166, GO:0006777, RefSeq:WP_003238889.1, SO:0001217, UniParc:UPI0002ACC1E5, UniRef:UniRef100_A0A4V3C0M2, UniRef:UniRef50_O31706, UniRef:UniRef90_O31706
contig_1	cds	35068	35541	-	IEOKDK_00175	moaE	Molybdopterin synthase catalytic subunit	COG:COG0314, COG:H, EC:2.8.1.12, GO:0005829, GO:0006777, GO:0030366, KEGG:K03635, RefSeq:WP_003238892.1, SO:0001217, UniParc:UPI0002ABA4CC, UniRef:UniRef100_UPI0002ABA4CC, UniRef:UniRef50_O31705, UniRef:UniRef90_O31705
contig_1	cds	35541	36062	-	IEOKDK_00180	mobB	molybdopterin-guanine dinucleotide biosynthesis protein B	COG:COG1763, COG:H, GO:0005525, GO:0006777, KEGG:K03753, RefSeq:WP_060398530.1, SO:0001217, UniParc:UPI000745B38C, UniRef:UniRef100_UPI000745B38C, UniRef:UniRef50_O31704, UniRef:UniRef90_O31704
contig_1	cds	36023	37315	-	IEOKDK_00185	moeA	Molybdopterin molybdenumtransferase	COG:COG0303, COG:H, EC:2.10.1.1, GO:0005737, GO:0005829, GO:0006777, GO:0018315, GO:0032324, GO:0046872, GO:0061599, RefSeq:WP_060398529.1, SO:0001217, UniParc:UPI000745CDD1, UniRef:UniRef100_UPI000745CDD1, UniRef:UniRef50_O31703, UniRef:UniRef90_O31703
contig_1	cds	37333	38352	-	IEOKDK_00190	moeB	Molybdopterin-synthase adenylyltransferase	COG:COG0476, COG:H, EC:2.7.7.80, GO:0005524, GO:0005737, GO:0005829, GO:0006777, GO:0008641, GO:0016779, GO:0046872, GO:0061605, RefSeq:WP_060398528.1, SO:0001217, UniParc:UPI000745C40A, UniRef:UniRef100_UPI000745C40A, UniRef:UniRef50_O31702, UniRef:UniRef90_O31702
contig_1	cds	38403	39002	-	IEOKDK_00195		molybdenum cofactor guanylyltransferase	EC:2.7.7.77, KEGG:K03752, RefSeq:WP_060398527.1, SO:0001217, UniParc:UPI000745D440, UniRef:UniRef100_UPI000745D440, UniRef:UniRef50_O31701, UniRef:UniRef90_G4NVP4
contig_1	cds	39138	40103	+	IEOKDK_00200	cse15	Sporulation protein cse15	GO:0030435, KEGG:K06437, RefSeq:WP_060398526.1, SO:0001217, UniParc:UPI000745D004, UniRef:UniRef100_UPI000745D004, UniRef:UniRef50_O31700, UniRef:UniRef90_O31700
contig_1	cds	40145	40729	-	IEOKDK_00205	rok	transcriptional regulator Rok	GO:0003677, GO:0005737, GO:0009295, RefSeq:WP_003238902.1, SO:0001217, UniParc:UPI0002ABD7D9, UniRef:UniRef100_A0A8G0SEL2, UniRef:UniRef50_O34857, UniRef:UniRef90_O34857
contig_1	cds	41182	41640	-	IEOKDK_00210	ykuV	Thiol-disulfide oxidoreductase YkuV	COG:COG0526, COG:O, EC:1.8.-.-, GO:0005737, GO:0016209, GO:0016491, RefSeq:WP_060398525.1, SO:0001217, UniParc:UPI000745CE35, UniRef:UniRef100_UPI000745CE35, UniRef:UniRef50_O31699, UniRef:UniRef90_O31699
contig_1	cds	41710	42252	-	IEOKDK_00215	ahpA	biofilm-specific peroxidase AhpA	COG:COG0450, COG:V, RefSeq:WP_003238905.1, SO:0001217, UniParc:UPI0002ACBA4E, UniRef:UniRef100_A0A8G0SGT2, UniRef:UniRef50_O34564, UniRef:UniRef90_A0A5D4MAN9
contig_1	cds	42496	43299	+	IEOKDK_00220	mscT	small-conductance mechanosensitive channel protein MscT	COG:COG0668, COG:M, GO:0005886, GO:0008381, GO:0016021, GO:0071470, RefSeq:WP_060400020.1, SO:0001217, UniParc:UPI000745BD0D, UniRef:UniRef100_UPI000745BD0D, UniRef:UniRef50_O34897, UniRef:UniRef90_O34897
contig_1	cds	43336	43581	-	IEOKDK_00225	ykuS	UPF0180 protein YkuS	RefSeq:WP_003238909.1, SO:0001217, UniParc:UPI0002AC50D9, UniRef:UniRef100_A0A8G0SE23, UniRef:UniRef50_O34783, UniRef:UniRef90_O34783
contig_1	cds	43642	44766	-	IEOKDK_00230	ykuR	N-acetyldiaminopimelate deacetylase	COG:COG1473, COG:R, EC:3.5.1.47, GO:0009089, GO:0016787, GO:0019877, GO:0050118, KEGG:K05823, RefSeq:WP_060398524.1, SO:0001217, UniParc:UPI000745C8C1, UniRef:UniRef100_UPI000745C8C1, UniRef:UniRef50_O34916, UniRef:UniRef90_O34916
contig_1	cds	44836	45546	-	IEOKDK_00235	dapD	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase	COG:COG2171, COG:E, EC:2.3.1.89, GO:0009089, GO:0019877, GO:0047200, KEGG:K05822, RefSeq:WP_060398523.1, SO:0001217, UniParc:UPI000745C246, UniRef:UniRef100_UPI000745C246, UniRef:UniRef50_O34981, UniRef:UniRef90_Q65K85
contig_1	cds	45651	46106	-	IEOKDK_00240	ykuP	flavodoxin	COG:C, COG:COG0716, GO:0009055, GO:0010181, RefSeq:WP_003238914.1, SO:0001217, UniParc:UPI0002ACBC13, UniRef:UniRef100_A0A8G0SDB0, UniRef:UniRef50_O34589, UniRef:UniRef90_O34589
contig_1	cds	46122	47015	-	IEOKDK_00245	ykuO	Uncharacterized protein YkuO	RefSeq:WP_060398522.1, SO:0001217, UniParc:UPI000745B07A, UniRef:UniRef100_A0A4R6HQP8, UniRef:UniRef50_O34879, UniRef:UniRef90_O34879
contig_1	cds	47005	47481	-	IEOKDK_00250	ykuN	flavodoxin	COG:C, COG:COG0716, GO:0010181, RefSeq:WP_060398521.1, SO:0001217, UniParc:UPI000745E838, UniRef:UniRef100_UPI000745E838, UniRef:UniRef50_O34737, UniRef:UniRef90_O34737
contig_1	cds	47592	48473	-	IEOKDK_00255	ccpC	transcriptional regulator CcpC	COG:COG0583, COG:K, GO:0000976, GO:0003700, GO:0006355, RefSeq:WP_003238920.1, SO:0001217, UniParc:UPI0002ABB6FF, UniRef:UniRef100_A0A8G0WM23, UniRef:UniRef50_O34827, UniRef:UniRef90_O34827
contig_1	cds	48620	49063	-	IEOKDK_00260	ykuL	CBS domain-containing protein YkuL	RefSeq:WP_003238922.1, SO:0001217, UniParc:UPI0002AC4A32, UniRef:UniRef100_A0A4R6HRK2, UniRef:UniRef50_O31698, UniRef:UniRef90_O31698
contig_1	cds	49202	49393	-	IEOKDK_00265	abbA	AbrB antirepressor AbbA	RefSeq:WP_003218673.1, SO:0001217, UniParc:UPI000197623B, UniRef:UniRef100_O31697, UniRef:UniRef50_O31697, UniRef:UniRef90_O31697
contig_1	cds	49533	50051	-	IEOKDK_00270	ykuK	Uncharacterized protein YkuK	COG:COG1978, COG:R, KEGG:K09776, RefSeq:WP_003218672.1, SO:0001217, UniParc:UPI0001D286A6, UniRef:UniRef100_A0A8G0WJ17, UniRef:UniRef50_O34776, UniRef:UniRef90_O34776
contig_1	cds	50162	50401	-	IEOKDK_00275	ykuJ	Uncharacterized protein YkuJ	COG:COG4703, COG:S, RefSeq:WP_003218671.1, SO:0001217, UniParc:UPI0000060310, UniRef:UniRef100_O34588, UniRef:UniRef50_O34588, UniRef:UniRef90_O34588
contig_1	ncRNA	50945	51028	-	IEOKDK_00280	FsrA	FsrA	RFAM:RF02273, SO:0000655
contig_1	cds	51117	52340	-	IEOKDK_00285	ykuI	Uncharacterized EAL-domain containing protein YkuI	COG:COG2200, COG:T, RefSeq:WP_003238927.1, SO:0001217, UniParc:UPI0002AC2D46, UniRef:UniRef100_A0A4R6HRJ0, UniRef:UniRef50_O35014, UniRef:UniRef90_O35014
contig_1	cds	52404	53168	-	IEOKDK_00290	fadH	2,4-dienoyl-CoA reductase	COG:COG1028, COG:I, EC:1.3.1.34, GO:0005777, GO:0006631, GO:0006635, GO:0008670, GO:0016628, RefSeq:WP_060398520.1, SO:0001217, UniParc:UPI000745BB47, UniRef:UniRef100_UPI000745BB47, UniRef:UniRef50_O34717, UniRef:UniRef90_O34717
contig_1	cds	53311	54171	+	IEOKDK_00295	ykuE	Uncharacterized metallophosphoesterase YkuE	COG:COG1408, COG:R, GO:0008758, GO:0009245, GO:0046872, KEGG:K07098, RefSeq:WP_060398519.1, SO:0001217, UniParc:UPI000745BD65, UniRef:UniRef100_UPI000745BD65, UniRef:UniRef50_O34870, UniRef:UniRef90_O34870
contig_1	cds	54219	54722	+	IEOKDK_00300	ykuD	Putative L,D-transpeptidase YkuD	COG:COG1388, COG:M, EC:2.-.-.-, GO:0008360, GO:0016757, GO:0018104, GO:0030435, GO:0031160, GO:0071555, GO:0071972, SO:0001217, UniRef:UniRef50_O34816, UniRef:UniRef90_O34816
contig_1	cds	54798	56090	+	IEOKDK_00305	ykuC	Uncharacterized MFS-type transporter YkuC	GO:0005886, GO:0016021, GO:0022857, KEGG:K08217, RefSeq:WP_060398517.1, SO:0001217, UniParc:UPI000745C03D, UniRef:UniRef100_UPI000745C03D, UniRef:UniRef50_O31695, UniRef:UniRef90_O31695
contig_1	cds	56216	56680	+	IEOKDK_00310	ykyB	Uncharacterized protein YkyB	RefSeq:WP_003238939.1, SO:0001217, UniParc:UPI0002AC72DB, UniRef:UniRef100_A0A4R6HRC0, UniRef:UniRef50_P42430, UniRef:UniRef90_P42430
contig_1	cds	56723	57634	-	IEOKDK_00315	cheV	chemotaxis protein CheV	COG:COG0835, COG:T, GO:0000160, GO:0006935, RefSeq:WP_032732103.1, SO:0001217, UniParc:UPI0005165F0A, UniRef:UniRef100_A0A2M8T4A0, UniRef:UniRef50_P37599, UniRef:UniRef90_P37599
contig_1	cds	57841	58002	+	IEOKDK_00320	ykzT	Uncharacterized protein YkzT	RefSeq:WP_003238943.1, SO:0001217, UniParc:UPI0002ACCABC, UniRef:UniRef100_A0A8G0SCF3, UniRef:UniRef50_C0H406, UniRef:UniRef90_C0H406
contig_1	cds	58204	59385	+	IEOKDK_00325	dapX	aminotransferase A	COG:COG0436, COG:E, EC:2.6.1.-, GO:0005737, GO:0006520, GO:0008483, GO:0009089, GO:0019877, GO:0030170, KEGG:K00841, RefSeq:WP_003238945.1, SO:0001217, UniParc:UPI0002ACBCB8, UniRef:UniRef100_A0A4V3C0N3, UniRef:UniRef50_P16524, UniRef:UniRef90_P16524
contig_1	cds	59382	61214	-	IEOKDK_00330	kinA	sporulation kinase KinA	COG:COG5805, COG:DT, EC:2.7.13.3, GO:0000155, GO:0005524, GO:0006355, GO:0030435, GO:0042802, RefSeq:WP_104010206.1, SO:0001217, UniParc:UPI000CE20B8C, UniRef:UniRef100_UPI000CE20B8C, UniRef:UniRef50_P16497, UniRef:UniRef90_P16497
contig_1	cds	61378	63492	-	IEOKDK_00335	pbpH	Penicillin-binding protein H	COG:COG0768, COG:DM, EC:3.4.16.4, GO:0005887, GO:0006508, GO:0008360, GO:0008658, GO:0009002, GO:0009252, GO:0046677, GO:0071555, GO:0071972, KEGG:K21466, RefSeq:WP_060398515.1, SO:0001217, UniParc:UPI000745E9F8, UniRef:UniRef100_UPI000745E9F8, UniRef:UniRef50_Q796K8, UniRef:UniRef90_Q796K8
contig_1	cds	63831	64640	+	IEOKDK_00340	ykwD	Uncharacterized protein YkwD	RefSeq:WP_060398514.1, SO:0001217, UniParc:UPI000745EF55, UniRef:UniRef100_UPI000745EF55, UniRef:UniRef50_O31398, UniRef:UniRef90_O31398
contig_1	cds	65163	66053	-	IEOKDK_00345		Virginiamycin B lyase	RefSeq:WP_060398513.1, SO:0001217, UniParc:UPI000745D836, UniRef:UniRef100_UPI000745D836, UniRef:UniRef50_P17978, UniRef:UniRef90_A0A2M8T498
contig_1	cds	66646	67512	-	IEOKDK_00350	ykwC	Uncharacterized oxidoreductase YkwC	COG:COG2084, COG:I, EC:1.1.-.-, GO:0005886, GO:0016054, GO:0016491, GO:0045121, GO:0050661, GO:0051287, RefSeq:WP_060398512.1, SO:0001217, UniParc:UPI000745E54A, UniRef:UniRef100_UPI000745E54A, UniRef:UniRef50_O34948, UniRef:UniRef90_O34948
contig_1	cds	67661	69628	-	IEOKDK_00355	mcpC	methyl-accepting chemotaxis protein McpC	COG:COG0840, COG:T, GO:0005886, GO:0007165, GO:0016021, GO:0045121, GO:0050918, RefSeq:WP_060398511.1, SO:0001217, UniParc:UPI000745D9F9, UniRef:UniRef100_UPI000745D9F9, UniRef:UniRef50_P54576, UniRef:UniRef90_P54576
contig_1	cds	69762	70463	+	IEOKDK_00360		GNAT family N-acetyltransferase	RefSeq:WP_060398510.1, SO:0001217, UniParc:UPI000745BF2A, UniRef:UniRef100_UPI000745BF2A, UniRef:UniRef50_Q796K9, UniRef:UniRef90_G4NVL0
contig_1	cds	70456	71484	-	IEOKDK_00365	splB	spore photoproduct lyase	COG:COG1533, COG:L, EC:4.1.99.14, GO:0003677, GO:0003913, GO:0006281, GO:0030435, GO:0042601, GO:0046872, GO:0051536, GO:0051539, GO:1904047, KEGG:K03716, RefSeq:WP_003238958.1, SO:0001217, UniParc:UPI0002AD0296, UniRef:UniRef100_A0A8G0SEJ1, UniRef:UniRef50_P37956, UniRef:UniRef90_P37956
contig_1	cds	71562	71819	-	IEOKDK_00370	splA	splAB operon transcriptional regulator SplA	KEGG:K06315, SO:0001217, UniParc:UPI0010E50155, UniRef:UniRef100_P37955, UniRef:UniRef50_P37955, UniRef:UniRef90_P37955
contig_1	cds	71892	73604	-	IEOKDK_00375	ptsI	Phosphoenolpyruvate-protein phosphotransferase	COG:COG1080, COG:G, EC:2.7.3.9, GO:0005737, GO:0008965, GO:0009401, GO:0016301, GO:0016310, GO:0045121, GO:0046872, RefSeq:WP_019258254.1, SO:0001217, UniParc:UPI000306C5FE, UniRef:UniRef100_A0A4V3C0M7, UniRef:UniRef50_P23533, UniRef:UniRef90_P08838
contig_1	cds	73604	73870	-	IEOKDK_00380	ptsH	phosphocarrier protein HPr	COG:COG1925, COG:TG, GO:0005737, GO:0009401, GO:0043610, RefSeq:WP_003218637.1, SO:0001217, UniParc:UPI0001D285CA, UniRef:UniRef100_A0A8G0SD79, UniRef:UniRef50_P08877, UniRef:UniRef90_P08877
contig_1	cds	73968	76067	-	IEOKDK_00385	ptsG	PTS glucose transporter subunit IIABC	COG:COG2190, COG:G, EC:2.7.1.199, EC:2.7.1.69, RefSeq:WP_003238960.1, SO:0001217, UniParc:UPI0002ACEE75, UniRef:UniRef100_UPI0002ACEE75, UniRef:UniRef50_P39816, UniRef:UniRef90_G4NVK5
contig_1	cds	76297	77142	-	IEOKDK_00390	glcT	ptsGHI operon transcription antiterminator GlcT	COG:COG3711, COG:K, GO:0003723, GO:0045893, KEGG:K03480, RefSeq:WP_003238961.1, SO:0001217, UniParc:UPI0002ACE78D, UniRef:UniRef100_A0A8G0SCS3, UniRef:UniRef50_O31691, UniRef:UniRef90_O31691
contig_1	cds	77227	78192	-	IEOKDK_00395	ykvZ	Uncharacterized HTH-type transcriptional regulator YkvZ	COG:COG1609, COG:K, GO:0000976, GO:0003700, GO:0006355, RefSeq:WP_060398509.1, SO:0001217, UniParc:UPI000745B3DE, UniRef:UniRef100_UPI000745B3DE, UniRef:UniRef50_O31690, UniRef:UniRef90_O31690
contig_1	cds	78298	78423	+	IEOKDK_00400		(pseudo) hypothetical protein	SO:0001217, UniParc:UPI0001976230, UniRef:UniRef100_G4EX20, UniRef:UniRef50_G4EX20, UniRef:UniRef90_G4EX20
contig_1	cds	78474	79568	-	IEOKDK_00405	papB	di/tri-peptidase	COG:COG0006, COG:E, EC:3.4.13.-, GO:0004177, GO:0006508, GO:0008235, GO:0016805, GO:0046914, RefSeq:WP_060398508.1, SO:0001217, UniParc:UPI000745E96B, UniRef:UniRef100_UPI000745E96B, UniRef:UniRef50_O31689, UniRef:UniRef90_O31689
contig_1	cds	79733	79936	+	IEOKDK_00410		hypothetical protein	RefSeq:WP_060398507.1, SO:0001217, UniParc:UPI000745C590, UniRef:UniRef100_UPI000745C590, UniRef:UniRef50_G4NVK0, UniRef:UniRef90_A0A4R6HRD5
