#Annotated with Bakta (v1.5.0): https://github.com/oschwengers/bakta
#Database (v4.0): https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	21933	22421	+	PKJNCM_00120		hypothetical protein	
contig_1	cds	22502	22762	-	PKJNCM_00125		HTH cro/C1-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B1AHL9
contig_1	cds	22850	23455	+	PKJNCM_00130		hypothetical protein	
contig_1	cds	23468	24346	+	PKJNCM_00135		hypothetical protein	PFAM:PF03544.17
contig_1	cds	24402	24632	+	PKJNCM_00140		hypothetical protein	
contig_1	cds	24772	26451	-	PKJNCM_00145		2-isopropylmalate synthase	SO:0001217, UniRef:UniRef50_A0A2Z2NVW7
contig_1	cds	26826	27434	+	PKJNCM_00150		hypothetical protein	
contig_1	cds	27482	28624	+	PKJNCM_00155		hypothetical protein	
contig_1	tRNA	28705	28780	+	PKJNCM_00160	Thr_trna	tRNA-Thr	SO:0000270
contig_1	cds	28923	30719	-	PKJNCM_00165		putative branched-chain-amino-acid aminotransferase	SO:0001217, UniRef:UniRef50_A0A220WAR8
contig_1	cds	30826	31719	-	PKJNCM_00170		Pimeloyl-ACP methyl ester carboxylesterase	SO:0001217, UniRef:UniRef50_A0A1G6YP54
contig_1	cds	31721	34054	-	PKJNCM_00175		TonB-dependent receptor	SO:0001217, UniRef:UniRef50_A0A1B1AJ05
contig_1	cds	34176	34892	+	PKJNCM_00180		Transcriptional regulator, TetR family	SO:0001217, UniRef:UniRef50_A0A1G6YM29
contig_1	cds	35132	36121	+	PKJNCM_00185		Glycosyltransferase family 2 protein	SO:0001217, UniRef:UniRef50_A0A7Y2MUC6
contig_1	cds	36126	37865	+	PKJNCM_00190		hypothetical protein	
contig_1	cds	37869	39917	-	PKJNCM_00195		N-acetylglucosamine transferase	SO:0001217, UniRef:UniRef50_A0A328ASS0
contig_1	cds	40031	46345	-	PKJNCM_00200		hypothetical protein	PFAM:PF20080.2, PFAM:PF20080.2, PFAM:PF20080.2, PFAM:PF20080.2, PFAM:PF20080.2, PFAM:PF20080.2, PFAM:PF20080.2, PFAM:PF20080.2, PFAM:PF20080.2, PFAM:PF20080.2, PFAM:PF20080.2, PFAM:PF20080.2, PFAM:PF20080.2, PFAM:PF20080.2, PFAM:PF20080.2, PFAM:PF20080.2, PFAM:PF20080.2, PFAM:PF20080.2, PFAM:PF20080.2, PFAM:PF20080.2, PFAM:PF20080.2, PFAM:PF20080.2, PFAM:PF20080.2, PFAM:PF20080.2, PFAM:PF20080.2, PFAM:PF20080.2
contig_1	cds	46656	48077	-	PKJNCM_00205		HemY-N domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B1AHX1
contig_1	cds	48077	49069	-	PKJNCM_00210		hypothetical protein	
contig_1	cds	49185	49856	-	PKJNCM_00215		Uroporphyrinogen-III synthase	SO:0001217, UniRef:UniRef50_A0A6I6MTZ9
contig_1	cds	49856	50797	-	PKJNCM_00220		Porphobilinogen deaminase	SO:0001217, UniRef:UniRef50_Q9ABZ8
contig_1	cds	50871	51962	+	PKJNCM_00225		tRNA N6-adenosine threonylcarbamoyltransferase	SO:0001217, UniRef:UniRef50_Q5FPS6
contig_1	cds	51959	52075	-	PKJNCM_00230		hypothetical protein	
contig_1	cds	52307	52420	-	PKJNCM_00235		hypothetical protein	
contig_1	cds	52538	53143	-	PKJNCM_00240		HTH tetR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B1AHW4
contig_1	cds	53195	54199	+	PKJNCM_00245		Glycerol-3-phosphate dehydrogenase [NAD(P)+]	SO:0001217, UniRef:UniRef50_P58141
contig_1	cds	54196	54522	+	PKJNCM_00250		Rieske domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B1AHW9
contig_2	cds	12	782	-	PKJNCM_00255		AraC family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A0Q8RUP1
contig_2	cds	913	1740	+	PKJNCM_00260		Non-heme chloroperoxidase	SO:0001217, UniRef:UniRef50_G8Q8K7
contig_2	cds	1775	2554	+	PKJNCM_00265		Alpha/beta hydrolase	SO:0001217, UniRef:UniRef50_A0A4Q1VVV0
contig_2	cds	2667	4292	-	PKJNCM_00270		catalase	SO:0001217, UniRef:UniRef50_P0A327, UniRef:UniRef90_UPI001D02DEF7
contig_2	cds	4627	5409	-	PKJNCM_00275		Diacetyl reductase [(S)-acetoin forming]	SO:0001217, UniRef:UniRef50_A0A0R2A2E1
contig_2	cds	5427	5768	-	PKJNCM_00280		CMD domain-containing protein	SO:0001217, UniRef:UniRef50_A2VSM0
contig_2	cds	5931	6212	+	PKJNCM_00285		hypothetical protein	
contig_2	cds	6281	7180	+	PKJNCM_00290		LysR family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A4Q5XS67
contig_2	cds	7277	7972	+	PKJNCM_00295		F420-oxidored domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1R3W7S5
contig_2	cds	8006	8401	+	PKJNCM_00300		DoxX family protein	SO:0001217, UniRef:UniRef50_H0A1I6
contig_2	cds	8598	9608	-	PKJNCM_00305		3-phytase	SO:0001217, UniRef:UniRef50_A0A7W9A5B4
contig_2	cds	9723	12584	-	PKJNCM_00310		TonB-dependent receptor	SO:0001217, UniRef:UniRef50_A0A0P6WP03
contig_2	cds	12741	13166	-	PKJNCM_00315		Rrf2 family protein	SO:0001217, UniRef:UniRef50_A0A084EFH8
contig_2	cds	13281	13694	+	PKJNCM_00320		Preprotein translocase subunit TatC	SO:0001217, UniRef:UniRef50_A0A1M3I6W5
contig_2	cds	13691	13963	+	PKJNCM_00325		DUF1971 domain-containing protein	SO:0001217, UniRef:UniRef50_T0I1D3
contig_2	cds	14158	16443	+	PKJNCM_00330		Nitric oxide reductase subunit B	SO:0001217, UniRef:UniRef50_A0A165UQ89
contig_2	cds	16447	17682	-	PKJNCM_00335		Penicillin epimerase	SO:0001217, UniRef:UniRef50_A0A1W9K2G1
contig_2	cds	17758	20115	-	PKJNCM_00340		hypothetical protein	PFAM:PF07715.18
contig_2	cds	20362	21861	+	PKJNCM_00345		Alkaline phosphatase	SO:0001217, UniRef:UniRef50_A0A0S2DN71
contig_2	cds	22021	23538	-	PKJNCM_00350		Glucosylglycerol-phosphate synthase	SO:0001217, UniRef:UniRef50_O65979
contig_2	cds	23538	24293	-	PKJNCM_00355		HAD-IIB family hydrolase	SO:0001217, UniRef:UniRef50_UPI00092FDCAF
contig_2	cds	24648	25136	-	PKJNCM_00360		hypothetical protein	PFAM:PF05229.18
contig_2	cds	25136	27343	-	PKJNCM_00365		hypothetical protein	
contig_2	cds	27306	28022	-	PKJNCM_00370		PapD-N domain-containing protein	SO:0001217, UniRef:UniRef50_A0A6I6MJ31
contig_2	cds	28016	28492	-	PKJNCM_00375		Putative secreted protein	SO:0001217, UniRef:UniRef50_A0A6I6MQK1
contig_2	cds	28527	30167	-	PKJNCM_00380		Helicase/secretion neighborhood TadE-like protein	SO:0001217, UniRef:UniRef50_A0A6I6MRR5
contig_2	cds	30167	30634	-	PKJNCM_00385		Mll7596 protein	SO:0001217, UniRef:UniRef50_A0A1V1PVI2
contig_2	cds	30870	31775	+	PKJNCM_00390		Sensory histidine kinase AtoS	SO:0001217, UniRef:UniRef50_A0A6I6MGL2
contig_2	cds	31843	32010	+	PKJNCM_00395		Entericidin	SO:0001217, UniRef:UniRef50_A0A2W4XEG4
contig_2	cds	32058	32525	+	PKJNCM_00400		Copper metallochaperone	SO:0001217, UniRef:UniRef50_A0A1V1PMU4
contig_2	cds	32528	33010	-	PKJNCM_00405		HTH asnC-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B1AGE8
contig_2	cds	33110	35188	+	PKJNCM_00410		2-oxoglutarate dehydrogenase E1 component	SO:0001217, UniRef:UniRef50_A0A1B9RS93
contig_2	cds	35188	36384	+	PKJNCM_00415		Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex	SO:0001217, UniRef:UniRef50_A0A7H0G979
contig_2	cds	36381	37544	+	PKJNCM_00420		Aminotransferase	SO:0001217, UniRef:UniRef50_A0A7V3H9F4
contig_2	cds	37634	38686	-	PKJNCM_00425		hypothetical protein	
contig_2	cds	38686	39453	-	PKJNCM_00430		hypothetical protein	
contig_2	cds	39450	40607	-	PKJNCM_00435		Acetyl-CoA acetyltransferase	SO:0001217, UniRef:UniRef50_A0A1B1AJF2
contig_2	cds	40604	41095	-	PKJNCM_00440		4HBT domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1V1PMN7
contig_2	cds	41168	41596	+	PKJNCM_00445		HTH marR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B1AJF3
contig_2	cds	41593	42747	-	PKJNCM_00450		tRNA-specific 2-thiouridylase MnmA	SO:0001217, UniRef:UniRef50_B0BWZ7
contig_2	cds	42787	43707	-	PKJNCM_00455		Flagellin-C domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2W4X623
contig_2	cds	43722	45872	-	PKJNCM_00460		Flagellar hook-associated protein 1	SO:0001217, UniRef:UniRef50_A0A6I6MQZ2
contig_3	cds	626	2014	-	PKJNCM_00465		MFS transporter	SO:0001217, UniRef:UniRef50_A0A0Q8QVG2
contig_3	cds	2025	2738	-	PKJNCM_00470		EthD domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0Q8R6K6
contig_3	cds	2874	3653	+	PKJNCM_00475		EthD domain-containing protein	SO:0001217, UniRef:UniRef50_D4YXG4
contig_3	cds	3650	5755	-	PKJNCM_00480		Quinohemoprotein alcohol dehydrogenase ADH-IIG	SO:0001217, UniRef:UniRef50_A0A0F7KY20
contig_3	cds	5787	6686	-	PKJNCM_00485		Putative metal-dependent hydrolase	SO:0001217, UniRef:UniRef50_D4YXF8
contig_3	cds	6683	7312	-	PKJNCM_00490		Glutathione S-transferase	SO:0001217, UniRef:UniRef50_D4YXF7
contig_3	cds	7442	8776	+	PKJNCM_00495		MFS transporter	SO:0001217, UniRef:UniRef50_A0A7X7PTZ8
contig_3	cds	8786	9274	+	PKJNCM_00500		hypothetical protein	PFAM:PF14114.9
contig_3	cds	9325	9717	+	PKJNCM_00505		2-iminobutanoate/2-iminopropanoate deaminase	SO:0001217, UniRef:UniRef50_A0A7W5DET5
contig_3	cds	9714	10697	+	PKJNCM_00510		2-keto-4-carboxy-3-hexenedioate hydratase	SO:0001217, UniRef:UniRef50_A0A2N7WDP4
contig_3	cds	10694	11212	+	PKJNCM_00515		hypothetical protein	PFAM:PF14114.9
contig_3	cds	11292	13406	-	PKJNCM_00520		PQQ-dependent dehydrogenase, methanol/ethanol family	SO:0001217, UniRef:UniRef50_A0A848HQQ4
contig_3	cds	13683	14705	+	PKJNCM_00525		Vanillate O-demethylase monooxygenase subunit	SO:0001217, UniRef:UniRef50_A0A560WPH6
contig_3	cds	14708	16294	+	PKJNCM_00530		Benzoylformate decarboxylase	SO:0001217, UniRef:UniRef50_A0A250LF03
contig_3	cds	16299	17237	-	PKJNCM_00535		hypothetical protein	
contig_3	cds	17294	17776	+	PKJNCM_00540		Zinc/iron-chelating domain-containing protein	SO:0001217, UniRef:UniRef50_A0A248K2C8
contig_3	cds	17778	18548	-	PKJNCM_00545		Enoyl-CoA hydratase	SO:0001217, UniRef:UniRef50_I3U7U9
contig_3	cds	18545	19108	-	PKJNCM_00550		CMD domain-containing protein	SO:0001217, UniRef:UniRef50_F7T9Q2
contig_3	cds	19233	19982	-	PKJNCM_00555		UbiC transcription regulator-associated domain protein	SO:0001217, UniRef:UniRef50_G9ZZ61
contig_3	cds	20208	21398	+	PKJNCM_00560		Acetyl-CoA:oxalate CoA-transferase	SO:0001217, UniRef:UniRef50_A0A853T4G6
contig_3	cds	21395	22027	-	PKJNCM_00565		Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase	SO:0001217, UniRef:UniRef50_A0A511CXF6
contig_3	cds	22030	22683	-	PKJNCM_00570		Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase	SO:0001217, UniRef:UniRef50_J9SBG4
contig_3	cds	22680	23354	-	PKJNCM_00575		4-hydroxy-2-oxoglutarate aldolase	SO:0001217, UniRef:UniRef50_A0A381IPP7
contig_3	cds	23371	24186	-	PKJNCM_00580		EthD domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0Q8R1B9
contig_3	cds	24404	25756	+	PKJNCM_00585		hypothetical protein	
contig_3	cds	25777	26766	+	PKJNCM_00590		Gallate dioxygenase	SO:0001217, UniRef:UniRef50_A0A3P4AXI6
contig_3	cds	26771	27664	-	PKJNCM_00595		Putative metal-dependent hydrolase	SO:0001217, UniRef:UniRef50_D4YXF8
contig_3	cds	27863	30688	+	PKJNCM_00600		TonB-dependent receptor-like protein	SO:0001217, UniRef:UniRef50_D4YXG6
contig_3	cds	30639	31616	+	PKJNCM_00605		hypothetical protein	PFAM:PF00561.23, PFAM:PF12697.10
contig_3	cds	31639	32028	-	PKJNCM_00610		CMD domain-containing protein	SO:0001217, UniRef:UniRef50_T0IXD2
contig_3	cds	32261	33661	+	PKJNCM_00615		Putative aldehyde dehydrogenase	SO:0001217, UniRef:UniRef50_A0A449IKP3
contig_3	cds	33819	36662	-	PKJNCM_00620		TonB-dependent receptor	SO:0001217, UniRef:UniRef50_A0A518RLC9
contig_3	cds	36706	36933	-	PKJNCM_00625		hypothetical protein	
contig_3	cds	36987	38189	-	PKJNCM_00630		Meth-synt-2 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1E3LRA1
contig_3	cds	38213	39229	-	PKJNCM_00635		Virginiamycin B lyase	SO:0001217, UniRef:UniRef50_A0A1Y2MKE3
contig_3	cds	39231	40094	-	PKJNCM_00640		Amidohydro-rel domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1E3LR71
contig_3	cds	40091	41419	-	PKJNCM_00645		MFS domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1E3LR74
contig_3	cds	41565	42485	+	PKJNCM_00650		SGL domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0Q8R207
contig_3	cds	42515	43723	+	PKJNCM_00655		Meth-synt-2 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2V6Z5T4
contig_3	cds	43773	45191	+	PKJNCM_00660		hypothetical protein	
contig_3	cds	45188	46057	+	PKJNCM_00665		Formyltetrahydrofolate deformylase	SO:0001217, UniRef:UniRef50_A0A315TCZ4
contig_3	cds	46207	46539	-	PKJNCM_00670		hypothetical protein	
contig_4	cds	45	314	+	PKJNCM_00675		hypothetical protein	PFAM:PF07729.15
contig_4	cds	421	1944	+	PKJNCM_00680		Tryptophan halogenase	SO:0001217, UniRef:UniRef50_A0A7W9EVW6
contig_4	cds	1941	3500	+	PKJNCM_00685		Tryptophan halogenase	SO:0001217, UniRef:UniRef50_A0A7W9EVW6
contig_4	cds	3516	4208	-	PKJNCM_00690		Short-chain dehydrogenase/reductase SDR	SO:0001217, UniRef:UniRef50_A0A3T0E7W2
contig_4	cds	4214	5131	-	PKJNCM_00695		Chitooligosaccharide deacetylase	SO:0001217, UniRef:UniRef50_A0A0N0K5M9
contig_4	cds	5121	6065	-	PKJNCM_00700		Chitooligosaccharide deacetylase	SO:0001217, UniRef:UniRef50_A0A0Q4G074
contig_4	cds	6134	7336	+	PKJNCM_00705		3-(3-hydroxy-phenyl)propionate hydroxylase	SO:0001217, UniRef:UniRef50_A0A1I1FUH9
contig_4	cds	7333	8085	+	PKJNCM_00710		hypothetical protein	
contig_4	cds	8075	9499	+	PKJNCM_00715		5-carboxymethyl-2-hydroxymuconate semialdehyde dehydrogenase	SO:0001217, UniRef:UniRef50_A0A653JNF2
contig_4	cds	9496	10614	-	PKJNCM_00720		Class I SAM-dependent methyltransferase	SO:0001217, UniRef:UniRef50_A0A5Q4EX47
contig_4	cds	10628	11356	-	PKJNCM_00725		NAD(P)-dependent dehydrogenase (Short-subunit alcohol dehydrogenase family)	SO:0001217, UniRef:UniRef50_A0A7W9B6C1
contig_4	cds	11353	12066	-	PKJNCM_00730		Pyrroloquinoline-quinone synthase	SO:0001217, UniRef:UniRef50_A0A2S6UT21
contig_4	cds	12085	13557	-	PKJNCM_00735		Succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase	SO:0001217, UniRef:UniRef50_A0A0P7V2C1
contig_4	cds	13618	13947	-	PKJNCM_00740		hypothetical protein	
contig_4	cds	14066	14845	+	PKJNCM_00745		GntR family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A7W9B6S8
contig_4	cds	14854	15234	-	PKJNCM_00750		hypothetical protein	
contig_4	cds	15239	16366	-	PKJNCM_00755		SAM-dependent methyltransferase	SO:0001217, UniRef:UniRef50_A0A7W9B6T7
contig_4	cds	16363	17547	-	PKJNCM_00760		Rieske 2Fe-2S domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7S6N7A1
contig_4	cds	17663	18736	+	PKJNCM_00765		CN hydrolase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2G4IL70
contig_4	cds	18895	19596	+	PKJNCM_00770		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA	SO:0001217, UniRef:UniRef50_A0A679J810
contig_4	cds	19609	21126	+	PKJNCM_00775		ABC transporter permease subunit	SO:0001217, UniRef:UniRef50_A0A6N9FII3
contig_4	cds	21155	22627	+	PKJNCM_00780		DUF3526 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A523MR73
contig_4	cds	22898	25195	-	PKJNCM_00785		hypothetical protein	PFAM:PF07715.18
contig_4	cds	25303	26826	-	PKJNCM_00790		hypothetical protein	PFAM:PF00515.31, PFAM:PF07719.20, PFAM:PF13176.9, PFAM:PF13181.9, PFAM:PF13181.9, PFAM:PF13428.9, PFAM:PF13431.9, PFAM:PF13432.9, PFAM:PF13432.9, PFAM:PF13432.9, PFAM:PF13432.9, PFAM:PF13432.9, PFAM:PF13649.9, PFAM:PF14559.9, PFAM:PF14559.9
contig_4	cds	26893	27405	+	PKJNCM_00795		Flavin reductase	SO:0001217, UniRef:UniRef50_A0A0M3FHP3
contig_4	cds	27374	28372	+	PKJNCM_00800		Oligopeptide transport system permease protein OppB	SO:0001217, UniRef:UniRef50_P45054
contig_4	cds	28369	29283	+	PKJNCM_00805		Oligopeptide transport system permease protein OppC	SO:0001217, UniRef:UniRef50_P45053
contig_4	cds	29258	30250	+	PKJNCM_00810		Oligopeptide transport ATP-binding protein OppD	SO:0001217, UniRef:UniRef50_P45052
contig_4	cds	30247	31245	+	PKJNCM_00815		Oligopeptide transport ATP-binding protein AppF	SO:0001217, UniRef:UniRef50_P42065
contig_4	cds	31245	32429	+	PKJNCM_00820		FAD-dependent monooxygenase	SO:0001217, UniRef:UniRef50_A0A6B1EHG3
contig_4	cds	32440	33588	-	PKJNCM_00825		hypothetical protein	PFAM:PF13450.9
contig_4	cds	33603	34379	-	PKJNCM_00830		hypothetical protein	
contig_4	cds	34484	35257	+	PKJNCM_00835		hypothetical protein	
contig_4	cds	35273	36046	-	PKJNCM_00840		GntR family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A7W9B6B3
contig_4	cds	36220	37731	+	PKJNCM_00845		5-carboxymethyl-2-hydroxymuconate semialdehyde dehydrogenase	SO:0001217, UniRef:UniRef50_A0A653JNF2
contig_5	cds	178	1071	-	PKJNCM_00850		Orotidine 5'-phosphate decarboxylase	SO:0001217, UniRef:UniRef50_A0A2H5ZGR3
contig_5	cds	1071	1910	-	PKJNCM_00855		Serine protease HtrA	SO:0001217, UniRef:UniRef50_A0A6I6MQ55
contig_5	cds	1915	2361	-	PKJNCM_00860		hypothetical protein	PFAM:PF03994.17, PFAM:PF03994.17
contig_5	cds	2458	3240	+	PKJNCM_00865		D-beta-hydroxybutyrate dehydrogenase	SO:0001217, UniRef:UniRef50_O86034
contig_5	cds	3261	3518	+	PKJNCM_00870		hypothetical protein	
contig_5	cds	3646	4707	+	PKJNCM_00875		patatin-like phospholipase family protein	SO:0001217, UniRef:UniRef50_UPI001074F600
contig_5	cds	4735	5211	+	PKJNCM_00880		hypothetical protein	
contig_5	cds	5372	5935	-	PKJNCM_00885		hypothetical protein	
contig_5	cds	5973	6746	-	PKJNCM_00890		3-oxoacyl-[acyl-carrier-protein] reductase FabG	SO:0001217, UniRef:UniRef50_A0A1Z9TJT8
contig_5	cds	6854	8233	+	PKJNCM_00895		Cytochrome bd quinol oxidase subunit 1 apoprotein	SO:0001217, UniRef:UniRef50_Q4FRJ5
contig_5	cds	8236	9264	+	PKJNCM_00900		Cytochrome d ubiquinol oxidase subunit 2	SO:0001217, UniRef:UniRef50_A0A6I6MYW9
contig_5	cds	9245	9394	+	PKJNCM_00905		hypothetical protein	
contig_5	cds	9384	9656	-	PKJNCM_00910		hypothetical protein	
contig_5	cds	9738	10031	-	PKJNCM_00915		Putative pterin-4-alpha-carbinolamine dehydratase	SO:0001217, UniRef:UniRef50_Q89WZ6
contig_5	cds	10141	12021	-	PKJNCM_00920		Amino acid permease	SO:0001217, UniRef:UniRef50_A0A1F9WA37
contig_5	cds	12100	12993	-	PKJNCM_00925		Bifunctional protein FolD	SO:0001217, UniRef:UniRef50_A1WJ68
contig_5	cds	13190	13516	-	PKJNCM_00930		UPF0235 protein DCF16_00145	SO:0001217, UniRef:UniRef50_A0A2W4XJF5
contig_5	cds	13477	13785	-	PKJNCM_00935		hypothetical protein	
contig_5	tRNA	13895	13970	+	PKJNCM_00940	Ala_trna	tRNA-Ala	SO:0000254
contig_5	cds	14106	14732	+	PKJNCM_00945		Hydrolase, haloacid dehalogenase-like family	SO:0001217, UniRef:UniRef50_A0A1V1PKR7
contig_5	cds	14729	14893	-	PKJNCM_00950		hypothetical protein	
contig_5	cds	15130	15813	-	PKJNCM_00955		hypothetical protein	
contig_5	cds	15874	17727	+	PKJNCM_00960		Glycosyl transferase family 1	SO:0001217, UniRef:UniRef50_A0A258FFD8
contig_5	cds	17730	18059	-	PKJNCM_00965		Multidrug transporter PA4990	SO:0001217, UniRef:UniRef50_Q9HUH5
contig_5	cds	18122	18877	+	PKJNCM_00970		Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD	SO:0001217, UniRef:UniRef50_A0A2P2EB33
contig_5	cds	18874	19818	-	PKJNCM_00975		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA	SO:0001217, UniRef:UniRef50_A0A0P1IED9
contig_5	cds	19920	20150	+	PKJNCM_00980		zf-CHCC domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1V1PJF2
contig_5	cds	20239	21048	+	PKJNCM_00985		hypothetical protein	PFAM:PF13714.9
contig_5	cds	21039	21461	-	PKJNCM_00990		hypothetical protein	
contig_5	cds	21513	21959	-	PKJNCM_00995		hypothetical protein	
contig_5	cds	22110	24908	+	PKJNCM_01000		Putative zinc protease	SO:0001217, UniRef:UniRef50_A0A220WB19
contig_5	cds	24992	25342	+	PKJNCM_01005		Uncharacterized protein ybaA	SO:0001217, UniRef:UniRef50_W0VEK1
contig_5	cds	25339	25974	-	PKJNCM_01010		KHG/KDPG aldolase	SO:0001217, UniRef:UniRef50_A0A1W5DSM6
contig_5	cds	25971	27008	-	PKJNCM_01015		2-dehydro-3-deoxygluconokinase	SO:0001217, UniRef:UniRef50_A0A6I6MN78
contig_5	cds	27147	27902	-	PKJNCM_01020		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase	SO:0001217, UniRef:UniRef50_A0A0M2H861
contig_5	cds	28070	28711	-	PKJNCM_01025		DUF3666 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A076Z962, UniRef:UniRef90_A0A1B1AHT8
contig_5	cds	28789	29853	-	PKJNCM_01030		Degradation activator	SO:0001217, UniRef:UniRef50_A0A6I6MVK7
contig_5	cds	30020	31486	+	PKJNCM_01035		Glucose-6-phosphate 1-dehydrogenase	SO:0001217, UniRef:UniRef50_A0A5B8BRS2
contig_5	cds	31653	33482	+	PKJNCM_01040		Phosphogluconate dehydratase	SO:0001217, UniRef:UniRef50_P31961
contig_5	cds	33585	35138	-	PKJNCM_01045		PMT-2 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B1AHQ1
contig_5	cds	35252	36238	+	PKJNCM_01050		Agmatine deiminase	SO:0001217, UniRef:UniRef50_A0A6I6N0D7
contig_5	cds	36285	37130	+	PKJNCM_01055		N-carbamoylputrescine amidase	SO:0001217, UniRef:UniRef50_A0A4S4BC71
contig_5	cds	37130	37789	+	PKJNCM_01060		DSBA domain-containing protein	SO:0001217, UniRef:UniRef50_A0A5E6QGW0
contig_6	cds	40	402	+	PKJNCM_01065		hypothetical protein	
contig_6	cds	460	1002	+	PKJNCM_01070		Peptidase-S26 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7C4V806
contig_6	cds	1219	2430	+	PKJNCM_01075		hypothetical protein	
contig_6	cds	3153	3251	+	PKJNCM_01080		hypothetical protein	
