#Annotated with Bakta v1.5.0, https://github.com/oschwengers/bakta
#Database v4.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_2	340147	340398	-	IEOKDK_04805	9.6	4.9		RefSeq:WP_060399853.1, SO:0001217, UniParc:UPI000745B1A3, UniRef:UniRef100_UPI000745B1A3, UniRef:UniRef50_Q97MQ8, UniRef:UniRef90_A0A2M8T0F8
contig_2	400761	401231	-	IEOKDK_05100	18.3	4.7		RefSeq:WP_060399893.1, SO:0001217, UniParc:UPI000745F0DB, UniRef:UniRef100_UPI000745F0DB, UniRef:UniRef50_D4G3X6, UniRef:UniRef90_UPI000E7307D8
contig_2	421065	421475	+	IEOKDK_05210	15.5	6.5		RefSeq:WP_060399911.1, SO:0001217, UniParc:UPI000745D110, UniRef:UniRef100_UPI000745D110, UniRef:UniRef50_A0A6H0WR76, UniRef:UniRef90_A0A6H0WR76
contig_3	67671	67796	+	IEOKDK_05555	4.7	5.3		SO:0001217, UniParc:UPI0002ACB3D7, UniRef:UniRef100_A0A4R6HFW1, UniRef:UniRef50_Q65J07, UniRef:UniRef90_A0A4R6HFW1
contig_3	88323	88553	+	IEOKDK_05700	8.8	6.4		SO:0001217, UniRef:UniRef50_A0A4R6HHS2, UniRef:UniRef90_A0A4R6HHS2
contig_3	98546	98656	-	IEOKDK_05765	4.3	5.2		SO:0001217, UniParc:UPI000A8C5E00, UniRef:UniRef100_A0A4R6HFZ1, UniRef:UniRef50_A0A4R6HFZ1, UniRef:UniRef90_A0A4R6HFZ1
contig_3	104196	104771	-	IEOKDK_05815	20.6	9.8		RefSeq:WP_060398693.1, SO:0001217, UniParc:UPI000745C2F5, UniRef:UniRef100_UPI000745C2F5, UniRef:UniRef50_A0A1Q9G062, UniRef:UniRef90_A0A1Q9G062
contig_3	123755	124063	+	IEOKDK_05895	11.8	7.8		RefSeq:WP_248596965.1, SO:0001217, UniParc:UPI00200B10B8, UniRef:UniRef100_UPI00200B10B8, UniRef:UniRef50_UPI00200B10B8, UniRef:UniRef90_UPI00200B10B8
contig_3	126946	127410	-	IEOKDK_05915	18.2	4.4		RefSeq:WP_060398677.1, SO:0001217, UniParc:UPI000745D14D, UniRef:UniRef100_UPI001BE5536E, UniRef:UniRef50_E0TY54, UniRef:UniRef90_UPI001BE5536E
contig_3	130960	131481	-	IEOKDK_05935	18.6	8.9		RefSeq:WP_060398673.1, SO:0001217, UniParc:UPI000745CEEE, UniRef:UniRef100_UPI000745CEEE, UniRef:UniRef50_A0A0D1KYF8, UniRef:UniRef90_A0A0D1KYF8
contig_3	133937	134293	-	IEOKDK_05945	13.0	4.9		RefSeq:WP_060398671.1, SO:0001217, UniParc:UPI000745EC31, UniRef:UniRef100_A0A4R6HNV2, UniRef:UniRef50_A0A4R6HNV2, UniRef:UniRef90_A0A4R6HNV2
contig_3	134652	134759	-	IEOKDK_05950	3.9	10.0		SO:0001217, UniParc:UPI00035DCB8F, UniRef:UniRef100_A0A4R6HPU5, UniRef:UniRef50_A0A4R6HPU5, UniRef:UniRef90_A0A4R6HPU5
contig_3	149177	149410	+	IEOKDK_06030	8.7	8.0		RefSeq:WP_060398665.1, SO:0001217, UniParc:UPI000745E515, UniRef:UniRef100_UPI000745E515, UniRef:UniRef50_A0A8G0SDV7, UniRef:UniRef90_A0A8G0SDV7
contig_3	157027	157197	-	IEOKDK_06085	6.5	6.5		
contig_3	157691	158212	-	IEOKDK_06095	19.9	6.3		RefSeq:WP_248596964.1, SO:0001217, UniParc:UPI000AA3E188, UniRef:UniRef100_UPI000AA3E188, UniRef:UniRef50_A0A4R6HQR1, UniRef:UniRef90_A0A4R6HQR1
contig_3	158627	158995	-	IEOKDK_06100	14.0	9.4		RefSeq:WP_003238415.1, SO:0001217, UniParc:UPI0002ACF07D, UniRef:UniRef100_A0A4R6HQR8, UniRef:UniRef50_A0A2M8T3D4, UniRef:UniRef90_A0A2M8T3D4
contig_3	159092	159472	-	IEOKDK_06105	14.3	8.6		RefSeq:WP_060398658.1, SO:0001217, UniParc:UPI000745BFBB, UniRef:UniRef100_UPI000745BFBB, UniRef:UniRef50_A0A2M8T3H1, UniRef:UniRef90_A0A2M8T3H1
contig_3	159491	159748	-	IEOKDK_06110	9.3	4.5		RefSeq:WP_060398657.1, SO:0001217, UniParc:UPI000745EA3C, UniRef:UniRef100_UPI000745EA3C, UniRef:UniRef50_A0A4R6HP07, UniRef:UniRef90_A0A4R6HP07
contig_3	353672	353782	-	IEOKDK_07040	4.4	6.0		SO:0001217, UniParc:UPI000ACC4DEF, UniRef:UniRef100_A0A4R6HRC7, UniRef:UniRef50_A0A0H3DYV1, UniRef:UniRef90_E0U4L5
contig_3	403300	403506	+	IEOKDK_07300	7.9	5.1		
contig_3	405312	405488	-	IEOKDK_07315	7.1	5.5		SO:0001217, UniParc:UPI0002ACA67A, UniRef:UniRef100_A0A4R6HQ43, UniRef:UniRef50_E0U3Y6, UniRef:UniRef90_E0U3Y6
contig_4	116620	116826	+	IEOKDK_07740	8.1	9.6		SO:0001217, UniRef:UniRef50_A0A410WJZ5, UniRef:UniRef90_A0A410WJZ5
contig_4	130004	131437	+	IEOKDK_07790	54.6	5.7		RefSeq:WP_060398093.1, SO:0001217, UniParc:UPI000745B025, UniRef:UniRef100_UPI000745B025, UniRef:UniRef50_A0A2C5GYK6, UniRef:UniRef90_UPI0007E4F5CC
contig_4	131601	132320	+	IEOKDK_07795	27.5	9.3		RefSeq:WP_060398094.1, SO:0001217, UniParc:UPI000745B317, UniRef:UniRef100_UPI000745B317, UniRef:UniRef50_UPI001CD62C96, UniRef:UniRef90_UPI0007E4F731
contig_4	135135	135680	-	IEOKDK_07825	21.2	4.5		RefSeq:WP_248596960.1, SO:0001217, UniParc:UPI000ACF6D87, UniRef:UniRef100_UPI000ACF6D87, UniRef:UniRef50_A0A6H0WQ91, UniRef:UniRef90_UPI00155A24C9
contig_4	138800	139654	+	IEOKDK_07840	32.7	4.9		RefSeq:WP_060398100.1, SO:0001217, UniParc:UPI000745E956, UniRef:UniRef100_UPI000745E956, UniRef:UniRef50_A0A2M8SWT8, UniRef:UniRef90_A0A2M8SWT8
contig_4	142126	142500	+	IEOKDK_07860	13.7	6.5		
contig_4	174832	175362	-	IEOKDK_08020	18.7	8.9		RefSeq:WP_060398124.1, SO:0001217, UniParc:UPI000745E119, UniRef:UniRef100_UPI000745E119, UniRef:UniRef50_G4NRA9, UniRef:UniRef90_UPI0002ACD766
contig_4	225590	225835	-	IEOKDK_08245	9.1	9.4		SO:0001217, UniRef:UniRef50_A0A4R6HK97, UniRef:UniRef90_A0A4R6HK97
contig_4	233074	233334	-	IEOKDK_08280	10.0	9.3		
contig_5	68315	68815	+	IEOKDK_09150	19.2	10.3		RefSeq:WP_060399314.1, SO:0001217, UniParc:UPI000745B0AB, UniRef:UniRef100_A0A4V3C129, UniRef:UniRef50_G4NZP6, UniRef:UniRef90_A0A4V3C129
contig_5	127990	128118	+	IEOKDK_09430	4.9	4.9		SO:0001217, UniRef:UniRef50_G4NZB9, UniRef:UniRef90_A0A4R6HWN5
contig_5	152779	152910	+	IEOKDK_09550	5.0	4.2		SO:0001217, UniParc:UPI0002ACD266, UniRef:UniRef100_A0A4V3C147, UniRef:UniRef50_A0A172XLT5, UniRef:UniRef90_A0A410WDS5
contig_5	251181	251333	-	IEOKDK_10030	5.8	8.9		SO:0001217, UniRef:UniRef50_A0A164WVS3, UniRef:UniRef90_A0A4R6HWX8
contig_5	268480	268806	-	IEOKDK_10130	11.3	8.0		RefSeq:WP_060399220.1, SO:0001217, UniParc:UPI000745E3C4, UniRef:UniRef100_A0A8G0S9P0, UniRef:UniRef50_G4NYQ3, UniRef:UniRef90_E0TVB2
contig_6	111387	111803	+	IEOKDK_10800	14.9	8.9		RefSeq:WP_060399424.1, SO:0001217, UniParc:UPI000745BC7F, UniRef:UniRef100_UPI000745BC7F, UniRef:UniRef50_A0A2M8SVU8, UniRef:UniRef90_A0A2M8SVU8
contig_6	112981	113268	+	IEOKDK_10805	10.0	7.9		RefSeq:WP_019259389.1, SO:0001217, UniParc:UPI00036051AF, UniRef:UniRef100_A0A4R6I4X3, UniRef:UniRef50_C3E3V1, UniRef:UniRef90_A0A4R6I4X3
contig_6	145849	145989	+	IEOKDK_10980	5.3	9.4		RefSeq:WP_003240972.1, SO:0001217, UniParc:UPI0002AC0025, UniRef:UniRef100_A0A8G0S8L7, UniRef:UniRef50_E0U004, UniRef:UniRef90_E0U004
contig_6	203831	203956	-	IEOKDK_11240	4.8	7.9		SO:0001217, UniRef:UniRef50_A0A4R6I353, UniRef:UniRef90_A0A4R6I353
contig_6	215686	215889	+	IEOKDK_11295	8.0	10.0		RefSeq:WP_003241080.1, SO:0001217, UniParc:UPI0002AC03C7, UniRef:UniRef100_A0A4R6I568, UniRef:UniRef50_E0TZU4, UniRef:UniRef90_E0TZU4
contig_7	103763	103963	+	IEOKDK_12025	7.5	8.4		SO:0001217, UniRef:UniRef50_G4NU00, UniRef:UniRef90_A0A4R6HMI7
contig_7	148781	149014	+	IEOKDK_12315	9.0	9.0		
contig_7	150385	150705	+	IEOKDK_12325	12.9	5.0		
contig_7	156416	156739	+	IEOKDK_12350	11.5	5.0	PF13702.9|Lysozyme_like	PFAM:PF13702.9
contig_7	160284	160391	+	IEOKDK_12370	4.2	6.5		
contig_7	167082	167225	-	IEOKDK_12415	5.7	9.6		
contig_7	171243	172373	-	IEOKDK_12440	42.5	6.1		SO:0001217, UniRef:UniRef50_G4NWC3, UniRef:UniRef90_A0A4R6HM71
contig_7	232875	233048	+	IEOKDK_12740	6.5	6.7		SO:0001217, UniRef:UniRef50_A0A4V3C073, UniRef:UniRef90_A0A4V3C073
contig_8	2998	3213	-	IEOKDK_12875	8.2	10.5		RefSeq:WP_060398956.1, SO:0001217, UniParc:UPI000745ED7B, UniRef:UniRef100_UPI000745ED7B, UniRef:UniRef50_A8FET9, UniRef:UniRef90_A0A2M8T259
contig_8	15080	15418	-	IEOKDK_12950	12.7	5.9	PF03992.19|ABM	COG:COG2329, COG:H, PFAM:PF03992.19, SO:0001217, UniParc:UPI0010D3B7B6, UniRef:UniRef100_A0A4R6HXQ1, UniRef:UniRef50_A0A645C5F3, UniRef:UniRef90_A0A1Q9FYQ2
contig_8	18163	18405	-	IEOKDK_12975	9.0	6.3		RefSeq:WP_060398965.1, SO:0001217, UniParc:UPI000745B569, UniRef:UniRef100_UPI000745B569, UniRef:UniRef50_UPI000745B569, UniRef:UniRef90_UPI000745B569
contig_8	67292	67687	-	IEOKDK_13230	14.6	5.9		SO:0001217, UniRef:UniRef50_A0A6H2JS78, UniRef:UniRef90_A0A4R6HWF3
contig_8	69475	69654	-	IEOKDK_13240	6.5	6.5		RefSeq:WP_060398996.1, SO:0001217, UniParc:UPI000745CC08, UniRef:UniRef100_UPI000745CC08, UniRef:UniRef50_A0A6H0WJ77, UniRef:UniRef90_A0A2M8T1Z9
contig_8	111832	112062	-	IEOKDK_13505	9.0	10.8		SO:0001217, UniRef:UniRef50_A0A4R6HY48, UniRef:UniRef90_A0A4R6HY48
contig_8	165391	165525	-	IEOKDK_13815	5.0	5.1		SO:0001217, UniParc:UPI0002ABD21F, UniRef:UniRef100_A0A4R6HWU1, UniRef:UniRef50_A0A1Q9FUG0, UniRef:UniRef90_A0A1Q9FUG0
contig_8	198776	198907	-	IEOKDK_14000	4.8	7.9		SO:0001217, UniRef:UniRef50_Q62SI6, UniRef:UniRef90_A0A4R6HXD7
contig_9	35034	35306	+	IEOKDK_14175	10.0	5.3		
contig_9	82651	83142	+	IEOKDK_14400	18.1	9.9		
contig_9	146412	146654	+	IEOKDK_14710	8.5	4.5		
contig_9	163910	164113	-	IEOKDK_14800	6.6	4.3		RefSeq:WP_003241419.1, SO:0001217, UniParc:UPI0002ABB8F5, UniRef:UniRef100_UPI0002ABB8F5, UniRef:UniRef50_G4NQM5, UniRef:UniRef90_G4F0K1
contig_9	172532	172645	-	IEOKDK_14855	4.2	7.9		
contig_9	179880	180146	-	IEOKDK_14880	10.3	9.9		RefSeq:WP_172398299.1, SO:0001217, UniParc:UPI000B182C15, UniRef:UniRef100_UPI000B182C15, UniRef:UniRef50_UPI000B182C15, UniRef:UniRef90_UPI000B182C15
contig_10	12676	12807	+	IEOKDK_14980	5.0	5.7		SO:0001217, UniRef:UniRef50_A0A0D1L499, UniRef:UniRef90_A0A4V3C151
contig_10	12785	12940	+	IEOKDK_14985	6.0	9.6		RefSeq:WP_166638362.1, SO:0001217, UniParc:UPI000AB07F3E, UniRef:UniRef100_A0A4R6HUN8, UniRef:UniRef50_Q9ZXD0, UniRef:UniRef90_A0A4R6HUN8
contig_10	13202	13339	+	IEOKDK_14995	5.4	4.7		RefSeq:WP_164906783.1, SO:0001217, UniParc:UPI000AB4263F, UniRef:UniRef100_A0A4R6HVC1, UniRef:UniRef50_A0A4R6HVC1, UniRef:UniRef90_A0A4R6HVC1
contig_10	14892	15089	+	IEOKDK_15010	7.3	4.5		RefSeq:WP_019260095.1, SO:0001217, UniParc:UPI0003805C68, UniRef:UniRef100_A0A4R6HX36, UniRef:UniRef50_A0A4R6HX36, UniRef:UniRef90_A0A4R6HX36
contig_10	19760	19924	+	IEOKDK_15040	6.3	7.8		SO:0001217, UniRef:UniRef50_D6R426, UniRef:UniRef90_UPI001C1FF612
contig_10	21622	22095	+	IEOKDK_15055	17.7	6.6		RefSeq:WP_060399191.1, SO:0001217, UniParc:UPI000745EC68, UniRef:UniRef100_UPI000745EC68, UniRef:UniRef50_A0A6I7F2W2, UniRef:UniRef90_UPI001D082617
contig_10	22177	22779	+	IEOKDK_15060	23.5	7.7		RefSeq:WP_060399190.1, SO:0001217, UniParc:UPI000745E8FB, UniRef:UniRef100_UPI000745E8FB, UniRef:UniRef50_UPI000B52FE41, UniRef:UniRef90_UPI000A6E13C1
contig_10	22922	23236	+	IEOKDK_15065	12.2	9.7		RefSeq:WP_060399189.1, SO:0001217, UniParc:UPI000745B73B, UniRef:UniRef100_UPI000745B73B, UniRef:UniRef50_A0A2K9K9A1, UniRef:UniRef90_A0A809FJK5
contig_10	23290	23634	+	IEOKDK_15070	12.9	5.4		RefSeq:WP_060399188.1, SO:0001217, UniParc:UPI000745EEB8, UniRef:UniRef100_UPI000745EEB8, UniRef:UniRef50_A0A2K9K9V0, UniRef:UniRef90_UPI00103A0D36
contig_10	31325	31717	+	IEOKDK_15120	14.8	4.6		RefSeq:WP_060399177.1, SO:0001217, UniParc:UPI000745DE9B, UniRef:UniRef100_UPI000745DE9B, UniRef:UniRef50_Q65ET2, UniRef:UniRef90_A0A809FMF5
contig_10	32411	32788	+	IEOKDK_15130	14.5	4.9		RefSeq:WP_060399175.1, SO:0001217, UniParc:UPI000745BB88, UniRef:UniRef100_UPI000745BB88, UniRef:UniRef50_A0A415J7M7, UniRef:UniRef90_A0A8F9SWR2
contig_10	32827	32928	+	IEOKDK_15135	4.0	5.0		SO:0001217, UniRef:UniRef50_Q62QA0, UniRef:UniRef90_A0A4R6HUR4
contig_10	41992	42300	+	IEOKDK_15160	11.5	4.1		RefSeq:WP_060399170.1, SO:0001217, UniParc:UPI000745E0F0, UniRef:UniRef100_UPI000745E0F0, UniRef:UniRef50_E0TX47, UniRef:UniRef90_E0TX47
contig_10	42297	42470	+	IEOKDK_15165	6.5	4.7		RefSeq:WP_164906782.1, SO:0001217, UniParc:UPI00081C4BB7, UniRef:UniRef100_A0A4R6HW91, UniRef:UniRef50_E0TX46, UniRef:UniRef90_E0TX46
contig_10	44085	44456	+	IEOKDK_15175	13.7	4.3		RefSeq:WP_060399168.1, SO:0001217, UniParc:UPI000745B41A, UniRef:UniRef100_UPI000745B41A, UniRef:UniRef50_I2C860, UniRef:UniRef90_UPI001E4A0BDF
contig_10	49959	50093	+	IEOKDK_15215	4.4	9.0		SO:0001217, UniRef:UniRef50_A0A4R6HWA0, UniRef:UniRef90_A0A4R6HWA0
contig_10	50124	50312	-	IEOKDK_15220	7.4	10.0		RefSeq:WP_060399162.1, SO:0001217, UniParc:UPI000745EFD7, UniRef:UniRef100_UPI000745EFD7, UniRef:UniRef50_A0A837Y3D4, UniRef:UniRef90_A0A060PJ36
contig_10	50362	50907	-	IEOKDK_15225	20.2	6.4		RefSeq:WP_060399161.1, SO:0001217, UniParc:UPI000745D243, UniRef:UniRef100_UPI000745D243, UniRef:UniRef50_A0A4R6HWT6, UniRef:UniRef90_A0A4R6HWT6
contig_10	51074	51289	-	IEOKDK_15230	8.3	9.7		RefSeq:WP_060399160.1, SO:0001217, UniParc:UPI000745B6AE, UniRef:UniRef100_UPI000745B6AE, UniRef:UniRef50_UPI001431DC28, UniRef:UniRef90_UPI001431DC28
contig_10	51311	51922	-	IEOKDK_15235	23.0	5.3		RefSeq:WP_060399159.1, SO:0001217, UniParc:UPI000745DDEA, UniRef:UniRef100_UPI000745DDEA, UniRef:UniRef50_A0A4R6HUT1, UniRef:UniRef90_UPI00142FA99F
contig_10	52083	52226	+	IEOKDK_15240	5.7	10.6		SO:0001217, UniRef:UniRef50_A0A857HLP1, UniRef:UniRef90_A0A857HLP1
contig_10	52256	52498	+	IEOKDK_15245	9.2	9.8		RefSeq:WP_060399158.1, SO:0001217, UniParc:UPI000745CB78, UniRef:UniRef100_UPI000745CB78, UniRef:UniRef50_A0A410WDA4, UniRef:UniRef90_A0A2M8SWG8
contig_10	53098	53187	-	IEOKDK_15255	3.2	6.7		
contig_10	74543	74665	+	IEOKDK_15385	4.6	9.6		SO:0001217, UniRef:UniRef50_G4NYB5, UniRef:UniRef90_E0TV58
contig_10	97496	97642	+	IEOKDK_15505	5.2	8.3		SO:0001217, UniParc:UPI00031537DB, UniRef:UniRef100_A0A4R6HUX2, UniRef:UniRef50_A0A4R6HUX2, UniRef:UniRef90_A0A4R6HUX2
contig_10	149555	150181	+	IEOKDK_15765	24.7	5.0		RefSeq:WP_060399117.1, SO:0001217, UniParc:UPI000745AD82, UniRef:UniRef100_UPI000745AD82, UniRef:UniRef50_E0TTY1, UniRef:UniRef90_UPI0002AC62D1
contig_10	162105	162242	+	IEOKDK_15825	5.5	9.5		
contig_11	21963	22379	+	IEOKDK_15995	16.1	5.0	PF20591.1|DUF6792	PFAM:PF20591.1
contig_11	35147	35356	-	IEOKDK_16060	7.9	5.2		RefSeq:WP_060399563.1, SO:0001217, UniParc:UPI000745BB39, UniRef:UniRef100_A0A4R6I486, UniRef:UniRef50_A0A1C3S8N3, UniRef:UniRef90_A0A4R6I486
contig_11	147145	147792	-	IEOKDK_16600	24.1	7.7		RefSeq:WP_003235166.1, SO:0001217, UniParc:UPI0002AD0CBC, UniRef:UniRef100_UPI0002AD0CBC, UniRef:UniRef50_A0A4R6HQC5, UniRef:UniRef90_A0A4R6HQC5
contig_11	147952	148275	+	IEOKDK_16605	12.4	9.7		RefSeq:WP_060399493.1, SO:0001217, UniParc:UPI000745C847, UniRef:UniRef100_UPI000745C847, UniRef:UniRef50_A0A7V8K555, UniRef:UniRef90_A0A7V8K555
contig_12	70076	70186	-	IEOKDK_17080	4.3	9.4		SO:0001217, UniParc:UPI00019764D7, UniRef:UniRef100_A0A060PP39, UniRef:UniRef50_I2C6G7, UniRef:UniRef90_A0A060PP39
contig_13	9447	9890	+	IEOKDK_17360	16.4	5.3		RefSeq:WP_003235424.1, SO:0001217, UniParc:UPI0002ABA7A5, UniRef:UniRef100_UPI0002ABA7A5, UniRef:UniRef50_A0A1C3SEG7, UniRef:UniRef90_A0A4R6I358
contig_14	60420	60524	-	IEOKDK_18055	3.9	4.1		
contig_14	71033	71263	+	IEOKDK_18130	8.3	9.1		SO:0001217, UniParc:UPI000377A4D8, UniRef:UniRef100_A0A4V3BZR1, UniRef:UniRef50_A0A109WGG7, UniRef:UniRef90_A0A4V3BZR1
contig_14	75373	75645	-	IEOKDK_18155	10.3	4.1		SO:0001217, UniParc:UPI000745CE9F, UniRef:UniRef100_UPI000745CE9F, UniRef:UniRef50_A0A2M8T630, UniRef:UniRef90_A0A2M8T630
contig_14	90438	91454	+	IEOKDK_18210	37.5	9.2		RefSeq:WP_060398780.1, SO:0001217, UniParc:UPI000745CC48, UniRef:UniRef100_UPI000745CC48, UniRef:UniRef50_A0A160F8N9, UniRef:UniRef90_UPI0011E8A983
contig_14	91773	92165	-	IEOKDK_18215	15.0	6.7		RefSeq:WP_248596943.1, SO:0001217, UniParc:UPI000A6982A7, UniRef:UniRef100_UPI000A6982A7, UniRef:UniRef50_A0A0G8BTQ3, UniRef:UniRef90_UPI000A6982A7
contig_14	92208	92363	-	IEOKDK_18220	5.8	5.2		
contig_14	96049	96150	-	IEOKDK_18255	3.8	9.4		SO:0001217, UniRef:UniRef50_UPI001EDF6F26, UniRef:UniRef90_UPI001EDF6F26
