#Annotated with Bakta v1.5.0, https://github.com/oschwengers/bakta
#Database v4.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_13	15834	16157	+	PKJNCM_02250	11.3	5.1	PF03992.19|ABM	PFAM:PF03992.19
contig_13	16095	18137	-	PKJNCM_02255	69.6	11.7		
contig_13	21207	22004	-	PKJNCM_02275	28.6	11.4	PF05235.17|CHAD	PFAM:PF05235.17
contig_13	22555	23160	+	PKJNCM_02285	21.7	6.9		
contig_13	23164	23613	+	PKJNCM_02290	16.1	6.7		
contig_13	25187	26158	+	PKJNCM_02305	35.2	4.9		
contig_14	2606	3490	+	PKJNCM_02335	32.0	5.6		
contig_14	3565	4272	+	PKJNCM_02340	25.0	9.6		
contig_14	13032	13829	-	PKJNCM_02390	29.8	9.5		
contig_14	15056	15346	+	PKJNCM_02400	11.2	5.4		
contig_14	15789	16157	+	PKJNCM_02410	12.9	11.5		
contig_14	16467	18758	-	PKJNCM_02415	85.4	7.0	PF05272.14|VirE	PFAM:PF05272.14
contig_14	21076	21513	+	PKJNCM_02430	15.8	5.4		
contig_14	21538	22956	+	PKJNCM_02435	51.1	6.0		
contig_14	23041	23562	-	PKJNCM_02440	18.9	4.7		
contig_14	23611	24231	-	PKJNCM_02445	22.5	9.1		
contig_14	24343	25890	-	PKJNCM_02450	55.3	8.0		
contig_14	26004	26612	-	PKJNCM_02455	22.2	6.3	PF01053.23|Cys_Met_Meta_PP	PFAM:PF01053.23
contig_15	11874	12119	-	PKJNCM_02500	8.8	8.2		
contig_15	12543	12905	-	PKJNCM_02510	12.7	8.8		
contig_15	17563	19074	-	PKJNCM_02535	54.8	5.9		
contig_15	22651	22875	-	PKJNCM_02560	7.8	5.0		
contig_16	574	969	+	PKJNCM_02575	13.3	4.9		
contig_16	3762	5615	-	PKJNCM_02590	67.1	6.2	PF07719.20|TPR_2, PF13181.9|TPR_8, PF13432.9|TPR_16, PF13432.9|TPR_16, PF13432.9|TPR_16	PFAM:PF07719.20, PFAM:PF13181.9, PFAM:PF13432.9, PFAM:PF13432.9, PFAM:PF13432.9
contig_16	5629	6417	-	PKJNCM_02595	28.9	6.0		
contig_16	6574	7695	+	PKJNCM_02600	39.9	9.7		
contig_16	7916	8434	-	PKJNCM_02605	17.2	5.6		
contig_16	8842	9942	-	PKJNCM_02615	40.0	6.2	PF01266.27|DAO	PFAM:PF01266.27
contig_16	10030	10296	-	PKJNCM_02620	9.5	10.3	PF04193.17|PQ-loop	PFAM:PF04193.17
contig_16	17076	17378	+	PKJNCM_02655	10.5	11.3		
contig_16	22203	23393	+	PKJNCM_02680	44.6	9.8		
contig_17	65	595	+	PKJNCM_02685	19.2	11.3		
contig_17	1012	3426	-	PKJNCM_02690	87.5	5.3	PF00204.28|DNA_gyraseB, PF02518.29|HATPase_c, PF18053.4|GyrB_insert	PFAM:PF00204.28, PFAM:PF02518.29, PFAM:PF18053.4
contig_17	8504	8719	-	PKJNCM_02715	7.8	11.3		
contig_17	13106	13483	-	PKJNCM_02740	13.2	4.8		
contig_17	13525	14031	+	PKJNCM_02745	17.6	5.1	PF07007.15|LprI	PFAM:PF07007.15
contig_17	18772	18996	+	PKJNCM_02770	8.1	11.6		
contig_17	21959	22651	-	PKJNCM_02795	25.3	9.1		
contig_18	4	327	+	PKJNCM_02810	11.6	10.2	PF05036.16|SPOR	PFAM:PF05036.16
contig_18	7208	8557	-	PKJNCM_02865	48.7	6.0	PF00289.25|Biotin_carb_N, PF02785.22|Biotin_carb_C, PF02786.20|CPSase_L_D2	PFAM:PF00289.25, PFAM:PF02785.22, PFAM:PF02786.20
contig_18	9936	10277	+	PKJNCM_02885	12.8	4.8		
contig_18	12551	13729	+	PKJNCM_02900	40.9	5.0		
contig_18	13745	14656	+	PKJNCM_02905	31.9	11.2		
contig_18	19476	19766	+	PKJNCM_02930	10.8	8.9	PF03544.17|TonB_C	PFAM:PF03544.17
contig_18	19811	20332	-	PKJNCM_02935	18.4	10.2		
contig_19	49	414	+	PKJNCM_02955	13.2	9.3	PF04545.19|Sigma70_r4, PF08281.15|Sigma70_r4_2	PFAM:PF04545.19, PFAM:PF08281.15
contig_19	1237	1458	+	PKJNCM_02970	8.1	10.1	PF08843.14|AbiEii	PFAM:PF08843.14
contig_19	3836	3970	-	PKJNCM_02990	5.2	10.0		
contig_19	3967	4236	-	PKJNCM_02995	10.5	9.4		
contig_19	4353	5006	+	PKJNCM_03000	24.2	6.7		
contig_19	5007	5918	-	PKJNCM_03005	33.7	6.8	PF00126.30|HTH_1	PFAM:PF00126.30
contig_19	6088	6699	+	PKJNCM_03010	21.5	7.7		
contig_19	7305	7799	+	PKJNCM_03020	17.8	8.8		
contig_19	7815	7985	+	PKJNCM_03025	6.1	4.7		
contig_19	14851	15495	-	PKJNCM_03045	23.7	9.1	PF13471.9|Transglut_core3	PFAM:PF13471.9
contig_19	15492	15629	-	PKJNCM_03050	4.9	4.2		
contig_19	15683	15799	-	PKJNCM_03055	4.4	4.1		
contig_19	23167	23511	+	PKJNCM_03095	12.7	9.4		
contig_20	4042	4803	-	PKJNCM_03120	26.6	4.5		
contig_20	12919	14535	+	PKJNCM_03165	57.3	6.1	PF00512.28|HisKA, PF02518.29|HATPase_c, PF05228.16|CHASE4	PFAM:PF00512.28, PFAM:PF02518.29, PFAM:PF05228.16
contig_20	18265	19797	-	PKJNCM_03190	53.7	5.5	PF00089.29|Trypsin, PF13365.9|Trypsin_2	PFAM:PF00089.29, PFAM:PF13365.9
contig_21	5051	5377	+	PKJNCM_03210	11.6	6.8		
contig_21	5597	5764	-	PKJNCM_03215	6.2	9.8		
contig_21	5895	6152	-	PKJNCM_03220	9.1	5.1		
contig_21	9846	11270	-	PKJNCM_03245	50.6	5.8		
contig_21	11965	12927	-	PKJNCM_03255	33.5	5.6	PF00056.26|Ldh_1_N, PF02866.21|Ldh_1_C	PFAM:PF00056.26, PFAM:PF02866.21
contig_21	13010	13483	-	PKJNCM_03260	16.5	4.5		
contig_21	22110	22265	-	PKJNCM_03310	5.5	5.7		
contig_22	2012	2482	-	PKJNCM_03325	16.8	4.6		
contig_22	4304	4702	+	PKJNCM_03340	14.8	9.4		
contig_22	6067	6507	+	PKJNCM_03350	15.9	5.1		
contig_22	7804	8046	+	PKJNCM_03360	8.8	10.6		
contig_22	8140	8232	+	PKJNCM_03365	3.3	8.3		
contig_22	9521	10429	+	PKJNCM_03375	32.5	5.8		
contig_22	13961	14851	-	PKJNCM_03400	33.2	7.0	PF00072.27|Response_reg	PFAM:PF00072.27
contig_23	1142	1354	+	PKJNCM_03440	7.1	6.5		
contig_23	1803	2159	-	PKJNCM_03445	11.9	4.5		
contig_23	2165	2611	-	PKJNCM_03450	15.6	4.1		
contig_23	2640	3335	-	PKJNCM_03455	25.8	10.8		
contig_23	3332	3673	-	PKJNCM_03460	12.4	4.3		
contig_23	3755	4759	-	PKJNCM_03465	37.1	4.9		
contig_23	4840	5517	-	PKJNCM_03470	23.3	4.7	PF02924.17|HDPD	PFAM:PF02924.17
contig_23	5563	6114	-	PKJNCM_03475	19.2	4.5		
contig_23	6107	7198	-	PKJNCM_03480	38.8	6.0		
contig_23	7213	8820	-	PKJNCM_03485	59.5	5.7		
contig_23	8832	9065	-	PKJNCM_03490	8.3	10.0		
contig_23	9072	9215	-	PKJNCM_03495	5.1	6.2		
contig_23	9227	11236	-	PKJNCM_03500	73.6	7.1	PF05876.15|GpA_ATPase, PF20454.1|GpA_nuclease	PFAM:PF05876.15, PFAM:PF20454.1
contig_23	11265	11879	-	PKJNCM_03505	22.2	5.7		
contig_23	12457	12939	-	PKJNCM_03510	18.3	9.9		
contig_23	12942	13883	-	PKJNCM_03515	34.7	6.7		
contig_23	14734	16089	-	PKJNCM_03525	48.6	5.8	PF00772.24|DnaB, PF03796.18|DnaB_C	PFAM:PF00772.24, PFAM:PF03796.18
contig_23	16086	16820	-	PKJNCM_03530	26.1	10.0		
contig_23	16822	17082	-	PKJNCM_03535	9.6	9.5		
contig_23	17082	17369	-	PKJNCM_03540	10.3	10.1		
contig_23	17366	17743	-	PKJNCM_03545	13.9	9.5		
contig_23	17740	18378	-	PKJNCM_03550	24.1	10.0		
contig_23	18378	18890	-	PKJNCM_03555	19.6	11.0	PF13392.9|HNH_3	PFAM:PF13392.9
contig_23	18890	19420	-	PKJNCM_03560	19.6	7.7		
contig_23	19426	19818	-	PKJNCM_03565	14.2	6.2		
contig_23	19859	20302	-	PKJNCM_03570	16.0	11.5		
contig_24	7091	7768	-	PKJNCM_03605	24.6	7.1	PF08241.15|Methyltransf_11, PF13489.9|Methyltransf_23	PFAM:PF08241.15, PFAM:PF13489.9
contig_24	7878	9377	-	PKJNCM_03610	53.6	9.7		
contig_25	137	517	-	PKJNCM_03630	13.9	6.1		
contig_25	1145	2077	+	PKJNCM_03640	33.1	8.8		
contig_25	16644	16799	+	PKJNCM_03690	5.5	6.2		
contig_25	16792	17349	-	PKJNCM_03695	18.8	4.5		
contig_25	17360	17497	-	PKJNCM_03700	5.0	5.6		
contig_25	17555	17803	-	PKJNCM_03705	9.8	10.0		
contig_25	18822	19319	+	PKJNCM_03715	17.3	9.5		
contig_26	4382	4837	-	PKJNCM_03745	15.9	7.7		
contig_26	7453	8298	+	PKJNCM_03755	29.2	9.9		
contig_26	8622	8951	+	PKJNCM_03765	11.9	4.8	PF05016.18|ParE_toxin	PFAM:PF05016.18
contig_26	8948	9604	+	PKJNCM_03770	22.5	9.9		
contig_26	13003	13266	-	PKJNCM_03790	8.8	10.3		
contig_26	15105	15329	-	PKJNCM_03800	8.3	5.1		
contig_26	17397	17822	+	PKJNCM_03815	14.8	6.6		
contig_26	17829	18056	+	PKJNCM_03820	7.7	10.0		
contig_27	12252	12920	-	PKJNCM_03890	24.2	5.7	PF00027.32|cNMP_binding, PF00325.23|Crp, PF13545.9|HTH_Crp_2	PFAM:PF00027.32, PFAM:PF00325.23, PFAM:PF13545.9
contig_27	15701	15946	-	PKJNCM_03910	8.4	9.4		
contig_28	56	343	-	PKJNCM_03930	10.5	5.1		
contig_28	1573	1887	+	PKJNCM_03940	10.9	5.2		
contig_28	1985	2467	-	PKJNCM_03945	17.3	11.8		
contig_28	2512	2931	+	PKJNCM_03950	14.4	4.9		
contig_28	10299	11525	-	PKJNCM_03985	44.6	5.3	PF13609.9|Porin_4	PFAM:PF13609.9
contig_28	15643	17502	-	PKJNCM_04005	70.4	5.2		
contig_29	1789	2166	-	PKJNCM_04025	14.3	10.6		
contig_29	15423	16406	-	PKJNCM_04155	33.6	4.6	PF10988.11|DUF2807, PF10988.11|DUF2807	PFAM:PF10988.11, PFAM:PF10988.11
contig_30	13969	14199	-	PKJNCM_04220	8.1	5.0		
contig_30	14238	14627	-	PKJNCM_04225	13.3	8.6		
contig_30	14624	14836	-	PKJNCM_04230	7.6	6.1		
contig_31	34	720	+	PKJNCM_04240	27.5	12.0		
contig_31	3702	4190	-	PKJNCM_04270	17.5	5.7		
contig_31	4175	4888	-	PKJNCM_04275	25.3	7.9		
contig_31	4888	5361	-	PKJNCM_04280	17.1	7.9		
contig_31	5361	6572	-	PKJNCM_04285	42.1	8.0	PF12693.10|GspL_C	PFAM:PF12693.10
contig_31	6569	7570	-	PKJNCM_04290	35.8	5.4		
contig_31	7567	8166	-	PKJNCM_04295	21.5	5.4	PF07963.15|N_methyl	PFAM:PF07963.15
contig_31	8163	8549	-	PKJNCM_04300	13.1	5.9	PF02501.20|T2SSI, PF07963.15|N_methyl	PFAM:PF02501.20, PFAM:PF07963.15
contig_31	8530	9021	-	PKJNCM_04305	17.1	5.5	PF12019.11|GspH	PFAM:PF12019.11
contig_31	9460	10683	-	PKJNCM_04315	43.5	9.5	PF00482.26|T2SSF, PF00482.26|T2SSF	PFAM:PF00482.26, PFAM:PF00482.26
contig_31	12207	14210	-	PKJNCM_04325	70.9	5.2	PF03958.20|Secretin_N, PF03958.20|Secretin_N	PFAM:PF03958.20, PFAM:PF03958.20
contig_31	14207	14980	-	PKJNCM_04330	25.7	4.4		
contig_31	15254	17851	-	PKJNCM_04335	93.9	4.4	PF07715.18|Plug	PFAM:PF07715.18
contig_32	542	1048	+	PKJNCM_04340	18.4	4.3	PF10722.12|YbjN	PFAM:PF10722.12
contig_32	1957	2559	+	PKJNCM_04350	22.0	5.8		
contig_32	2708	2920	+	PKJNCM_04355	7.5	5.5		
contig_32	7955	8656	-	PKJNCM_04385	25.7	6.7	PF00072.27|Response_reg, PF00486.31|Trans_reg_C	PFAM:PF00072.27, PFAM:PF00486.31
contig_32	9847	10497	+	PKJNCM_04395	21.9	5.2		
contig_32	10510	10602	+	PKJNCM_04400	3.2	5.8		SO:0001217, UniRef:UniRef50_A0A6I6MI82, UniRef:UniRef90_A0A6I6MI82
contig_32	10686	12059	-	PKJNCM_04405	49.4	6.1		
contig_32	14864	15550	-	PKJNCM_04430	25.5	7.8		
contig_32	15547	16218	-	PKJNCM_04435	24.6	9.3		
contig_33	120	647	+	PKJNCM_04440	18.8	4.5		
contig_33	644	1213	+	PKJNCM_04445	20.3	5.0		
contig_33	1470	1745	-	PKJNCM_04450	9.5	10.6		
