#Annotated with Bakta v1.5.0, https://github.com/oschwengers/bakta
#Database v4.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	173239	174012	+	CPGPDG_00880	29.3	6.7	PF08713.14|DNA_alkylation	PFAM:PF08713.14
contig_1	174043	176004	-	CPGPDG_00885	71.8	6.0	PF00092.31|VWA, PF13519.9|VWA_2, PF13768.9|VWA_3	PFAM:PF00092.31, PFAM:PF13519.9, PFAM:PF13768.9
contig_1	176159	176311	+	CPGPDG_00890	5.6	10.3		
contig_1	177419	178189	+	CPGPDG_00900	28.9	9.3		
contig_1	178317	178742	+	CPGPDG_00905	15.8	5.9		
contig_1	178895	179155	+	CPGPDG_00910	9.7	9.7		
contig_1	181343	182176	-	CPGPDG_00925	29.9	9.0		
contig_1	182694	183401	+	CPGPDG_00935	26.0	5.4	PF08713.14|DNA_alkylation	PFAM:PF08713.14
contig_1	184974	186986	+	CPGPDG_00950	73.5	5.8		
contig_1	187450	187725	+	CPGPDG_00955	10.3	4.5		
contig_1	188375	189574	+	CPGPDG_00965	44.5	5.4		
contig_1	190021	190557	-	CPGPDG_00975	18.6	6.8		
contig_1	190560	192785	-	CPGPDG_00980	81.5	4.9		
contig_1	195140	195763	-	CPGPDG_01005	21.7	4.6	PF07589.14|PEP-CTERM	PFAM:PF07589.14
contig_1	196113	196736	-	CPGPDG_01010	21.5	4.7	PF07589.14|PEP-CTERM	PFAM:PF07589.14
contig_1	196953	197837	-	CPGPDG_01015	33.1	5.0	PF13432.9|TPR_16	PFAM:PF13432.9
contig_1	201319	202821	+	CPGPDG_01035	54.1	5.1	PF00289.25|Biotin_carb_N, PF02785.22|Biotin_carb_C, PF02786.20|CPSase_L_D2	PFAM:PF00289.25, PFAM:PF02785.22, PFAM:PF02786.20
contig_1	202861	204720	+	CPGPDG_01040	69.5	5.6	PF07944.15|Glyco_hydro_127	PFAM:PF07944.15
contig_1	204809	204916	-	CPGPDG_01045	3.7	4.8		
contig_1	205070	207847	+	CPGPDG_01050	101.5	4.8		
contig_1	209461	210327	-	CPGPDG_01060	32.6	4.8	PF07721.17|TPR_4	PFAM:PF07721.17
contig_1	213803	215548	+	CPGPDG_01080	65.6	4.8		
contig_1	215944	218748	+	CPGPDG_01090	104.8	5.2		
contig_1	218745	218975	-	CPGPDG_01095	8.0	4.5	PF00403.29|HMA	PFAM:PF00403.29
contig_1	219093	219623	+	CPGPDG_01100	20.4	5.5		
contig_1	220214	220900	+	CPGPDG_01110	25.7	5.2		
contig_1	224094	224486	+	CPGPDG_01130	14.1	4.7		
contig_1	224465	224959	+	CPGPDG_01135	17.9	4.3		
contig_1	225116	229561	+	CPGPDG_01140	152.3	4.6		
contig_1	229658	229825	+	CPGPDG_01145	6.2	5.2		
contig_1	229830	231278	+	CPGPDG_01150	53.2	6.7	PF01593.27|Amino_oxidase, PF13450.9|NAD_binding_8	PFAM:PF01593.27, PFAM:PF13450.9
contig_1	231288	231845	+	CPGPDG_01155	20.2	5.4	PF00160.24|Pro_isomerase	PFAM:PF00160.24
contig_1	231847	232452	-	CPGPDG_01160	22.4	5.2	PF00300.25|His_Phos_1	PFAM:PF00300.25
contig_1	232473	233213	-	CPGPDG_01165	26.8	4.5		
contig_1	233220	233969	-	CPGPDG_01170	27.4	4.7	PF00254.31|FKBP_C, PF00254.31|FKBP_C	PFAM:PF00254.31, PFAM:PF00254.31
contig_1	235580	236509	-	CPGPDG_01190	35.2	5.6	PF01715.20|IPPT, PF01745.19|IPT	PFAM:PF01715.20, PFAM:PF01745.19
contig_1	238672	239193	+	CPGPDG_01210	18.7	5.0		
contig_1	239971	240423	+	CPGPDG_01220	16.3	5.0		
contig_1	240498	241493	+	CPGPDG_01225	37.9	9.9	PF03888.17|MucB_RseB	PFAM:PF03888.17
contig_1	241514	243730	+	CPGPDG_01230	80.9	6.6	PF00905.25|Transpeptidase	PFAM:PF00905.25
contig_1	243681	245645	+	CPGPDG_01235	72.0	6.0	PF00905.25|Transpeptidase, PF03717.18|PBP_dimer	PFAM:PF00905.25, PFAM:PF03717.18
contig_1	245498	247630	-	CPGPDG_01240	75.0	6.3		
contig_1	249383	249520	+	CPGPDG_01255	5.3	9.6		
contig_1	249514	251064	+	CPGPDG_01260	54.4	10.5	PF01476.23|LysM, PF01476.23|LysM, PF06347.16|SH3_4, PF08239.14|SH3_3	PFAM:PF01476.23, PFAM:PF01476.23, PFAM:PF06347.16, PFAM:PF08239.14
contig_1	251250	252350	-	CPGPDG_01270	39.6	4.9		
contig_1	252444	252650	-	CPGPDG_01275	7.5	5.0		
contig_1	252787	253833	+	CPGPDG_01280	38.5	5.8		
contig_1	253980	255419	-	CPGPDG_01285	51.6	6.2		
contig_1	257030	258253	+	CPGPDG_01300	44.1	5.1	PF08245.15|Mur_ligase_M	PFAM:PF08245.15
contig_1	258274	258525	-	CPGPDG_01305	9.1	9.5		
contig_1	262123	262743	+	CPGPDG_01315	22.7	9.8		
contig_1	264037	265005	+	CPGPDG_01325	36.7	5.1		
contig_1	265161	265706	+	CPGPDG_01330	19.9	8.6		
contig_1	268077	268652	+	CPGPDG_01345	20.6	4.7		
contig_1	268711	269913	-	CPGPDG_01350	45.5	9.1		
contig_1	271494	272474	-	CPGPDG_01360	35.7	5.1		
contig_1	274154	275098	-	CPGPDG_01370	34.4	6.7	PF01022.23|HTH_5, PF02310.22|B12-binding, PF02607.20|B12-binding_2, PF12840.10|HTH_20	PFAM:PF01022.23, PFAM:PF02310.22, PFAM:PF02607.20, PFAM:PF12840.10
contig_1	276382	277356	+	CPGPDG_01380	36.3	5.1		
contig_1	277349	279100	+	CPGPDG_01385	64.8	5.9		
contig_1	279064	279969	+	CPGPDG_01390	34.6	9.7	PF02899.20|Phage_int_SAM_1	PFAM:PF02899.20
contig_1	282319	282885	-	CPGPDG_01400	20.9	6.1		
contig_1	283837	284763	+	CPGPDG_01410	33.5	4.8		
contig_1	284771	285238	-	CPGPDG_01415	17.5	5.5		
contig_1	285289	286170	-	CPGPDG_01420	32.4	5.4		
contig_1	286211	286489	+	CPGPDG_01425	10.7	6.7		
contig_1	286561	287508	-	CPGPDG_01430	34.6	8.8	PF07963.15|N_methyl	PFAM:PF07963.15
contig_1	287621	288010	-	CPGPDG_01435	14.6	4.6		
contig_1	291948	293258	-	CPGPDG_01455	46.6	4.7	PF02421.21|FeoB_N	PFAM:PF02421.21
contig_1	294099	294821	+	CPGPDG_01465	25.0	4.5		
contig_1	294952	295815	+	CPGPDG_01470	30.0	4.9		
contig_1	295903	296412	+	CPGPDG_01475	18.0	4.2		
contig_1	296496	297056	+	CPGPDG_01480	20.1	4.1		
contig_1	297234	297764	+	CPGPDG_01485	19.0	4.3		
contig_1	297761	298303	+	CPGPDG_01490	20.2	4.2		
contig_1	302274	303233	-	CPGPDG_01505	35.4	7.9	PF00990.24|GGDEF	PFAM:PF00990.24
contig_1	307046	308911	+	CPGPDG_01525	67.3	8.4		
contig_1	308995	309534	+	CPGPDG_01530	19.7	5.0		
contig_1	309544	309813	-	CPGPDG_01535	9.9	10.2		
contig_1	309867	310577	+	CPGPDG_01540	26.9	7.0		
contig_1	310664	310951	+	CPGPDG_01545	10.7	5.6		
contig_1	311036	311662	-	CPGPDG_01550	22.0	4.8	PF07589.14|PEP-CTERM	PFAM:PF07589.14
contig_1	313489	314385	+	CPGPDG_01565	33.0	4.9	PF00248.24|Aldo_ket_red	PFAM:PF00248.24
contig_1	314777	315046	+	CPGPDG_01575	10.2	5.5		
contig_1	315058	315492	-	CPGPDG_01580	15.8	5.8		
contig_1	315533	316015	-	CPGPDG_01585	17.4	4.6		
contig_1	316291	317760	-	CPGPDG_01590	54.6	5.1		
contig_1	317843	318352	+	CPGPDG_01595	18.8	8.8		
contig_1	318358	318648	+	CPGPDG_01600	11.0	10.0		
contig_1	320657	321205	-	CPGPDG_01615	19.7	4.6		
contig_1	321221	322558	-	CPGPDG_01620	49.4	4.9	PF00512.28|HisKA, PF02518.29|HATPase_c	PFAM:PF00512.28, PFAM:PF02518.29
contig_1	323506	323985	+	CPGPDG_01635	18.5	9.2		
contig_1	324124	326052	+	CPGPDG_01640	69.6	4.8		
contig_1	326132	326776	-	CPGPDG_01645	23.3	9.5		
contig_1	326845	327945	-	CPGPDG_01650	39.7	5.0	PF00712.22|DNA_pol3_beta, PF02767.19|DNA_pol3_beta_2, PF02768.18|DNA_pol3_beta_3	PFAM:PF00712.22, PFAM:PF02767.19, PFAM:PF02768.18
contig_1	327967	328254	-	CPGPDG_01655	10.4	4.6		
contig_1	328924	330477	+	CPGPDG_01665	58.4	4.7	PF00149.31|Metallophos	PFAM:PF00149.31
contig_1	330492	331274	-	CPGPDG_01670	30.0	6.4		
contig_1	331723	332586	-	CPGPDG_01680	31.0	4.5		
contig_1	332781	333122	+	CPGPDG_01685	13.0	9.4		
contig_1	333147	333560	-	CPGPDG_01690	15.4	4.8		
contig_1	333642	334958	+	CPGPDG_01695	47.2	9.4		
contig_1	335118	335495	-	CPGPDG_01705	13.9	10.0		
contig_1	335606	336355	-	CPGPDG_01710	27.9	5.3		
contig_1	340832	341356	+	CPGPDG_01740	18.8	4.1		
contig_1	341363	342469	+	CPGPDG_01745	39.9	6.0	PF00226.34|DnaJ, PF00684.22|DnaJ_CXXCXGXG, PF01556.21|DnaJ_C	PFAM:PF00226.34, PFAM:PF00684.22, PFAM:PF01556.21
contig_1	342481	343299	+	CPGPDG_01750	30.0	4.3	PF05175.17|MTS, PF08241.15|Methyltransf_11, PF13649.9|Methyltransf_25	PFAM:PF05175.17, PFAM:PF08241.15, PFAM:PF13649.9
contig_1	343272	343985	+	CPGPDG_01755	26.4	5.6	PF04452.17|Methyltrans_RNA	PFAM:PF04452.17
contig_1	345380	346288	+	CPGPDG_01770	31.9	4.4		
contig_1	351643	352701	+	CPGPDG_01795	39.7	5.0		
contig_1	352698	353276	+	CPGPDG_01800	21.0	5.3		
contig_1	355681	356466	+	CPGPDG_01815	27.0	4.5	PF00290.23|Trp_syntA	PFAM:PF00290.23
contig_1	356470	357015	+	CPGPDG_01820	19.6	4.8		
contig_1	357049	357510	+	CPGPDG_01825	16.9	6.1		
contig_1	357541	357762	-	CPGPDG_01830	8.2	10.0		
contig_1	360222	362249	-	CPGPDG_01850	71.7	5.0	PF00085.23|Thioredoxin, PF11412.11|DsbC, PF13899.9|Thioredoxin_7	PFAM:PF00085.23, PFAM:PF11412.11, PFAM:PF13899.9
contig_1	363930	364475	+	CPGPDG_01865	20.3	5.3	PF01923.21|Cob_adeno_trans	PFAM:PF01923.21
contig_1	364479	365222	+	CPGPDG_01870	27.8	5.3		
contig_1	365279	366025	+	CPGPDG_01875	27.8	5.2		
contig_1	366211	366876	-	CPGPDG_01885	23.0	8.0	PF01464.23|SLT	PFAM:PF01464.23
contig_1	366873	367289	-	CPGPDG_01890	16.5	5.1	PF02050.19|FliJ	PFAM:PF02050.19
contig_1	368622	369278	-	CPGPDG_01900	24.0	4.5		
contig_1	370302	371984	-	CPGPDG_01910	59.2	4.9		
contig_1	374494	375939	+	CPGPDG_01935	51.5	5.1	PF00883.24|Peptidase_M17, PF02789.20|Peptidase_M17_N	PFAM:PF00883.24, PFAM:PF02789.20
contig_1	375950	377032	-	CPGPDG_01940	40.3	6.2		
contig_1	377029	379128	-	CPGPDG_01945	77.6	5.5	PF11992.11|TgpA_N	PFAM:PF11992.11
contig_1	381423	382397	+	CPGPDG_01960	33.4	4.7		
contig_1	382394	382576	+	CPGPDG_01965	6.7	5.0		
contig_1	383895	384167	+	CPGPDG_01975	10.2	7.9	PF00708.21|Acylphosphatase	PFAM:PF00708.21
contig_1	387804	389627	-	CPGPDG_01985	65.1	6.7	PF00082.25|Peptidase_S8	PFAM:PF00082.25
contig_1	389733	391496	-	CPGPDG_01990	62.3	6.5	PF00082.25|Peptidase_S8	PFAM:PF00082.25
contig_1	391691	394168	-	CPGPDG_01995	89.4	5.6	PF00082.25|Peptidase_S8, PF13517.9|FG-GAP_3	PFAM:PF00082.25, PFAM:PF13517.9
contig_1	395701	396192	-	CPGPDG_02005	18.4	4.6		
contig_1	396366	396653	+	CPGPDG_02010	10.4	5.7		
contig_1	396654	397838	-	CPGPDG_02015	42.3	4.7		
contig_1	400093	401148	+	CPGPDG_02025	35.0	4.5		
contig_1	401212	401571	-	CPGPDG_02030	13.8	6.0	PF02962.18|CHMI	PFAM:PF02962.18
contig_1	401630	402784	-	CPGPDG_02035	41.7	5.3		
contig_1	402856	403332	+	CPGPDG_02040	18.0	5.6		
contig_1	403344	403775	-	CPGPDG_02045	16.3	5.1		
contig_1	404014	404358	-	CPGPDG_02055	12.2	9.2		
contig_1	404365	406938	-	CPGPDG_02060	94.5	5.0		
contig_1	406977	408869	-	CPGPDG_02065	70.3	5.3	PF00005.30|ABC_tran, PF00005.30|ABC_tran, PF12848.10|ABC_tran_Xtn	PFAM:PF00005.30, PFAM:PF00005.30, PFAM:PF12848.10
contig_1	415118	416062	-	CPGPDG_02090	34.8	5.8		
contig_1	416074	416646	+	CPGPDG_02095	21.8	5.3		
contig_1	417633	418070	-	CPGPDG_02105	15.1	9.3		
contig_1	418104	418829	+	CPGPDG_02110	26.9	8.7	PF07963.15|N_methyl	PFAM:PF07963.15
contig_1	418837	419547	+	CPGPDG_02115	25.1	4.5	PF07589.14|PEP-CTERM	PFAM:PF07589.14
contig_1	419632	420636	-	CPGPDG_02120	38.1	5.2		
contig_1	423741	424292	+	CPGPDG_02140	19.9	5.3		
contig_1	424237	424548	+	CPGPDG_02145	11.6	4.8		
contig_1	424548	425528	+	CPGPDG_02150	35.7	4.9	PF20539.1|DUF6754	PFAM:PF20539.1
contig_1	425525	426442	+	CPGPDG_02155	34.2	5.4		
contig_1	426439	427404	+	CPGPDG_02160	35.4	5.3		
contig_1	427401	428153	+	CPGPDG_02165	29.1	9.3		
contig_1	428320	428874	+	CPGPDG_02170	20.1	5.3		
contig_1	430476	431717	+	CPGPDG_02180	45.9	5.8	PF12833.10|HTH_18	PFAM:PF12833.10
contig_1	432331	432747	-	CPGPDG_02190	15.2	5.6		
contig_1	435084	436961	+	CPGPDG_02200	71.2	5.2	PF00515.31|TPR_1, PF00515.31|TPR_1, PF07719.20|TPR_2, PF07719.20|TPR_2, PF07719.20|TPR_2, PF07721.17|TPR_4, PF12895.10|ANAPC3, PF13174.9|TPR_6, PF13174.9|TPR_6, PF13176.9|TPR_7, PF13176.9|TPR_7, PF13176.9|TPR_7, PF13181.9|TPR_8, PF13181.9|TPR_8, PF13181.9|TPR_8, PF13181.9|TPR_8, PF13181.9|TPR_8, PF13181.9|TPR_8, PF13181.9|TPR_8, PF13374.9|TPR_10, PF13374.9|TPR_10, PF13414.9|TPR_11, PF13414.9|TPR_11, PF13424.9|TPR_12, PF13429.9|TPR_15, PF13431.9|TPR_17, PF13431.9|TPR_17, PF13432.9|TPR_16, PF13432.9|TPR_16, PF13432.9|TPR_16, PF13432.9|TPR_16, PF13432.9|TPR_16, PF13432.9|TPR_16, PF13432.9|TPR_16, PF13432.9|TPR_16, PF13432.9|TPR_16, PF14559.9|TPR_19, PF14559.9|TPR_19, PF14559.9|TPR_19, PF14559.9|TPR_19, PF14559.9|TPR_19, PF14559.9|TPR_19	PFAM:PF00515.31, PFAM:PF00515.31, PFAM:PF07719.20, PFAM:PF07719.20, PFAM:PF07719.20, PFAM:PF07721.17, PFAM:PF12895.10, PFAM:PF13174.9, PFAM:PF13174.9, PFAM:PF13176.9, PFAM:PF13176.9, PFAM:PF13176.9, PFAM:PF13181.9, PFAM:PF13181.9, PFAM:PF13181.9, PFAM:PF13181.9, PFAM:PF13181.9, PFAM:PF13181.9, PFAM:PF13181.9, PFAM:PF13374.9, PFAM:PF13374.9, PFAM:PF13414.9, PFAM:PF13414.9, PFAM:PF13424.9, PFAM:PF13429.9, PFAM:PF13431.9, PFAM:PF13431.9, PFAM:PF13432.9, PFAM:PF13432.9, PFAM:PF13432.9, PFAM:PF13432.9, PFAM:PF13432.9, PFAM:PF13432.9, PFAM:PF13432.9, PFAM:PF13432.9, PFAM:PF13432.9, PFAM:PF14559.9, PFAM:PF14559.9, PFAM:PF14559.9, PFAM:PF14559.9, PFAM:PF14559.9, PFAM:PF14559.9
