#Annotated with Bakta (v1.5.0): https://github.com/oschwengers/bakta
#Database (v4.0): https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	127627	129885	+	LIFCFI_00670		Peptidase-M28 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B1AFT1
contig_1	cds	129869	131062	-	LIFCFI_00675		hypothetical protein	
contig_1	cds	131062	131940	-	LIFCFI_00680		Peptidyl-prolyl cis-trans isomerase	SO:0001217, UniRef:UniRef50_A0A7C4ZNJ3
contig_1	cds	131898	134156	-	LIFCFI_00685		hypothetical protein	
contig_1	cds	134290	135204	+	LIFCFI_00690		Alpha/beta fold hydrolase	SO:0001217, UniRef:UniRef50_P22643, UniRef:UniRef90_A0A7V3H8P6
contig_1	cds	135317	136057	+	LIFCFI_00695		Bac-transf domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7C4VMJ4
contig_1	cds	136026	137222	+	LIFCFI_00700		Glycosyltransferase	SO:0001217, UniRef:UniRef50_A0A7V3H886
contig_1	cds	137152	138366	-	LIFCFI_00705		Glycosyltransferase	SO:0001217, UniRef:UniRef50_A0A7C4VC76
contig_1	cds	138529	139581	-	LIFCFI_00710		Glycosyltransferase family 2 protein	SO:0001217, UniRef:UniRef50_A0A7C4VJ68
contig_1	cds	139571	140872	-	LIFCFI_00715		UDP-N-acetylglucosamine 1-carboxyvinyltransferase	SO:0001217, UniRef:UniRef50_K9SGU4
contig_1	cds	140865	141881	-	LIFCFI_00720		UDP-N-acetylenolpyruvoylglucosamine reductase	SO:0001217, UniRef:UniRef50_A0A7V3H8N1
contig_1	cds	141878	143251	-	LIFCFI_00725		O-antigen ligase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A4Q5Y0A7
contig_1	cds	143261	145402	-	LIFCFI_00730		hypothetical protein	PFAM:PF01656.26, PFAM:PF13614.9
contig_1	cds	145572	146150	-	LIFCFI_00735		Polysialic acid transport protein KpsD	SO:0001217, UniRef:UniRef50_A0A6I6MP88
contig_1	cds	146322	148316	+	LIFCFI_00740		Putative TonB-dependent receptor	SO:0001217, UniRef:UniRef50_A0A7C8LQ76
contig_1	cds	148436	150043	+	LIFCFI_00745		GGDEF domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7V3H8H2
contig_1	cds	150040	150750	+	LIFCFI_00750		LysM domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2W4XEI1
contig_1	cds	150824	152533	+	LIFCFI_00755		Non-specific serine/threonine protein kinase	SO:0001217, UniRef:UniRef50_A0A0Q4HZV3
contig_1	cds	152521	153582	+	LIFCFI_00760		Type VI secretion system-associated FHA domain protein TagH	SO:0001217, UniRef:UniRef50_A0A2W4ZL02
contig_1	cds	153582	154352	+	LIFCFI_00765		Serine/threonine protein phosphatase	SO:0001217, UniRef:UniRef50_A0A2W4XMG5
contig_1	cds	154389	154664	+	LIFCFI_00770		hypothetical protein	
contig_1	cds	154753	157839	-	LIFCFI_00775		Acriflavin resistance protein	SO:0001217, UniRef:UniRef50_A0A7C8HR84
contig_1	cds	157846	159174	-	LIFCFI_00780		HlyD-D23 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B1AGG3
contig_1	cds	159171	159665	-	LIFCFI_00785		HTH tetR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B1AGE7
contig_1	cds	159927	161384	+	LIFCFI_00790		Antibiotic efflux pump outer membrane protein ArpC	SO:0001217, UniRef:UniRef50_A0A6I6MK42
contig_1	cds	161466	162518	+	LIFCFI_00795		Ferredoxin--NADP reductase	SO:0001217, UniRef:UniRef50_Q6N2U4, UniRef:UniRef90_A0A7C4ZBC2
contig_1	cds	162584	163315	-	LIFCFI_00800		hypothetical protein	
contig_1	cds	163628	164626	+	LIFCFI_00805		cysteine synthase A	SO:0001217, UniRef:UniRef50_A0A0H5BIK0, UniRef:UniRef90_A0A7C4ZJ94
contig_1	cds	164734	165222	+	LIFCFI_00810		hypothetical protein	
contig_1	cds	165117	166904	-	LIFCFI_00815		Guanylate cyclase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0Q8UEJ3
contig_1	cds	167059	168738	+	LIFCFI_00820		Bacterial leucyl aminopeptidase	SO:0001217, UniRef:UniRef50_A0A6I6MJG5
contig_1	cds	168830	169441	+	LIFCFI_00825		putative glutathione S-transferase	SO:0001217, UniRef:UniRef50_Q6N1U0
contig_1	cds	169517	170374	+	LIFCFI_00830		hypothetical protein	
contig_1	cds	170441	174880	+	LIFCFI_00835		Regulatory protein FlaEY	SO:0001217, UniRef:UniRef50_A0A1V1PT77
contig_1	tRNA	174944	175018	+	LIFCFI_00840	Thr_trna	tRNA-Thr	SO:0000270
contig_1	cds	175031	176122	-	LIFCFI_00845		Peptidase-M48 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2W4Z4Z7
contig_1	cds	176122	177240	-	LIFCFI_00850		Thymidylate kinase	SO:0001217, UniRef:UniRef50_A0A1V1PTA2
contig_1	cds	177510	178790	+	LIFCFI_00855	murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	SO:0001217, UniRef:UniRef50_Q8UHW9, UniRef:UniRef90_A0A7C4VSB1
contig_1	cds	178787	179224	+	LIFCFI_00860		DUF2948 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2Z3HWA7
contig_1	cds	179226	179702	+	LIFCFI_00865		UPF0262 protein Atu0536	SO:0001217, UniRef:UniRef50_Q8UHX2
contig_1	cds	179709	180158	+	LIFCFI_00870		Protein-tyrosine-phosphatase	SO:0001217, UniRef:UniRef50_A0A6I6MNC1
contig_1	cds	180206	180424	+	LIFCFI_00875	infA	translation initiation factor IF-1	SO:0001217, UniRef:UniRef50_P0A3K4, UniRef:UniRef90_A0A1B1AMA9
contig_1	cds	180424	181296	+	LIFCFI_00880		L-2,3-butanediol dehydrogenase	SO:0001217, UniRef:UniRef50_A0A6I6MNA2
contig_1	cds	181293	181844	+	LIFCFI_00885		dTTP/UTP pyrophosphatase	SO:0001217, UniRef:UniRef50_F7NHN6
contig_1	cds	181841	182935	+	LIFCFI_00890		S1 motif domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B1AMA8
contig_1	cds	182932	183108	+	LIFCFI_00895		DNA gyrase inhibitor YacG	SO:0001217, UniRef:UniRef50_Q9A5V7
contig_1	cds	183105	183524	-	LIFCFI_00900		Bll7046 protein	SO:0001217, UniRef:UniRef50_A0A1V1PSQ3
contig_1	cds	183575	184357	-	LIFCFI_00905		Exodeoxyribonuclease III	SO:0001217, UniRef:UniRef50_A0A4R2PW94
contig_1	cds	184393	184542	-	LIFCFI_00910		hypothetical protein	
contig_1	cds	184590	184925	+	LIFCFI_00915		hypothetical protein	
contig_1	cds	184926	185375	-	LIFCFI_00920		Peptidoglycan-binding protein LysM	SO:0001217, UniRef:UniRef50_A0A7V3H810
contig_1	cds	185464	186123	-	LIFCFI_00925		hypothetical protein	PFAM:PF00881.27
contig_1	cds	186207	186833	-	LIFCFI_00930		Sel1 repeat protein	SO:0001217, UniRef:UniRef50_A0A6I6MJJ0
contig_1	cds	186838	187164	-	LIFCFI_00935		Iron-sulfur cluster insertion protein ErpA	SO:0001217, UniRef:UniRef50_A0A1B1YPS5
contig_1	cds	187249	188487	+	LIFCFI_00940		deoxyguanosinetriphosphate triphosphohydrolase	EC:3.1.5.1, KEGG:K01129, SO:0001217, UniRef:UniRef50_A8I9M0, UniRef:UniRef90_A0A7C4VJ49
contig_1	cds	188590	189165	+	LIFCFI_00945		SPOR domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1W9IRL3
contig_1	cds	189175	190203	+	LIFCFI_00950		Beta-N-acetylhexosaminidase	SO:0001217, UniRef:UniRef50_A0A7C4VIP9
contig_1	cds	190200	191012	+	LIFCFI_00955		Segregation and condensation protein A	SO:0001217, UniRef:UniRef50_A0A6I6MPP2
contig_1	cds	191009	191734	+	LIFCFI_00960	scpB	SMC-Scp complex subunit ScpB	KEGG:K06024, SO:0001217, UniRef:UniRef50_A0A1V1PT45, UniRef:UniRef90_A0A7C4VSA0
contig_1	cds	191772	191996	+	LIFCFI_00965		Sec-independent protein translocase protein TatA	SO:0001217, UniRef:UniRef50_A0A1V1PSU6
contig_1	cds	192018	192452	+	LIFCFI_00970		Sec-independent protein translocase protein TatB	SO:0001217, UniRef:UniRef50_A0A6I6MPX3
contig_1	cds	192449	193294	+	LIFCFI_00975		Sec-independent protein translocase protein TatC	SO:0001217, UniRef:UniRef50_A0A6I6MNC0
contig_1	cds	193336	194757	+	LIFCFI_00980		Serine--tRNA ligase	SO:0001217, UniRef:UniRef50_Q9A6T4
contig_1	cds	194754	195236	+	LIFCFI_00985		hypothetical protein	
contig_1	cds	195243	195881	-	LIFCFI_00990		Leucyl/phenylalanyl-tRNA--protein transferase	SO:0001217, UniRef:UniRef50_Q8UFR8
contig_1	cds	195927	196439	-	LIFCFI_00995		Protein MgtC	SO:0001217, UniRef:UniRef50_A0A0B4Y424
contig_1	cds	196489	196845	+	LIFCFI_01000		HTH arsR-type domain-containing protein	SO:0001217, UniRef:UniRef50_V4NYG5
contig_1	cds	196915	197424	+	LIFCFI_01005		hypothetical protein	
contig_1	cds	197437	197916	+	LIFCFI_01010		3-dmu-9-3-mt domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2P1V586
contig_1	cds	197919	198335	+	LIFCFI_01015		DUF1801 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B1ANG4
contig_1	cds	198335	199048	+	LIFCFI_01020		DNA alkylation repair enzyme	SO:0001217, UniRef:UniRef50_A0A2W4X8M7
contig_1	cds	199059	199418	+	LIFCFI_01025		hypothetical protein	PFAM:PF00903.28
contig_1	cds	199421	199630	-	LIFCFI_01030		hypothetical protein	
contig_1	cds	199709	200158	-	LIFCFI_01035		hypothetical protein	
contig_1	cds	200159	201508	-	LIFCFI_01040	accC	acetyl-CoA carboxylase biotin carboxylase subunit	SO:0001217, UniRef:UniRef50_O27939, UniRef:UniRef90_A0A6I6MLH7
contig_1	cds	201626	201838	-	LIFCFI_01045		hypothetical protein	PFAM:PF00364.25
