#Annotated with Bakta v1.5.0, https://github.com/oschwengers/bakta
#Database v4.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_9	32120	32887	+	IALFKL_02405	27.7	10.1		
contig_9	32870	34300	-	IALFKL_02410	51.0	10.2		
contig_9	34606	35835	+	IALFKL_02415	43.3	10.2		
contig_9	35923	36267	+	IALFKL_02420	13.2	8.9	PF03567.17|Sulfotransfer_2	PFAM:PF03567.17
contig_9	37067	37216	-	IALFKL_02430	5.5	9.2		
contig_9	47767	48357	+	IALFKL_02480	20.9	5.9	PF04519.16|Bactofilin	PFAM:PF04519.16
contig_9	49424	49714	+	IALFKL_02490	10.7	12.0		
contig_10	16538	16816	+	IALFKL_02580	10.3	4.8		
contig_10	18512	18964	+	IALFKL_02590	15.7	5.3		
contig_10	19049	20737	+	IALFKL_02595	63.2	5.9		
contig_10	24811	24948	+	IALFKL_02620	5.0	4.9		
contig_10	38628	39221	+	IALFKL_02675	21.2	7.9	PF03938.17|OmpH	PFAM:PF03938.17
contig_10	41637	42512	+	IALFKL_02695	30.5	7.8	PF06230.14|LpxI_C, PF17930.4|LpxI_N	PFAM:PF06230.14, PFAM:PF17930.4
contig_11	7902	8723	+	IALFKL_02760	30.0	8.8		
contig_11	19954	20544	+	IALFKL_02830	21.6	5.2	PF07310.16|PAS_5	PFAM:PF07310.16
contig_11	24377	24766	-	IALFKL_02855	12.9	4.1		
contig_11	28836	29483	-	IALFKL_02875	22.6	5.7		
contig_11	40613	42160	-	IALFKL_02915	56.3	9.3	PF02899.20|Phage_int_SAM_1, PF03473.20|MOSC	PFAM:PF02899.20, PFAM:PF03473.20
contig_11	43885	44775	-	IALFKL_02930	32.7	12.0		
contig_12	1671	3080	+	IALFKL_02940	54.1	5.6		
contig_12	5764	7068	+	IALFKL_02955	50.5	9.6	PF13488.9|Gly-zipper_Omp	PFAM:PF13488.9
contig_12	11758	12831	-	IALFKL_02980	39.6	5.9		
contig_12	22910	23740	+	IALFKL_03025	29.7	4.8	PF03544.17|TonB_C	PFAM:PF03544.17
contig_12	24965	25405	+	IALFKL_03035	15.4	8.4		
contig_12	25288	25518	-	IALFKL_03040	8.0	10.9		
contig_12	33476	34645	-	IALFKL_03080	42.3	7.6		
contig_12	39973	40548	+	IALFKL_03105	19.8	8.7		
contig_12	42139	42507	-	IALFKL_03115	14.0	10.1		
contig_13	389	961	-	IALFKL_03130	20.2	7.0		
contig_13	2378	3070	-	IALFKL_03145	25.9	5.2		
contig_13	4876	5418	+	IALFKL_03155	20.0	5.0		
contig_13	9224	9499	-	IALFKL_03180	9.7	4.7		
contig_13	13052	13756	-	IALFKL_03195	24.0	4.3		
contig_13	21152	21535	-	IALFKL_03245	13.6	10.0	PF08666.15|SAF	PFAM:PF08666.15
contig_13	23247	25010	+	IALFKL_03260	64.3	5.1		
contig_13	26285	26656	-	IALFKL_03275	13.7	5.1		
contig_13	31896	32540	+	IALFKL_03305	23.8	9.7	PF00440.26|TetR_N	PFAM:PF00440.26
contig_13	35683	36435	+	IALFKL_03325	26.6	5.3		
contig_13	37978	38187	+	IALFKL_03340	7.4	10.5		
contig_13	43362	43772	-	IALFKL_03360	14.3	8.9		
contig_13	43812	44054	-	IALFKL_03365	8.8	6.0		
contig_14	609	1046	+	IALFKL_03370	16.5	10.1		
contig_14	6606	6800	+	IALFKL_03395	7.2	7.7	PF00072.27|Response_reg	PFAM:PF00072.27
contig_14	16041	16439	-	IALFKL_03425	14.9	6.6		
contig_14	28190	28453	-	IALFKL_03470	9.3	4.5		
contig_14	28450	29778	-	IALFKL_03475	47.0	6.8		
contig_14	29861	31162	-	IALFKL_03480	47.1	7.1	PF01471.21|PG_binding_1, PF13406.9|SLT_2	PFAM:PF01471.21, PFAM:PF13406.9
contig_14	33175	34743	+	IALFKL_03490	56.5	6.0	PF00512.28|HisKA, PF02518.29|HATPase_c, PF03707.19|MHYT, PF03707.19|MHYT, PF03707.19|MHYT	PFAM:PF00512.28, PFAM:PF02518.29, PFAM:PF03707.19, PFAM:PF03707.19, PFAM:PF03707.19
contig_14	43065	43982	+	IALFKL_03535	33.8	6.3	PF08241.15|Methyltransf_11, PF13649.9|Methyltransf_25	PFAM:PF08241.15, PFAM:PF13649.9
contig_15	11755	13314	+	IALFKL_03595	56.3	4.9	PF00512.28|HisKA, PF00989.28|PAS, PF08448.13|PAS_4, PF13188.10|PAS_8, PF13426.10|PAS_9	PFAM:PF00512.28, PFAM:PF00989.28, PFAM:PF08448.13, PFAM:PF13188.10, PFAM:PF13426.10
contig_15	17997	18392	-	IALFKL_03615	13.6	8.3		
contig_15	23603	24121	+	IALFKL_03645	18.9	6.8		
contig_15	25190	25795	-	IALFKL_03655	21.4	11.0		
contig_15	33078	34154	+	IALFKL_03685	39.7	5.8		
contig_15	34157	34396	-	IALFKL_03690	8.8	5.3		
contig_15	34525	35667	+	IALFKL_03695	40.4	5.6		
contig_15	36536	36889	-	IALFKL_03705	12.8	9.9		
contig_15	36886	39396	-	IALFKL_03710	91.1	8.9		
contig_16	108	389	+	IALFKL_03735	10.3	11.1		
contig_16	393	650	-	IALFKL_03740	9.5	11.6		
contig_16	13609	14403	-	IALFKL_03810	29.0	4.9	PF08238.15|Sel1, PF08238.15|Sel1, PF08238.15|Sel1	PFAM:PF08238.15, PFAM:PF08238.15, PFAM:PF08238.15
contig_16	14681	14872	-	IALFKL_03820	7.3	5.1		
contig_16	15165	15401	+	IALFKL_03825	8.5	5.5		
contig_16	16974	17447	+	IALFKL_03845	17.1	7.8		
contig_16	18107	18682	+	IALFKL_03860	20.0	6.8	PF13244.9|MbhD, PF20501.1|MbhE	PFAM:PF13244.9, PFAM:PF20501.1
contig_16	22510	22803	+	IALFKL_03885	10.7	5.3		
contig_16	33986	34660	-	IALFKL_03940	23.2	5.2		
contig_17	3799	4311	+	IALFKL_04000	19.2	5.4	PF07310.16|PAS_5	PFAM:PF07310.16
contig_17	4403	4954	+	IALFKL_04005	21.1	7.8	PF07310.16|PAS_5	PFAM:PF07310.16
contig_17	12143	13315	+	IALFKL_04045	43.1	5.1		
contig_17	14094	15236	-	IALFKL_04055	42.0	6.2		
contig_17	15412	16872	+	IALFKL_04060	51.4	5.4		
contig_17	40020	40223	-	IALFKL_04155	7.9	9.0		
contig_17	40210	40824	-	IALFKL_04160	23.0	4.6		
contig_18	10590	10925	+	IALFKL_04210	12.4	9.2		
contig_18	19461	19568	-	IALFKL_04255	3.9	8.3		
contig_18	23594	24880	-	IALFKL_04280	48.3	8.9		
contig_18	25168	27003	+	IALFKL_04285	67.7	6.6	PF00005.30|ABC_tran	PFAM:PF00005.30
contig_18	28878	29357	-	IALFKL_04295	17.1	9.9	PF07012.15|Curlin_rpt, PF07012.15|Curlin_rpt	PFAM:PF07012.15, PFAM:PF07012.15
contig_18	29643	30146	+	IALFKL_04300	17.5	9.9	PF07012.15|Curlin_rpt, PF07012.15|Curlin_rpt	PFAM:PF07012.15, PFAM:PF07012.15
contig_18	30212	30571	+	IALFKL_04305	12.3	5.0		
contig_18	30721	31416	-	IALFKL_04310	25.1	6.5	PF00196.22|GerE	PFAM:PF00196.22
contig_18	31971	32930	-	IALFKL_04315	33.9	9.2	PF08238.15|Sel1, PF08238.15|Sel1, PF08238.15|Sel1, PF08238.15|Sel1, PF08238.15|Sel1, PF08238.15|Sel1	PFAM:PF08238.15, PFAM:PF08238.15, PFAM:PF08238.15, PFAM:PF08238.15, PFAM:PF08238.15, PFAM:PF08238.15
contig_18	32964	33485	-	IALFKL_04320	18.1	4.4		
contig_18	33615	34706	-	IALFKL_04325	37.4	4.1		
contig_18	34703	35551	-	IALFKL_04330	30.7	5.1		
contig_18	35872	36558	+	IALFKL_04335	24.8	9.3	PF00196.22|GerE	PFAM:PF00196.22
contig_18	36679	37173	+	IALFKL_04340	17.6	9.6		
contig_18	37185	37883	-	IALFKL_04345	25.7	6.0	PF00196.22|GerE, PF08281.15|Sigma70_r4_2	PFAM:PF00196.22, PFAM:PF08281.15
contig_18	37973	38587	-	IALFKL_04350	22.4	6.1	PF00196.22|GerE, PF08281.15|Sigma70_r4_2	PFAM:PF00196.22, PFAM:PF08281.15
contig_19	1707	2195	+	IALFKL_04365	18.0	8.1		
contig_19	4501	5589	+	IALFKL_04385	39.0	8.7	PF00805.25|Pentapeptide, PF00805.25|Pentapeptide, PF00805.25|Pentapeptide, PF00805.25|Pentapeptide, PF00805.25|Pentapeptide, PF00805.25|Pentapeptide, PF00805.25|Pentapeptide, PF13599.9|Pentapeptide_4, PF13599.9|Pentapeptide_4, PF13599.9|Pentapeptide_4	PFAM:PF00805.25, PFAM:PF00805.25, PFAM:PF00805.25, PFAM:PF00805.25, PFAM:PF00805.25, PFAM:PF00805.25, PFAM:PF00805.25, PFAM:PF13599.9, PFAM:PF13599.9, PFAM:PF13599.9
contig_19	8461	9141	+	IALFKL_04405	25.2	9.3		
contig_19	9154	9522	+	IALFKL_04410	12.5	9.4		
contig_19	12385	12735	-	IALFKL_04435	13.0	8.0		
contig_19	12957	13088	-	IALFKL_04440	4.8	5.0		
contig_19	16388	16618	-	IALFKL_04455	8.3	11.3		
contig_19	16918	17481	-	IALFKL_04460	20.2	5.3		
contig_19	25499	26305	-	IALFKL_04505	28.6	5.0		
contig_19	26312	26779	-	IALFKL_04510	16.3	10.0		
contig_19	30862	31032	-	IALFKL_04540	6.0	4.6		
contig_20	5271	6161	-	IALFKL_04600	30.1	5.1	PF03446.18|NAD_binding_2, PF14833.9|NAD_binding_11	PFAM:PF03446.18, PFAM:PF14833.9
contig_20	12219	13064	-	IALFKL_04635	29.8	5.5		
contig_20	13477	13887	-	IALFKL_04645	14.4	4.6		
contig_20	22826	23317	+	IALFKL_04700	18.0	5.0		
contig_20	26590	27528	+	IALFKL_04715	34.1	6.4		
contig_21	36	656	+	IALFKL_04785	23.1	10.6		
contig_21	4027	4299	+	IALFKL_04805	10.0	4.8		
contig_21	4510	5013	+	IALFKL_04810	18.8	4.5	PF10722.12|YbjN	COG:COG5465, COG:R, PFAM:PF10722.12, SO:0001217, UniRef:UniRef50_A7HVE5, UniRef:UniRef90_A7HVE5
contig_21	19330	19953	+	IALFKL_04905	24.0	9.4		
contig_21	19938	20492	-	IALFKL_04910	19.9	5.4		
contig_21	20489	21268	-	IALFKL_04915	28.8	8.9		
contig_21	23716	23979	-	IALFKL_04925	9.4	4.6		
contig_22	47	730	+	IALFKL_04990	26.1	11.3		
contig_22	2917	3804	-	IALFKL_05010	32.0	4.1		
contig_22	10329	10904	+	IALFKL_05045	20.7	6.6	PF07310.16|PAS_5	PFAM:PF07310.16
contig_22	17892	18140	+	IALFKL_05080	9.0	4.4		
contig_22	21006	21713	-	IALFKL_05090	25.6	4.1		
contig_22	24446	25768	-	IALFKL_05110	47.9	9.6		
contig_22	35094	35366	-	IALFKL_05150	10.1	5.9		
contig_23	2016	2393	-	IALFKL_05160	13.2	8.2		
contig_23	2652	3758	+	IALFKL_05165	38.4	6.7	PF03060.18|NMO	PFAM:PF03060.18
contig_23	7533	7925	-	IALFKL_05195	14.9	5.3	PF07310.16|PAS_5	PFAM:PF07310.16
contig_23	11262	12206	+	IALFKL_05210	32.8	9.8		
contig_23	20811	21212	-	IALFKL_05260	14.3	4.4	PF09864.12|MliC	PFAM:PF09864.12
contig_23	28129	28965	-	IALFKL_05290	31.1	7.7		
contig_24	6322	7113	-	IALFKL_05365	28.8	9.0		
contig_24	20581	22437	-	IALFKL_05420	66.3	4.6	PF06980.14|DUF1302	PFAM:PF06980.14
contig_24	24123	24743	+	IALFKL_05430	22.5	4.9	PF01965.27|DJ-1_PfpI	PFAM:PF01965.27
contig_24	24783	25805	+	IALFKL_05435	37.9	6.2		
contig_24	27839	28735	+	IALFKL_05450	33.7	6.4	PF03061.25|4HBT, PF03061.25|4HBT, PF13279.9|4HBT_2, PF13279.9|4HBT_2	PFAM:PF03061.25, PFAM:PF03061.25, PFAM:PF13279.9, PFAM:PF13279.9
contig_24	28768	29688	+	IALFKL_05455	33.7	5.9	PF13279.9|4HBT_2	PFAM:PF13279.9
contig_24	33611	34417	-	IALFKL_05480	28.8	4.8		
contig_25	1731	2321	-	IALFKL_05490	22.1	9.1	PF07310.16|PAS_5	PFAM:PF07310.16
contig_25	6266	7339	+	IALFKL_05515	39.3	5.1		
contig_25	10487	11467	-	IALFKL_05525	34.2	5.6	PF00107.29|ADH_zinc_N, PF08240.15|ADH_N, PF13602.9|ADH_zinc_N_2	PFAM:PF00107.29, PFAM:PF08240.15, PFAM:PF13602.9
contig_25	15266	15976	+	IALFKL_05535	25.6	5.6	PF00226.34|DnaJ	PFAM:PF00226.34
contig_25	20946	21317	+	IALFKL_05570	13.7	5.8		
contig_26	328	498	+	IALFKL_05625	6.2	4.6		
contig_26	3766	4311	+	IALFKL_05640	19.6	5.9		
contig_26	11979	12359	+	IALFKL_05685	14.1	6.8		
contig_26	12980	14347	-	IALFKL_05700	51.3	9.1		
contig_26	14559	14882	+	IALFKL_05705	11.8	9.5		
contig_26	25791	26039	-	IALFKL_05765	8.5	4.4		
contig_26	27376	28026	+	IALFKL_05775	23.4	5.1	PF00753.30|Lactamase_B	PFAM:PF00753.30
contig_27	15	542	-	IALFKL_05805	19.4	4.4		
contig_27	1850	2239	+	IALFKL_05815	14.0	8.0		
contig_27	7265	7534	+	IALFKL_05830	9.5	7.7		
contig_27	7562	7861	+	IALFKL_05835	11.2	8.5		
contig_27	7864	8655	-	IALFKL_05840	28.0	5.6		
contig_27	9396	10259	-	IALFKL_05850	29.3	6.1		
contig_27	16198	18405	+	IALFKL_05890	80.0	5.4		
contig_27	19065	19973	-	IALFKL_05900	32.5	4.7		
contig_27	30729	31178	-	IALFKL_05960	16.3	4.6		
contig_27	32226	32921	-	IALFKL_05970	26.0	5.6		
contig_28	15352	15915	-	IALFKL_06055	20.1	4.7	PF08712.14|Nfu_N	PFAM:PF08712.14
contig_28	19085	20158	-	IALFKL_06075	39.3	6.3		
contig_28	26168	26494	+	IALFKL_06095	11.6	6.1		
contig_29	3426	3650	-	IALFKL_06130	8.1	4.8		
contig_29	10493	11317	+	IALFKL_06170	30.2	4.6		
contig_29	13559	14257	-	IALFKL_06185	25.2	5.1		
contig_29	14254	14511	-	IALFKL_06190	9.2	4.3		
contig_29	26126	26401	+	IALFKL_06250	9.8	6.3		
contig_29	32353	32685	-	IALFKL_06280	11.6	8.8		
contig_30	2142	2372	-	IALFKL_06295	8.6	5.6		
contig_30	10909	11382	-	IALFKL_06330	17.7	9.3		
contig_30	18381	18569	-	IALFKL_06365	6.9	9.2		
contig_30	18639	18863	-	IALFKL_06370	8.1	10.0		
contig_30	22378	22719	+	IALFKL_06390	12.2	5.4		
contig_31	4	1701	+	IALFKL_06440	59.0	5.0		
contig_31	3570	4124	-	IALFKL_06455	20.1	8.9		
contig_31	4146	4571	-	IALFKL_06460	15.2	8.0		
contig_31	5847	6392	+	IALFKL_06470	20.4	5.3	PF07310.16|PAS_5	PFAM:PF07310.16
contig_31	19508	19936	+	IALFKL_06535	15.7	4.8		
contig_31	31554	31859	-	IALFKL_06585	10.9	10.4		
contig_32	49	669	+	IALFKL_06590	22.2	5.0	PF09190.14|DALR_2	PFAM:PF09190.14
contig_32	4623	6353	+	IALFKL_06620	64.0	5.6		
contig_32	6384	7205	-	IALFKL_06625	29.7	5.6		
contig_32	7909	8199	-	IALFKL_06635	10.2	8.9		
contig_32	9004	10524	-	IALFKL_06645	56.3	6.0	PF00515.31|TPR_1, PF00515.31|TPR_1, PF07719.20|TPR_2, PF07719.20|TPR_2, PF13174.9|TPR_6, PF13176.9|TPR_7, PF13181.9|TPR_8, PF13181.9|TPR_8, PF13181.9|TPR_8, PF13374.9|TPR_10, PF13374.9|TPR_10, PF13414.9|TPR_11, PF13424.9|TPR_12, PF13424.9|TPR_12, PF13428.9|TPR_14, PF13432.9|TPR_16, PF13432.9|TPR_16, PF13432.9|TPR_16, PF13759.9|2OG-FeII_Oxy_5, PF14559.9|TPR_19, PF14559.9|TPR_19	PFAM:PF00515.31, PFAM:PF00515.31, PFAM:PF07719.20, PFAM:PF07719.20, PFAM:PF13174.9, PFAM:PF13176.9, PFAM:PF13181.9, PFAM:PF13181.9, PFAM:PF13181.9, PFAM:PF13374.9, PFAM:PF13374.9, PFAM:PF13414.9, PFAM:PF13424.9, PFAM:PF13424.9, PFAM:PF13428.9, PFAM:PF13432.9, PFAM:PF13432.9, PFAM:PF13432.9, PFAM:PF13759.9, PFAM:PF14559.9, PFAM:PF14559.9
contig_32	11943	13682	-	IALFKL_06655	63.9	5.4	PF01979.23|Amidohydro_1, PF07969.14|Amidohydro_3	PFAM:PF01979.23, PFAM:PF07969.14
contig_32	20039	21016	+	IALFKL_06695	34.7	7.0	PF01464.23|SLT	PFAM:PF01464.23
contig_32	24097	25287	+	IALFKL_06715	43.5	5.2		
contig_32	29961	30383	-	IALFKL_06745	15.6	7.0	PF06463.16|Mob_synth_C	PFAM:PF06463.16
contig_33	10574	10933	+	IALFKL_06795	11.9	4.2		
contig_33	11815	12084	-	IALFKL_06805	9.3	4.4		
contig_33	15753	17390	+	IALFKL_06820	57.4	5.3		
contig_33	18573	19229	+	IALFKL_06840	23.8	8.1		
contig_34	32	1114	+	IALFKL_06895	38.5	5.0		
contig_34	27237	27860	-	IALFKL_07015	22.9	11.2		
contig_34	28308	28574	-	IALFKL_07020	9.2	9.2		
contig_35	34	549	+	IALFKL_07025	18.7	9.1		
contig_35	598	909	+	IALFKL_07030	11.5	6.8		
contig_35	949	1266	+	IALFKL_07035	11.4	7.0		
contig_35	12021	12242	+	IALFKL_07085	8.1	5.0		
contig_35	22470	22985	+	IALFKL_07140	18.1	5.7	PF01661.24|Macro	PFAM:PF01661.24
contig_35	25147	25749	+	IALFKL_07155	22.4	9.6		
contig_36	6603	7232	+	IALFKL_07200	23.5	5.0		
contig_36	14195	14794	-	IALFKL_07240	21.5	9.6	PF06347.16|SH3_4, PF06347.16|SH3_4	PFAM:PF06347.16, PFAM:PF06347.16
contig_36	16840	17646	-	IALFKL_07255	29.1	5.8	PF13622.9|4HBT_3	PFAM:PF13622.9
contig_36	26447	26839	+	IALFKL_07310	14.0	4.7		
contig_37	108	959	+	IALFKL_07320	31.6	9.2		
contig_37	7106	10666	+	IALFKL_07355	126.2	4.6		
contig_37	13549	13821	-	IALFKL_07370	9.8	7.7		
contig_37	25979	26143	-	IALFKL_07440	5.7	4.7		
contig_37	26348	26950	-	IALFKL_07445	22.6	10.5		
contig_38	20454	22220	+	IALFKL_07620	59.3	5.2		
contig_39	6966	7295	-	IALFKL_07660	11.8	9.9		
contig_39	8227	8661	-	IALFKL_07670	16.5	6.0		
contig_39	10685	12283	-	IALFKL_07680	57.3	6.7		
contig_39	22233	23285	-	IALFKL_07745	36.9	5.0		
contig_40	588	1370	+	IALFKL_07755	29.2	8.9		
contig_40	1413	1769	+	IALFKL_07760	12.7	7.1		
contig_40	7439	8308	+	IALFKL_07780	32.0	5.6		
contig_40	19107	19421	+	IALFKL_07845	11.8	11.4		
contig_40	23463	24503	-	IALFKL_07865	39.2	11.4		
contig_41	2703	3425	-	IALFKL_07880	26.7	5.3		
contig_41	5421	5621	+	IALFKL_07895	7.5	5.1		
contig_41	6007	6603	+	IALFKL_07905	22.5	6.2		
