#Annotated with Bakta v1.5.0, https://github.com/oschwengers/bakta
#Database v4.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	168621	169166	-	KBIHCA_00835	20.6	12.0		
contig_1	169186	169629	-	KBIHCA_00840	15.0	12.0		
contig_2	2759	3256	+	KBIHCA_00855	18.5	11.2		
contig_2	25771	26316	+	KBIHCA_00960	19.8	4.9		
contig_2	38114	38455	-	KBIHCA_01010	11.7	11.2		SO:0001217, UniRef:UniRef50_A0A418UWT6, UniRef:UniRef90_Q3SQ24
contig_2	41770	42039	+	KBIHCA_01025	9.8	9.2		SO:0001217, UniRef:UniRef50_Q1QJS3, UniRef:UniRef90_Q3SQ21
contig_2	45167	45433	+	KBIHCA_01040	9.7	10.0		
contig_2	46150	46443	+	KBIHCA_01050	10.5	11.2		SO:0001217, UniRef:UniRef50_Q3SQ11, UniRef:UniRef90_Q3SQ11
contig_2	49535	50887	-	KBIHCA_01065	51.1	9.3		SO:0001217, UniRef:UniRef50_A0A1H4XA97, UniRef:UniRef90_Q1QJR4
contig_2	52797	53075	+	KBIHCA_01075	9.8	7.7		
contig_2	60443	61390	-	KBIHCA_01115	34.9	9.2		SO:0001217, UniRef:UniRef50_A3WUC5, UniRef:UniRef90_A0A4Y3WBF4
contig_2	68824	69663	-	KBIHCA_01155	30.9	7.0	PF08241.15|Methyltransf_11, PF13489.9|Methyltransf_23	PFAM:PF08241.15, PFAM:PF13489.9, SO:0001217, UniRef:UniRef50_A0A2P0AWP6, UniRef:UniRef90_A0A4Y3WE71
contig_2	70899	72248	-	KBIHCA_01165	49.1	9.4		SO:0001217, UniRef:UniRef50_UPI001144700C, UniRef:UniRef90_UPI001144700C
contig_2	75319	76323	-	KBIHCA_01185	35.9	10.5		
contig_2	76352	76678	-	KBIHCA_01190	12.5	6.3		
contig_2	82000	82602	-	KBIHCA_01220	22.5	9.4		SO:0001217, UniRef:UniRef50_A3WUG1, UniRef:UniRef90_A3WUG1
contig_2	86962	87228	-	KBIHCA_01245	9.6	8.3		
contig_2	88817	89086	+	KBIHCA_01255	9.7	9.2		
contig_2	89218	89409	+	KBIHCA_01260	7.6	9.5		
contig_2	91058	91534	+	KBIHCA_01275	18.0	9.9		SO:0001217, UniRef:UniRef50_B6JD42, UniRef:UniRef90_Q3SPW9
contig_2	99857	100117	-	KBIHCA_01320	9.3	8.0		SO:0001217, UniRef:UniRef50_A0A4Q4AWZ1, UniRef:UniRef90_A0A4Y3WBJ4
contig_2	105396	105662	+	KBIHCA_01345	9.2	9.9		SO:0001217, UniRef:UniRef50_W3RL91, UniRef:UniRef90_Q3SPV5
contig_2	106070	106456	-	KBIHCA_01360	14.6	9.7		
contig_2	107632	108012	+	KBIHCA_01370	13.4	10.4		
contig_2	108242	108754	+	KBIHCA_01375	18.6	9.2		
contig_2	116558	116689	-	KBIHCA_01400	4.8	8.1		
contig_2	116946	117119	+	KBIHCA_01405	6.4	4.9		
contig_2	117116	117325	+	KBIHCA_01410	7.4	6.2		SO:0001217, UniRef:UniRef50_B8EPQ5, UniRef:UniRef90_UPI001CD0E634
contig_2	119614	119760	-	KBIHCA_01430	5.6	10.8		
contig_2	120489	121019	+	KBIHCA_01440	20.2	11.1		
contig_2	121274	122851	+	KBIHCA_01445	57.4	8.6	PF06742.14|DUF1214, PF06863.15|DUF1254	PFAM:PF06742.14, PFAM:PF06863.15
contig_3	592	1098	-	KBIHCA_01450	19.2	9.2		
contig_3	3264	3392	+	KBIHCA_01460	4.6	4.3		
contig_3	10579	10821	-	KBIHCA_01495	9.2	11.3		
contig_3	24751	25377	-	KBIHCA_01580	23.6	7.7		
contig_3	25954	26205	+	KBIHCA_01590	9.3	5.8		
contig_3	42972	43280	-	KBIHCA_01660	11.7	6.1		SO:0001217, UniRef:UniRef50_A0A4Y3W9P1, UniRef:UniRef90_A0A4Y3W9P1
contig_3	49979	50269	+	KBIHCA_01685	11.0	9.3		SO:0001217, UniRef:UniRef50_Q3SN50, UniRef:UniRef90_Q3SN50
contig_3	50186	50374	-	KBIHCA_01690	6.8	8.4		
contig_3	55640	57370	+	KBIHCA_01710	63.6	8.5		SO:0001217, UniRef:UniRef50_A0A1M6ZZ56, UniRef:UniRef90_Q3SN56
contig_3	65665	67260	-	KBIHCA_01740	56.4	9.1	PF00515.31|TPR_1, PF00656.25|Peptidase_C14, PF07719.20|TPR_2, PF13181.9|TPR_8, PF13432.9|TPR_16, PF13432.9|TPR_16	PFAM:PF00515.31, PFAM:PF00656.25, PFAM:PF07719.20, PFAM:PF13181.9, PFAM:PF13432.9, PFAM:PF13432.9
contig_3	82532	82789	-	KBIHCA_01805	9.2	6.6		SO:0001217, UniRef:UniRef50_Q3SN80, UniRef:UniRef90_Q3SN80
contig_3	86432	86632	+	KBIHCA_01825	7.3	11.2		SO:0001217, UniRef:UniRef50_A0A4Y3WCD7, UniRef:UniRef50_Q1QPD1, UniRef:UniRef90_A0A4Y3WCD7, UniRef:UniRef90_Q3SN81
contig_3	87262	87456	+	KBIHCA_01830	7.0	5.0		RefSeq:WP_141383391.1, SO:0001217, UniParc:UPI00114507EE, UniRef:UniRef100_A0A4Y3WCZ8, UniRef:UniRef50_A0A4Y3WCZ8, UniRef:UniRef90_A0A4Y3WCZ8
contig_3	88615	88761	+	KBIHCA_01840	5.4	9.3		
contig_3	90440	93688	-	KBIHCA_01850	118.5	5.4	PF13181.9|TPR_8	PFAM:PF13181.9
contig_3	94247	94540	-	KBIHCA_01855	10.9	4.7		SO:0001217, UniRef:UniRef50_A3WW30, UniRef:UniRef90_A3WW30
contig_3	104428	105204	-	KBIHCA_01900	28.2	8.3		
contig_3	105201	105491	-	KBIHCA_01905	10.1	4.6		
contig_3	105612	105728	-	KBIHCA_01910	4.0	11.7		
contig_4	42	1172	+	KBIHCA_01915	41.2	9.0	PF00005.30|ABC_tran	PFAM:PF00005.30
contig_4	6951	7508	+	KBIHCA_01930	21.3	8.8		
contig_4	7723	7878	-	KBIHCA_01935	5.9	10.5		SO:0001217, UniRef:UniRef50_A3WWS9, UniRef:UniRef90_A0A4Y3WBA9
contig_4	12336	12635	+	KBIHCA_01965	11.0	10.1		SO:0001217, UniRef:UniRef50_A0A1M7UWV7, UniRef:UniRef90_Q3SS99
contig_4	34383	34640	+	KBIHCA_02060	9.3	11.6		
contig_4	39101	39430	-	KBIHCA_02085	11.4	4.6		SO:0001217, UniRef:UniRef50_Q1QLG6, UniRef:UniRef90_Q3SS73
contig_4	41694	42128	-	KBIHCA_02105	14.7	10.2		
contig_4	44817	45074	-	KBIHCA_02125	9.2	5.2		
contig_4	53029	53301	-	KBIHCA_02150	10.0	10.6		
contig_4	53378	53623	+	KBIHCA_02155	9.1	9.2		
contig_4	56725	57141	-	KBIHCA_02165	15.3	5.2		
contig_4	57661	58656	-	KBIHCA_02170	36.8	9.1		
contig_4	59323	59433	-	KBIHCA_02175	3.9	6.7		
contig_4	59937	60845	-	KBIHCA_02180	34.1	9.0	PF13730.9|HTH_36	PFAM:PF13730.9
contig_4	61033	61305	+	KBIHCA_02185	9.8	5.6		
contig_4	61647	61976	+	KBIHCA_02190	12.1	9.1		
contig_4	62443	62946	+	KBIHCA_02195	17.7	9.2		
contig_4	64296	64598	+	KBIHCA_02205	11.7	11.2		SO:0001217, UniRef:UniRef50_Q1QL09, UniRef:UniRef90_A0A1V4HYW1, UniRef:UniRef90_Q3SS41
contig_4	64814	65071	-	KBIHCA_02210	9.1	9.2		
contig_4	75426	75731	-	KBIHCA_02255	11.0	5.1		
contig_4	85441	86892	+	KBIHCA_02295	52.2	9.6	PF00270.32|DEAD, PF00271.34|Helicase_C	PFAM:PF00270.32, PFAM:PF00271.34
contig_4	92696	94177	-	KBIHCA_02330	55.2	5.5		
contig_5	21	1889	-	KBIHCA_02355	70.1	5.9		
contig_5	4895	5506	-	KBIHCA_02365	22.9	7.0		
contig_5	12084	12317	-	KBIHCA_02390	8.8	7.9		
contig_5	12314	12592	-	KBIHCA_02395	10.5	7.8		
contig_5	15605	15745	+	KBIHCA_02425	5.4	11.0		
contig_5	16101	17003	+	KBIHCA_02430	31.9	6.0		
contig_5	17105	17866	-	KBIHCA_02435	28.3	8.0		
contig_5	18029	18652	-	KBIHCA_02440	22.8	5.8		
contig_5	18664	18834	-	KBIHCA_02445	6.4	10.8		
contig_5	18831	19001	-	KBIHCA_02450	6.7	9.7		
contig_5	19331	19894	-	KBIHCA_02455	21.0	10.2		
contig_5	21074	21253	-	KBIHCA_02470	6.5	8.0		
contig_5	23980	24498	-	KBIHCA_02485	20.2	9.0		
contig_5	24574	24771	-	KBIHCA_02490	7.4	10.5	PF12728.10|HTH_17	PFAM:PF12728.10
contig_5	24976	25149	-	KBIHCA_02495	6.1	4.1		
contig_5	25212	26408	-	KBIHCA_02500	43.8	9.9		
contig_5	27866	29050	+	KBIHCA_02515	43.3	10.0		SO:0001217, UniRef:UniRef50_F8BZ09, UniRef:UniRef90_Q3SVZ6
contig_5	30632	31030	-	KBIHCA_02525	14.1	6.6		SO:0001217, UniRef:UniRef50_Q1QR92, UniRef:UniRef90_Q3SVZ4
contig_5	61618	61824	-	KBIHCA_02645	7.5	11.3		
contig_5	77093	77188	+	KBIHCA_02740	3.3	11.7		
contig_5	83388	83531	-	KBIHCA_02765	5.7	9.0		SO:0001217, UniRef:UniRef50_A0A4Y3W7M9, UniRef:UniRef90_A0A4Y3W7M9
contig_5	93704	93802	+	KBIHCA_02810	3.8	10.3		
contig_6	327	578	-	KBIHCA_02815	8.9	4.4		
contig_6	4047	4211	-	KBIHCA_02850	5.6	5.0		
contig_6	4278	4553	-	KBIHCA_02855	10.7	10.7		
contig_6	16891	17400	-	KBIHCA_02920	17.6	8.6	PF07475.15|Hpr_kinase_C	PFAM:PF07475.15
contig_6	23845	24126	-	KBIHCA_02950	10.2	9.4		
contig_6	52341	52529	+	KBIHCA_03080	6.4	5.0		
contig_6	55427	55639	+	KBIHCA_03100	8.0	9.1		
contig_6	70401	70625	+	KBIHCA_03170	8.9	10.2		SO:0001217, UniRef:UniRef50_A0A4Y3W7D7, UniRef:UniRef90_A0A4Y3W7D7
contig_6	77289	79046	-	KBIHCA_03200	64.4	11.0		
contig_6	79186	79944	-	KBIHCA_03205	28.2	12.0		
contig_7	11144	11440	-	KBIHCA_03255	10.4	5.4		SO:0001217, UniRef:UniRef50_A0A1M3CDA5, UniRef:UniRef90_A0A4Y3WCI7
contig_7	45461	46519	-	KBIHCA_03410	38.1	9.8	PF01464.23|SLT, PF05036.16|SPOR	PFAM:PF01464.23, PFAM:PF05036.16
contig_8	63	215	+	KBIHCA_03535	4.7	4.1		
contig_8	637	1026	-	KBIHCA_03540	13.4	6.2		SO:0001217, UniRef:UniRef50_A3WUS9, UniRef:UniRef90_UPI00059CBE16
contig_8	16866	17555	+	KBIHCA_03600	24.0	11.7		
contig_8	17636	17881	-	KBIHCA_03605	8.8	9.2		SO:0001217, UniRef:UniRef50_A3X053, UniRef:UniRef90_A0A4Y3W6R1
contig_8	43256	43756	-	KBIHCA_03690	17.4	10.6		
contig_8	44297	44548	+	KBIHCA_03695	9.1	9.2		SO:0001217, UniRef:UniRef50_A0A5A7WG92, UniRef:UniRef90_Q3SQB4
contig_8	59508	59765	-	KBIHCA_03755	9.2	6.1		
contig_8	60506	62107	+	KBIHCA_03760	58.2	8.3		
contig_8	70044	70355	-	KBIHCA_03785	10.7	4.3		
contig_9	3873	4325	-	KBIHCA_03800	16.2	11.0		
contig_9	8598	8813	-	KBIHCA_03830	7.5	5.6		SO:0001217, UniRef:UniRef50_A0A239K1J3, UniRef:UniRef90_A0A1V4HYI5
contig_9	10298	10795	-	KBIHCA_03840	17.1	9.2		SO:0001217, UniRef:UniRef50_A0A7S7Z8X0, UniRef:UniRef90_Q3SRN7
contig_9	10813	11163	-	KBIHCA_03845	11.9	9.5		SO:0001217, UniRef:UniRef50_Q218D5, UniRef:UniRef90_A0A4Y3W9K7
contig_9	11247	11528	+	KBIHCA_03850	10.6	10.1		
contig_9	13776	13961	-	KBIHCA_03865	6.9	9.2		
contig_9	14233	14553	+	KBIHCA_03870	11.5	5.1		
contig_9	14550	14789	+	KBIHCA_03875	8.7	5.6		
contig_9	16492	17007	+	KBIHCA_03885	19.8	9.4		
contig_9	17084	17296	+	KBIHCA_03890	8.0	9.3		
contig_9	17902	18177	-	KBIHCA_03900	10.1	9.8		
contig_9	18282	18587	+	KBIHCA_03905	10.4	5.1		
contig_9	18838	21270	+	KBIHCA_03910	92.0	6.0	PF05272.14|VirE	PFAM:PF05272.14
contig_9	21912	22490	+	KBIHCA_03915	20.1	9.2		SO:0001217, UniRef:UniRef50_A3WZN1, UniRef:UniRef90_A3WZN1
contig_9	23227	23886	+	KBIHCA_03925	24.4	6.1		SO:0001217, UniRef:UniRef50_A0A2U8PKQ5, UniRef:UniRef90_A3WZN6
contig_9	24035	24247	+	KBIHCA_03930	8.1	10.6		
contig_9	24216	24683	+	KBIHCA_03935	17.5	5.0		
contig_9	25016	25174	+	KBIHCA_03940	5.6	4.5		SO:0001217, UniRef:UniRef50_A3WZN5, UniRef:UniRef90_A3WZN5
contig_9	25187	25444	+	KBIHCA_03945	9.5	4.5		SO:0001217, UniRef:UniRef50_A3WZN8, UniRef:UniRef90_A3WZN8
contig_9	28202	28720	+	KBIHCA_03960	19.8	8.3		
contig_9	28966	29142	+	KBIHCA_03965	7.1	9.5		SO:0001217, UniRef:UniRef50_Q1QLV8, UniRef:UniRef90_Q1QLV8
contig_9	35930	36310	-	KBIHCA_03995	13.4	9.8		RefSeq:WP_011315043.1, SO:0001217, UniParc:UPI00005B35C3, UniRef:UniRef100_Q3SRP4, UniRef:UniRef50_Q1QMF1, UniRef:UniRef90_Q1QMF1
contig_9	39787	39960	+	KBIHCA_04010	6.2	8.1		SO:0001217, UniRef:UniRef50_A3WZQ6, UniRef:UniRef90_Q3SRP7
contig_9	40165	40371	-	KBIHCA_04015	7.6	5.0		SO:0001217, UniRef:UniRef50_UPI0002E0E4DD, UniRef:UniRef90_UPI0002E0E4DD
contig_9	40467	40667	-	KBIHCA_04020	7.7	5.3		SO:0001217, UniRef:UniRef50_Q3SRP8, UniRef:UniRef90_Q3SRP8
contig_9	40874	41116	-	KBIHCA_04025	8.6	4.3		SO:0001217, UniRef:UniRef50_Q1QPG4, UniRef:UniRef90_Q3SRP9
contig_9	56450	56836	+	KBIHCA_04110	13.7	6.8	PF04430.17|DUF498	PFAM:PF04430.17, SO:0001217, UniRef:UniRef50_K8P683, UniRef:UniRef90_Q3SRR3
contig_10	1066	2334	-	KBIHCA_04150	46.0	5.6		SO:0001217, UniRef:UniRef50_Q3SUL7, UniRef:UniRef90_Q3SUL7
contig_10	2643	2867	+	KBIHCA_04155	8.0	4.7		SO:0001217, UniParc:UPI000300696A, UniRef:UniRef100_A0A4Y3WEA9, UniRef:UniRef50_A0A1Q3K269, UniRef:UniRef90_A0A4Y3WEA9
contig_10	3329	3610	+	KBIHCA_04160	10.5	4.7		SO:0001217, UniRef:UniRef50_Q3SUL9, UniRef:UniRef90_Q3SUL9
contig_10	16980	17072	+	KBIHCA_04235	3.1	10.9		
contig_10	18314	18751	-	KBIHCA_04250	14.8	9.5		SO:0001217, UniRef:UniRef50_K8NQM7, UniRef:UniRef90_Q3SUN5
contig_10	21919	22215	-	KBIHCA_04270	11.2	5.0		
contig_10	22577	23107	+	KBIHCA_04275	20.4	9.1		
contig_10	32663	33415	-	KBIHCA_04310	28.7	9.7		
contig_10	35074	35298	-	KBIHCA_04320	8.5	6.8		
contig_10	35295	35828	-	KBIHCA_04325	20.0	4.6		
contig_10	48489	48650	+	KBIHCA_04380	5.8	8.0		SO:0001217, UniRef:UniRef50_A0A4Y3WE42, UniRef:UniRef90_A0A4Y3WE42
contig_10	55969	56274	+	KBIHCA_04400	10.3	6.5	PF13627.9|LPAM_2	PFAM:PF13627.9
contig_10	60231	60971	+	KBIHCA_04420	26.7	8.5		SO:0001217, UniRef:UniRef50_Q3SU13, UniRef:UniRef90_Q3SUR5
contig_10	61497	61694	+	KBIHCA_04425	7.2	6.7		RefSeq:WP_011314029.1, SO:0001217, UniParc:UPI00005B31C6, UniRef:UniRef100_Q3SUR6, UniRef:UniRef50_Q1QHU8, UniRef:UniRef90_Q1QHU8
contig_11	163	636	+	KBIHCA_04435	17.3	5.3		
contig_11	15377	15583	+	KBIHCA_04505	7.9	5.3		SO:0001217, UniRef:UniRef50_Q3SUZ9, UniRef:UniRef90_Q3SUZ9
contig_11	19002	19235	-	KBIHCA_04530	8.3	5.6		SO:0001217, UniRef:UniRef50_Q2J0U7, UniRef:UniRef90_UPI0009D69D86
contig_11	31788	32132	-	KBIHCA_04590	11.6	6.5		
contig_12	6841	7449	+	KBIHCA_04760	20.9	6.6		SO:0001217, UniRef:UniRef50_A0A4Y3WCC0, UniRef:UniRef90_A0A4Y3WCC0
contig_12	12398	12733	-	KBIHCA_04795	12.0	5.0	PF13747.9|DUF4164	PFAM:PF13747.9, SO:0001217, UniRef:UniRef50_Q1QHN8, UniRef:UniRef90_Q3SP05
contig_12	15195	15314	+	KBIHCA_04805	4.0	4.9		SO:0001217, UniRef:UniRef50_A0A4Y3WFV8, UniRef:UniRef90_A0A4Y3WFV8
contig_12	54206	54361	-	KBIHCA_04970	5.6	10.9		RefSeq:WP_181410496.1, SO:0001217, UniParc:UPI00116EEF33, UniRef:UniRef100_A0A4Y3WE30, UniRef:UniRef50_A4YM46, UniRef:UniRef90_Q3SNX2
contig_12	55774	56157	-	KBIHCA_04985	13.3	11.3		SO:0001217, UniRef:UniRef50_Q1QHJ9, UniRef:UniRef90_Q3SNW9
contig_12	56172	56399	-	KBIHCA_04990	8.1	12.0		
contig_12	60320	60457	-	KBIHCA_05015	4.9	9.1		
contig_13	295	555	-	KBIHCA_05020	9.8	9.7		
contig_13	874	1029	+	KBIHCA_05025	5.7	10.0		
contig_13	1231	1362	+	KBIHCA_05030	4.9	5.6		
contig_13	1602	2042	+	KBIHCA_05035	15.5	4.3		
contig_13	6082	6234	-	KBIHCA_05065	5.4	8.5		SO:0001217, UniRef:UniRef50_A3WZ25, UniRef:UniRef90_A0A4Y3WCD6
contig_13	15715	16944	+	KBIHCA_05110	44.1	9.9		SO:0001217, UniRef:UniRef50_A0A7Z2PY28, UniRef:UniRef90_Q3SSG8
contig_13	26180	26374	+	KBIHCA_05140	7.1	4.3		SO:0001217, UniRef:UniRef50_Q1QLP0, UniRef:UniRef90_A0A4Y3WAX7
contig_13	26715	27554	-	KBIHCA_05150	30.5	7.0		SO:0001217, UniRef:UniRef50_Q3SSG1, UniRef:UniRef90_Q3SSG1
contig_13	56646	56873	-	KBIHCA_05240	8.3	8.2		SO:0001217, UniRef:UniRef50_A0A1B1UDL1, UniRef:UniRef90_A0A4Y3WI46
contig_13	58487	58894	+	KBIHCA_05250	14.3	8.0		
contig_13	58897	59085	-	KBIHCA_05255	6.4	5.9		
contig_13	59082	59402	-	KBIHCA_05260	11.4	12.0		SO:0001217, UniRef:UniRef50_A0A2T2PUI3, UniRef:UniRef90_UPI0011428CC0
contig_14	51	818	-	KBIHCA_05265	27.3	8.6		SO:0001217, UniRef:UniRef50_Q3SRX9, UniRef:UniRef90_Q3SRX9
contig_14	2576	3511	-	KBIHCA_05280	32.4	5.9		SO:0001217, UniRef:UniRef50_A0A023XCH0, UniRef:UniRef90_Q3SRX6
contig_14	3695	3898	-	KBIHCA_05285	7.4	6.6		RefSeq:WP_148203817.1, SO:0001217, UniParc:UPI0002F6C419, UniRef:UniRef100_UPI0002F6C419, UniRef:UniRef50_A0A363TK56, UniRef:UniRef90_Q1QKN0
contig_14	8147	8380	-	KBIHCA_05315	8.5	4.8		SO:0001217, UniRef:UniRef50_Q3SRW9, UniRef:UniRef90_Q3SRW9
contig_14	30341	30652	-	KBIHCA_05395	11.4	9.6		
contig_14	40232	40804	-	KBIHCA_05445	19.8	5.3		RefSeq:WP_141382932.1, SO:0001217, UniParc:UPI001142986B, UniRef:UniRef100_A0A4Y3W9J2, UniRef:UniRef50_B6JF50, UniRef:UniRef90_Q3SRU3
contig_14	45903	47282	-	KBIHCA_05465	50.9	8.7	PF13432.9|TPR_16, PF14559.9|TPR_19	PFAM:PF13432.9, PFAM:PF14559.9, SO:0001217, UniRef:UniRef50_Q3SRT8, UniRef:UniRef90_Q3SRT8
contig_14	47413	47544	-	KBIHCA_05470	5.1	11.2		
contig_14	49372	49773	+	KBIHCA_05485	14.2	11.6		
contig_14	49951	50346	+	KBIHCA_05490	13.9	7.9	PF16518.8|GrlR	PFAM:PF16518.8
contig_14	57047	57307	+	KBIHCA_05505	9.6	11.8		
contig_15	7467	7742	+	KBIHCA_05545	9.8	4.1		
contig_15	11724	12083	+	KBIHCA_05570	13.1	8.1		SO:0001217, UniRef:UniRef50_Q3SWA5, UniRef:UniRef90_Q3SWA5
contig_15	12271	12843	-	KBIHCA_05575	21.1	6.2	PF07720.15|TPR_3, PF13176.9|TPR_7, PF13176.9|TPR_7, PF13176.9|TPR_7, PF13176.9|TPR_7, PF13181.9|TPR_8, PF13181.9|TPR_8, PF13181.9|TPR_8, PF13374.9|TPR_10, PF13374.9|TPR_10, PF13374.9|TPR_10, PF13374.9|TPR_10, PF13424.9|TPR_12, PF13424.9|TPR_12, PF13424.9|TPR_12, PF13424.9|TPR_12, PF13432.9|TPR_16, PF13432.9|TPR_16	PFAM:PF07720.15, PFAM:PF13176.9, PFAM:PF13176.9, PFAM:PF13176.9, PFAM:PF13176.9, PFAM:PF13181.9, PFAM:PF13181.9, PFAM:PF13181.9, PFAM:PF13374.9, PFAM:PF13374.9, PFAM:PF13374.9, PFAM:PF13374.9, PFAM:PF13424.9, PFAM:PF13424.9, PFAM:PF13424.9, PFAM:PF13424.9, PFAM:PF13432.9, PFAM:PF13432.9
contig_15	42018	42443	-	KBIHCA_05695	15.8	9.0		
contig_16	14582	15352	-	KBIHCA_05840	25.9	9.4		SO:0001217, UniRef:UniRef50_B6JIY6, UniRef:UniRef90_Q3SPH5
contig_16	20823	21620	+	KBIHCA_05870	27.5	4.2		
contig_16	28043	29005	+	KBIHCA_05905	34.0	9.8		SO:0001217, UniRef:UniRef50_I1YH91, UniRef:UniRef90_Q3SPG2
contig_16	29954	30412	-	KBIHCA_05915	15.9	11.4		
contig_16	41419	41607	-	KBIHCA_05970	7.1	11.1		SO:0001217, UniRef:UniRef50_A4YPQ9, UniRef:UniRef90_Q3SPF0
contig_16	43551	43958	-	KBIHCA_05985	14.7	5.9	PF09413.13|DUF2007	PFAM:PF09413.13
contig_17	34234	34335	-	KBIHCA_06140	3.6	4.5		SO:0001217, UniRef:UniRef50_A0A1M3CB68, UniRef:UniRef90_A0A1M3CB68
