#Annotated with Bakta v1.5.0, https://github.com/oschwengers/bakta
#Database v4.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_14	5969	6235	+	HPLHNM_01215	10.3	4.5		
contig_14	14749	14973	-	HPLHNM_01265	8.4	11.4		
contig_15	11801	12217	-	HPLHNM_01320	15.6	10.5		RefSeq:WP_131090310.1, SO:0001217, UniParc:UPI00103663DF, UniRef:UniRef100_A0A4Q8TE19, UniRef:UniRef50_E1VT55, UniRef:UniRef90_A0A4Q8TE19
contig_15	13835	14101	+	HPLHNM_01335	9.7	10.2		SO:0001217, UniRef:UniRef50_E1VT52, UniRef:UniRef90_A0A4V2I2Y8
contig_17	5878	6090	-	HPLHNM_01430	7.4	4.7	PF13450.9|NAD_binding_8	PFAM:PF13450.9
contig_17	6120	6332	+	HPLHNM_01435	7.7	4.8		
contig_18	13702	13950	-	HPLHNM_01535	9.4	9.8	PF13701.9|DDE_Tnp_1_4	PFAM:PF13701.9
contig_19	1095	1457	+	HPLHNM_01545	13.0	6.0		SO:0001217, UniRef:UniRef50_A0A4Q0ARZ3, UniRef:UniRef90_A0A4Q8TD76
contig_19	1469	1936	+	HPLHNM_01550	16.9	10.2		SO:0001217, UniRef:UniRef50_A0A238YLM6, UniRef:UniRef90_A0A4Q8TE72
contig_20	21	593	+	HPLHNM_01615	21.7	6.5		
contig_21	10519	11586	+	HPLHNM_01715	37.3	4.8		SO:0001217, UniRef:UniRef50_A0A6H0SKX1, UniRef:UniRef90_A0A4V2I2W1
contig_21	12042	12488	+	HPLHNM_01720	16.1	6.0		SO:0001217, UniRef:UniRef50_E1VUC7, UniRef:UniRef90_A0A4Q8TD48
contig_21	12510	12653	-	HPLHNM_01725	4.9	10.3		
contig_22	7	417	+	HPLHNM_01730	14.0	5.2		
contig_22	1810	2055	-	HPLHNM_01750	8.1	4.3		
contig_22	2052	2414	-	HPLHNM_01755	13.1	10.3		
contig_22	2414	2677	-	HPLHNM_01760	9.5	8.1		
contig_22	2722	3171	-	HPLHNM_01765	16.4	4.8		
contig_22	3182	5836	-	HPLHNM_01770	95.4	5.1	PF01580.21|FtsK_SpoIIIE	PFAM:PF01580.21
contig_22	5840	6397	-	HPLHNM_01775	20.0	9.8		
contig_22	6551	6931	-	HPLHNM_01780	13.8	6.6		SO:0001217, UniRef:UniRef50_E1VS11, UniRef:UniRef90_A0A6H0SLJ1
contig_22	11759	12022	+	HPLHNM_01810	9.7	6.1		
contig_23	1533	1715	-	HPLHNM_01820	5.9	7.8		
contig_24	46	1029	+	HPLHNM_01855	35.3	6.1	PF19040.3|SGNH	PFAM:PF19040.3
contig_24	1107	1334	-	HPLHNM_01860	8.4	5.0		
contig_24	1378	2553	+	HPLHNM_01865	43.0	6.0	PF00005.30|ABC_tran	PFAM:PF00005.30
contig_24	5813	6199	-	HPLHNM_01895	14.2	6.6		
contig_24	8958	9743	-	HPLHNM_01915	27.4	8.9		SO:0001217, UniRef:UniRef50_A0A358IR65, UniRef:UniRef90_UPI00135BBAF9
contig_24	10825	11457	-	HPLHNM_01930	23.5	5.9	PF13193.9|AMP-binding_C	PFAM:PF13193.9
contig_26	24	524	-	HPLHNM_02010	19.0	11.7		
contig_26	841	1626	+	HPLHNM_02015	29.2	8.4		
contig_26	7672	7917	+	HPLHNM_02045	9.2	9.9		
contig_26	8426	9145	+	HPLHNM_02055	25.4	9.4		
contig_26	11186	11497	-	HPLHNM_02070	11.6	5.2		
contig_27	2875	3645	+	HPLHNM_02085	26.9	5.0		SO:0001217, UniRef:UniRef50_A0A4Q8TJB2, UniRef:UniRef90_A0A4Q8TJB2
contig_27	7085	8107	-	HPLHNM_02100	36.6	8.6		RefSeq:WP_131088965.1, SO:0001217, UniParc:UPI001036D349, UniRef:UniRef100_A0A4Q8TJE4, UniRef:UniRef50_A0A0V8HQR9, UniRef:UniRef90_A0A4Q8TJE4
contig_27	11236	11469	-	HPLHNM_02120	8.4	4.2	PF00497.23|SBP_bac_3	PFAM:PF00497.23
contig_28	10044	10613	+	HPLHNM_02160	21.2	5.7		RefSeq:WP_131088499.1, SO:0001217, UniParc:UPI001035F67C, UniRef:UniRef100_A0A4Q8TI48, UniRef:UniRef50_E1VX60, UniRef:UniRef90_A0A4Q8TI48
contig_29	3288	3974	+	HPLHNM_02190	24.6	4.7		SO:0001217, UniRef:UniRef50_A0A0V8HVF3, UniRef:UniRef90_A0A6H0SPP6
contig_29	4031	4780	+	HPLHNM_02195	25.9	4.5		SO:0001217, UniRef:UniRef50_A0A2N7S5X9, UniRef:UniRef90_A0A6H0SKN7
contig_29	4859	5602	+	HPLHNM_02200	25.2	4.7		SO:0001217, UniRef:UniRef50_A0A6H0SNE5, UniRef:UniRef90_A0A6H0SNE5
contig_31	25	330	+	HPLHNM_02280	11.6	9.4		
contig_31	8350	8544	-	HPLHNM_02330	6.6	5.1		
contig_31	10427	10726	-	HPLHNM_02340	10.9	6.4		
contig_32	5868	6107	+	HPLHNM_02360	9.1	10.0		
contig_32	8512	10953	-	HPLHNM_02375	86.2	5.0		SO:0001217, UniRef:UniRef50_E1VTR9, UniRef:UniRef90_E1VTR9
contig_33	19	309	+	HPLHNM_02380	9.6	8.7		
contig_33	477	959	+	HPLHNM_02385	17.9	12.0		
contig_33	5032	5397	+	HPLHNM_02405	12.5	4.2	PF00111.30|Fer2, PF01799.23|Fer2_2	PFAM:PF00111.30, PFAM:PF01799.23
contig_34	5541	8102	+	HPLHNM_02460	90.1	4.8		SO:0001217, UniRef:UniRef50_A0A0V8HS43, UniRef:UniRef90_A0A4V2I3J7
contig_34	9655	10179	-	HPLHNM_02475	19.0	11.1		
contig_35	779	949	+	HPLHNM_02480	5.8	9.7		
contig_38	340	963	+	HPLHNM_02600	23.1	7.2		
contig_38	6764	7165	+	HPLHNM_02630	13.3	4.1		
contig_38	8673	9914	+	HPLHNM_02645	43.8	6.1	PF10589.12|NADH_4Fe-4S	PFAM:PF10589.12
contig_39	89	2350	-	HPLHNM_02650	80.5	5.5		
contig_39	3217	3732	+	HPLHNM_02660	18.2	10.0		
contig_39	3759	3953	-	HPLHNM_02665	7.0	6.0		
contig_41	498	1112	-	HPLHNM_02755	22.0	10.7	PF00106.28|adh_short, PF13561.9|adh_short_C2	PFAM:PF00106.28, PFAM:PF13561.9
contig_41	2464	2625	+	HPLHNM_02765	5.4	4.8		
contig_41	9405	9575	+	HPLHNM_02805	5.5	4.1		
contig_41	9613	9786	+	HPLHNM_02810	5.7	4.1		
contig_42	685	996	+	HPLHNM_02815	11.0	11.0		
contig_42	6031	7056	+	HPLHNM_02840	38.1	9.0		SO:0001217, UniRef:UniRef50_A0A0V8HSD2, UniRef:UniRef90_A0A4Q8TL29
contig_44	710	2749	-	HPLHNM_02895	73.4	7.2		SO:0001217, UniRef:UniRef50_UPI0015C53360, UniRef:UniRef90_UPI0015C53360
contig_44	3770	4276	+	HPLHNM_02900	17.7	10.4		
contig_44	9082	9603	-	HPLHNM_02930	19.0	5.8		
contig_45	684	1172	-	HPLHNM_02935	16.6	5.4		SO:0001217, UniRef:UniRef50_A0A4Q8TD25, UniRef:UniRef90_A0A4Q8TD25
contig_45	6179	6550	+	HPLHNM_02965	13.0	5.0		
contig_46	3328	3993	+	HPLHNM_03000	23.8	5.9		RefSeq:WP_131090729.1, SO:0001217, UniParc:UPI0010364D5E, UniRef:UniRef100_A0A4Q8TAS9, UniRef:UniRef50_A0A0L0BCD5, UniRef:UniRef90_E1VRW4
contig_46	5506	6120	+	HPLHNM_03010	22.8	5.8		KEGG:K07220, SO:0001217, UniRef:UniRef50_A0A2A3Y519, UniRef:UniRef90_A0A0V8HKL4
contig_46	8945	9208	+	HPLHNM_03030	9.7	10.0		SO:0001217, UniRef:UniRef50_A0A0V8HZ01, UniRef:UniRef50_A0A2S8WPY4, UniRef:UniRef90_A0A2N7S6X0, UniRef:UniRef90_UPI001FEFA5B2
contig_47	7082	7357	-	HPLHNM_03075	10.4	9.7		
contig_47	8715	8885	-	HPLHNM_03080	6.3	4.2		
contig_48	181	441	+	HPLHNM_03085	9.5	8.0		
contig_50	5	178	+	HPLHNM_03170	6.1	8.4		
contig_50	7687	8343	-	HPLHNM_03205	24.0	6.8		
contig_50	8569	8988	-	HPLHNM_03210	15.0	4.8		
contig_52	2435	4177	-	HPLHNM_03270	59.4	4.5		SO:0001217, UniRef:UniRef50_E1W160, UniRef:UniRef90_UPI0013EFA8B4
contig_52	8407	8520	+	HPLHNM_03290	4.0	5.9		
contig_52	8593	8751	+	HPLHNM_03295	5.6	9.7		
contig_52	8748	8870	+	HPLHNM_03300	5.0	11.3		
contig_53	4257	4493	+	HPLHNM_03330	8.8	11.6		
contig_53	5040	5345	-	HPLHNM_03340	10.8	4.9		
contig_53	8532	8861	-	HPLHNM_03365	12.2	5.6		
contig_54	15	782	+	HPLHNM_03370	26.8	9.1		
contig_54	3045	3371	+	HPLHNM_03390	11.6	5.8		
contig_56	2220	2606	+	HPLHNM_03470	13.6	5.7		
contig_56	8465	8596	-	HPLHNM_03510	4.8	5.0		
contig_57	5371	5697	+	HPLHNM_03540	11.4	6.3		SO:0001217, UniRef:UniRef50_E1VYM9, UniRef:UniRef90_A0A0V8HXT6
contig_59	32	463	+	HPLHNM_03580	15.6	4.6		
contig_59	1648	2067	+	HPLHNM_03590	15.5	9.9		SO:0001217, UniRef:UniRef50_A0A4Q8TKU2, UniRef:UniRef90_A0A4Q8TKU2
contig_59	8134	8481	-	HPLHNM_03620	11.5	10.2		
contig_60	13	423	+	HPLHNM_03625	15.1	6.9		
contig_60	2639	3502	-	HPLHNM_03640	31.2	5.2		
contig_60	3530	4996	-	HPLHNM_03645	53.5	9.4		
contig_60	5646	5912	+	HPLHNM_03655	9.8	8.1		
contig_60	7233	7691	-	HPLHNM_03665	17.1	4.8		
contig_61	5182	5391	-	HPLHNM_03700	7.5	4.1		SO:0001217, UniRef:UniRef50_A0A0V8HZ92, UniRef:UniRef90_A0A5B8I0P6
contig_62	12	338	+	HPLHNM_03720	11.9	9.0		
contig_62	2973	3791	+	HPLHNM_03745	29.4	10.8		SO:0001217, UniRef:UniRef50_A0A0V8HSX1, UniRef:UniRef90_A0A4Q8TJQ9
contig_63	709	951	+	HPLHNM_03775	8.8	5.5		
contig_63	2553	2813	-	HPLHNM_03785	9.6	4.1		SO:0001217, UniRef:UniRef50_A0A4Q8TKE1, UniRef:UniRef90_A0A4Q8TKE1
contig_63	2917	3075	-	HPLHNM_03790	5.7	4.2		SO:0001217, UniRef:UniRef50_UPI00195C66D6, UniRef:UniRef90_UPI0013EF9A9C
contig_63	3586	3678	+	HPLHNM_03800	3.4	4.4		
contig_63	4594	5694	-	HPLHNM_03810	40.6	6.0		SO:0001217, UniRef:UniRef50_A0A5B7WYS9, UniRef:UniRef90_A0A4Q8TKB5
contig_64	103	501	+	HPLHNM_03825	15.0	10.0		
contig_64	555	1124	+	HPLHNM_03830	20.3	8.8		
contig_64	3074	3409	-	HPLHNM_03845	11.8	8.6		
contig_64	3461	3709	-	HPLHNM_03850	9.1	10.7		
contig_66	178	654	+	HPLHNM_03915	16.3	10.4		
contig_67	7496	8011	-	HPLHNM_03965	18.6	5.2	PF00745.23|GlutR_dimer	PFAM:PF00745.23
contig_68	311	760	+	HPLHNM_03970	15.8	9.0		
contig_69	41	640	+	HPLHNM_04010	21.8	4.1		
contig_69	3139	3504	-	HPLHNM_04025	13.9	7.8		SO:0001217, UniRef:UniRef50_A0A7C9PP31, UniRef:UniRef90_A0A2N7S347
contig_70	51	224	+	HPLHNM_04045	6.1	5.4	PF17775.4|UPF0225	PFAM:PF17775.4
contig_70	228	1280	-	HPLHNM_04050	35.3	10.1	PF00023.33|Ank, PF12796.10|Ank_2, PF13637.9|Ank_4	PFAM:PF00023.33, PFAM:PF12796.10, PFAM:PF13637.9, SO:0001217, UniRef:UniRef50_A0A2M9AJA7, UniRef:UniRef90_A0A4Q8TBT3
contig_70	1268	1462	-	HPLHNM_04055	7.5	9.9		
contig_70	4216	4644	-	HPLHNM_04070	15.0	8.3		RefSeq:WP_131090545.1, SO:0001217, UniParc:UPI001036AEFE, UniRef:UniRef100_A0A4Q8TBW0, UniRef:UniRef50_A0A4Q8TBW0, UniRef:UniRef90_A0A4Q8TBW0
contig_71	1567	1914	+	HPLHNM_04095	12.4	6.1		SO:0001217, UniRef:UniRef50_A0A0V8HU75, UniRef:UniRef90_A0A4Q8TKJ2
contig_72	2260	2406	+	HPLHNM_04140	4.8	4.2		
contig_72	3569	3817	+	HPLHNM_04155	9.0	10.6		SO:0001217, UniRef:UniRef50_A0A2N7S3H6, UniRef:UniRef90_A0A4Q8THY2
contig_73	132	752	+	HPLHNM_04175	22.1	4.8	PF00581.23|Rhodanese	PFAM:PF00581.23
contig_73	3378	3818	+	HPLHNM_04190	15.7	9.8		SO:0001217, UniRef:UniRef50_E1VXP8, UniRef:UniRef90_A0A4Q8TIG7
contig_73	4504	4734	-	HPLHNM_04200	8.5	10.8		SO:0001217, UniRef:UniRef50_A0A5B7WU88, UniRef:UniRef90_A0A4Q8TIM1
contig_74	72	473	+	HPLHNM_04220	14.0	9.5		
contig_74	3959	4543	-	HPLHNM_04240	22.6	5.9		
contig_74	6999	7205	-	HPLHNM_04250	7.4	9.2		
contig_74	7153	7701	-	HPLHNM_04255	19.8	5.6		
contig_75	6317	6760	+	HPLHNM_04290	16.2	9.8		SO:0001217, UniRef:UniRef50_A0A358INZ6, UniRef:UniRef90_A0A4V2I3I8
contig_76	3689	4138	+	HPLHNM_04315	16.7	6.8		RefSeq:WP_131090403.1, SO:0001217, UniParc:UPI001036A80E, UniRef:UniRef100_A0A4Q8TBF6, UniRef:UniRef50_A0A4Q8TBF6, UniRef:UniRef90_A0A4Q8TBF6
contig_76	7256	7744	-	HPLHNM_04340	18.1	8.1	PF09115.13|DNApol3-delta_C	PFAM:PF09115.13
contig_77	5730	5918	+	HPLHNM_04370	6.9	6.0		
contig_78	6428	6526	-	HPLHNM_04410	3.7	8.0		
contig_81	4682	5740	-	HPLHNM_04495	38.5	5.7		SO:0001217, UniRef:UniRef50_A0A5B7WWI7, UniRef:UniRef90_A0A4Q8TIC3
contig_82	2803	3096	+	HPLHNM_04525	10.1	5.7		
contig_83	184	417	+	HPLHNM_04555	8.1	4.1		
contig_85	1877	2188	-	HPLHNM_04640	11.5	4.3		RefSeq:WP_131089339.1, SO:0001217, UniParc:UPI001036995B, UniRef:UniRef100_A0A4Q8TKG2, UniRef:UniRef50_A0A2A3Y9F3, UniRef:UniRef90_A0A4Q8TKG2
contig_85	2345	2680	-	HPLHNM_04645	12.2	9.3		SO:0001217, UniRef:UniRef50_UPI001A91F749, UniRef:UniRef90_UPI001A91F749
contig_87	4047	5060	-	HPLHNM_04725	36.8	4.4		SO:0001217, UniRef:UniRef50_E1VRP2, UniRef:UniRef90_A0A4Q8TL56
contig_88	72	287	+	HPLHNM_04730	8.0	6.7		
contig_88	3921	4277	+	HPLHNM_04745	12.1	4.8		SO:0001217, UniRef:UniRef50_A0A0V8HNP6, UniRef:UniRef90_A0A4Q8TJJ1
contig_89	6867	7028	-	HPLHNM_04785	5.5	4.1		
contig_91	639	890	+	HPLHNM_04830	9.0	4.1		
contig_91	6643	7137	-	HPLHNM_04855	16.6	9.9		
contig_92	4704	5189	-	HPLHNM_04870	18.0	8.8		
contig_92	5343	5705	-	HPLHNM_04875	13.2	5.3		
contig_93	6657	7076	-	HPLHNM_04910	14.4	4.6	PF02518.29|HATPase_c, PF14501.9|HATPase_c_5	PFAM:PF02518.29, PFAM:PF14501.9
contig_95	36	1013	+	HPLHNM_04955	34.8	9.5		
contig_95	5103	5513	-	HPLHNM_04975	14.4	4.3		SO:0001217, UniRef:UniRef50_A0A2N7S5U0, UniRef:UniRef90_A0A4Q8TD33
contig_95	6464	6916	+	HPLHNM_04985	16.8	9.6		
contig_97	150	482	+	HPLHNM_05010	11.5	9.6		
contig_97	700	792	+	HPLHNM_05015	3.1	4.9		
contig_97	6150	6914	+	HPLHNM_05040	26.5	9.7		SO:0001217, UniRef:UniRef50_A0A839QGN7, UniRef:UniRef90_A0A4V2I2N1
contig_98	446	892	+	HPLHNM_05050	15.5	5.0		
contig_98	834	1340	+	HPLHNM_05055	18.1	7.9		
contig_99	632	871	+	HPLHNM_05090	8.4	9.9		
contig_100	5762	6082	+	HPLHNM_05150	11.9	6.7		
contig_100	6268	6912	-	HPLHNM_05155	24.1	9.3		
contig_101	42	395	+	HPLHNM_05160	11.6	4.8		
contig_102	3795	3962	+	HPLHNM_05200	6.2	4.6		RefSeq:WP_165477405.1, SO:0001217, UniParc:UPI0013EF5D22, UniRef:UniRef100_UPI0013EF5D22, UniRef:UniRef50_A0A4Y4DVF2, UniRef:UniRef90_UPI0013EF5D22
contig_102	4795	4917	-	HPLHNM_05210	4.6	8.3		
contig_106	250	588	+	HPLHNM_05310	13.0	7.1		
contig_106	2706	3335	-	HPLHNM_05325	23.7	7.7		SO:0001217, UniRef:UniRef50_E1VXG0, UniRef:UniRef90_A0A4Q8TIB6
contig_107	52	798	+	HPLHNM_05345	27.5	7.0	PF00005.30|ABC_tran	PFAM:PF00005.30
contig_107	2600	3013	+	HPLHNM_05355	15.3	4.3		
contig_107	3050	3295	+	HPLHNM_05360	8.7	4.6		
contig_108	2227	2319	+	HPLHNM_05395	3.4	5.5		
contig_109	31	1374	+	HPLHNM_05420	49.2	5.6		
contig_109	5980	6486	-	HPLHNM_05465	17.8	4.5		
contig_110	8	538	-	HPLHNM_05470	19.2	5.1	PF08282.15|Hydrolase_3	PFAM:PF08282.15
contig_111	5482	6102	+	HPLHNM_05525	22.5	6.6	PF00440.26|TetR_N	PFAM:PF00440.26
contig_111	6192	6467	-	HPLHNM_05530	10.4	9.0		
contig_112	4321	4671	-	HPLHNM_05555	12.1	9.5		RefSeq:WP_131088534.1, SO:0001217, UniParc:UPI001035D372, UniRef:UniRef100_A0A4Q8TI66, UniRef:UniRef50_M1NIT9, UniRef:UniRef90_A0A0V8HXY1
contig_113	4051	4239	-	HPLHNM_05585	7.1	9.5		SO:0001217, UniRef:UniRef50_A0A2A3YDD3, UniRef:UniRef90_A0A6H0SL79
contig_113	4284	4745	-	HPLHNM_05590	16.4	4.3		SO:0001217, UniRef:UniRef50_A0A5B8ILA5, UniRef:UniRef90_A0A6H0SJH2
contig_113	5575	6393	-	HPLHNM_05600	29.4	10.0	PF00324.24|AA_permease	PFAM:PF00324.24
contig_114	4802	5119	-	HPLHNM_05620	11.2	6.8		
contig_115	3356	3505	+	HPLHNM_05645	5.2	10.0		
contig_116	3416	5011	+	HPLHNM_05670	59.0	9.5		
contig_118	4595	4804	-	HPLHNM_05735	8.0	5.5		SO:0001217, UniRef:UniRef50_E1W0P0, UniRef:UniRef90_A0A4Q8TKQ5
contig_119	5480	5827	-	HPLHNM_05770	12.9	10.3		
contig_120	55	294	+	HPLHNM_05775	8.3	6.9		
contig_124	5260	6126	-	HPLHNM_05930	30.8	4.8		
contig_125	12	446	+	HPLHNM_05935	15.6	4.7		
contig_126	532	1386	-	HPLHNM_05985	32.4	4.7		RefSeq:WP_131090657.1, SO:0001217, UniParc:UPI0010355868, UniRef:UniRef100_A0A4Q8TC39, UniRef:UniRef50_A0A0V8HSD0, UniRef:UniRef90_A0A4Q8TC39
contig_126	4039	4242	+	HPLHNM_06005	7.3	10.0		RefSeq:WP_131090653.1, SO:0001217, UniParc:UPI0010357A11, UniRef:UniRef100_A0A4Q8TC50, UniRef:UniRef50_A0A0V8HSF3, UniRef:UniRef90_A0A4Q8TC50
contig_126	4239	4679	+	HPLHNM_06010	15.7	9.4		SO:0001217, UniRef:UniRef50_A0A0V8HTI1, UniRef:UniRef90_A0A4Q8TC76
contig_127	2622	2777	-	HPLHNM_06040	5.1	4.1		SO:0001217, UniRef:UniRef50_UPI0013EF91FA, UniRef:UniRef90_UPI0013EF91FA
contig_128	2487	2768	+	HPLHNM_06070	10.5	5.5		RefSeq:WP_131090188.1, SO:0001217, UniParc:UPI0010366428, UniRef:UniRef100_A0A4Q8TDN9, UniRef:UniRef50_A0A2S9DR52, UniRef:UniRef90_A0A4Q8TDN9
contig_129	3057	3782	-	HPLHNM_06095	27.6	6.1		
contig_129	4032	4319	-	HPLHNM_06100	10.2	10.2		
contig_131	1971	2291	+	HPLHNM_06140	11.6	10.0	PF13377.9|Peripla_BP_3	PFAM:PF13377.9
contig_132	413	547	+	HPLHNM_06160	4.7	6.8		
contig_132	4372	4629	+	HPLHNM_06180	9.3	6.2		SO:0001217, UniRef:UniRef50_A0A2N7S6J6, UniRef:UniRef90_A0A4Q8TDJ1
contig_133	575	817	+	HPLHNM_06195	9.0	7.9		
contig_133	2034	2393	-	HPLHNM_06210	13.5	11.2		SO:0001217, UniRef:UniRef50_A0A0V8HZD9, UniRef:UniRef90_A0A4Q8THB7
contig_134	834	1169	+	HPLHNM_06230	12.0	8.9		
contig_134	5330	5749	-	HPLHNM_06255	15.2	4.8		
contig_135	101	571	-	HPLHNM_06260	16.8	4.1		RefSeq:WP_131090411.1, SO:0001217, UniParc:UPI001036D05F, UniRef:UniRef100_A0A4Q8TBF4, UniRef:UniRef50_A0A839QKN3, UniRef:UniRef90_A0A4Q8TBF4
contig_135	4335	5249	+	HPLHNM_06275	33.4	4.4		SO:0001217, UniRef:UniRef50_A0A4Y4DNK9, UniRef:UniRef90_A0A4Q8TBH3
contig_135	5558	5704	-	HPLHNM_06285	5.4	5.8		
