#Annotated with Bakta v1.5.0, https://github.com/oschwengers/bakta
#Database v4.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_10	22754	22870	-	PNMMNK_01350	4.3	10.0		
contig_11	82	825	-	PNMMNK_01370	26.3	5.7		
contig_11	894	1958	-	PNMMNK_01375	38.4	6.5		
contig_11	2079	2792	-	PNMMNK_01380	25.5	8.9		
contig_11	10135	11106	-	PNMMNK_01420	34.2	10.8		
contig_11	22329	24722	+	PNMMNK_01465	88.1	12.0		
contig_12	95	421	+	PNMMNK_01470	11.5	5.4		
contig_12	14994	15362	-	PNMMNK_01540	12.8	6.2	PF02635.18|DrsE	PFAM:PF02635.18
contig_13	203	736	+	PNMMNK_01575	18.3	5.2		
contig_13	11700	12131	-	PNMMNK_01645	15.8	4.8	PF13673.10|Acetyltransf_10	PFAM:PF13673.10
contig_13	14666	15334	-	PNMMNK_01665	25.1	9.4		
contig_14	14747	14935	+	PNMMNK_01765	6.1	4.1		
contig_14	20957	21349	-	PNMMNK_01795	13.6	4.9	PF18317.4|SDH_C	PFAM:PF18317.4
contig_15	260	964	+	PNMMNK_01800	25.0	6.2		
contig_15	10289	10822	-	PNMMNK_01835	19.6	8.7		
contig_15	10882	11994	-	PNMMNK_01840	39.9	6.4		
contig_16	1098	2300	+	PNMMNK_01885	43.1	5.6	PF00155.24|Aminotran_1_2	PFAM:PF00155.24
contig_16	4777	5145	+	PNMMNK_01910	13.4	5.5	PF05016.18|ParE_toxin	PFAM:PF05016.18
contig_16	5936	7321	+	PNMMNK_01920	50.8	5.9	PF00512.28|HisKA, PF02518.29|HATPase_c	PFAM:PF00512.28, PFAM:PF02518.29
contig_16	9612	10307	+	PNMMNK_01935	24.1	11.1		
contig_16	10371	10622	+	PNMMNK_01940	9.4	9.7		
contig_16	11801	12754	+	PNMMNK_01950	33.2	8.8		
contig_16	14917	15315	+	PNMMNK_01960	14.7	6.9	PF08905.14|DUF1850	PFAM:PF08905.14
contig_16	16901	17677	-	PNMMNK_01970	27.9	11.1		
contig_16	19622	19915	-	PNMMNK_01985	10.1	5.0		
contig_17	912	1898	+	PNMMNK_02005	34.5	6.1	PF00389.33|2-Hacid_dh, PF02826.22|2-Hacid_dh_C	PFAM:PF00389.33, PFAM:PF02826.22
contig_17	1932	2345	-	PNMMNK_02010	14.7	6.0	PF01042.24|Ribonuc_L-PSP	PFAM:PF01042.24
contig_17	11066	12958	-	PNMMNK_02045	69.2	5.9	PF00512.28|HisKA, PF02518.29|HATPase_c	PFAM:PF00512.28, PFAM:PF02518.29
contig_17	13182	14366	+	PNMMNK_02050	43.5	7.6	PF00990.24|GGDEF	PFAM:PF00990.24
contig_17	16311	18218	+	PNMMNK_02065	67.4	6.2	PF00034.24|Cytochrom_C, PF00034.24|Cytochrom_C, PF00034.24|Cytochrom_C, PF13442.9|Cytochrome_CBB3	PFAM:PF00034.24, PFAM:PF00034.24, PFAM:PF00034.24, PFAM:PF13442.9
contig_17	18970	19239	-	PNMMNK_02075	9.4	5.0		
contig_18	127	270	+	PNMMNK_02085	5.1	4.6		
contig_18	8066	8731	-	PNMMNK_02130	24.4	6.3		
contig_18	9102	10910	+	PNMMNK_02140	64.6	8.8		
contig_18	13072	13479	-	PNMMNK_02160	13.9	9.8		
contig_18	15284	16216	+	PNMMNK_02175	33.9	5.5		
contig_18	16988	17944	+	PNMMNK_02185	35.9	5.2		
contig_19	7643	8173	+	PNMMNK_02230	19.2	6.8		
contig_19	9498	10196	+	PNMMNK_02240	26.5	6.8	PF00392.24|GntR, PF07729.15|FCD	PFAM:PF00392.24, PFAM:PF07729.15
contig_19	10249	10713	+	PNMMNK_02245	16.3	5.9	PF01796.20|OB_aCoA_assoc, PF12172.11|DUF35_N	PFAM:PF01796.20, PFAM:PF12172.11
contig_20	51	350	+	PNMMNK_02285	10.0	4.8		
contig_20	4031	4210	-	PNMMNK_02310	6.6	4.4		
contig_20	11752	12099	+	PNMMNK_02335	11.9	9.3		
contig_20	18926	19327	-	PNMMNK_02360	15.8	6.9		
contig_21	13310	13867	-	PNMMNK_02440	20.7	5.9		
contig_22	408	1751	+	PNMMNK_02470	46.6	5.3		
contig_22	4346	5902	+	PNMMNK_02485	55.6	9.8		
contig_22	8175	9416	-	PNMMNK_02505	46.2	9.1	PF13439.9|Glyco_transf_4, PF13524.9|Glyco_trans_1_2, PF13579.9|Glyco_trans_4_4, PF13692.9|Glyco_trans_1_4	PFAM:PF13439.9, PFAM:PF13524.9, PFAM:PF13579.9, PFAM:PF13692.9
contig_22	9525	10247	-	PNMMNK_02510	24.8	8.8		
contig_22	18636	18866	-	PNMMNK_02550	7.9	9.0		
contig_23	155	373	+	PNMMNK_02555	7.5	9.2		
contig_23	2563	2967	-	PNMMNK_02575	14.7	11.7		
contig_23	6306	7505	-	PNMMNK_02595	43.8	8.3		
contig_23	7682	8881	-	PNMMNK_02600	43.8	7.7		
contig_23	14654	15667	+	PNMMNK_02630	37.3	5.8		
contig_23	15667	15816	+	PNMMNK_02635	5.4	10.7		
contig_23	18035	18733	+	PNMMNK_02655	25.9	10.4		
contig_24	12910	14109	-	PNMMNK_02715	43.0	10.0		
contig_24	14826	15575	-	PNMMNK_02725	26.0	5.4		
contig_24	18053	18472	-	PNMMNK_02740	15.0	5.2		
contig_25	84	1493	+	PNMMNK_02745	51.4	6.5	PF00204.28|DNA_gyraseB	PFAM:PF00204.28
contig_25	18101	18247	-	PNMMNK_02825	5.1	4.4	PF03454.18|MoeA_C	PFAM:PF03454.18
contig_26	1353	2483	+	PNMMNK_02835	40.4	5.5		
contig_26	4375	4878	+	PNMMNK_02850	17.6	6.3		
contig_26	15515	15946	+	PNMMNK_02900	16.0	8.3		
contig_27	227	1225	+	PNMMNK_02915	35.7	9.4		
contig_27	4237	5160	-	PNMMNK_02935	34.5	6.9	PF00126.30|HTH_1	PFAM:PF00126.30
contig_27	17365	17580	-	PNMMNK_02985	7.2	12.0		
contig_29	14868	15077	+	PNMMNK_03110	8.1	5.7		
contig_29	16730	17572	-	PNMMNK_03125	30.7	8.5	PF00441.27|Acyl-CoA_dh_1, PF02770.22|Acyl-CoA_dh_M, PF08028.14|Acyl-CoA_dh_2	PFAM:PF00441.27, PFAM:PF02770.22, PFAM:PF08028.14
contig_30	443	1516	+	PNMMNK_03130	38.2	5.1	PF13609.9|Porin_4	PFAM:PF13609.9
contig_30	7699	8424	+	PNMMNK_03150	25.4	5.0	PF00175.24|NAD_binding_1, PF00970.27|FAD_binding_6	PFAM:PF00175.24, PFAM:PF00970.27
contig_30	8480	9202	+	PNMMNK_03155	26.5	5.5	PF07238.17|PilZ	PFAM:PF07238.17
contig_30	10688	11461	+	PNMMNK_03165	27.0	5.5	PF00561.23|Abhydrolase_1, PF12697.10|Abhydrolase_6	PFAM:PF00561.23, PFAM:PF12697.10
contig_30	14929	16770	-	PNMMNK_03195	65.6	4.8		
contig_31	206	718	-	PNMMNK_03205	19.3	5.9		
contig_31	1860	2891	+	PNMMNK_03215	38.4	8.3		
contig_31	4171	4689	-	PNMMNK_03230	18.5	9.4		
contig_31	8036	9295	+	PNMMNK_03245	45.7	9.5	PF00482.26|T2SSF, PF00482.26|T2SSF	PFAM:PF00482.26, PFAM:PF00482.26
contig_32	15551	16312	+	PNMMNK_03350	27.0	5.6		
contig_34	1269	1544	-	PNMMNK_03435	9.9	10.3		
contig_34	8230	9051	-	PNMMNK_03460	28.7	11.2		
contig_34	9117	11012	-	PNMMNK_03465	69.3	5.5	PF13193.9|AMP-binding_C	PFAM:PF13193.9
contig_34	11230	11922	+	PNMMNK_03470	24.1	10.3		
contig_34	15082	16776	-	PNMMNK_03495	59.4	11.0	PF00753.30|Lactamase_B	PFAM:PF00753.30
contig_35	5846	6280	+	PNMMNK_03510	15.3	8.7	PF07963.15|N_methyl, PF16732.8|ComP_DUS	PFAM:PF07963.15, PFAM:PF16732.8
contig_35	6283	6909	+	PNMMNK_03515	21.8	10.6	PF07963.15|N_methyl, PF12019.11|GspH	PFAM:PF07963.15, PFAM:PF12019.11
contig_35	6910	7401	+	PNMMNK_03520	17.2	6.4	PF07963.15|N_methyl	PFAM:PF07963.15
contig_35	7409	8590	+	PNMMNK_03525	40.8	4.9	PF07963.15|N_methyl	PFAM:PF07963.15
contig_35	8604	9218	+	PNMMNK_03530	21.5	7.7		
contig_35	13298	13729	+	PNMMNK_03540	15.2	5.3		
contig_35	13821	14381	+	PNMMNK_03545	20.9	10.5	PF00565.20|SNase	PFAM:PF00565.20
contig_36	6917	7030	+	PNMMNK_03630	4.3	11.4	PF00444.21|Ribosomal_L36	PFAM:PF00444.21
contig_36	15439	15528	+	PNMMNK_03695	3.6	10.2		
contig_37	3497	3745	-	PNMMNK_03715	8.9	10.8		
contig_37	4766	5506	+	PNMMNK_03725	26.9	6.4	PF03724.19|META, PF09864.12|MliC	PFAM:PF03724.19, PFAM:PF09864.12
contig_38	12194	13369	+	PNMMNK_03840	41.7	5.9		
contig_38	13369	13794	+	PNMMNK_03845	15.9	5.7	PF01796.20|OB_aCoA_assoc, PF12172.11|DUF35_N	PFAM:PF01796.20, PFAM:PF12172.11
contig_38	13835	14647	+	PNMMNK_03850	28.7	5.2		
contig_38	15263	15802	-	PNMMNK_03860	18.3	12.0		
contig_39	2217	3470	-	PNMMNK_03875	47.9	5.9		
contig_39	13580	13984	+	PNMMNK_03945	14.8	9.8		
contig_39	13981	14559	+	PNMMNK_03950	21.1	11.5		
contig_39	15070	15681	-	PNMMNK_03960	22.1	4.8	PF07859.16|Abhydrolase_3, PF13727.9|CoA_binding_3	PFAM:PF07859.16, PFAM:PF13727.9
contig_40	289	744	+	PNMMNK_03965	15.8	4.8		
contig_40	12136	14049	+	PNMMNK_04020	70.6	4.7	PF00639.24|Rotamase, PF13145.9|Rotamase_2, PF13616.9|Rotamase_3, PF13623.9|SurA_N_2, PF13624.9|SurA_N_3	PFAM:PF00639.24, PFAM:PF13145.9, PFAM:PF13616.9, PFAM:PF13623.9, PFAM:PF13624.9
contig_40	14057	15172	-	PNMMNK_04025	40.2	8.5	PF00581.23|Rhodanese	PFAM:PF00581.23
contig_41	1688	2905	+	PNMMNK_04035	43.0	10.9		
contig_41	7452	8777	-	PNMMNK_04060	47.0	6.2		
contig_41	11821	12225	-	PNMMNK_04080	13.9	5.4		
contig_42	22	327	+	PNMMNK_04100	11.1	10.5		
contig_42	5603	6412	-	PNMMNK_04125	29.0	6.1	PF00378.23|ECH_1, PF16113.8|ECH_2	PFAM:PF00378.23, PFAM:PF16113.8
contig_43	1076	2314	+	PNMMNK_04170	45.3	10.8		
contig_43	2176	2652	-	PNMMNK_04175	16.4	4.3		
contig_43	2656	2949	-	PNMMNK_04180	10.0	6.2		
contig_43	3160	3840	-	PNMMNK_04185	24.6	9.3		
contig_43	3840	4025	-	PNMMNK_04190	7.4	12.0		
contig_43	4029	4358	-	PNMMNK_04195	11.6	5.4		
contig_43	4355	6922	-	PNMMNK_04200	86.8	4.5	PF05345.15|He_PIG, PF05345.15|He_PIG, PF05345.15|He_PIG	PFAM:PF05345.15, PFAM:PF05345.15, PFAM:PF05345.15
contig_43	6926	9511	-	PNMMNK_04205	93.3	5.3		
contig_43	9521	12715	-	PNMMNK_04210	114.3	5.3		
contig_43	12716	13108	-	PNMMNK_04215	13.5	4.7		
contig_43	13105	13689	-	PNMMNK_04220	20.9	5.8		
contig_43	13686	14225	-	PNMMNK_04225	19.1	10.3		
contig_43	14276	15271	-	PNMMNK_04230	35.1	5.0		
contig_44	6443	7618	-	PNMMNK_04270	42.5	6.1	PF00441.27|Acyl-CoA_dh_1, PF02770.22|Acyl-CoA_dh_M, PF02771.19|Acyl-CoA_dh_N, PF08028.14|Acyl-CoA_dh_2	PFAM:PF00441.27, PFAM:PF02770.22, PFAM:PF02771.19, PFAM:PF08028.14
contig_45	2902	3180	-	PNMMNK_04325	9.8	8.3		
contig_45	6172	6579	-	PNMMNK_04345	14.2	9.5	PF10387.12|DUF2442	PFAM:PF10387.12
contig_45	7145	7531	+	PNMMNK_04350	14.5	8.7		
contig_45	7524	7709	+	PNMMNK_04355	6.8	11.3		
contig_45	7931	8185	-	PNMMNK_04360	9.4	4.4	PF10387.12|DUF2442	PFAM:PF10387.12
contig_45	8157	8396	-	PNMMNK_04365	9.1	9.5		
contig_45	8541	9212	-	PNMMNK_04370	24.9	8.2		
contig_45	9286	10107	-	PNMMNK_04375	30.3	7.9		
contig_45	10937	11458	-	PNMMNK_04385	17.5	8.5	PF00114.22|Pilin, PF07963.15|N_methyl	PFAM:PF00114.22, PFAM:PF07963.15
contig_45	11522	12286	-	PNMMNK_04390	28.4	5.6	PF00753.30|Lactamase_B, PF12706.10|Lactamase_B_2	PFAM:PF00753.30, PFAM:PF12706.10
contig_45	14247	14600	-	PNMMNK_04400	12.2	6.6		
contig_46	982	1164	+	PNMMNK_04410	7.0	6.2		
contig_46	1596	1862	+	PNMMNK_04415	9.5	5.4		
contig_46	4824	5576	+	PNMMNK_04445	27.6	6.5		
contig_46	5708	5995	+	PNMMNK_04450	10.0	4.6		
contig_46	6328	6486	+	PNMMNK_04455	5.7	10.3		
contig_46	6760	7155	+	PNMMNK_04460	14.0	9.0		
contig_46	7924	8445	+	PNMMNK_04470	19.0	6.4		
contig_46	11936	12223	+	PNMMNK_04495	10.4	6.2		
contig_46	13482	14336	-	PNMMNK_04510	28.3	5.3		
contig_47	104	583	+	PNMMNK_04515	17.7	5.0		
contig_47	614	1174	-	PNMMNK_04520	19.6	5.8		
contig_47	12602	13312	-	PNMMNK_04555	24.4	4.6		
contig_47	13421	14251	-	PNMMNK_04560	29.0	5.5	PF01071.22|GARS_A, PF02786.20|CPSase_L_D2, PF08443.14|RimK	PFAM:PF01071.22, PFAM:PF02786.20, PFAM:PF08443.14
contig_49	41	1021	+	PNMMNK_04635	34.9	6.0		
contig_49	2958	3623	+	PNMMNK_04645	23.6	6.6		
contig_49	7407	8780	+	PNMMNK_04665	48.8	10.0		
contig_49	12223	13002	-	PNMMNK_04685	28.8	10.5		
contig_50	6037	6690	+	PNMMNK_04710	23.9	9.3		
contig_50	10216	12117	+	PNMMNK_04730	63.0	4.5	PF02369.19|Big_1, PF02369.19|Big_1, PF02369.19|Big_1	PFAM:PF02369.19, PFAM:PF02369.19, PFAM:PF02369.19
contig_51	8850	9956	-	PNMMNK_04785	38.6	9.3	PF01011.24|PQQ, PF13360.9|PQQ_2, PF13360.9|PQQ_2, PF13570.9|PQQ_3, PF13570.9|PQQ_3	PFAM:PF01011.24, PFAM:PF13360.9, PFAM:PF13360.9, PFAM:PF13570.9, PFAM:PF13570.9
contig_51	13220	13465	-	PNMMNK_04805	8.5	5.1	PF13464.9|DUF4115	PFAM:PF13464.9
contig_52	3973	4299	-	PNMMNK_04835	11.8	6.1	PF05534.15|HicB	PFAM:PF05534.15
contig_52	4286	4543	-	PNMMNK_04840	9.6	9.3		
contig_52	6747	7271	-	PNMMNK_04875	19.7	5.6		
contig_53	3	1949	+	PNMMNK_04900	70.3	5.3	PF00563.23|EAL, PF00990.24|GGDEF	PFAM:PF00563.23, PFAM:PF00990.24
contig_53	3157	3576	-	PNMMNK_04910	16.0	8.0	PF13470.9|PIN_3	PFAM:PF13470.9
contig_53	6553	7047	+	PNMMNK_04935	18.1	6.9		
contig_54	15	320	+	PNMMNK_04960	11.4	6.3	PF13193.9|AMP-binding_C	PFAM:PF13193.9
contig_54	324	467	-	PNMMNK_04965	5.2	10.3		
contig_54	1560	2276	-	PNMMNK_04975	27.3	8.6		
contig_54	2327	2692	-	PNMMNK_04980	13.9	6.8		
contig_55	5	142	+	PNMMNK_05040	5.1	10.6		
contig_55	264	1097	-	PNMMNK_05045	29.5	5.2		
contig_55	1192	1794	-	PNMMNK_05050	21.5	5.4		
contig_55	3960	4067	+	PNMMNK_05065	3.8	10.3		
contig_55	4152	5345	+	PNMMNK_05070	44.1	9.4		
contig_55	6548	7201	+	PNMMNK_05080	23.6	10.0		
contig_55	12164	12916	-	PNMMNK_05115	26.5	10.1		
contig_56	51	359	+	PNMMNK_05120	11.5	8.2		
contig_56	3591	4136	-	PNMMNK_05140	19.1	6.7		
contig_57	38	1804	+	PNMMNK_05185	64.8	5.1	PF08264.16|Anticodon_1, PF13603.9|tRNA-synt_1_2	PFAM:PF08264.16, PFAM:PF13603.9
contig_58	5657	6556	+	PNMMNK_05260	32.5	9.2	PF01380.25|SIS, PF01418.20|HTH_6	PFAM:PF01380.25, PFAM:PF01418.20
contig_59	67	1041	+	PNMMNK_05285	34.8	7.6		
contig_59	4014	4991	+	PNMMNK_05305	35.8	9.4	PF00126.30|HTH_1	PFAM:PF00126.30
contig_59	5208	6302	+	PNMMNK_05310	39.3	8.4		
contig_59	6345	6830	+	PNMMNK_05315	17.1	7.1		
contig_59	8271	8540	-	PNMMNK_05325	10.2	9.6	PF20056.2|DUF6455	PFAM:PF20056.2
contig_59	8719	9285	-	PNMMNK_05330	20.5	9.5	PF00578.24|AhpC-TSA, PF08534.13|Redoxin	PFAM:PF00578.24, PFAM:PF08534.13
contig_59	9337	11256	-	PNMMNK_05335	67.9	6.2	PF01435.21|Peptidase_M48	PFAM:PF01435.21
contig_60	370	2619	+	PNMMNK_05345	80.9	7.0		
contig_60	11600	11749	-	PNMMNK_05370	5.3	9.4		
contig_61	7473	8309	+	PNMMNK_05410	30.4	7.0	PF09339.13|HTH_IclR	PFAM:PF09339.13
contig_61	11278	11691	-	PNMMNK_05425	15.0	6.1		
contig_62	41	169	+	PNMMNK_05430	4.7	5.5		
contig_62	6339	7292	+	PNMMNK_05460	33.8	10.0		
contig_62	8740	9168	+	PNMMNK_05475	15.6	9.3		
contig_62	10986	11450	-	PNMMNK_05490	16.7	5.4	PF00070.30|Pyr_redox, PF07992.17|Pyr_redox_2, PF13241.9|NAD_binding_7	PFAM:PF00070.30, PFAM:PF07992.17, PFAM:PF13241.9
contig_63	962	2068	+	PNMMNK_05500	42.3	5.2	PF00355.29|Rieske, PF00848.22|Ring_hydroxyl_A	PFAM:PF00355.29, PFAM:PF00848.22
contig_63	8340	9197	+	PNMMNK_05530	29.8	5.0		
contig_64	16	1503	+	PNMMNK_05540	52.9	5.2	PF00702.29|Hydrolase, PF08282.15|Hydrolase_3	PFAM:PF00702.29, PFAM:PF08282.15
contig_64	11379	11504	+	PNMMNK_05600	4.9	11.8		
contig_65	5962	6432	-	PNMMNK_05625	16.5	6.3	PF00111.30|Fer2, PF01799.23|Fer2_2	PFAM:PF00111.30, PFAM:PF01799.23
contig_66	911	1237	+	PNMMNK_05650	12.5	7.8		
contig_66	3519	3791	+	PNMMNK_05660	9.8	10.8		
contig_66	3772	4101	+	PNMMNK_05665	11.7	10.8		
contig_66	10188	10442	-	PNMMNK_05690	8.5	9.8		
contig_66	11210	11434	-	PNMMNK_05700	7.9	8.5		
contig_67	92	790	+	PNMMNK_05705	25.0	6.0		
contig_67	1177	1398	-	PNMMNK_05710	7.5	11.7		
contig_67	2117	2536	-	PNMMNK_05720	14.8	5.5		
contig_67	2782	3969	+	PNMMNK_05725	43.5	5.7	PF00196.22|GerE	PFAM:PF00196.22
contig_67	4117	5130	+	PNMMNK_05730	38.5	8.9		
contig_67	5155	6078	-	PNMMNK_05735	33.8	5.9		
contig_67	8910	9566	-	PNMMNK_05750	23.5	10.9		
contig_67	9574	11268	-	PNMMNK_05755	60.8	4.8	PF09994.12|DUF2235, PF09994.12|DUF2235	PFAM:PF09994.12, PFAM:PF09994.12
contig_68	1708	2406	-	PNMMNK_05765	25.4	7.9	PF00072.27|Response_reg, PF00196.22|GerE	PFAM:PF00072.27, PFAM:PF00196.22
contig_68	7453	8733	+	PNMMNK_05790	46.3	7.0		
contig_69	77	205	+	PNMMNK_05805	4.5	10.3		
