#Annotated with Bakta v1.5.0, https://github.com/oschwengers/bakta
#Database v4.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_20	5196	5705	+	KPMIHG_03280	17.8	4.9		
contig_20	5709	6098	+	KPMIHG_03285	13.5	5.3	PF07332.14|Phage_holin_3_6	PFAM:PF07332.14
contig_20	6095	6436	+	KPMIHG_03290	11.6	10.4		
contig_20	6436	6813	+	KPMIHG_03295	13.0	10.0		
contig_20	11684	12496	-	KPMIHG_03320	29.3	4.6		
contig_21	3106	3414	-	KPMIHG_03380	10.9	4.5		
contig_21	8256	9830	-	KPMIHG_03410	59.6	5.7		
contig_21	13664	14077	+	KPMIHG_03425	14.4	9.3		
contig_21	17982	18590	-	KPMIHG_03445	22.4	9.6		
contig_22	45	212	+	KPMIHG_03455	5.6	5.5		
contig_22	4938	5153	-	KPMIHG_03480	7.4	5.6		
contig_22	5220	5378	+	KPMIHG_03485	5.4	11.0		
contig_22	8930	9055	+	KPMIHG_03515	5.1	10.2		
contig_22	9112	9594	+	KPMIHG_03520	17.9	4.6		
contig_22	15850	16113	-	KPMIHG_03565	9.4	5.6	PF10387.12|DUF2442	PFAM:PF10387.12
contig_22	19070	19354	-	KPMIHG_03585	10.5	5.3		
contig_23	782	1168	-	KPMIHG_03595	14.1	10.7	PF08797.14|HIRAN	PFAM:PF08797.14
contig_23	6575	7360	+	KPMIHG_03635	27.5	11.5		
contig_23	10920	11249	-	KPMIHG_03660	11.9	9.2	PF06296.15|RelE	PFAM:PF06296.15
contig_23	16909	17202	+	KPMIHG_03685	10.2	8.1		
contig_23	17300	17809	+	KPMIHG_03690	19.3	4.2	PF10722.12|YbjN	PFAM:PF10722.12, SO:0001217, UniRef:UniRef50_A0A3R9WNL1, UniRef:UniRef90_A0A537MEB5
contig_24	1512	6008	+	KPMIHG_03700	161.6	5.8	PF00310.24|GATase_2, PF01645.20|Glu_synthase, PF04898.17|Glu_syn_central	PFAM:PF00310.24, PFAM:PF01645.20, PFAM:PF04898.17
contig_24	7872	8066	-	KPMIHG_03710	7.5	10.8		
contig_24	13638	14138	+	KPMIHG_03740	18.5	9.5		
contig_25	12	170	+	KPMIHG_03760	5.6	12.0		
contig_25	338	1120	+	KPMIHG_03765	28.5	11.5		
contig_25	4038	4142	+	KPMIHG_03790	3.3	5.7		
contig_25	13455	13823	+	KPMIHG_03830	12.5	4.8		
contig_25	13982	14764	-	KPMIHG_03835	27.5	4.8		
contig_25	14811	15167	+	KPMIHG_03840	12.5	4.6		
contig_26	1606	2544	-	KPMIHG_03865	35.6	6.1		
contig_26	2880	3317	-	KPMIHG_03870	14.3	11.6		
contig_26	5002	9363	-	KPMIHG_03885	157.5	5.9	PF13871.9|Helicase_C_4, PF13872.9|AAA_34	PFAM:PF13871.9, PFAM:PF13872.9
contig_26	10596	11402	-	KPMIHG_03905	29.9	5.9		
contig_26	11399	11911	-	KPMIHG_03910	18.4	6.6		
contig_26	12039	12233	-	KPMIHG_03915	6.7	4.1		
contig_26	12318	13070	-	KPMIHG_03920	27.6	4.2		
contig_26	13142	13336	-	KPMIHG_03925	7.7	10.8		
contig_26	13333	13707	-	KPMIHG_03930	14.1	6.3		SO:0001217, UniRef:UniRef50_D4Z2M8, UniRef:UniRef90_I3TMS2
contig_26	13720	14190	-	KPMIHG_03935	17.5	4.6		
contig_26	16956	17834	-	KPMIHG_03945	33.0	8.2		
contig_28	16786	17373	-	KPMIHG_04125	20.8	9.2		
contig_29	11276	12583	+	KPMIHG_04185	46.3	6.2	PF00144.27|Beta-lactamase	PFAM:PF00144.27
contig_29	12879	13016	-	KPMIHG_04190	5.4	8.1		
contig_29	13013	13291	-	KPMIHG_04195	10.7	9.6		
contig_29	13399	14100	-	KPMIHG_04200	26.0	8.7		
contig_30	373	702	+	KPMIHG_04220	13.0	11.7		
contig_30	798	1376	+	KPMIHG_04225	19.2	4.9		
contig_30	3000	5831	-	KPMIHG_04235	102.3	5.1	PF07715.18|Plug	PFAM:PF07715.18
contig_31	1453	1776	+	KPMIHG_04300	11.7	4.1		
contig_31	12647	13816	-	KPMIHG_04345	43.8	10.6		
contig_31	13856	14161	-	KPMIHG_04350	10.9	8.0	PF12840.10|HTH_20, PF13601.9|HTH_34	PFAM:PF12840.10, PFAM:PF13601.9
contig_31	14158	14607	-	KPMIHG_04355	16.0	9.0		
contig_31	14791	14967	+	KPMIHG_04360	6.2	4.8		
contig_31	16346	16867	-	KPMIHG_04370	18.2	5.1	PF00883.24|Peptidase_M17	PFAM:PF00883.24
contig_32	4728	5405	-	KPMIHG_04395	24.8	5.9		
contig_32	5402	6334	-	KPMIHG_04400	33.6	6.2	PF00551.22|Formyl_trans_N, PF02911.21|Formyl_trans_C	PFAM:PF00551.22, PFAM:PF02911.21
contig_32	11377	12723	-	KPMIHG_04425	48.3	6.0	PF00984.22|UDPG_MGDP_dh, PF03720.18|UDPG_MGDP_dh_C, PF03721.17|UDPG_MGDP_dh_N	PFAM:PF00984.22, PFAM:PF03720.18, PFAM:PF03721.17
contig_32	12802	13041	-	KPMIHG_04430	7.7	4.4		
contig_32	14344	14487	-	KPMIHG_04440	5.8	11.4		
contig_32	15817	16374	+	KPMIHG_04450	20.7	9.6		
contig_33	109	438	+	KPMIHG_04455	12.4	8.7		
contig_33	9046	9441	+	KPMIHG_04495	14.2	8.9		
contig_33	12233	12904	+	KPMIHG_04520	23.7	4.3	PF13505.9|OMP_b-brl	PFAM:PF13505.9
contig_33	13902	14093	-	KPMIHG_04530	7.3	12.0		
contig_33	15453	16325	-	KPMIHG_04540	32.4	9.7	PF01464.23|SLT	PFAM:PF01464.23
contig_34	3016	3216	-	KPMIHG_04560	7.0	8.1		
contig_34	11037	11477	+	KPMIHG_04590	16.1	10.5		
contig_34	12948	13208	-	KPMIHG_04600	9.9	4.3		
contig_35	1135	1980	+	KPMIHG_04620	31.5	6.0		
contig_35	2036	2686	-	KPMIHG_04625	25.1	9.2		
contig_35	3898	4566	+	KPMIHG_04635	25.5	9.2		
contig_35	4670	4918	-	KPMIHG_04640	9.2	6.6	PF14384.9|BrnA_antitoxin	PFAM:PF14384.9
contig_35	4884	5156	-	KPMIHG_04645	10.7	5.8	PF04365.16|BrnT_toxin	PFAM:PF04365.16
contig_36	85	1851	+	KPMIHG_04675	66.9	6.1		
contig_36	7701	7871	-	KPMIHG_04690	6.0	8.1		
contig_36	7912	8763	+	KPMIHG_04695	31.9	5.8		
contig_36	11812	12687	-	KPMIHG_04710	32.5	9.9		
contig_37	3927	6227	-	KPMIHG_04735	83.7	5.3	PF00004.32|AAA, PF00004.32|AAA, PF02359.21|CDC48_N, PF02933.20|CDC48_2, PF07728.17|AAA_5, PF13191.9|AAA_16, PF17862.4|AAA_lid_3, PF17862.4|AAA_lid_3	PFAM:PF00004.32, PFAM:PF00004.32, PFAM:PF02359.21, PFAM:PF02933.20, PFAM:PF07728.17, PFAM:PF13191.9, PFAM:PF17862.4, PFAM:PF17862.4
contig_37	10434	10847	+	KPMIHG_04765	14.9	10.4		
contig_37	14499	14897	+	KPMIHG_04780	14.4	5.2	PF12973.10|Cupin_7	PFAM:PF12973.10
contig_37	14981	15187	-	KPMIHG_04785	6.6	6.0	PF10988.11|DUF2807	PFAM:PF10988.11
contig_38	6583	6861	+	KPMIHG_04815	10.4	5.4		
contig_38	7385	7873	-	KPMIHG_04820	17.5	10.5		
contig_38	7879	8343	-	KPMIHG_04825	16.2	11.4		
contig_40	3815	4630	+	KPMIHG_04950	28.6	5.2		
contig_40	6191	6850	+	KPMIHG_04965	23.7	6.3		
contig_40	11890	12201	+	KPMIHG_04990	10.6	9.4		
contig_41	126	1076	+	KPMIHG_05010	35.2	11.4		
contig_41	3458	3958	+	KPMIHG_05025	18.0	6.6	PF00300.25|His_Phos_1	PFAM:PF00300.25
contig_41	4014	4244	-	KPMIHG_05030	8.3	5.4		
contig_41	4616	4975	-	KPMIHG_05040	13.6	5.6		
contig_41	5734	5901	-	KPMIHG_05050	5.1	5.6		
contig_41	6046	6309	-	KPMIHG_05055	10.0	10.3		
contig_41	7789	8904	+	KPMIHG_05065	40.0	11.7		
contig_41	8901	9659	+	KPMIHG_05070	26.6	5.7	PF00005.30|ABC_tran	PFAM:PF00005.30
contig_41	9771	10721	-	KPMIHG_05075	33.4	9.2		
contig_41	11678	14437	-	KPMIHG_05085	96.4	5.3	PF19278.2|Hydant_A_C	PFAM:PF19278.2
contig_42	3	236	+	KPMIHG_05090	8.6	4.9		
contig_42	322	624	+	KPMIHG_05095	10.9	10.1	PF03413.22|PepSY	PFAM:PF03413.22
contig_42	13239	14300	-	KPMIHG_05160	38.8	5.5		
contig_43	9	1445	+	KPMIHG_05165	50.5	4.8		
contig_43	1554	1823	-	KPMIHG_05170	10.1	6.7		
contig_43	4598	5131	-	KPMIHG_05185	20.7	4.6		
contig_43	11076	11381	-	KPMIHG_05210	10.8	8.2		
contig_44	72	590	+	KPMIHG_05230	18.7	9.2		
contig_44	5724	6473	+	KPMIHG_05260	27.4	4.3		
contig_44	9550	10395	+	KPMIHG_05280	32.1	5.5		
contig_44	10878	11345	-	KPMIHG_05290	16.1	10.9		
contig_45	272	649	-	KPMIHG_05300	14.1	4.9		
contig_45	7900	8193	-	KPMIHG_05335	10.2	4.9	PF11720.11|Inhibitor_I78	PFAM:PF11720.11
contig_45	12263	12655	+	KPMIHG_05355	14.4	6.8		
contig_45	13395	14057	-	KPMIHG_05365	24.4	9.5	PF01464.23|SLT	PFAM:PF01464.23
contig_46	12182	12391	-	KPMIHG_05425	7.3	8.8		
