#Annotated with Bakta v1.5.0, https://github.com/oschwengers/bakta
#Database v4.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_8	34198	35649	+	MHDNEI_01845	45.3	4.1	PF01391.21|Collagen, PF01391.21|Collagen, PF01391.21|Collagen, PF01391.21|Collagen	PFAM:PF01391.21, PFAM:PF01391.21, PFAM:PF01391.21, PFAM:PF01391.21
contig_8	35806	36825	+	MHDNEI_01850	33.3	4.1	PF01391.21|Collagen, PF01391.21|Collagen	PFAM:PF01391.21, PFAM:PF01391.21
contig_8	36901	39000	-	MHDNEI_01855	71.1	4.1	PF17803.4|Cadherin_4, PF17892.4|Cadherin_5, PF17963.4|Big_9, PF18998.3|Flg_new_2, PF18998.3|Flg_new_2	PFAM:PF17803.4, PFAM:PF17892.4, PFAM:PF17963.4, PFAM:PF18998.3, PFAM:PF18998.3
contig_8	41728	41871	-	MHDNEI_01875	4.8	10.6		
contig_9	230	1033	+	MHDNEI_01880	27.9	4.4		
contig_9	2465	5776	-	MHDNEI_01895	111.4	4.4	PF17957.4|Big_7	PFAM:PF17957.4
contig_9	5997	6665	+	MHDNEI_01900	23.3	5.6	PF00440.26|TetR_N	PFAM:PF00440.26
contig_9	6793	9075	+	MHDNEI_01905	79.2	5.2		
contig_9	9825	11243	+	MHDNEI_01915	48.7	4.1	PF06980.14|DUF1302	PFAM:PF06980.14
contig_9	11302	11991	+	MHDNEI_01920	24.2	4.9		
contig_9	12230	12631	+	MHDNEI_01925	14.4	5.3		
contig_9	13925	14944	-	MHDNEI_01935	37.0	10.7		
contig_9	17449	17820	+	MHDNEI_01950	13.3	9.0		
contig_9	17823	18893	+	MHDNEI_01955	38.3	5.8		
contig_9	19005	19532	+	MHDNEI_01960	18.2	10.5		
contig_9	22159	22359	-	MHDNEI_01980	7.4	8.5		
contig_9	22406	22975	-	MHDNEI_01985	19.9	5.1		
contig_9	23163	24296	-	MHDNEI_01990	40.8	5.8	PF17874.4|TPR_MalT	PFAM:PF17874.4
contig_9	25109	25363	+	MHDNEI_01995	9.9	5.1		
contig_9	25454	25642	+	MHDNEI_02000	6.3	5.5		
contig_9	26356	26835	+	MHDNEI_02005	17.4	4.5	PF07366.15|SnoaL, PF12680.10|SnoaL_2	PFAM:PF07366.15, PFAM:PF12680.10
contig_9	27248	27766	-	MHDNEI_02015	19.4	4.8		
contig_9	28090	29406	+	MHDNEI_02020	45.5	6.6		
contig_9	29450	30004	+	MHDNEI_02025	20.0	5.0	PF12867.10|DinB_2	PFAM:PF12867.10
contig_9	30071	30262	-	MHDNEI_02030	7.1	10.0		
contig_9	30339	30911	+	MHDNEI_02035	19.9	10.1		
contig_9	36084	36800	-	MHDNEI_02070	26.7	5.4	PF00392.24|GntR	PFAM:PF00392.24
contig_9	38285	39052	-	MHDNEI_02080	26.7	5.3		
contig_10	2440	4326	-	MHDNEI_02090	65.3	11.1		
contig_10	9438	9611	+	MHDNEI_02110	6.3	4.6		
contig_10	9614	9799	+	MHDNEI_02115	6.8	9.3		
contig_10	10522	12108	-	MHDNEI_02125	57.2	5.5		
contig_10	12195	12464	-	MHDNEI_02130	9.4	4.7	PF02518.29|HATPase_c	PFAM:PF02518.29
contig_10	12409	13485	-	MHDNEI_02135	38.2	11.2		
contig_10	14202	14837	-	MHDNEI_02145	22.6	4.1		
contig_10	14951	15619	-	MHDNEI_02150	25.9	4.1		
contig_10	18780	19610	+	MHDNEI_02170	29.1	5.6	PF00027.32|cNMP_binding, PF00325.23|Crp, PF13545.9|HTH_Crp_2	PFAM:PF00027.32, PFAM:PF00325.23, PFAM:PF13545.9
contig_10	20338	22629	-	MHDNEI_02180	85.4	5.4	PF00989.28|PAS, PF00989.28|PAS, PF00989.28|PAS, PF01590.29|GAF, PF08447.15|PAS_3, PF08448.13|PAS_4, PF13185.9|GAF_2, PF13188.10|PAS_8, PF13188.10|PAS_8, PF13426.10|PAS_9, PF13426.10|PAS_9, PF13426.10|PAS_9, PF13487.9|HD_5, PF13492.9|GAF_3	PFAM:PF00989.28, PFAM:PF00989.28, PFAM:PF00989.28, PFAM:PF01590.29, PFAM:PF08447.15, PFAM:PF08448.13, PFAM:PF13185.9, PFAM:PF13188.10, PFAM:PF13188.10, PFAM:PF13426.10, PFAM:PF13426.10, PFAM:PF13426.10, PFAM:PF13487.9, PFAM:PF13492.9
contig_10	25283	25822	-	MHDNEI_02190	19.6	4.3		
contig_10	26486	28894	-	MHDNEI_02200	87.5	5.6	PF00931.25|NB-ARC, PF03704.20|BTAD	PFAM:PF00931.25, PFAM:PF03704.20
contig_10	28891	29145	-	MHDNEI_02205	9.3	9.8		
contig_10	29292	29819	+	MHDNEI_02210	18.8	4.7		
contig_10	30053	32053	+	MHDNEI_02215	71.3	4.1	PF00092.31|VWA, PF13519.9|VWA_2, PF13768.9|VWA_3	PFAM:PF00092.31, PFAM:PF13519.9, PFAM:PF13768.9
contig_10	34453	36207	+	MHDNEI_02225	60.3	4.1		
contig_11	26	658	+	MHDNEI_02230	22.5	5.7		
contig_11	731	2272	+	MHDNEI_02235	55.4	5.6		
contig_11	4983	6758	-	MHDNEI_02250	61.8	4.1		
contig_11	6863	7549	-	MHDNEI_02255	25.3	9.2		
contig_11	7981	8208	-	MHDNEI_02265	8.4	6.3		
contig_11	8477	9484	-	MHDNEI_02270	36.4	9.3		
contig_11	10175	11278	-	MHDNEI_02280	39.9	5.0		
contig_11	11278	12549	-	MHDNEI_02285	44.1	5.0		
contig_11	15860	17059	-	MHDNEI_02310	42.1	6.7	PF07730.16|HisKA_3	PFAM:PF07730.16
contig_11	17204	18382	+	MHDNEI_02315	42.3	9.3	PF00990.24|GGDEF	PFAM:PF00990.24
contig_11	18467	19390	-	MHDNEI_02320	32.6	9.7	PF00126.30|HTH_1	PFAM:PF00126.30
contig_11	19468	20541	+	MHDNEI_02325	36.3	10.7		
contig_11	20750	21949	-	MHDNEI_02330	43.7	5.3	PF00557.27|Peptidase_M24, PF01321.21|Creatinase_N	PFAM:PF00557.27, PFAM:PF01321.21
contig_11	22009	22929	-	MHDNEI_02335	33.5	7.9	PF01380.25|SIS, PF01418.20|HTH_6	PFAM:PF01380.25, PFAM:PF01418.20
contig_11	22926	23639	-	MHDNEI_02340	25.7	5.2		
contig_11	23636	24358	-	MHDNEI_02345	25.8	7.0		
contig_11	24419	25864	-	MHDNEI_02350	54.3	4.6	PF00496.25|SBP_bac_5	PFAM:PF00496.25
contig_11	27774	28835	-	MHDNEI_02365	37.5	7.1		
contig_11	28982	30007	-	MHDNEI_02370	36.6	4.9	PF04952.17|AstE_AspA	PFAM:PF04952.17
contig_11	30213	30710	+	MHDNEI_02375	19.3	10.7		
contig_11	30518	30925	-	MHDNEI_02380	15.4	10.0		
contig_11	31267	32388	-	MHDNEI_02385	41.9	5.1	PF04909.17|Amidohydro_2	PFAM:PF04909.17
contig_11	32558	34147	+	MHDNEI_02390	59.3	4.5	PF00496.25|SBP_bac_5	PFAM:PF00496.25
contig_12	4	999	-	MHDNEI_02400	34.8	4.6		
contig_12	1198	3258	+	MHDNEI_02405	74.5	8.7	PF01068.24|DNA_ligase_A_M	PFAM:PF01068.24
contig_12	8442	10097	-	MHDNEI_02435	59.2	4.3	PF00754.28|F5_F8_type_C	PFAM:PF00754.28
contig_12	12231	13331	-	MHDNEI_02455	38.5	10.9		
contig_12	16597	16833	-	MHDNEI_02475	8.8	4.9		
contig_12	24336	24704	+	MHDNEI_02520	13.5	9.5		
contig_12	25977	26852	+	MHDNEI_02530	31.4	5.4	PF01261.27|AP_endonuc_2	PFAM:PF01261.27
contig_12	28020	28610	+	MHDNEI_02540	20.5	6.2		
contig_12	32222	33280	+	MHDNEI_02560	37.7	5.1		
contig_12	33268	34227	+	MHDNEI_02565	33.2	5.4	PF13508.10|Acetyltransf_7, PF13673.10|Acetyltransf_10, PF18014.4|Acetyltransf_18	PFAM:PF13508.10, PFAM:PF13673.10, PFAM:PF18014.4
contig_13	72	797	+	MHDNEI_02570	25.7	10.7		
contig_13	1052	2194	-	MHDNEI_02575	40.8	5.2		
contig_13	2459	3283	-	MHDNEI_02580	28.5	5.9		
contig_13	3888	4037	+	MHDNEI_02585	5.2	8.5		
contig_13	4644	6437	+	MHDNEI_02590	64.1	7.1	PF00005.30|ABC_tran	PFAM:PF00005.30
contig_13	8741	9694	-	MHDNEI_02605	34.7	4.8		
contig_13	11099	12349	+	MHDNEI_02615	46.8	9.5		
contig_13	12419	13837	+	MHDNEI_02620	50.6	7.8		
contig_13	13834	14826	+	MHDNEI_02625	36.4	6.7	PF13641.9|Glyco_tranf_2_3	PFAM:PF13641.9
contig_13	14999	16018	+	MHDNEI_02630	36.7	6.0		
contig_13	17770	18570	+	MHDNEI_02645	27.6	4.6		
contig_13	18575	19924	+	MHDNEI_02650	47.8	10.5		
contig_13	19884	20501	-	MHDNEI_02655	20.3	7.1	PF17836.4|PglD_N	PFAM:PF17836.4
contig_13	22764	24053	+	MHDNEI_02670	46.0	6.2		
contig_13	24100	25458	+	MHDNEI_02675	51.8	5.8		
contig_13	28264	29442	-	MHDNEI_02690	39.5	5.2	PF00364.25|Biotin_lipoyl	PFAM:PF00364.25
contig_13	30775	31818	-	MHDNEI_02700	36.7	4.9	PF02779.27|Transket_pyr, PF02780.23|Transketolase_C	PFAM:PF02779.27, PFAM:PF02780.23
contig_13	31805	32818	-	MHDNEI_02705	36.6	5.6		
contig_13	33557	33703	-	MHDNEI_02715	5.4	12.0		
contig_13	33706	33822	-	MHDNEI_02720	4.0	4.8		
contig_14	13	672	+	MHDNEI_02725	23.3	5.3		
contig_14	2327	2713	-	MHDNEI_02735	14.7	8.9		
contig_14	3189	3776	-	MHDNEI_02745	21.0	4.4		
contig_14	9073	9333	-	MHDNEI_02775	9.8	11.8		
contig_14	9390	9533	-	MHDNEI_02780	5.5	11.8		
contig_14	9756	9848	-	MHDNEI_02785	3.3	9.3		
contig_14	10055	10495	-	MHDNEI_02790	15.8	6.1		
contig_14	11981	13633	-	MHDNEI_02800	60.2	5.3	PF00582.29|Usp	PFAM:PF00582.29
contig_14	24275	25342	-	MHDNEI_02845	37.8	9.1		
contig_14	27185	27802	-	MHDNEI_02860	22.0	10.3		
contig_14	29151	29366	-	MHDNEI_02870	7.7	10.4		
contig_14	30081	30590	-	MHDNEI_02880	17.3	11.5		
contig_15	609	1118	+	MHDNEI_02895	17.9	5.7		
contig_15	9212	10180	-	MHDNEI_02935	34.1	5.7	PF13177.9|DNA_pol3_delta2	PFAM:PF13177.9
contig_15	12181	13059	-	MHDNEI_02950	29.5	8.2		
contig_15	17626	18141	-	MHDNEI_02970	17.3	10.2	PF00717.26|Peptidase_S24, PF10502.12|Peptidase_S26	PFAM:PF00717.26, PFAM:PF10502.12
contig_15	28182	29039	+	MHDNEI_03035	30.1	5.0		
contig_15	29194	30888	+	MHDNEI_03040	58.2	4.7		
contig_15	30944	31867	+	MHDNEI_03045	32.9	5.1		
contig_16	1	564	+	MHDNEI_03055	19.7	5.7	PF00532.24|Peripla_BP_1, PF13377.9|Peripla_BP_3	PFAM:PF00532.24, PFAM:PF13377.9
contig_16	7203	9143	+	MHDNEI_03090	68.3	4.5		
contig_16	9715	10140	-	MHDNEI_03100	15.5	8.1	PF01022.23|HTH_5, PF12840.10|HTH_20	PFAM:PF01022.23, PFAM:PF12840.10
contig_16	10297	11574	+	MHDNEI_03105	45.0	6.1	PF02550.18|AcetylCoA_hydro, PF13336.9|AcetylCoA_hyd_C	PFAM:PF02550.18, PFAM:PF13336.9
contig_16	11612	13141	-	MHDNEI_03110	53.3	4.4	PF07705.14|CARDB	PFAM:PF07705.14
