#Annotated with Bakta v1.5.0, https://github.com/oschwengers/bakta
#Database v4.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_2	53255	53578	+	MEIOIK_00930	11.7	4.7		RefSeq:WP_053256041.1, SO:0001217, UniParc:UPI0006A62161, UniRef:UniRef100_A0A8B4I7V8, UniRef:UniRef50_A0A1N7FMN1, UniRef:UniRef90_A0A1N7FMN1
contig_2	53754	54251	+	MEIOIK_00935	18.7	9.3		RefSeq:WP_053256040.1, SO:0001217, UniParc:UPI0006A6158E, UniRef:UniRef100_A0A8B4I6V9, UniRef:UniRef50_R9VA46, UniRef:UniRef90_A0A0D1P212
contig_2	54924	55043	-	MEIOIK_00945	4.3	5.5		SO:0001217, UniParc:UPI000BC0F06A, UniRef:UniRef100_A0A8B4I8A7, UniRef:UniRef50_A0A2K4WJT2, UniRef:UniRef90_A0A8B4I8A7
contig_2	55980	56576	-	MEIOIK_00950	22.5	5.1		SO:0001217, UniParc:UPI0006A5A2D5, UniRef:UniRef100_A0A8B4I9T1, UniRef:UniRef50_A0A8B4I9T1, UniRef:UniRef90_A0A8B4I9T1
contig_2	58174	59178	+	MEIOIK_00960	37.1	5.2		RefSeq:WP_024659580.1, SO:0001217, UniParc:UPI00040817CD, UniRef:UniRef100_A0A3M3XT80, UniRef:UniRef50_A0A3M3XT80, UniRef:UniRef90_A0A3M3XT80
contig_2	72152	73123	+	MEIOIK_01005	36.9	7.7		SO:0001217, UniParc:UPI0006A5807E, UniRef:UniRef100_A0A3M3XSN0, UniRef:UniRef50_A0A1N7FNI7, UniRef:UniRef90_A0A1N7FNI7
contig_2	76151	80422	-	MEIOIK_01025	158.4	5.3		RefSeq:WP_232005413.1, SO:0001217, UniParc:UPI000A61C99D, UniRef:UniRef100_A0A3M3XTB4, UniRef:UniRef50_A0A3M3XTB4, UniRef:UniRef90_A0A3M3XTB4
contig_2	83887	87831	+	MEIOIK_01035	146.1	5.9		RefSeq:WP_053256025.1, SO:0001217, UniParc:UPI0006A5CCF4, UniRef:UniRef100_A0A3M3XT87, UniRef:UniRef50_A0A0W0MHN3, UniRef:UniRef90_A0A379J801
contig_2	89588	90064	+	MEIOIK_01045	15.5	9.9		RefSeq:WP_053256023.1, SO:0001217, UniParc:UPI0006A6103F, UniRef:UniRef100_A0A3M3XSQ1, UniRef:UniRef50_A0A147GIU8, UniRef:UniRef90_A0A3M3XSQ1
contig_2	90286	91056	-	MEIOIK_01050	28.7	5.6		RefSeq:WP_141125138.1, SO:0001217, UniParc:UPI000A96661D, UniRef:UniRef100_A0A8B4I9U9, UniRef:UniRef50_A0A1J0EFA2, UniRef:UniRef90_A0A1J0EFA2
contig_2	92684	93022	-	MEIOIK_01060	12.4	5.0		RefSeq:WP_096236867.1, SO:0001217, UniParc:UPI000A5C7E3C, UniRef:UniRef100_A0A8B4I6X9, UniRef:UniRef50_A0A2P1PPL7, UniRef:UniRef90_A0A379J823
contig_2	93065	93766	+	MEIOIK_01065	26.8	5.8		SO:0001217, UniParc:UPI000AEEF8C5, UniRef:UniRef100_A0A8B4I8N8, UniRef:UniRef50_A0A379J8I3, UniRef:UniRef90_A0A379J8I3
contig_2	94618	94743	-	MEIOIK_01075	4.7	4.1		SO:0001217, UniParc:UPI0002607009, UniRef:UniRef100_A0A3M3XT93, UniRef:UniRef50_A0A3M3XT93, UniRef:UniRef90_A0A3M3XT93
contig_2	99268	100074	+	MEIOIK_01090	30.3	7.2		RefSeq:WP_008372988.1, SO:0001217, UniParc:UPI0002607006, UniRef:UniRef100_A0A3M3XUC7, UniRef:UniRef50_W5IL59, UniRef:UniRef90_A0A5P1QYR4
contig_2	100555	100974	-	MEIOIK_01095	15.5	4.7		RefSeq:WP_053256017.1, SO:0001217, UniParc:UPI0006A64BCB, UniRef:UniRef100_A0A8B4I8D4, UniRef:UniRef50_A0A0C2A4X7, UniRef:UniRef90_A0A379J7W2
contig_2	101548	101664	+	MEIOIK_01100	4.5	6.5		SO:0001217, UniParc:UPI000AFCCA08, UniRef:UniRef100_A0A8B4I9V9, UniRef:UniRef50_A0A8B4I9V9, UniRef:UniRef90_A0A8B4I9V9
contig_2	113975	114793	-	MEIOIK_01155	30.1	4.7		RefSeq:WP_053256008.1, SO:0001217, UniParc:UPI0006A5FF0F, UniRef:UniRef100_A0A3M3XST0, UniRef:UniRef50_A0A0W0MHX0, UniRef:UniRef90_A0A172Z1N9
contig_3	19147	19422	+	MEIOIK_01305	10.0	5.4		RefSeq:WP_069551269.1, SO:0001217, UniParc:UPI00084AFB63, UniRef:UniRef100_A0A1T3AJM3, UniRef:UniRef50_A0A172Z376, UniRef:UniRef90_A0A1T3AJM3
contig_3	72572	73729	+	MEIOIK_01510	42.8	6.0		RefSeq:WP_053257038.1, SO:0001217, UniParc:UPI0006A5C3C7, UniRef:UniRef100_A0A3M3XN49, UniRef:UniRef50_A0A1H0AW81, UniRef:UniRef90_A0A1E4XKJ2
contig_3	96277	96591	+	MEIOIK_01620	11.1	8.7		RefSeq:WP_053257054.1, SO:0001217, UniParc:UPI0006A5B4FA, UniRef:UniRef100_A0A1T3AJV2, UniRef:UniRef50_C3JZN8, UniRef:UniRef90_A0A172Z4B7
contig_3	97167	97487	-	MEIOIK_01630	11.1	8.6	PF11720.11|Inhibitor_I78	PFAM:PF11720.11, RefSeq:WP_053257055.1, SO:0001217, UniParc:UPI0006A585B5, UniRef:UniRef100_A0A1E4XK31, UniRef:UniRef50_A0A244ERT0, UniRef:UniRef90_A0A109LAG3
contig_3	97631	97939	-	MEIOIK_01635	11.2	4.4		RefSeq:WP_053258007.1, SO:0001217, UniParc:UPI0006A5D521, UniRef:UniRef100_A0A1E4XK73, UniRef:UniRef50_F9XXB5, UniRef:UniRef90_C3JZP1
contig_3	98112	98324	+	MEIOIK_01640	7.6	5.2		RefSeq:WP_053257056.1, SO:0001217, UniParc:UPI0006A5FA44, UniRef:UniRef100_A0A1E4XKE2, UniRef:UniRef50_A0A446AWN6, UniRef:UniRef90_A0A0W0HG28
contig_3	109169	109432	+	MEIOIK_01705	9.8	10.4		RefSeq:WP_053257068.1, SO:0001217, UniParc:UPI0006A6230F, UniRef:UniRef100_A0A1T3AK45, UniRef:UniRef50_A0A172Z3Z4, UniRef:UniRef90_A0A172Z3Z4
contig_3	109491	109808	+	MEIOIK_01710	11.5	9.6		SO:0001217, UniParc:UPI000AD2ABCB, UniRef:UniRef100_A0A8B4IC37, UniRef:UniRef50_A0A1H0MYD1, UniRef:UniRef90_A0A1E4XK79
contig_3	114209	114433	+	MEIOIK_01740	8.1	8.9		RefSeq:WP_053257074.1, SO:0001217, UniParc:UPI0006A631F2, UniRef:UniRef100_A0A1T3AK40, UniRef:UniRef50_A0A2T4G139, UniRef:UniRef90_A0A172Z454
contig_4	7331	7609	-	MEIOIK_01805	10.1	4.9		SO:0001217, UniRef:UniRef50_A0A0C5EU44, UniRef:UniRef50_A0A127HUC2, UniRef:UniRef90_A0A127HUC2, UniRef:UniRef90_A0A172ZAA1
contig_4	27684	28745	+	MEIOIK_01900	40.4	8.4		RefSeq:WP_141125125.1, SO:0001217, UniParc:UPI000B1E8C1B, UniRef:UniRef100_A0A3M3XZZ6, UniRef:UniRef50_A0A3M3XZZ6, UniRef:UniRef90_A0A3M3XZZ6
contig_4	36328	36633	-	MEIOIK_01930	11.4	5.2		RefSeq:WP_053258784.1, SO:0001217, UniParc:UPI0006A5E57F, UniRef:UniRef100_A0A8B4IEY1, UniRef:UniRef50_A0A2G8MRS2, UniRef:UniRef90_A0A8B4IEY1
contig_4	37628	38251	-	MEIOIK_01940	22.5	4.8		RefSeq:WP_053258783.1, SO:0001217, UniParc:UPI0006A64FB0, UniRef:UniRef100_A0A8B4IFC3, UniRef:UniRef50_V8R3E4, UniRef:UniRef90_A0A3M3Y1Q2
contig_4	41647	41748	-	MEIOIK_01960	3.7	10.0		SO:0001217, UniParc:UPI000A4BCA4F, UniRef:UniRef100_A0A8B4IIH2, UniRef:UniRef50_A0A1A7GIN0, UniRef:UniRef90_A0A8B4IIH2
contig_4	41893	42561	-	MEIOIK_01965	24.9	9.7		RefSeq:WP_053258779.1, SO:0001217, UniParc:UPI0006A60BDD, UniRef:UniRef100_A0A3M3Y1L4, UniRef:UniRef50_A0A7Z3C0E9, UniRef:UniRef90_A0A3M3Y1L4
contig_4	51383	52381	+	MEIOIK_01990	36.8	6.0		RefSeq:WP_053258775.1, SO:0001217, UniParc:UPI0006A5A8E0, UniRef:UniRef100_A0A3M3Y031, UniRef:UniRef50_A0A0Q0IBZ8, UniRef:UniRef90_A0A3M3Y031
contig_4	52487	53578	-	MEIOIK_01995	41.1	5.7		RefSeq:WP_053258774.1, SO:0001217, UniParc:UPI0006A62B57, UniRef:UniRef100_A0A3M3Y1Y3, UniRef:UniRef50_F2KM77, UniRef:UniRef90_A0A3M3Y1Y3
contig_4	53905	55218	-	MEIOIK_02000	49.1	8.4	PF14281.9|PDDEXK_4	PFAM:PF14281.9, RefSeq:WP_053258819.1, SO:0001217, UniParc:UPI0006A58001, UniRef:UniRef100_A0A3M3Y032, UniRef:UniRef50_A0A3M3Y032, UniRef:UniRef90_A0A3M3Y032
contig_4	60030	61553	-	MEIOIK_02010	55.6	7.7		RefSeq:WP_141125126.1, SO:0001217, UniParc:UPI000B2E9329, UniRef:UniRef100_A0A3M3Y049, UniRef:UniRef50_A1VWJ2, UniRef:UniRef90_A0A3M3Y049
contig_4	61908	62885	-	MEIOIK_02015	36.1	6.6		RefSeq:WP_053258771.1, SO:0001217, UniParc:UPI0006A58AEC, UniRef:UniRef100_A0A3M3XZQ2, UniRef:UniRef50_A0A3M3XZQ2, UniRef:UniRef90_A0A3M3XZQ2
contig_4	63584	64516	-	MEIOIK_02020	33.0	6.2		SO:0001217, UniParc:UPI0006A65124, UniRef:UniRef100_A0A8B4IGB2, UniRef:UniRef50_A0A8B4IGB2, UniRef:UniRef90_A0A8B4IGB2
contig_4	64531	64875	-	MEIOIK_02025	12.0	5.7		RefSeq:WP_053258769.1, SO:0001217, UniParc:UPI0006A638F3, UniRef:UniRef100_A0A3M3XZU4, UniRef:UniRef50_A0A3M3XZU4, UniRef:UniRef90_A0A3M3XZU4
contig_4	65437	65796	+	MEIOIK_02030	12.7	6.1		RefSeq:WP_053258767.1, SO:0001217, UniParc:UPI0006A5F53A, UniRef:UniRef100_A0A3M3Y0J3, UniRef:UniRef50_C3K1E1, UniRef:UniRef90_A0A3M3Y0J3
contig_4	76871	77314	-	MEIOIK_02065	16.2	11.1		RefSeq:WP_053258761.1, SO:0001217, UniParc:UPI0006A58247, UniRef:UniRef100_A0A3M3Y0C2, UniRef:UniRef50_A0A2A2DVH9, UniRef:UniRef90_A0A172Z9E7
contig_4	87265	87516	+	MEIOIK_02105	8.3	8.8		RefSeq:WP_053258753.1, SO:0001217, UniParc:UPI0006A6589E, UniRef:UniRef100_A0A1T3A5N4, UniRef:UniRef50_A0A3S4T6H8, UniRef:UniRef90_A0A0J8G267
contig_5	6178	10308	+	MEIOIK_02255	148.5	6.0		RefSeq:WP_081006384.1, SO:0001217, UniParc:UPI0009C15896, UniRef:UniRef100_A0A3M3XL19, UniRef:UniRef50_A0A172Z4F5, UniRef:UniRef90_A0A3M3XL19
contig_5	19434	19595	+	MEIOIK_02285	5.6	6.1		RefSeq:WP_016969018.1, SO:0001217, UniParc:UPI0002FFE44F, UniRef:UniRef100_A0A3M4GT36, UniRef:UniRef50_A0A7Y8ARD1, UniRef:UniRef90_A0A285NWG2
contig_5	19672	20583	+	MEIOIK_02290	32.4	9.6	PF16693.8|Yop-YscD_ppl, PF16697.8|Yop-YscD_cpl	KEGG:K03220, PFAM:PF16693.8, PFAM:PF16697.8, SO:0001217, UniParc:UPI000AA553C5, UniRef:UniRef100_A0A3M3XKX1, UniRef:UniRef50_A0A0J8IS37, UniRef:UniRef90_A0A1E4XAX2
contig_5	20723	21079	+	MEIOIK_02295	13.1	6.4		RefSeq:WP_053256870.1, SO:0001217, UniParc:UPI0006A5D960, UniRef:UniRef100_A0A1T3AJW4, UniRef:UniRef50_A0A1T2XUS5, UniRef:UniRef90_A0A172Z3B7
contig_5	24840	25220	+	MEIOIK_02315	13.8	6.7		RefSeq:WP_053256866.1, SO:0001217, UniParc:UPI0006A63C10, UniRef:UniRef100_A0A3M3XMJ2, UniRef:UniRef50_A0A2N7ZAP6, UniRef:UniRef90_A0A1E4XAX4
contig_5	26753	26995	+	MEIOIK_02330	8.3	4.1		RefSeq:WP_053256864.1, SO:0001217, UniParc:UPI0006A5A640, UniRef:UniRef100_A0A1T3AJ01, UniRef:UniRef50_A0A085VNQ8, UniRef:UniRef90_A0A172Z2R9
contig_5	27005	27439	+	MEIOIK_02335	14.8	6.3		RefSeq:WP_053256863.1, SO:0001217, UniParc:UPI0006A575CC, UniRef:UniRef100_A0A1T3AJ25, UniRef:UniRef50_A0A085VHV8, UniRef:UniRef90_A0A7Y0W9K4
contig_5	30754	31200	+	MEIOIK_02360	17.2	7.0		RefSeq:WP_053256858.1, SO:0001217, UniParc:UPI0006A6265B, UniRef:UniRef100_A0A1T3AIX8, UniRef:UniRef50_A0A2N7XVT5, UniRef:UniRef90_A0A7M1KNN0
contig_5	35608	35880	+	MEIOIK_02395	10.1	4.8		RefSeq:WP_053256853.1, SO:0001217, UniParc:UPI0006A615AF, UniRef:UniRef100_A0A8B4IBX0, UniRef:UniRef50_A0A1H6NZR2, UniRef:UniRef90_A0A1E4XAX9
contig_5	42709	42885	+	MEIOIK_02420	6.7	4.2		RefSeq:WP_167422768.1, SO:0001217, UniParc:UPI000A3F8F42, UniRef:UniRef100_A0A3M3XL23, UniRef:UniRef50_A0A172Z2X6, UniRef:UniRef90_A0A172Z2X6
contig_5	91578	92180	-	MEIOIK_02660	21.7	5.9	PF04893.20|Yip1	PFAM:PF04893.20, RefSeq:WP_053256813.1, SO:0001217, UniParc:UPI0006A5EFB8, UniRef:UniRef100_A0A1T3AIW2, UniRef:UniRef50_A7TDJ8, UniRef:UniRef90_E2XU68
contig_5	96099	96206	-	MEIOIK_02695	3.7	9.3		SO:0001217, UniParc:UPI000B25BFCB, UniRef:UniRef100_A0A8B4IBP5, UniRef:UniRef50_A0A8B4IBP5, UniRef:UniRef90_A0A8B4IBP5
contig_5	96641	97081	-	MEIOIK_02705	16.2	7.7		RefSeq:WP_053256805.1, SO:0001217, UniParc:UPI0006A5A79F, UniRef:UniRef100_A0A1T3AIS6, UniRef:UniRef50_C3JY36, UniRef:UniRef90_C3JY36
contig_5	103238	104086	-	MEIOIK_02740	31.3	11.4		
contig_6	9715	10080	-	MEIOIK_02780	13.0	4.8		RefSeq:WP_053254963.1, SO:0001217, UniParc:UPI0006A646D2, UniRef:UniRef100_A0A8B4I5I7, UniRef:UniRef50_I7C2D2, UniRef:UniRef90_A0A8B4I5I7
contig_6	10748	11698	-	MEIOIK_02790	35.0	5.2		RefSeq:WP_053254961.1, SO:0001217, UniParc:UPI0006A5B95A, UniRef:UniRef100_A0A3M3XDG2, UniRef:UniRef50_I7C6B9, UniRef:UniRef90_A0A3M3XDG2
contig_6	11691	11993	-	MEIOIK_02795	11.1	6.2		SO:0001217, UniParc:UPI000A03ACD3, UniRef:UniRef100_A0A8B4I327, UniRef:UniRef50_A0A379KWW9, UniRef:UniRef90_A0A8B4I327
contig_6	11990	12610	-	MEIOIK_02800	21.8	4.7		RefSeq:WP_053254959.1, SO:0001217, UniParc:UPI0006A5C8B3, UniRef:UniRef100_A0A3M3XDC7, UniRef:UniRef50_A0A3M3XDC7, UniRef:UniRef90_A0A3M3XDC7
contig_6	14203	14949	+	MEIOIK_02810	27.4	8.8		RefSeq:WP_141125144.1, SO:0001217, UniParc:UPI000AF91CF5, UniRef:UniRef100_A0A8B4I5A6, UniRef:UniRef50_A0A8I1CXJ7, UniRef:UniRef90_A0A8B4I5A6
contig_6	15123	15569	-	MEIOIK_02815	16.0	4.9		RefSeq:WP_053254956.1, SO:0001217, UniParc:UPI0006A5AF51, UniRef:UniRef100_A0A3M3XDJ0, UniRef:UniRef50_A0A3M3XDJ0, UniRef:UniRef90_A0A3M3XDJ0
contig_6	15566	15970	-	MEIOIK_02820	14.0	5.3		RefSeq:WP_084375806.1, SO:0001217, UniParc:UPI0009FE37B9, UniRef:UniRef100_A0A3M3XE78, UniRef:UniRef50_I7B7B4, UniRef:UniRef90_A0A379KWT6
contig_6	17098	17655	-	MEIOIK_02830	20.1	6.3		RefSeq:WP_053254953.1, SO:0001217, UniParc:UPI0006A6122B, UniRef:UniRef100_A0A3M3XDJ9, UniRef:UniRef50_I7C2C2, UniRef:UniRef90_A0A3M3XDJ9
contig_6	17648	18067	-	MEIOIK_02835	15.4	5.4		RefSeq:WP_053254952.1, SO:0001217, UniParc:UPI0006A5DADF, UniRef:UniRef100_A0A3M3XDT8, UniRef:UniRef50_I7C6B0, UniRef:UniRef90_A0A3M3XDT8
contig_6	18067	18687	-	MEIOIK_02840	22.2	6.5		RefSeq:WP_053254951.1, SO:0001217, UniParc:UPI0006A58FA4, UniRef:UniRef100_A0A8B4I5K3, UniRef:UniRef50_A0A2G0YVG5, UniRef:UniRef90_A0A8B4I5K3
contig_6	19147	19320	-	MEIOIK_02850	6.1	4.4		RefSeq:WP_155512281.1, SO:0001217, UniParc:UPI000AE0E076, UniRef:UniRef100_A0A8B4I416, UniRef:UniRef50_I7C2B8, UniRef:UniRef90_A0A8B4I416
contig_6	19378	19722	-	MEIOIK_02855	12.0	4.3		RefSeq:WP_053254949.1, SO:0001217, UniParc:UPI0006A5B502, UniRef:UniRef100_A0A3M3XFV1, UniRef:UniRef50_A0A7Y1QHK3, UniRef:UniRef90_A0A3M3XFV1
contig_6	20722	21231	-	MEIOIK_02865	16.9	6.7		RefSeq:WP_053254947.1, SO:0001217, UniParc:UPI0006A645C0, UniRef:UniRef100_A0A3M3XE21, UniRef:UniRef50_I7BSV3, UniRef:UniRef90_A0A3M3XE21
contig_6	24654	24818	-	MEIOIK_02885	6.3	8.1		RefSeq:WP_167422745.1, SO:0001217, UniParc:UPI000A6ACB44, UniRef:UniRef100_A0A3M3XE00, UniRef:UniRef50_A0A3M3XE00, UniRef:UniRef90_A0A3M3XE00
contig_6	24879	25145	-	MEIOIK_02890	10.0	6.8		RefSeq:WP_053254944.1, SO:0001217, UniParc:UPI0006A59FF7, UniRef:UniRef100_A0A8B4I408, UniRef:UniRef50_A0A1K0IDY2, UniRef:UniRef90_A0A8B4I408
contig_6	25142	25477	-	MEIOIK_02895	12.5	8.8		RefSeq:WP_053254943.1, SO:0001217, UniParc:UPI0006A65B2D, UniRef:UniRef100_A0A3M3XFL2, UniRef:UniRef50_I4N3N1, UniRef:UniRef90_A0A3M3XFL2
contig_6	28640	28840	-	MEIOIK_02925	7.3	9.3		RefSeq:WP_053254937.1, SO:0001217, UniParc:UPI0006A614DD, UniRef:UniRef100_A0A8B4I4E7, UniRef:UniRef50_A0A010T042, UniRef:UniRef90_A0A1S2UE26
contig_6	28837	29082	-	MEIOIK_02930	9.6	6.6		RefSeq:WP_053254936.1, SO:0001217, UniParc:UPI0006A5D10C, UniRef:UniRef100_A0A8B4I5I5, UniRef:UniRef50_A0A8B4I5I5, UniRef:UniRef90_A0A8B4I5I5
contig_6	30745	31521	-	MEIOIK_02955	28.3	5.8		RefSeq:WP_053254931.1, SO:0001217, UniParc:UPI0006A60593, UniRef:UniRef100_A0A3M3XDD5, UniRef:UniRef50_C3KA30, UniRef:UniRef90_A0A3M3XDD5
contig_6	33382	33627	-	MEIOIK_02970	8.8	7.9		RefSeq:WP_053254929.1, SO:0001217, UniParc:UPI0006A651E7, UniRef:UniRef100_A0A8B4I5E8, UniRef:UniRef50_A0A109LAQ8, UniRef:UniRef90_A0A109LAQ8
contig_6	33647	33841	-	MEIOIK_02975	7.6	6.4		RefSeq:WP_053254928.1, SO:0001217, UniParc:UPI0006A61A59, UniRef:UniRef100_A0A109LAU8, UniRef:UniRef50_R9VCY5, UniRef:UniRef90_A0A109LAU8
contig_6	35409	35660	+	MEIOIK_02985	9.2	4.1		RefSeq:WP_053254926.1, SO:0001217, UniParc:UPI0006A57AD5, UniRef:UniRef100_A0A3M3XE17, UniRef:UniRef50_A0A3M3XE17, UniRef:UniRef90_A0A3M3XE17
contig_6	35887	36093	+	MEIOIK_02990	7.4	10.2		RefSeq:WP_053254925.1, SO:0001217, UniParc:UPI0006A61C05, UniRef:UniRef100_A0A8B4I3Y9, UniRef:UniRef50_A0A8B4I3Y9, UniRef:UniRef90_A0A8B4I3Y9
contig_6	37303	37515	+	MEIOIK_03000	7.9	4.1		RefSeq:WP_053254923.1, SO:0001217, UniParc:UPI0006A5824B, UniRef:UniRef100_A0A3M3XEG3, UniRef:UniRef50_A0A3M3XEG3, UniRef:UniRef90_A0A3M3XEG3
contig_6	37799	38074	+	MEIOIK_03010	10.5	4.5		RefSeq:WP_053254921.1, SO:0001217, UniParc:UPI0006A5DADA, UniRef:UniRef100_A0A8B4I2Y0, UniRef:UniRef50_I4KRT0, UniRef:UniRef90_A0A2S9E2K7
contig_6	38071	38295	+	MEIOIK_03015	8.2	5.1		RefSeq:WP_053254920.1, SO:0001217, UniParc:UPI0006A5797D, UniRef:UniRef100_A0A3M3XEA2, UniRef:UniRef50_A0A083USK0, UniRef:UniRef90_A0A3M3XEA2
contig_6	38292	38531	+	MEIOIK_03020	9.2	4.6		RefSeq:WP_053254919.1, SO:0001217, UniParc:UPI0006A5B172, UniRef:UniRef100_A0A3M3XDB9, UniRef:UniRef50_Q11LX4, UniRef:UniRef90_A0A3M3XDB9
