#Annotated with Bakta (v1.5.0): https://github.com/oschwengers/bakta
#Database (v4.0): https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	13273	14208	-	JBNEKJ_00080		DNA ligase	EC:6.5.1.1, KEGG:K01971, SO:0001217, UniRef:UniRef50_V6M444, UniRef:UniRef90_UPI001B19FF45
contig_1	cds	14697	15035	+	JBNEKJ_00085		DUF1904 domain-containing protein	RefSeq:WP_103106183.1, SO:0001217, UniParc:UPI000CCC01FF, UniRef:UniRef100_UPI000CCC01FF, UniRef:UniRef50_C0ZFR3, UniRef:UniRef90_UPI000CCC01FF
contig_1	cds	15126	15296	-	JBNEKJ_00090		hypothetical protein	
contig_1	cds	15315	17063	-	JBNEKJ_00095	thiC	phosphomethylpyrimidine synthase ThiC	EC:4.1.99.17, KEGG:K03147, SO:0001217, UniRef:UniRef50_P45740, UniRef:UniRef90_A0A0K9YVE2
contig_1	ncRNA-region	17219	17331	-			TPP riboswitch (THI element)	RFAM:RF00059, SO:0000035
contig_1	cds	17578	18459	+	JBNEKJ_00100		cation diffusion facilitator family transporter	SO:0001217, UniRef:UniRef50_E7RH15, UniRef:UniRef90_UPI001B120672
contig_1	cds	18513	19463	-	JBNEKJ_00105		Ku protein	KEGG:K10979, SO:0001217, UniRef:UniRef50_A0A2N2ATJ4, UniRef:UniRef90_UPI001AFFAE07
contig_1	cds	19662	19805	-	JBNEKJ_00110		hypothetical protein	SO:0001217, UniRef:UniRef50_V6M1Z5, UniRef:UniRef90_UPI001B2EBFCD
contig_1	ncRNA-region	19953	20050	+			ylbH leader	RFAM:RF00516, SO:0000140
contig_1	cds	20241	20831	+	JBNEKJ_00115	rsmD	16S rRNA (guanine(966)-N(2))-methyltransferase RsmD	EC:2.1.1.171, KEGG:K08316, SO:0001217, UniRef:UniRef50_A0A385TIB3, UniRef:UniRef90_UPI000CCC02D2
contig_1	cds	20871	21371	+	JBNEKJ_00120	coaD	pantetheine-phosphate adenylyltransferase	RefSeq:WP_103105893.1, SO:0001217, UniParc:UPI000CCBFB72, UniRef:UniRef100_UPI000CCBFB72, UniRef:UniRef50_O34797, UniRef:UniRef90_A0A0K9YVC5
contig_1	cds	21355	22584	-	JBNEKJ_00125	ylbJ	sporulation integral membrane protein YlbJ	SO:0001217, UniRef:UniRef50_A0A0U5AUZ2, UniRef:UniRef90_A0A0K9YWQ5
contig_1	cds	22724	23521	+	JBNEKJ_00130		Esterase	SO:0001217, UniRef:UniRef50_C0ZFQ5, UniRef:UniRef90_A0A0K9YVG5
contig_1	cds	23514	24581	+	JBNEKJ_00135		Endopeptidase La	RefSeq:WP_103105896.1, SO:0001217, UniParc:UPI000CCC468B, UniRef:UniRef100_UPI000CCC468B, UniRef:UniRef50_C0ZFQ4, UniRef:UniRef90_A0A0K9YVJ2
contig_1	cds	24667	25185	+	JBNEKJ_00140		DNA-binding protein	RefSeq:WP_103105897.1, SO:0001217, UniParc:UPI000CCC4024, UniRef:UniRef100_UPI000CCC4024, UniRef:UniRef50_V6MBA0, UniRef:UniRef90_A0A0K9YVF2
contig_1	cds	25324	25494	+	JBNEKJ_00145	rpmF	50S ribosomal protein L32	COG:COG0333, COG:J, GO:0003735, GO:0006412, GO:0015934, RefSeq:WP_005834357.1, SO:0001217, UniParc:UPI0001993781, UniRef:UniRef100_C0ZFQ2, UniRef:UniRef50_Q9K9R2, UniRef:UniRef90_C0ZFQ2
contig_1	cds	25646	26416	+	JBNEKJ_00150		DeoR faimly transcriptional regulator	KEGG:K22103, SO:0001217, UniRef:UniRef50_A0A4Y3PE93, UniRef:UniRef90_A0A0K9YWR0
contig_1	cds	26609	27388	+	JBNEKJ_00155		ABC-2 family transporter protein	KEGG:K25155, SO:0001217, UniRef:UniRef50_C0ZFQ0, UniRef:UniRef90_UPI001B12314E
contig_1	cds	27393	28181	+	JBNEKJ_00160		ABC-2 family transporter protein	KEGG:K25154, SO:0001217, UniRef:UniRef50_C0ZFP9, UniRef:UniRef90_UPI000CCC2E5F
contig_1	cds	28194	29168	+	JBNEKJ_00165		ATP-binding cassette domain-containing protein	RefSeq:WP_103105900.1, SO:0001217, UniParc:UPI000CCC957F, UniRef:UniRef100_UPI000CCC957F, UniRef:UniRef50_A0A0B0HW13, UniRef:UniRef90_UPI000CCC957F
contig_1	cds	29323	29898	+	JBNEKJ_00170	fapR	transcription factor FapR	COG:COG2050, COG:Q, SO:0001217, UniRef:UniRef50_A0A1H2AGK6, UniRef:UniRef90_A0A291BUL6
contig_1	cds	29911	30915	+	JBNEKJ_00175	plsX	phosphate acyltransferase PlsX	SO:0001217, UniRef:UniRef50_P71018, UniRef:UniRef90_A0A0K9YWR4
contig_1	cds	30921	31940	+	JBNEKJ_00180		ketoacyl-ACP synthase III	RefSeq:WP_103106185.1, SO:0001217, UniParc:UPI000CCC58B5, UniRef:UniRef100_UPI000CCC58B5, UniRef:UniRef50_Q8RGX7, UniRef:UniRef90_UPI001B2C37C8
contig_1	cds	31940	32890	+	JBNEKJ_00185	fabD	ACP S-malonyltransferase	SO:0001217, UniRef:UniRef50_A0A510Y216, UniRef:UniRef90_A0A0K9YVH5
contig_1	cds	32884	33624	+	JBNEKJ_00190	fabG	3-oxoacyl-[acyl-carrier-protein] reductase	COG:COG1028, COG:I, RefSeq:WP_103105904.1, SO:0001217, UniParc:UPI000CCC2C98, UniRef:UniRef100_UPI000CCC2C98, UniRef:UniRef50_D5DJM9, UniRef:UniRef90_A0A4Y3PC24
contig_1	cds	33706	33939	+	JBNEKJ_00195	acpP	acyl carrier protein	COG:COG0236, COG:I, GO:0000036, GO:0005737, RefSeq:WP_049738730.1, SO:0001217, UniParc:UPI00067343DF, UniRef:UniRef100_A0A0Q3WG68, UniRef:UniRef50_P80643, UniRef:UniRef90_C0ZFP2
contig_1	cds	34077	35318	+	JBNEKJ_00200	fabF	beta-ketoacyl-ACP synthase II	COG:COG0304, COG:IQ, SO:0001217, UniRef:UniRef50_A4FKZ9, UniRef:UniRef90_A0A7T5JQU8
contig_1	cds	35373	36062	+	JBNEKJ_00205	rnc	ribonuclease III	COG:COG0571, COG:K, RefSeq:WP_235615656.1, SO:0001217, UniParc:UPI001AFFA771, UniRef:UniRef100_UPI001FD3D73A, UniRef:UniRef50_A9VT87, UniRef:UniRef90_C0ZFP0
contig_1	cds	36384	39956	+	JBNEKJ_00210		Chromosome partition protein Smc	KEGG:K03529, SO:0001217, UniRef:UniRef50_V6MB93, UniRef:UniRef90_A0A0K9YVI0
contig_1	cds	40002	41009	+	JBNEKJ_00215	ftsY	signal recognition particle-docking protein FtsY	COG:COG0552, COG:U, SO:0001217, UniRef:UniRef50_B9EBB5, UniRef:UniRef90_C0ZFN8
contig_1	cds	41153	41491	+	JBNEKJ_00220	ylxM	putative DNA-binding protein	COG:COG2739, COG:K, KEGG:K09787, RefSeq:WP_103105909.1, SO:0001217, UniParc:UPI000CCC0D4C, UniRef:UniRef100_UPI000CCC0D4C, UniRef:UniRef50_A0A2Z4MKH1, UniRef:UniRef90_A0A2Z4MKH1
contig_1	cds	41502	42917	+	JBNEKJ_00225	ffh	signal recognition particle protein	COG:COG0541, COG:U, EC:3.6.5.4, KEGG:K03106, RefSeq:WP_103105910.1, SO:0001217, UniParc:UPI000CCC775F, UniRef:UniRef100_UPI000CCC775F, UniRef:UniRef50_M1NJW0, UniRef:UniRef90_A0A0Q3SRQ1
contig_1	cds	43029	43301	+	JBNEKJ_00230	rpsP	30S ribosomal protein S16	COG:COG0228, COG:J, GO:0003735, GO:0005737, GO:0005840, GO:0006412, RefSeq:WP_047067992.1, SO:0001217, UniParc:UPI00063C12DA, UniRef:UniRef100_A0A0H0ST92, UniRef:UniRef50_B1I2P9, UniRef:UniRef90_C0ZFN5
contig_1	cds	43325	43552	+	JBNEKJ_00235	ylqC	KH domain-containing protein	COG:COG1837, COG:R, RefSeq:WP_049738737.1, SO:0001217, UniParc:UPI000673C009, UniRef:UniRef100_A0A0K9YVI4, UniRef:UniRef50_E3PS44, UniRef:UniRef90_V6MB88
contig_1	cds	43749	44159	+	JBNEKJ_00240		YlqD family protein	RefSeq:WP_103105911.1, SO:0001217, UniParc:UPI000CCC111C, UniRef:UniRef100_UPI000CCC111C, UniRef:UniRef50_C0ZFN3, UniRef:UniRef90_A0A0K9YXR0
contig_1	cds	44197	44715	+	JBNEKJ_00245	rimM	ribosome maturation factor RimM	RefSeq:WP_235615657.1, SO:0001217, UniParc:UPI001EEACA8A, UniRef:UniRef100_UPI001EEACA8A, UniRef:UniRef50_Q03RU6, UniRef:UniRef90_A0A0K9YVL4
contig_1	cds	44731	45477	+	JBNEKJ_00250	trmD	tRNA (guanosine(37)-N1)-methyltransferase TrmD	COG:COG0336, COG:J, RefSeq:WP_103105913.1, SO:0001217, UniParc:UPI000CCC4E26, UniRef:UniRef100_UPI000CCC4E26, UniRef:UniRef50_M8EFP3, UniRef:UniRef90_A0A0Q3WF62
contig_1	cds	45632	45979	+	JBNEKJ_00255	rplS	50S ribosomal protein L19	COG:COG0335, COG:J, GO:0003735, GO:0005840, GO:0006412, RefSeq:WP_049738740.1, SO:0001217, UniParc:UPI000673C3B4, UniRef:UniRef100_A0A4Y3PBY0, UniRef:UniRef50_Q8EWU9, UniRef:UniRef90_C0ZFN0
contig_1	cds	46120	46683	+	JBNEKJ_00260	lepB	signal peptidase I	EC:3.4.21.89, KEGG:K03100, RefSeq:WP_103105914.1, SO:0001217, UniParc:UPI000CCC2681, UniRef:UniRef100_UPI000CCC2681, UniRef:UniRef50_A0A3M8CLN4, UniRef:UniRef90_A0A0K9YWT0
contig_1	cds	46719	47612	+	JBNEKJ_00265	ylqF	ribosome biogenesis GTPase YlqF	COG:COG1161, COG:J, RefSeq:WP_103105915.1, SO:0001217, UniParc:UPI000CCBFFE4, UniRef:UniRef100_UPI000CCBFFE4, UniRef:UniRef50_A0A161ZRW1, UniRef:UniRef90_C0ZFM8
contig_1	cds	47693	48469	+	JBNEKJ_00270		ribonuclease HII	RefSeq:WP_103105916.1, SO:0001217, UniParc:UPI000CCC4888, UniRef:UniRef100_UPI000CCC4888, UniRef:UniRef50_V6M1U3, UniRef:UniRef90_A0A0K9YVL8
contig_1	cds	48511	50397	+	JBNEKJ_00275		hypothetical protein	SO:0001217, UniRef:UniRef50_M8EFN8, UniRef:UniRef90_UPI000CCC2CE9
contig_1	cds	50394	50684	+	JBNEKJ_00280		FlhB HrpN YscU SpaS Family	SO:0001217, UniRef:UniRef50_A0A1I0Z682, UniRef:UniRef90_A0A0K9YVF9
contig_1	cds	50681	51052	+	JBNEKJ_00285		YraN family protein	SO:0001217, UniRef:UniRef50_A0A1I3NLU9, UniRef:UniRef90_UPI000CCBD8A2
contig_1	cds	51403	53256	+	JBNEKJ_00290		Ig-like domain-containing surface protein	SO:0001217, UniRef:UniRef50_A0A220MIS2
contig_1	cds	53419	53874	+	JBNEKJ_00295	lspA	signal peptidase II	EC:3.4.23.36, KEGG:K03101, RefSeq:WP_103105921.1, SO:0001217, UniParc:UPI000CCC3081, UniRef:UniRef100_UPI000CCC3081, UniRef:UniRef50_A0A3T1DBG9, UniRef:UniRef90_UPI001B1F0A23
contig_1	cds	53935	54504	+	JBNEKJ_00300		GNAT family N-acetyltransferase	RefSeq:WP_103105922.1, SO:0001217, UniParc:UPI000CCC17F0, UniRef:UniRef100_UPI000CCC17F0, UniRef:UniRef50_J3AJS9, UniRef:UniRef90_UPI000CCC17F0
contig_1	cds	54691	55260	-	JBNEKJ_00305		chromate transporter	KEGG:K07240, SO:0001217, UniRef:UniRef50_A0A0L0WAJ1, UniRef:UniRef90_UPI000CCC12AC
contig_1	cds	55253	55822	-	JBNEKJ_00310		chromate transporter	KEGG:K07240, RefSeq:WP_103105924.1, SO:0001217, UniParc:UPI000CCC6460, UniRef:UniRef100_UPI000CCC6460, UniRef:UniRef50_A0A4U8Q085, UniRef:UniRef90_UPI000CCC6460
contig_1	cds	55930	56796	+	JBNEKJ_00315		LysR family transcriptional regulator	RefSeq:WP_201264865.1, SO:0001217, UniParc:UPI0019125821, UniRef:UniRef100_UPI0019125821, UniRef:UniRef50_F7KLJ2, UniRef:UniRef90_UPI0019125821
contig_1	cds	57116	57355	-	JBNEKJ_00320		hypothetical protein	RefSeq:WP_103105925.1, SO:0001217, UniParc:UPI000CCC4E6D, UniRef:UniRef100_UPI000CCC4E6D, UniRef:UniRef50_J2H3T3, UniRef:UniRef90_UPI000CCC4E6D
contig_1	cds	57511	59052	+	JBNEKJ_00325		ATP-dependent protease	RefSeq:WP_103105926.1, SO:0001217, UniParc:UPI000CCBEF77, UniRef:UniRef100_UPI000CCBEF77, UniRef:UniRef50_A0A3D5VJN9, UniRef:UniRef90_A0A0K9YWU1
contig_1	cds	59078	59386	-	JBNEKJ_00330		protease inhibitor I42 family protein	SO:0001217, UniRef:UniRef50_C0ZFC2, UniRef:UniRef90_UPI001BB43429
contig_1	cds	59856	60578	+	JBNEKJ_00335		Diguanylate phosphodiesterase	SO:0001217, UniRef:UniRef50_C0ZFC0, UniRef:UniRef90_A0A0K9YWG9
contig_1	cds	60609	60965	+	JBNEKJ_00340		hypothetical protein	RefSeq:WP_049738752.1, SO:0001217, UniParc:UPI00067357C5, UniRef:UniRef100_A0A0K9YVK0, UniRef:UniRef50_A0A229UVF9, UniRef:UniRef90_A0A0K9YVK0
contig_1	cds	60962	61774	+	JBNEKJ_00345		GGDEF domain-containing protein	RefSeq:WP_103105929.1, SO:0001217, UniParc:UPI000CCC22A1, UniRef:UniRef100_UPI000CCC22A1, UniRef:UniRef50_A0A0Q3SRI0, UniRef:UniRef90_UPI000CCC22A1
contig_1	cds	61931	62245	+	JBNEKJ_00350		YbjQ family protein	RefSeq:WP_103105930.1, SO:0001217, UniParc:UPI000CCBFE98, UniRef:UniRef100_UPI000CCBFE98, UniRef:UniRef50_Q3AEW1, UniRef:UniRef90_UPI000CCBFE98
contig_1	cds	62479	62814	+	JBNEKJ_00355		SCP2 sterol-binding domain-containing protein	SO:0001217, UniRef:UniRef50_UPI001B27FFA7, UniRef:UniRef90_UPI001B27FFA7
contig_1	cds	62989	63882	+	JBNEKJ_00360		Transcriptional regulator	RefSeq:WP_103105931.1, SO:0001217, UniParc:UPI000CCC7B2F, UniRef:UniRef100_UPI000CCC7B2F, UniRef:UniRef50_M8DL47, UniRef:UniRef90_A0A0K9YVG9
contig_1	cds	63924	64982	+	JBNEKJ_00365		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A4Y3PBW7, UniRef:UniRef90_UPI001B0CAC84
contig_1	cds	65171	66331	+	JBNEKJ_00370	sucC	ADP-forming succinate--CoA ligase subunit beta	COG:C, COG:COG0045, EC:6.2.1.5, GO:0000287, GO:0004775, GO:0005524, GO:0005737, GO:0006099, RefSeq:WP_016743310.1, SO:0001217, UniParc:UPI000345C775, UniRef:UniRef100_A0A0J6BQY9, UniRef:UniRef50_P53592, UniRef:UniRef90_C0ZFB3
contig_1	cds	66376	67278	+	JBNEKJ_00375	sucD	succinate--CoA ligase subunit alpha	COG:C, COG:COG0074, RefSeq:WP_103105933.1, SO:0001217, UniParc:UPI000CCC628C, UniRef:UniRef100_UPI000CCC628C, UniRef:UniRef50_F1KRY3, UniRef:UniRef90_A0A0J6BVD5
contig_1	cds	67414	68523	+	JBNEKJ_00380	dprA	DNA-processing protein DprA	SO:0001217, UniRef:UniRef50_A0A7T5EPU3, UniRef:UniRef90_UPI000CCC5932
contig_1	cds	68634	70712	+	JBNEKJ_00385	topA	type I DNA topoisomerase	EC:5.6.2.1, KEGG:K03168, SO:0001217, UniRef:UniRef50_A0A3M1X3F5, UniRef:UniRef90_A0A0K9YVJ4
contig_1	cds	70754	72055	+	JBNEKJ_00390	trmFO	FADH(2)-oxidizing methylenetetrahydrofolate--tRNA-(uracil(54)-C(5))-methyltransferase TrmFO	COG:COG1206, COG:J, EC:2.1.1.74, GO:0005737, GO:0030698, GO:0047151, GO:0050660, KEGG:K04094, RefSeq:WP_103105936.1, SO:0001217, UniParc:UPI000CCBF7F9, UniRef:UniRef100_UPI000CCBF7F9, UniRef:UniRef50_P39815, UniRef:UniRef90_C0ZFA9
contig_1	cds	72129	73070	+	JBNEKJ_00395	xerC	tyrosine recombinase XerC	COG:COG4974, COG:L, SO:0001217, UniRef:UniRef50_A0A075R707, UniRef:UniRef90_A0A4Y3PIC0
contig_1	cds	73087	73629	+	JBNEKJ_00400	hslV	ATP-dependent protease subunit HslV	COG:COG5405, COG:O, EC:3.4.25.2, GO:0004298, GO:0005839, GO:0009376, GO:0046872, GO:0051603, KEGG:K01419, SO:0001217, UniRef:UniRef50_C0ZFA7, UniRef:UniRef90_C0ZFA7
contig_1	cds	73649	75046	+	JBNEKJ_00405	hslU	ATP-dependent protease ATPase subunit HslU	COG:COG1220, COG:O, KEGG:K03667, RefSeq:WP_213022425.1, SO:0001217, UniParc:UPI001B00B593, UniRef:UniRef100_UPI001B00B593, UniRef:UniRef50_P39778, UniRef:UniRef90_V6M1T7
contig_1	cds	75092	75871	+	JBNEKJ_00410	codY	GTP-sensing pleiotropic transcriptional regulator CodY	COG:COG4465, COG:K, GO:0003677, GO:0003700, GO:0005525, GO:0005737, GO:0045892, KEGG:K03706, RefSeq:WP_103105939.1, SO:0001217, UniParc:UPI000CCC4144, UniRef:UniRef100_UPI000CCC4144, UniRef:UniRef50_C0ZFA5, UniRef:UniRef90_C0ZFA5
contig_1	cds	76245	76658	+	JBNEKJ_00415	flgB	flagellar basal body rod protein FlgB	KEGG:K02387, RefSeq:WP_103105940.1, SO:0001217, UniParc:UPI000CCC13B0, UniRef:UniRef100_UPI000CCC13B0, UniRef:UniRef50_A0A075RDY8, UniRef:UniRef90_A0A0K9YVI1
contig_1	cds	76661	77122	+	JBNEKJ_00420	flgC	flagellar basal body rod protein FlgC	SO:0001217, UniRef:UniRef50_A0A7C3MYE7, UniRef:UniRef90_UPI001B0DB97F
contig_1	cds	77142	77441	+	JBNEKJ_00425	fliE	flagellar hook-basal body complex protein FliE	KEGG:K02408, SO:0001217, UniRef:UniRef50_A0A6M1U7E1, UniRef:UniRef90_A0A0K9YVL9
contig_1	cds	77473	79062	+	JBNEKJ_00430	fliF	flagellar M-ring protein FliF	KEGG:K02409, RefSeq:WP_103105943.1, SO:0001217, UniParc:UPI000CCC5A52, UniRef:UniRef100_UPI000CCC5A52, UniRef:UniRef50_A0A3M8DUM6, UniRef:UniRef90_A0A0K9YVP3
contig_1	cds	79075	80088	+	JBNEKJ_00435	fliG	flagellar motor switch protein FliG	COG:COG1536, COG:N, KEGG:K02410, SO:0001217, UniRef:UniRef50_A0A7Y5BKR7, UniRef:UniRef90_M8DL36
contig_1	cds	80072	80890	+	JBNEKJ_00440	fliH	flagellar assembly protein FliH	KEGG:K02411, SO:0001217, UniRef:UniRef50_A0A3M8CL19, UniRef:UniRef90_UPI000CCC647E
contig_1	cds	80887	82206	+	JBNEKJ_00445	fliI	flagellar protein export ATPase FliI	COG:COG1157, COG:NU, SO:0001217, UniRef:UniRef50_A0A6M1U064, UniRef:UniRef90_A0A837KSW0
contig_1	cds	82208	82654	+	JBNEKJ_00450	fliJ	flagellar export protein FliJ	RefSeq:WP_103105947.1, SO:0001217, UniParc:UPI000CCC6BCD, UniRef:UniRef100_UPI000CCC6BCD, UniRef:UniRef50_A0A3M8CKQ4, UniRef:UniRef90_A0A0K9YVM4
contig_1	cds	82667	83584	+	JBNEKJ_00455		MgtE-N domain-containing protein	SO:0001217, UniRef:UniRef50_A0A075R4Z2, UniRef:UniRef90_A0A0K9YVP9
contig_1	cds	83651	84871	+	JBNEKJ_00460		flagellar hook-length control protein FliK	KEGG:K02414, RefSeq:WP_103105949.1, SO:0001217, UniParc:UPI000CCC5481, UniRef:UniRef100_UPI000CCC5481, UniRef:UniRef50_A0A3M8DM66, UniRef:UniRef90_UPI001B0EC5C8
contig_1	cds	84896	85291	+	JBNEKJ_00465		Flagellar protein	RefSeq:WP_103105950.1, SO:0001217, UniParc:UPI000CCC565E, UniRef:UniRef100_UPI000CCC565E, UniRef:UniRef50_C0ZF93, UniRef:UniRef90_A0A0K9YVJ1
contig_1	cds	85392	86207	+	JBNEKJ_00470		Flagellar basal body protein	KEGG:K02390, RefSeq:WP_103105951.1, SO:0001217, UniParc:UPI000CCBE971, UniRef:UniRef100_UPI000CCBE971, UniRef:UniRef50_A0A268HCU6, UniRef:UniRef90_A0A0K9YWX0
contig_1	cds	86277	86498	+	JBNEKJ_00475		Flagellar and Swarming motility proteins	RefSeq:WP_049738778.1, SO:0001217, UniParc:UPI000673803A, UniRef:UniRef100_A0A0K9YVM9, UniRef:UniRef50_M8DD01, UniRef:UniRef90_A0A0K9YVM9
contig_1	cds	86513	86968	+	JBNEKJ_00480	fliL	Flagellar basal body-associated protein FliL	COG:COG1580, COG:N, RefSeq:WP_103105952.1, SO:0001217, UniParc:UPI000CCC406B, UniRef:UniRef100_UPI000CCC406B, UniRef:UniRef50_A0A075R4Y8, UniRef:UniRef90_A0A0K9YVQ4
contig_1	cds	87009	88004	+	JBNEKJ_00485	fliM	flagellar motor switch protein FliM	COG:COG1868, COG:N, RefSeq:WP_103105953.1, SO:0001217, UniParc:UPI000CCC0C4A, UniRef:UniRef100_UPI000CCC0C4A, UniRef:UniRef50_A0A3E2JTG7, UniRef:UniRef90_M8DL28
contig_1	cds	87997	89379	+	JBNEKJ_00490	fliY	flagellar motor switch phosphatase FliY	SO:0001217, UniRef:UniRef50_P24073, UniRef:UniRef90_A0A0K9YVJ7
contig_1	cds	89416	89778	+	JBNEKJ_00495	atoC	two-component system response regulator	COG:COG2204, COG:T, RefSeq:WP_103105955.1, SO:0001217, UniParc:UPI000CCC37C9, UniRef:UniRef100_UPI000CCC37C9, UniRef:UniRef50_P24072, UniRef:UniRef90_A0A075R6Y7
contig_1	cds	89778	90452	+	JBNEKJ_00500		flagellar biosynthetic protein FliO	KEGG:K02418, SO:0001217, UniRef:UniRef50_C0ZF86, UniRef:UniRef90_UPI001B24C843
contig_1	cds	90449	91210	+	JBNEKJ_00505	fliP	flagellar type III secretion system pore protein FliP	COG:COG1338, COG:N, SO:0001217, UniRef:UniRef50_A0A0K1JW31, UniRef:UniRef90_A0A0K9YVR0
contig_1	cds	91244	91513	+	JBNEKJ_00510	fliQ	flagellar biosynthesis protein FliQ	RefSeq:WP_103105958.1, SO:0001217, UniParc:UPI000CCC1F0F, UniRef:UniRef100_UPI000CCC1F0F, UniRef:UniRef50_K0J7M3, UniRef:UniRef90_A0A0K9YVL7
contig_1	cds	91532	92299	+	JBNEKJ_00515	fliR	flagellar type III secretion system protein FliR	KEGG:K02421, SO:0001217, UniRef:UniRef50_H0U907, UniRef:UniRef90_A0A0K9YVK4
contig_1	cds	92296	93393	+	JBNEKJ_00520	flhB	flagellar biosynthesis protein FlhB	RefSeq:WP_103105960.1, SO:0001217, UniParc:UPI000CCC9D8F, UniRef:UniRef100_UPI000CCC9D8F, UniRef:UniRef50_A0A0B0I874, UniRef:UniRef90_A0A0K9YWY0
contig_1	cds	93412	95454	+	JBNEKJ_00525	flhA	flagellar biosynthesis protein FlhA	COG:COG1298, COG:N, KEGG:K02400, SO:0001217, UniRef:UniRef50_P35620, UniRef:UniRef90_V6M3W4
contig_1	cds	95451	96794	+	JBNEKJ_00530	flhF	flagellar biosynthesis protein FlhF	KEGG:K02404, RefSeq:WP_103105962.1, SO:0001217, UniParc:UPI000CCC32D7, UniRef:UniRef100_UPI000CCC32D7, UniRef:UniRef50_A0A3M8B8R8, UniRef:UniRef90_UPI001B07568C
contig_1	cds	96797	97660	+	JBNEKJ_00535		Cobyrinic acid a,c-diamide synthase	RefSeq:WP_103105963.1, SO:0001217, UniParc:UPI000CCC240F, UniRef:UniRef100_UPI000CCC240F, UniRef:UniRef50_C0ZF79, UniRef:UniRef90_A0A0K9YVM2
contig_1	cds	97693	98796	+	JBNEKJ_00540		chemotaxis response regulator protein-glutamate methylesterase	SO:0001217, UniRef:UniRef50_Q05522, UniRef:UniRef90_UPI000CCC9742
contig_1	cds	98817	100850	+	JBNEKJ_00545		Chemotaxis protein CheA	SO:0001217, UniRef:UniRef50_V9W717, UniRef:UniRef90_A0A0K9YWY6
